step,box_theta_deg_0
0,166.56497192382812
1,166.56497192382812
2,166.56497192382812
3,166.56497192382812
4,166.56497192382812
5,166.56497192382812
6,166.56497192382812
7,166.56497192382812
8,166.56497192382812
9,166.56497192382812
10,166.56497192382812
11,166.56497192382812
12,166.56497192382812
13,166.56497192382812
14,166.56497192382812
15,166.56497192382812
16,166.56497192382812
17,166.56497192382812
18,166.56497192382812
19,166.56497192382812
20,166.56497192382812
21,166.56497192382812
22,166.56497192382812
23,166.56497192382812
24,166.56497192382812
25,166.56497192382812
26,166.56497192382812
27,166.56497192382812
28,166.56497192382812
29,166.56497192382812
30,166.56497192382812
31,166.56497192382812
32,166.56497192382812
33,166.56497192382812
34,166.56497192382812
35,166.56497192382812
36,166.56497192382812
37,166.56497192382812
38,166.56497192382812
39,166.56497192382812
40,166.56497192382812
41,166.56497192382812
42,166.56497192382812
43,166.56497192382812
44,166.56497192382812
45,166.56497192382812
46,166.56497192382812
47,166.56497192382812
48,166.56497192382812
49,166.56497192382812
50,166.56497192382812
51,166.5649871826172
52,166.56497192382812
53,166.56497192382812
54,166.56497192382812
55,166.56497192382812
56,166.56497192382812
57,166.56497192382812
58,166.56497192382812
59,166.56497192382812
60,166.56497192382812
61,166.56497192382812
62,166.56497192382812
63,166.56497192382812
64,166.56497192382812
65,166.56497192382812
66,166.56497192382812
67,166.56497192382812
68,166.56497192382812
69,166.56497192382812
70,166.56497192382812
71,166.56497192382812
72,166.56497192382812
73,166.56497192382812
74,166.56497192382812
75,166.56497192382812
76,166.56497192382812
77,166.56497192382812
78,166.56497192382812
79,166.56497192382812
80,166.56497192382812
81,166.56497192382812
82,166.56497192382812
83,166.56497192382812
84,166.56497192382812
85,166.56497192382812
86,166.56497192382812
87,166.56497192382812
88,166.56497192382812
89,166.56497192382812
90,166.56497192382812
91,166.56497192382812
92,166.56497192382812
93,166.56497192382812
94,166.56497192382812
95,166.56497192382812
96,166.56497192382812
97,166.56497192382812
98,166.56497192382812
99,166.56497192382812
100,166.56497192382812
101,166.56497192382812
102,166.56497192382812
103,166.56497192382812
104,166.56497192382812
105,166.56497192382812
106,166.56497192382812
107,166.56497192382812
108,166.56497192382812
109,166.56497192382812
110,166.56497192382812
111,166.56497192382812
112,166.56497192382812
113,166.56497192382812
114,166.56497192382812
115,166.56497192382812
116,166.56497192382812
117,166.56497192382812
118,166.56497192382812
119,166.56497192382812
120,166.56497192382812
121,166.56497192382812
122,166.56497192382812
123,166.56497192382812
124,166.56497192382812
125,166.56497192382812
126,166.5649871826172
127,166.56497192382812
128,166.56497192382812
129,166.56497192382812
130,166.56497192382812
131,166.56497192382812
132,166.56497192382812
133,166.56497192382812
134,166.56497192382812
135,166.56497192382812
136,166.56497192382812
137,166.5649871826172
138,166.56497192382812
139,166.56497192382812
140,166.56497192382812
141,166.56497192382812
142,166.56497192382812
143,166.56497192382812
144,166.56497192382812
145,166.56497192382812
146,166.56497192382812
147,166.56497192382812
148,166.56497192382812
149,166.56497192382812
150,166.56497192382812
151,166.56497192382812
152,166.56497192382812
153,166.56497192382812
154,166.56497192382812
155,166.56497192382812
156,166.56497192382812
157,166.56497192382812
158,166.56497192382812
159,166.56497192382812
160,166.56497192382812
161,166.56497192382812
162,166.56497192382812
163,166.56497192382812
164,166.56497192382812
165,166.5649871826172
166,166.56497192382812
167,166.56497192382812
168,166.56497192382812
169,166.56497192382812
170,166.56497192382812
171,166.56497192382812
172,166.56497192382812
173,166.56497192382812
174,166.56497192382812
175,166.56497192382812
176,166.56497192382812
177,166.5649871826172
178,166.56497192382812
179,166.56497192382812
180,166.56497192382812
181,166.56497192382812
182,166.56497192382812
183,166.56497192382812
184,166.56497192382812
185,166.56497192382812
186,166.56497192382812
187,166.56497192382812
188,166.5649871826172
189,166.56497192382812
190,166.56497192382812
191,166.56497192382812
192,166.56497192382812
193,166.56497192382812
194,166.56497192382812
195,166.56497192382812
196,166.56497192382812
197,166.56497192382812
198,166.56497192382812
