step,box_theta_deg_0
0,276.0411071777344
1,276.0411071777344
2,276.0411071777344
3,276.0411071777344
4,276.0411071777344
5,276.0411071777344
6,276.0411071777344
7,276.0411071777344
8,276.0411071777344
9,276.0411071777344
10,276.0411071777344
11,276.0411071777344
12,276.0411071777344
13,276.0411071777344
14,276.0411071777344
15,276.0411071777344
16,276.0411071777344
17,276.0411071777344
18,276.0411071777344
19,276.0411071777344
20,276.0411071777344
21,276.0411071777344
22,276.0411071777344
23,276.0411071777344
24,276.0411071777344
25,276.0411071777344
26,276.0411071777344
27,276.0411071777344
28,276.0411071777344
29,276.0411071777344
30,276.0411071777344
31,276.0411071777344
32,276.0411071777344
33,276.0411071777344
34,276.0411071777344
35,276.0411071777344
36,276.0411071777344
37,276.0411071777344
38,276.0411071777344
39,276.0411071777344
40,276.0411071777344
41,276.0411071777344
42,276.0411071777344
43,276.0411071777344
44,276.0411071777344
45,276.0411071777344
46,276.0411071777344
47,276.0411071777344
48,276.0411071777344
49,276.0411071777344
50,276.0411071777344
51,276.0411071777344
52,276.0411071777344
53,276.0411071777344
54,276.0411071777344
55,276.0411071777344
56,276.0411071777344
57,276.0411071777344
58,276.0411071777344
59,276.0411071777344
60,276.0411071777344
61,276.0411071777344
62,276.0411071777344
63,276.0411071777344
64,276.0411071777344
65,276.0450439453125
66,276.04754638671875
67,276.050537109375
68,276.0778503417969
69,276.084716796875
70,276.084716796875
71,276.084716796875
72,276.084716796875
73,276.084716796875
74,276.084716796875
75,276.084716796875
76,276.084716796875
77,276.084716796875
78,276.084716796875
79,276.084716796875
80,276.084716796875
81,276.084716796875
82,276.084716796875
83,276.084716796875
84,276.084716796875
85,276.084716796875
86,276.084716796875
87,276.084716796875
88,276.084716796875
89,276.084716796875
90,276.084716796875
91,276.084716796875
92,276.084716796875
93,276.084716796875
94,276.084716796875
95,276.084716796875
96,276.084716796875
97,276.084716796875
98,276.084716796875
99,276.084716796875
100,276.084716796875
101,276.084716796875
102,276.084716796875
103,276.084716796875
104,276.084716796875
105,276.084716796875
106,276.084716796875
107,276.084716796875
108,276.084716796875
109,276.084716796875
110,276.084716796875
111,276.084716796875
112,276.084716796875
113,276.084716796875
114,276.084716796875
115,276.084716796875
116,276.084716796875
117,276.084716796875
118,276.084716796875
119,276.084716796875
120,276.084716796875
121,276.084716796875
122,276.084716796875
123,276.084716796875
124,276.084716796875
125,276.084716796875
126,276.084716796875
127,276.084716796875
128,276.084716796875
129,276.084716796875
130,276.084716796875
131,276.084716796875
132,276.084716796875
133,276.084716796875
134,276.084716796875
135,276.084716796875
136,276.084716796875
137,276.084716796875
138,276.084716796875
139,276.084716796875
140,276.084716796875
141,276.084716796875
142,276.084716796875
143,276.084716796875
144,276.084716796875
145,276.084716796875
146,276.084716796875
147,276.084716796875
148,276.084716796875
149,276.084716796875
150,276.084716796875
151,276.084716796875
152,276.084716796875
153,276.084716796875
154,276.084716796875
155,276.084716796875
156,276.084716796875
157,276.084716796875
158,276.084716796875
159,276.084716796875
160,276.084716796875
161,276.084716796875
162,276.084716796875
163,276.084716796875
164,276.084716796875
165,276.084716796875
166,276.084716796875
167,276.084716796875
168,276.084716796875
169,276.084716796875
170,276.084716796875
171,276.084716796875
172,276.084716796875
173,276.084716796875
174,276.084716796875
175,276.084716796875
176,276.084716796875
177,276.084716796875
178,276.084716796875
179,276.084716796875
180,276.084716796875
181,276.084716796875
182,276.084716796875
183,276.084716796875
184,276.084716796875
185,276.084716796875
186,276.084716796875
187,276.084716796875
188,276.084716796875
189,276.084716796875
190,276.084716796875
191,276.084716796875
192,276.084716796875
193,276.084716796875
194,276.084716796875
195,276.084716796875
196,276.084716796875
197,276.084716796875
198,276.084716796875
