step,reward_pushpoint_0
0,0.0051299333572387695
1,0.013057023286819458
2,0.01960289478302002
3,0.029514938592910767
4,0.043523162603378296
5,0.06173911690711975
6,0.08287641406059265
7,0.10163655877113342
8,0.11146339774131775
9,0.11005139350891113
10,0.10080599784851074
11,0.09406164288520813
12,0.10000669956207275
13,0.11051410436630249
14,0.12069231271743774
15,0.12806102633476257
16,0.133955180644989
17,0.1365198791027069
18,0.1343902051448822
19,0.13088944554328918
20,0.12587061524391174
21,0.11964023113250732
22,0.1118570864200592
23,0.10344165563583374
24,0.09644442796707153
25,0.0914132297039032
26,0.08834785223007202
27,0.08729073405265808
28,0.08876743912696838
29,0.09344878792762756
30,0.103128582239151
31,0.11699140071868896
32,0.13295495510101318
33,0.1487925946712494
34,0.16224876046180725
35,0.17439180612564087
36,0.18802273273468018
37,0.20406535267829895
38,0.22263532876968384
39,0.2435658574104309
40,0.264474481344223
41,0.28709644079208374
42,0.31032419204711914
43,0.32807233929634094
44,0.33231252431869507
45,0.31677180528640747
46,0.28450095653533936
47,0.252869576215744
48,0.23116719722747803
49,0.21502390503883362
50,0.19919773936271667
51,0.17951244115829468
52,0.15784743428230286
53,0.13894343376159668
54,0.12280634045600891
55,0.1102881133556366
56,0.09844163060188293
57,0.08902236819267273
58,0.08067291975021362
59,0.0727587342262268
60,0.06648749113082886
61,0.06152302026748657
62,0.05614319443702698
63,0.052345097064971924
64,0.05284556746482849
65,0.0552804172039032
66,0.05726832151412964
67,0.056773245334625244
68,0.053376227617263794
69,0.04856455326080322
70,0.04354223608970642
71,0.03878223896026611
72,0.03482896089553833
73,0.031931668519973755
74,0.03019997477531433
75,0.02896776795387268
76,0.02781006693840027
77,0.026286691427230835
78,0.024730592966079712
79,0.022792845964431763
80,0.02076926827430725
81,0.018732547760009766
82,0.01674291491508484
83,0.014865666627883911
84,0.013119041919708252
85,0.011763304471969604
86,0.010690480470657349
87,0.009697586297988892
88,0.008844137191772461
89,0.008043766021728516
90,0.0071602463722229
91,0.0062313079833984375
92,0.0053390562534332275
93,0.004527658224105835
94,0.003814399242401123
95,0.0031817257404327393
96,0.0026475489139556885
97,0.0022685229778289795
98,0.002046942710876465
99,0.0019081532955169678
100,0.001800239086151123
101,0.0017036497592926025
102,0.0016266405582427979
103,0.0015823543071746826
104,0.001584857702255249
105,0.0016286969184875488
106,0.0017046332359313965
107,0.0018110871315002441
108,0.0019464492797851562
109,0.0021027326583862305
110,0.0022621750831604004
111,0.0023967325687408447
112,0.0024914145469665527
113,0.0025554895401000977
114,0.002585887908935547
115,0.0026043951511383057
116,0.002631932497024536
117,0.002662092447280884
118,0.002697557210922241
119,0.0027524232864379883
120,0.00282210111618042
121,0.0028910040855407715
122,0.002969086170196533
123,0.0030008554458618164
124,0.003046184778213501
125,0.003142029047012329
126,0.003253251314163208
127,0.0033140480518341064
128,0.0033860206604003906
129,0.003449559211730957
130,0.003441363573074341
131,0.0034269094467163086
132,0.003402799367904663
133,0.0033676326274871826
134,0.0033091306686401367
135,0.003235369920730591
136,0.0031549036502838135
137,0.0030803382396698
138,0.0030151009559631348
139,0.0029597878456115723
140,0.0028994083404541016
141,0.0028582513332366943
142,0.0028667449951171875
143,0.0028816163539886475
144,0.0029050707817077637
145,0.0029213428497314453
146,0.0028913021087646484
147,0.002772718667984009
148,0.0026147663593292236
149,0.0024217069149017334
150,0.002132713794708252
151,0.0018413364887237549
152,0.0017136633396148682
153,0.0016273260116577148
154,0.0015639066696166992
155,0.0015385150909423828
156,0.0015603899955749512
157,0.0016467869281768799
158,0.001786559820175171
159,0.0019356012344360352
160,0.0020699799060821533
161,0.0021895766258239746
162,0.0023201704025268555
163,0.002548903226852417
164,0.0027529001235961914
165,0.002965271472930908
166,0.0031810998916625977
167,0.0033849477767944336
168,0.0036229491233825684
169,0.003911525011062622
170,0.004235774278640747
171,0.004621416330337524
172,0.0050376057624816895
173,0.005415022373199463
174,0.00533255934715271
175,0.004993557929992676
176,0.004665791988372803
177,0.004392117261886597
178,0.004238814115524292
179,0.004230767488479614
180,0.004459381103515625
181,0.00477936863899231
182,0.0050452351570129395
183,0.005221515893936157
184,0.005301952362060547
185,0.005300045013427734
186,0.00526660680770874
187,0.005232959985733032
188,0.00512927770614624
189,0.004947960376739502
190,0.004739433526992798
191,0.004519045352935791
192,0.0043058693408966064
193,0.0041089653968811035
194,0.003931194543838501
195,0.003778904676437378
196,0.0036542117595672607
197,0.003719031810760498
198,0.0038841068744659424
