step,reward_pushpoint_0
0,0.005419671535491943
1,0.07917603850364685
2,0.08279547095298767
3,0.0867580771446228
4,0.09413313865661621
5,0.10550710558891296
6,0.11849740147590637
7,0.13076826930046082
8,0.14473333954811096
9,0.1615859866142273
10,0.18235790729522705
11,0.20018354058265686
12,0.20870238542556763
13,0.2102118730545044
14,0.21426087617874146
15,0.21942749619483948
16,0.22467073798179626
17,0.22742584347724915
18,0.22549468278884888
19,0.220149427652359
20,0.21156612038612366
21,0.2011667788028717
22,0.19548776745796204
23,0.1941196322441101
24,0.19413349032402039
25,0.19337403774261475
26,0.1943356692790985
27,0.19560152292251587
28,0.19743376970291138
29,0.2010209560394287
30,0.2074703574180603
31,0.21913185715675354
32,0.23919591307640076
33,0.2709384560585022
34,0.3098512589931488
35,0.34569746255874634
36,0.35908350348472595
37,0.3560284972190857
38,0.3439292907714844
39,0.3201845586299896
40,0.3021397292613983
41,0.290536105632782
42,0.283358097076416
43,0.2779518961906433
44,0.2737219035625458
45,0.27028465270996094
46,0.2667010426521301
47,0.26282069087028503
48,0.26674702763557434
49,0.2793058753013611
50,0.2953759729862213
51,0.29971742630004883
52,0.2895665764808655
53,0.2661675810813904
54,0.23632720112800598
55,0.20654752850532532
56,0.17962747812271118
57,0.15565666556358337
58,0.1333630383014679
59,0.1107591986656189
60,0.08914890885353088
61,0.07074850797653198
62,0.05589783191680908
63,0.04424998164176941
64,0.03534039855003357
65,0.028676658868789673
66,0.023682743310928345
67,0.0199013352394104
68,0.01707369089126587
69,0.015109747648239136
70,0.013826638460159302
71,0.012932777404785156
72,0.012148886919021606
73,0.01150539517402649
74,0.011099427938461304
75,0.010893464088439941
76,0.010871291160583496
77,0.011006981134414673
78,0.011254966259002686
79,0.01158440113067627
80,0.01195526123046875
81,0.012356400489807129
82,0.012807458639144897
83,0.013311654329299927
84,0.01391977071762085
85,0.014625310897827148
86,0.015427201986312866
87,0.01625645160675049
88,0.017165064811706543
89,0.018083930015563965
90,0.018979936838150024
91,0.01961156725883484
92,0.020022958517074585
93,0.0201665461063385
94,0.020136207342147827
95,0.019968241453170776
96,0.019558459520339966
97,0.01893407106399536
98,0.018177181482315063
99,0.017361968755722046
100,0.016480565071105957
101,0.015657037496566772
102,0.01498347520828247
103,0.014488935470581055
104,0.014184176921844482
105,0.013922423124313354
106,0.013531386852264404
107,0.012823611497879028
108,0.01173892617225647
109,0.01027950644493103
110,0.008582770824432373
111,0.006960153579711914
112,0.005600303411483765
113,0.004597067832946777
114,0.00393262505531311
115,0.0035178661346435547
116,0.003276824951171875
117,0.0030714869499206543
118,0.002763092517852783
119,0.0023670494556427
120,0.0019509494304656982
121,0.0015732049942016602
122,0.0012565851211547852
123,0.0009972751140594482
124,0.0007943511009216309
125,0.0006405115127563477
126,0.0005248486995697021
127,0.00043702125549316406
128,0.0003685951232910156
129,0.00031507015228271484
130,0.0002727508544921875
131,0.00023820996284484863
132,0.00021058320999145508
133,0.0001888871192932129
134,0.0001717209815979004
135,0.00015801191329956055
136,0.00014695525169372559
137,0.0001373291015625
138,0.00012853741645812988
139,0.0001201629638671875
140,0.00011074542999267578
141,9.974837303161621e-05
142,8.812546730041504e-05
143,7.68899917602539e-05
144,6.681680679321289e-05
145,5.84721565246582e-05
146,5.206465721130371e-05
147,4.717707633972168e-05
148,4.312396049499512e-05
149,3.993511199951172e-05
150,3.731250762939453e-05
151,3.501772880554199e-05
152,3.275275230407715e-05
153,3.0338764190673828e-05
154,2.79843807220459e-05
155,2.586841583251953e-05
156,2.396106719970703e-05
157,2.2113323211669922e-05
158,2.0295381546020508e-05
159,1.850724220275879e-05
160,1.6868114471435547e-05
161,1.5407800674438477e-05
162,1.4185905456542969e-05
163,1.3023614883422852e-05
164,1.195073127746582e-05
165,1.0967254638671875e-05
166,9.953975677490234e-06
167,9.03010368347168e-06
168,8.07642936706543e-06
169,7.18235969543457e-06
170,6.288290023803711e-06
171,5.513429641723633e-06
172,4.798173904418945e-06
173,4.231929779052734e-06
174,3.7848949432373047e-06
175,3.3974647521972656e-06
176,3.0994415283203125e-06
177,2.86102294921875e-06
178,2.652406692504883e-06
179,2.5033950805664062e-06
180,2.3543834686279297e-06
181,2.2649765014648438e-06
182,2.1457672119140625e-06
183,2.086162567138672e-06
184,2.0265579223632812e-06
185,2.0265579223632812e-06
186,1.996755599975586e-06
187,1.996755599975586e-06
188,1.996755599975586e-06
189,2.0265579223632812e-06
190,2.086162567138672e-06
191,2.115964889526367e-06
192,2.1457672119140625e-06
193,2.175569534301758e-06
194,2.175569534301758e-06
195,2.175569534301758e-06
196,2.175569534301758e-06
197,2.1457672119140625e-06
198,2.115964889526367e-06
