step,reward_pushpoint_0
0,0.013840138912200928
1,0.12243595719337463
2,0.13765078783035278
3,0.1496555209159851
4,0.16159677505493164
5,0.1738419234752655
6,0.18793946504592896
7,0.20553722977638245
8,0.22625261545181274
9,0.2514636218547821
10,0.2786104381084442
11,0.30151012539863586
12,0.31625065207481384
13,0.32162901759147644
14,0.31953945755958557
15,0.3103872835636139
16,0.29818883538246155
17,0.28732389211654663
18,0.27848106622695923
19,0.2724655270576477
20,0.2699231505393982
21,0.26974672079086304
22,0.27362295985221863
23,0.281681627035141
24,0.2933003306388855
25,0.30828920006752014
26,0.32715001702308655
27,0.35077646374702454
28,0.37940505146980286
29,0.41387563943862915
30,0.45335525274276733
31,0.4945375919342041
32,0.5339584946632385
33,0.5546562671661377
34,0.5491856932640076
35,0.5261280536651611
36,0.49612435698509216
37,0.4699718952178955
38,0.4486961364746094
39,0.41468188166618347
40,0.3684394955635071
41,0.3208698034286499
42,0.2795226573944092
43,0.24515148997306824
44,0.21430009603500366
45,0.18398284912109375
46,0.15393856167793274
47,0.12561261653900146
48,0.10096842050552368
49,0.08019420504570007
50,0.06310942769050598
51,0.04964098334312439
52,0.03993138670921326
53,0.03594323992729187
54,0.036679595708847046
55,0.039362430572509766
56,0.04271969199180603
57,0.04657101631164551
58,0.05032247304916382
59,0.050962209701538086
60,0.048105210065841675
61,0.04459196329116821
62,0.04038804769515991
63,0.03632086515426636
64,0.03352200984954834
65,0.03206166625022888
66,0.031974077224731445
67,0.03276386857032776
68,0.03363099694252014
69,0.03452157974243164
70,0.03569841384887695
71,0.03753387928009033
72,0.040352314710617065
73,0.04427897930145264
74,0.04923123121261597
75,0.05498349666595459
76,0.06115254759788513
77,0.06755560636520386
78,0.07319846749305725
79,0.0768408477306366
80,0.07840991020202637
81,0.07838654518127441
82,0.07686010003089905
83,0.07369256019592285
84,0.06882011890411377
85,0.06348976492881775
86,0.05926638841629028
87,0.05607721209526062
88,0.053545206785202026
89,0.05083295702934265
90,0.04773929715156555
91,0.04488334059715271
92,0.04217168688774109
93,0.039380788803100586
94,0.036266177892684937
95,0.032712459564208984
96,0.028801321983337402
97,0.0248623788356781
98,0.02120286226272583
99,0.0178946852684021
100,0.015010297298431396
101,0.012703299522399902
102,0.011333823204040527
103,0.010227411985397339
104,0.009226500988006592
105,0.008265644311904907
106,0.007476210594177246
107,0.006937503814697266
108,0.006502330303192139
109,0.006089687347412109
110,0.005692422389984131
111,0.005320221185684204
112,0.004970282316207886
113,0.004637569189071655
114,0.004326343536376953
115,0.004041045904159546
116,0.003758668899536133
117,0.003483116626739502
118,0.0032439827919006348
119,0.0030260980129241943
120,0.002827256917953491
121,0.002644658088684082
122,0.0024802684783935547
123,0.0023347139358520508
124,0.00220644474029541
125,0.0021122992038726807
126,0.001999974250793457
127,0.001893848180770874
128,0.0018063485622406006
129,0.0017338693141937256
130,0.0016767680644989014
131,0.0016382932662963867
132,0.001627504825592041
133,0.0016398727893829346
134,0.0016617774963378906
135,0.0016947388648986816
136,0.0017370283603668213
137,0.0017821192741394043
138,0.0018131732940673828
139,0.0018256306648254395
140,0.0018272995948791504
141,0.0018149614334106445
142,0.00179290771484375
143,0.0017704367637634277
144,0.00175553560256958
145,0.0017513632774353027
146,0.0017613470554351807
147,0.0017865002155303955
148,0.0018227994441986084
149,0.0018589198589324951
150,0.0018842518329620361
151,0.001890718936920166
152,0.0018704533576965332
153,0.001888185739517212
154,0.001931905746459961
155,0.0019845664501190186
156,0.002040654420852661
157,0.0020951032638549805
158,0.002137124538421631
159,0.002151310443878174
160,0.002162247896194458
161,0.002182871103286743
162,0.002192080020904541
163,0.002200901508331299
164,0.0022035837173461914
165,0.002198547124862671
166,0.0022077858448028564
167,0.002218693494796753
168,0.0022312402725219727
169,0.002246767282485962
170,0.002248138189315796
171,0.002252817153930664
172,0.002259552478790283
173,0.00227200984954834
174,0.00228920578956604
175,0.002312391996383667
176,0.0023412108421325684
177,0.0023750662803649902
178,0.002421349287033081
179,0.002479732036590576
180,0.002542257308959961
181,0.002577543258666992
182,0.0025571584701538086
183,0.0025275051593780518
184,0.002540022134780884
185,0.0026040971279144287
186,0.0027171969413757324
187,0.0028751790523529053
188,0.0030825436115264893
189,0.0033336877822875977
190,0.003634124994277954
191,0.003987699747085571
192,0.004386425018310547
193,0.0048233866691589355
194,0.005282551050186157
195,0.005771934986114502
196,0.006309986114501953
197,0.0069062113761901855
198,0.007573127746582031
