step,rewards_t_0
0,-1.7245315313339233
1,0.47728684544563293
2,0.47097644209861755
3,0.4751019775867462
4,0.4857737720012665
5,0.49511590600013733
6,0.5039725303649902
7,0.5077467560768127
8,0.5172905325889587
9,0.5441423654556274
10,0.5750819444656372
11,0.6081044673919678
12,0.6420789957046509
13,0.6660897135734558
14,0.6926342844963074
15,0.714174747467041
16,0.7348276972770691
17,0.7549147009849548
18,0.7576282024383545
19,0.7422712445259094
20,0.7333341836929321
21,0.7257159948348999
22,0.7234651446342468
23,0.7228900194168091
24,0.7190477252006531
25,0.7144031524658203
26,0.7064393758773804
27,0.6906304955482483
28,0.6700827479362488
29,0.6394331455230713
30,0.6006222367286682
31,0.5557795763015747
32,0.5156369805335999
33,0.47881293296813965
34,0.45226868987083435
35,0.4363161623477936
36,0.4249638020992279
37,0.40932905673980713
38,0.4009379744529724
39,0.3902805745601654
40,0.3825482428073883
41,0.3752090036869049
42,0.3695842921733856
43,0.3640684187412262
44,0.35939911007881165
45,0.3549322783946991
46,0.3535492718219757
47,0.3488069474697113
48,0.3501124083995819
49,0.34585627913475037
50,0.34835389256477356
51,0.3449620306491852
52,0.3477201759815216
53,0.34727081656455994
54,0.34874090552330017
55,0.35185858607292175
56,0.3551498055458069
57,0.3565368056297302
58,0.3584606647491455
59,0.355433851480484
60,0.34996482729911804
61,0.3498201072216034
62,0.3492843210697174
63,0.349779337644577
64,0.35061755776405334
65,0.3501056730747223
66,0.3502333462238312
67,0.3539610803127289
68,0.35112547874450684
69,0.34597042202949524
70,0.3416670858860016
71,0.33744117617607117
72,0.3345963656902313
73,0.33529379963874817
74,0.2668454349040985
75,-0.0834047868847847
76,-1.1053978204727173
77,-0.9254380464553833
78,-0.6791234016418457
79,-1.8902745246887207
80,-1.1983156204223633
81,-0.2827758193016052
82,-0.29934337735176086
83,-1.3675122261047363
84,-1.8224656581878662
85,-1.6452808380126953
86,-0.04821990430355072
87,0.3619581162929535
88,0.34323787689208984
89,0.3224320709705353
90,0.30256131291389465
91,0.29082661867141724
92,0.2793489396572113
93,0.2664019763469696
94,0.2533654570579529
95,0.2416035383939743
96,0.16389766335487366
97,-0.026025081053376198
98,-0.0347835011780262
99,-0.04108083248138428
100,-0.045981116592884064
101,-0.0499284565448761
102,-0.05300985276699066
103,-0.055278606712818146
104,-0.056651920080184937
105,-0.05743040144443512
106,-0.05788632482290268
107,-0.057795532047748566
108,-0.05729858577251434
109,-0.05668451637029648
110,-0.05638731271028519
111,-0.05648283660411835
112,-0.056697458028793335
113,-0.05649546533823013
114,-0.05563598871231079
115,-0.0545266717672348
116,-0.05333962291479111
117,-0.05233333259820938
118,-0.052344754338264465
119,-0.05285956710577011
120,-0.05350811034440994
121,-0.05441911518573761
122,-0.05533778667449951
123,-0.05645827203989029
124,-0.05771876871585846
125,-0.05911567062139511
126,-0.06052564084529877
127,-0.06170748919248581
128,-0.06262873113155365
129,-0.06312829256057739
130,-0.06325272470712662
131,-0.06316493451595306
132,-0.0629306361079216
133,-0.06256148964166641
134,-0.0622229129076004
135,-0.06196366995573044
136,-0.06174570322036743
137,-0.061603523790836334
138,-0.061606183648109436
139,-0.06177269667387009
140,-0.06202102452516556
141,-0.06240357458591461
142,-0.06289785355329514
143,-0.06345287710428238
144,-0.06408627331256866
145,-0.06494324654340744
146,-0.06587789207696915
147,-0.06680574268102646
148,-0.06774495542049408
149,-0.06869793683290482
150,-0.06959441304206848
151,-0.07043666392564774
152,-0.07117602974176407
153,-0.07174736261367798
154,-0.07212267816066742
155,-0.07226583361625671
156,-0.07237673550844193
157,-0.07240863144397736
158,-0.07230507582426071
159,-0.07204685360193253
160,-0.07168316841125488
161,-0.07142381370067596
162,-0.07124616950750351
163,-0.071047343313694
164,-0.07093055546283722
165,-0.07087676972150803
166,-0.07084179669618607
167,-0.07064573466777802
168,-0.07004433870315552
169,-0.06911952048540115
170,-0.06819093227386475
171,-0.067482128739357
172,-0.06704089790582657
173,-0.06684425473213196
174,-0.06694315373897552
175,-0.06724820286035538
176,-0.06768602132797241
177,-0.06806768476963043
178,-0.06824883073568344
179,-0.0682779997587204
180,-0.06829585134983063
181,-0.06842430680990219
182,-0.06861425936222076
183,-0.06886768341064453
184,-0.06907756626605988
185,-0.06911174207925797
186,-0.06888267397880554
187,-0.06850163638591766
188,-0.06808211654424667
189,-0.06749085336923599
190,-0.0667508989572525
191,-0.06585212796926498
192,-0.06470844894647598
193,-0.06320555508136749
194,-0.061095625162124634
195,-0.05854261666536331
196,-1.0549943447113037
197,-1.0504264831542969
198,-1.0445752143859863
