step,next_obs_0,next_obs_1,next_obs_2,next_obs_3,next_obs_4,next_obs_5,next_obs_6,next_obs_7,next_obs_8,next_obs_9,next_obs_10,next_obs_11,next_obs_12,next_obs_13,next_obs_14,next_obs_15,next_obs_16,next_obs_17,next_obs_18,next_obs_19,next_obs_20,next_obs_21,next_obs_22,next_obs_23,next_obs_24,next_obs_25,next_obs_26,next_obs_27,next_obs_28,next_obs_29,next_obs_30,next_obs_31,next_obs_32,next_obs_33,next_obs_34,next_obs_35,next_obs_36,next_obs_37,next_obs_38,next_obs_39,next_obs_40,next_obs_41,next_obs_42,next_obs_43,next_obs_44,next_obs_45,next_obs_46,next_obs_47,next_obs_48,next_obs_49,next_obs_50,next_obs_51,next_obs_52,next_obs_53,next_obs_54,next_obs_55,next_obs_56,next_obs_57,next_obs_58,next_obs_59,next_obs_60,next_obs_61,next_obs_62,next_obs_63,next_obs_64
0,0.19777311384677887,-0.36181241273880005,0.04489025101065636,0.8101128339767456,0.3439365327358246,0.9112735986709595,-0.3702545464038849,0.7309601902961731,-0.5744246244430542,0.38199582695961,-0.4766703248023987,-0.47058674693107605,0.2215166836977005,-0.35132551193237305,-0.2826743721961975,0.05556212365627289,0.3735942542552948,-0.1210264340043068,0.3930433690547943,0.9008793830871582,-0.2823384404182434,1.3457237482070923,-0.3618551790714264,0.7306386232376099,0.24474667012691498,0.5016986131668091,0.16223527491092682,-0.419420450925827,0.407227486371994,-0.21526063978672028,0.28413888812065125,0.421047568321228,0.43340277671813965,0.5195965766906738,0.16922008991241455,0.4430012106895447,-0.8754333257675171,-0.19330403208732605,0.20770886540412903,0.3099709153175354,-0.9277796745300293,0.2951827347278595,-0.19161701202392578,0.08745938539505005,0.942266047000885,-0.302762508392334,0.14307202398777008,-0.004367844667285681,-0.4383286237716675,-0.8988043665885925,0.33580905199050903,-0.015760421752929688,-0.03100002184510231,0.2700360417366028,0.9628502726554871,1.1425518664509582e-07,-0.9628502726554871,0.2700360417366028,1.1188461712663411e-06,0.19693779945373535,-0.0894995778799057,-0.030999906361103058,0.4746803343296051,0.05797872692346573,-0.031000137329101562
1,0.1683844029903412,-0.339601069688797,0.0167229101061821,0.7835990786552429,0.3536349833011627,0.8849688768386841,-0.37077999114990234,0.730978786945343,-0.5506325960159302,0.3835608661174774,-0.46624457836151123,-0.43460002541542053,0.12495166808366776,-0.36481982469558716,-0.0069117979146540165,0.13091279566287994,0.37416180968284607,-0.09755236655473709,0.3950255513191223,0.8868186473846436,-0.2527922987937927,1.3373225927352905,-0.33916956186294556,0.7306168675422668,-0.14138318598270416,0.34790176153182983,-0.011301187798380852,-0.2064269334077835,0.40671947598457336,-0.11541498452425003,0.3154500424861908,0.44617959856987,0.43953588604927063,0.49501848220825195,0.15089328587055206,0.3776567578315735,-0.9011214375495911,-0.2129686176776886,0.2041991651058197,0.30539053678512573,-0.93007493019104,0.2801456153392792,-0.18897676467895508,0.07283590734004974,0.9362347722053528,-0.33385956287384033,0.10955480486154556,-0.048832014203071594,-0.432389497756958,-0.900363564491272,0.33580905199050903,-0.015760421752929688,-0.03100002184510231,0.27003633975982666,0.9628502130508423,1.4366356992923102e-07,-0.9628502130508423,0.27003633975982666,1.3576651554103591e-06,0.19693776965141296,-0.08949954062700272,-0.030999884009361267,0.4746803641319275,0.05797869712114334,-0.031000159680843353
2,0.13911007344722748,-0.32084906101226807,-0.011782919988036156,0.7590376734733582,0.3574053943157196,0.8575516939163208,-0.3470105826854706,0.7310068607330322,-0.5687285661697388,0.30546700954437256,-0.4778670370578766,-0.3874211013317108,0.04519664868712425,-0.3838949203491211,0.33323296904563904,0.03179417550563812,0.3599852919578552,-0.07622898370027542,0.3927740752696991,0.8650952577590942,-0.22301708161830902,1.3425627946853638,-0.31855687499046326,0.7304200530052185,-0.3427196145057678,0.41183891892433167,-0.05963987112045288,-0.4189210832118988,0.41316166520118713,0.09386157244443893,0.2854258418083191,0.701759397983551,0.44509202241897583,0.468780517578125,0.13477301597595215,0.29082179069519043,-0.9284439086914062,-0.2311156690120697,0.20683345198631287,0.2968519330024719,-0.9322546720504761,0.26146548986434937,-0.19778871536254883,0.05882014334201813,0.921040415763855,-0.38309091329574585,0.07018537074327469,-0.11378201842308044,-0.43702173233032227,-0.8922252655029297,0.33580905199050903,-0.015760421752929688,-0.03100002184510231,0.2700362205505371,0.9628501534461975,1.8772851717585581e-07,-0.9628501534461975,0.2700362205505371,1.2463272014429094e-06,0.19693779945373535,-0.08949954807758331,-0.03099989891052246,0.4746803343296051,0.05797870457172394,-0.03100014477968216
3,0.1090039536356926,-0.3115471601486206,-0.040572334080934525,0.7353917360305786,0.3629741668701172,0.829606831073761,-0.31869664788246155,0.7310124039649963,-0.5810282230377197,0.13063520193099976,-0.4798874855041504,-0.35085561871528625,0.07272756844758987,-0.3949589431285858,0.3968132734298706,0.02927103452384472,0.33602970838546753,-0.05342213064432144,0.39110565185546875,0.8402500748634338,-0.19305340945720673,1.3535510301589966,-0.30014753341674805,0.7303637266159058,-0.4650060832500458,0.4004572331905365,-0.04926391690969467,-0.4276908338069916,0.41430872678756714,0.16738799214363098,0.25388652086257935,0.7733374834060669,0.45052409172058105,0.4423036575317383,0.12355048954486847,0.19752967357635498,-0.9483240842819214,-0.2483215034008026,0.21961262822151184,0.28968268632888794,-0.9315869808197021,0.2401791512966156,-0.21091794967651367,0.045708879828453064,0.8978217244148254,-0.43946823477745056,0.02799694612622261,-0.18954724073410034,-0.4430609941482544,-0.8762242794036865,0.33580905199050903,-0.015760421752929688,-0.03100002184510231,0.2700362205505371,0.9628501534461975,2.8381538186295074e-07,-0.9628501534461975,0.2700362205505371,1.4708176649946836e-06,0.19693779945373535,-0.08949954807758331,-0.030999884009361267,0.4746803343296051,0.05797870457172394,-0.031000159680843353
4,0.07820508629083633,-0.3304269313812256,-0.06622578203678131,0.7158539295196533,0.3676503896713257,0.8011599183082581,-0.2892512381076813,0.7310343384742737,-0.572866678237915,-0.423234760761261,-0.4269329607486725,-0.1845005601644516,0.06791619211435318,-0.4203870892524719,0.41236811876296997,0.009466548450291157,0.30293893814086914,-0.02869328297674656,0.4016861617565155,0.8162389993667603,-0.16329166293144226,1.3663666248321533,-0.2829913794994354,0.7303906679153442,-0.48892173171043396,0.43444588780403137,0.14535899460315704,-0.41536787152290344,0.4125882685184479,0.19028598070144653,0.23495350778102875,0.7686727046966553,0.45987623929977417,0.41652917861938477,0.12725430727005005,0.11231470108032227,-0.9587305784225464,-0.2611919045448303,0.2617248594760895,0.2821158170700073,-0.9229902029037476,0.21710196137428284,-0.22260475158691406,0.03440752625465393,0.8707855939865112,-0.49148643016815186,-0.01317124255001545,-0.265143483877182,-0.44686806201934814,-0.8544049859046936,0.33580905199050903,-0.015760421752929688,-0.03100002184510231,0.27003633975982666,0.9628500938415527,9.550235802180396e-08,-0.9628500938415527,0.27003633975982666,1.0412632036604919e-06,0.19693779945373535,-0.08949952572584152,-0.030999913811683655,0.4746803343296051,0.05797868221998215,-0.031000129878520966
5,0.045661672949790955,-0.359180748462677,-0.08156140148639679,0.7030155062675476,0.3712015151977539,0.771723210811615,-0.25983840227127075,0.7310763001441956,-0.5340231657028198,-0.47539544105529785,-0.2534247040748596,-0.14146162569522858,0.05064644664525986,-0.4236551523208618,0.41178974509239197,0.0164501816034317,0.27066922187805176,-0.0015611585695296526,0.418469101190567,0.7979626059532166,-0.13363975286483765,1.3784416913986206,-0.2649189233779907,0.7304486632347107,-0.46974799036979675,0.4509860873222351,0.23220551013946533,-0.30780869722366333,0.4113984704017639,0.17464089393615723,0.247976616024971,0.7075659036636353,0.47151732444763184,0.39291906356811523,0.1390671283006668,0.0395735502243042,-0.961698055267334,-0.27123942971229553,0.31695565581321716,0.26951509714126587,-0.9093408584594727,0.19457465410232544,-0.22966670989990234,0.025449246168136597,0.8420871496200562,-0.5369426608085632,-0.05081237852573395,-0.33414381742477417,-0.44543349742889404,-0.8306244611740112,0.33580905199050903,-0.015760421752929688,-0.03100002184510231,0.27003633975982666,0.9628500938415527,3.1866224503573903e-07,-0.9628500938415527,0.27003633975982666,1.6111637251015054e-06,0.19693779945373535,-0.08949952572584152,-0.03099987283349037,0.4746803343296051,0.05797868221998215,-0.03100017085671425
6,0.013082468882203102,-0.38916292786598206,-0.08366847038269043,0.6896438002586365,0.3693053126335144,0.7418876886367798,-0.23055399954319,0.7311115860939026,-0.4933220148086548,-0.4753413200378418,-0.04717538505792618,-0.1649925261735916,-0.025316087529063225,-0.42432230710983276,0.409726619720459,0.005270256660878658,0.23927412927150726,0.025952046737074852,0.43894776701927185,0.7837252020835876,-0.10408974438905716,1.391687273979187,-0.24754220247268677,0.7304840087890625,-0.45120376348495483,0.4533120095729828,0.28446370363235474,-0.2513040006160736,0.4121783971786499,0.19233976304531097,0.2394036203622818,0.665078341960907,0.4807850122451782,0.3727121353149414,0.15108636021614075,-0.017851591110229492,-0.9613202810287476,-0.2748541235923767,0.36778250336647034,0.24931085109710693,-0.8958684206008911,0.17251592874526978,-0.23377132415771484,0.018967196345329285,0.8122329115867615,-0.5769628882408142,-0.08597353845834732,-0.3981446623802185,-0.4406067132949829,-0.8045785427093506,0.33580905199050903,-0.015760421752929688,-0.03100002184510231,0.27003616094589233,0.9628502130508423,1.4504810508242372e-07,-0.9628502130508423,0.27003616094589233,1.1428169273131061e-06,0.19693779945373535,-0.0894995629787445,-0.030999906361103058,0.4746803343296051,0.05797871947288513,-0.031000137329101562
7,-0.016670631244778633,-0.4183756709098816,-0.08700370043516159,0.6801337599754333,0.36930912733078003,0.7122479677200317,-0.20173045992851257,0.7311045527458191,-0.5095199346542358,-0.4810979664325714,-0.09867873042821884,-0.08385484665632248,0.0022295014932751656,-0.4305656850337982,0.40371793508529663,0.01243724673986435,0.20769688487052917,0.052648041397333145,0.46397194266319275,0.7778632044792175,-0.07449126988649368,1.3997286558151245,-0.23117464780807495,0.7305682897567749,-0.4284904897212982,0.40999165177345276,0.3540019094944,-0.09175648540258408,0.41289079189300537,0.11058659106492996,0.22517812252044678,0.558584988117218,0.49019765853881836,0.3529634475708008,0.16541048884391785,-0.07248497009277344,-0.9564884305000305,-0.2826228141784668,0.41935229301452637,0.22787564992904663,-0.8787583112716675,0.1549587845802307,-0.232147216796875,0.01433613896369934,0.7832364439964294,-0.6106952428817749,-0.11658482253551483,-0.4499469995498657,-0.4273722171783447,-0.7841560244560242,0.33580905199050903,-0.015760421752929688,-0.03100002184510231,0.27003616094589233,0.9628502130508423,2.2643379793407803e-07,-0.9628502130508423,0.27003616094589233,1.37741574235406e-06,0.19693779945373535,-0.0894995629787445,-0.030999891459941864,0.4746803343296051,0.05797871947288513,-0.031000152230262756
8,-0.0460379384458065,-0.4470985531806946,-0.09727826714515686,0.6749902963638306,0.3716094195842743,0.6825361251831055,-0.17395398020744324,0.7310858368873596,-0.5254796743392944,-0.47614893317222595,-0.21276167035102844,-0.018830101937055588,0.0346626378595829,-0.4340968132019043,0.38927996158599854,0.006044995971024036,0.17756855487823486,0.07691272348165512,0.4915010631084442,0.77724689245224,-0.044784124940633774,1.4027296304702759,-0.21462035179138184,0.7306246757507324,-0.4045848548412323,0.3733634352684021,0.3903712034225464,-0.018241720274090767,0.41532033681869507,0.0402585044503212,0.2285478711128235,0.5169840455055237,0.4999762773513794,0.3300032615661621,0.18273431062698364,-0.1303117275238037,-0.9458825588226318,-0.29719510674476624,0.4740404486656189,0.2038307785987854,-0.8565854430198669,0.14114239811897278,-0.2261824607849121,0.010831117630004883,0.7553288340568542,-0.6395729184150696,-0.14291563630104065,-0.49114617705345154,-0.40807223320007324,-0.7695795297622681,0.33580905199050903,-0.015760421752929688,-0.03100002184510231,0.2700362205505371,0.9628501534461975,2.039454329860746e-07,-0.9628501534461975,0.2700362205505371,1.2798251418644213e-06,0.19693779945373535,-0.08949954807758331,-0.03099989891052246,0.4746803343296051,0.05797870457172394,-0.03100014477968216
9,-0.07545573264360428,-0.47303998470306396,-0.11469922959804535,0.6781474947929382,0.3674931526184082,0.6528506875038147,-0.1478857696056366,0.7311074137687683,-0.5369752645492554,-0.4463671147823334,-0.3226284086704254,0.11940770596265793,-0.05474252253770828,-0.4394059479236603,0.36552807688713074,0.029800215736031532,0.14888478815555573,0.0981568768620491,0.520243763923645,0.7819797396659851,-0.015121368691325188,1.3922905921936035,-0.19429758191108704,0.7306965589523315,-0.3823789656162262,0.3084891438484192,0.40988829731941223,0.08638481795787811,0.41556018590927124,-0.1548617035150528,0.2817201614379883,0.409026175737381,0.5101044178009033,0.3016014099121094,0.2037523090839386,-0.18682873249053955,-0.9318138360977173,-0.3111560642719269,0.5307740569114685,0.17078042030334473,-0.8301283717155457,0.1336544156074524,-0.21449661254882812,0.006629183888435364,0.727871298789978,-0.6663404703140259,-0.16184471547603607,-0.5173227787017822,-0.37869179248809814,-0.7674434781074524,0.33580905199050903,-0.015760421752929688,-0.03100002184510231,0.2700362205505371,0.9628501534461975,1.5339861647589714e-07,-0.9628501534461975,0.2700362205505371,1.1752157433875254e-06,0.19693779945373535,-0.08949954807758331,-0.030999906361103058,0.4746803343296051,0.05797870457172394,-0.031000137329101562
