step,pushpoint_right_world_0,pushpoint_right_world_1,pushpoint_right_world_2
0,-0.28368785977363586,-0.15365904569625854,0.05700008198618889
1,-0.28368785977363586,-0.15365906059741974,0.0570000521838665
2,-0.2836878299713135,-0.15365904569625854,0.057000063359737396
3,-0.28368785977363586,-0.15365906059741974,0.05700007453560829
4,-0.28368788957595825,-0.15365906059741974,0.057000089436769485
5,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
6,-0.28368785977363586,-0.15365904569625854,0.0570000559091568
7,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
8,-0.28368788957595825,-0.15365906059741974,0.057000089436769485
9,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
10,-0.28368785977363586,-0.15365904569625854,0.0570000559091568
11,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
12,-0.28368788957595825,-0.15365906059741974,0.05700008571147919
13,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
14,-0.28368785977363586,-0.15365904569625854,0.0570000559091568
15,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
16,-0.28368788957595825,-0.15365906059741974,0.057000089436769485
17,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
18,-0.28368785977363586,-0.15365904569625854,0.0570000521838665
19,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
20,-0.28368788957595825,-0.15365906059741974,0.05700008571147919
21,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
22,-0.28368785977363586,-0.15365904569625854,0.0570000521838665
23,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
24,-0.28368788957595825,-0.15365906059741974,0.05700008571147919
25,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
26,-0.28368785977363586,-0.15365904569625854,0.0570000521838665
27,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
28,-0.28368788957595825,-0.15365906059741974,0.05700008571147919
29,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
30,-0.28368785977363586,-0.15365904569625854,0.0570000521838665
31,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
32,-0.28368788957595825,-0.15365906059741974,0.05700008571147919
33,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
34,-0.28368785977363586,-0.15365904569625854,0.0570000559091568
35,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
36,-0.28368788957595825,-0.15365906059741974,0.05700008571147919
37,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
38,-0.28368785977363586,-0.15365904569625854,0.0570000521838665
39,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
40,-0.28368788957595825,-0.15365906059741974,0.05700008571147919
41,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
42,-0.28368785977363586,-0.15365904569625854,0.0570000521838665
43,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
44,-0.28368788957595825,-0.15365906059741974,0.05700008571147919
45,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
46,-0.28368785977363586,-0.15365904569625854,0.0570000521838665
47,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
48,-0.28368788957595825,-0.15365906059741974,0.05700008571147919
49,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
50,-0.28368785977363586,-0.15365904569625854,0.0570000559091568
51,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
52,-0.28368788957595825,-0.15365906059741974,0.057000089436769485
53,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
54,-0.28368785977363586,-0.15365904569625854,0.0570000521838665
55,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
56,-0.28368788957595825,-0.15365906059741974,0.05700008571147919
57,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
58,-0.28368785977363586,-0.15365904569625854,0.0570000521838665
59,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
60,-0.28368788957595825,-0.15365906059741974,0.05700008571147919
61,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
62,-0.28368785977363586,-0.15365904569625854,0.0570000521838665
63,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
64,-0.28368788957595825,-0.15365906059741974,0.05700008571147919
65,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
66,-0.28368785977363586,-0.15365904569625854,0.0570000559091568
67,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
68,-0.28368788957595825,-0.15365906059741974,0.05700008571147919
69,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
70,-0.28368785977363586,-0.15365904569625854,0.0570000559091568
71,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
72,-0.28368788957595825,-0.15365906059741974,0.05700008571147919
73,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
74,-0.28368785977363586,-0.15365904569625854,0.0570000521838665
75,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
76,-0.28368788957595825,-0.15365906059741974,0.05700008571147919
77,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
78,-0.28368785977363586,-0.15365904569625854,0.0570000521838665
79,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
80,-0.28368788957595825,-0.15365906059741974,0.05700008571147919
81,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
82,-0.28368785977363586,-0.15365904569625854,0.0570000559091568
83,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
84,-0.28368788957595825,-0.15365906059741974,0.05700008571147919
85,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
86,-0.28368785977363586,-0.15365904569625854,0.0570000559091568
87,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
88,-0.28368788957595825,-0.15365906059741974,0.057000089436769485
89,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
90,-0.28368785977363586,-0.15365904569625854,0.0570000521838665
91,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
92,-0.28368788957595825,-0.15365906059741974,0.05700008571147919
93,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
94,-0.28368785977363586,-0.15365904569625854,0.0570000521838665
95,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
96,-0.28368788957595825,-0.15365906059741974,0.05700008571147919
97,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
98,-0.28368785977363586,-0.15365904569625854,0.0570000521838665
99,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
100,-0.28368788957595825,-0.15365906059741974,0.05700008571147919
101,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
102,-0.28368785977363586,-0.15365904569625854,0.0570000559091568
103,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
104,-0.28368788957595825,-0.15365906059741974,0.05700008571147919
105,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
106,-0.28368785977363586,-0.15365904569625854,0.0570000559091568
107,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
108,-0.28368788957595825,-0.15365906059741974,0.057000089436769485
109,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
110,-0.28368785977363586,-0.15365904569625854,0.0570000521838665
111,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
112,-0.28368788957595825,-0.15365906059741974,0.05700008571147919
113,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
114,-0.28368785977363586,-0.15365904569625854,0.0570000521838665
115,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
116,-0.28368788957595825,-0.15365906059741974,0.05700008571147919
117,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
118,-0.28368785977363586,-0.15365904569625854,0.0570000521838665
119,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
120,-0.28368788957595825,-0.15365906059741974,0.05700008571147919
121,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
122,-0.28368785977363586,-0.15365904569625854,0.0570000559091568
123,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
124,-0.28368788957595825,-0.15365906059741974,0.05700008571147919
125,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
126,-0.28368785977363586,-0.15365904569625854,0.0570000521838665
127,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
128,-0.28368788957595825,-0.15365906059741974,0.05700008571147919
129,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
130,-0.28368785977363586,-0.15365904569625854,0.0570000521838665
131,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
132,-0.28368788957595825,-0.15365906059741974,0.05700008571147919
133,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
134,-0.28368785977363586,-0.15365904569625854,0.0570000521838665
135,-0.2836878299713135,-0.15365906059741974,0.057000063359737396
136,-0.28368788957595825,-0.15365906059741974,0.05700008571147919
137,-0.28368785977363586,-0.15365906059741974,0.05700007826089859
138,-0.28368785977363586,-0.15365904569625854,0.0570000521838665
