step,pushpoint_right_world_0,pushpoint_right_world_1,pushpoint_right_world_2
0,-0.25222015380859375,0.13657096028327942,0.05699988082051277
1,-0.31866928935050964,-0.17079736292362213,0.057000137865543365
2,-0.31866928935050964,-0.17079748213291168,0.05699997767806053
3,-0.31866931915283203,-0.1707974374294281,0.05700007081031799
4,-0.31866928935050964,-0.17079751193523407,0.056999996304512024
5,-0.31866931915283203,-0.17079736292362213,0.05700003355741501
6,-0.31866928935050964,-0.17079751193523407,0.05700000002980232
7,-0.31866931915283203,-0.1707974672317505,0.05700000748038292
8,-0.31866928935050964,-0.17079748213291168,0.05699998140335083
9,-0.31866931915283203,-0.17079736292362213,0.057000014930963516
10,-0.31866928935050964,-0.17079749703407288,0.05699996277689934
11,-0.31866931915283203,-0.1707974076271057,0.057000093162059784
12,-0.31866931915283203,-0.17079737782478333,0.057000063359737396
13,-0.31866931915283203,-0.1707974523305893,0.057000041007995605
14,-0.31866931915283203,-0.17079737782478333,0.057000067085027695
15,-0.31866928935050964,-0.17079748213291168,0.057000044733285904
16,-0.31866931915283203,-0.17079748213291168,0.05700000002980232
17,-0.31866931915283203,-0.17079739272594452,0.0570000596344471
18,-0.31866928935050964,-0.17079751193523407,0.05700002983212471
19,-0.31866931915283203,-0.1707974672317505,0.05700000375509262
20,-0.31866928935050964,-0.17079748213291168,0.05699998140335083
21,-0.31866931915283203,-0.17079736292362213,0.057000014930963516
22,-0.31866928935050964,-0.17079749703407288,0.05700000748038292
23,-0.31866931915283203,-0.1707974672317505,0.05700000748038292
24,-0.31866931915283203,-0.17079736292362213,0.05700002610683441
25,-0.31866928935050964,-0.17079751193523407,0.056999996304512024
26,-0.31866931915283203,-0.17079737782478333,0.05700003355741501
27,-0.31866928935050964,-0.17079751193523407,0.05700000002980232
28,-0.31866931915283203,-0.1707974672317505,0.05700000375509262
29,-0.31866928935050964,-0.17079748213291168,0.05699997767806053
30,-0.31866931915283203,-0.17079736292362213,0.057000014930963516
31,-0.31866928935050964,-0.17079749703407288,0.056999966502189636
32,-0.31866931915283203,-0.1707974672317505,0.0570000484585762
33,-0.31866931915283203,-0.17079737782478333,0.05700010433793068
34,-0.31866931915283203,-0.17079734802246094,0.05700013041496277
35,-0.31866931915283203,-0.17079737782478333,0.0570000596344471
36,-0.31866928935050964,-0.1707974523305893,0.0570000596344471
37,-0.31866931915283203,-0.17079748213291168,0.05699998885393143
38,-0.31866928935050964,-0.1707974523305893,0.057000067085027695
39,-0.31866928935050964,-0.17079749703407288,0.056999992579221725
40,-0.31866931915283203,-0.17079739272594452,0.0570000559091568
41,-0.31866931915283203,-0.1707974374294281,0.05700007826089859
42,-0.31866931915283203,-0.17079748213291168,0.05700000748038292
43,-0.31866931915283203,-0.17079748213291168,0.05700000002980232
44,-0.31866931915283203,-0.17079739272594452,0.057000063359737396
45,-0.31866928935050964,-0.17079751193523407,0.05700000375509262
46,-0.31866931915283203,-0.1707974672317505,0.05700000748038292
47,-0.31866931915283203,-0.1707974523305893,0.05699998512864113
48,-0.31866931915283203,-0.17079734802246094,0.057000014930963516
49,-0.31866925954818726,-0.17079752683639526,0.05700001120567322
50,-0.31866931915283203,-0.17079737782478333,0.057000093162059784
51,-0.31866925954818726,-0.17079751193523407,0.057000014930963516
52,-0.31866931915283203,-0.17079737782478333,0.05700010061264038
53,-0.31866931915283203,-0.17079736292362213,0.057000014930963516
54,-0.31866928935050964,-0.17079749703407288,0.05700000748038292
55,-0.31866931915283203,-0.1707974672317505,0.057000067085027695
56,-0.31866931915283203,-0.17079737782478333,0.05700010061264038
57,-0.31866931915283203,-0.17079736292362213,0.05700012668967247
58,-0.31866931915283203,-0.17079736292362213,0.0570000521838665
59,-0.31866931915283203,-0.1707974374294281,0.05700007826089859
60,-0.31866928935050964,-0.17079736292362213,0.05700014531612396
