step,obs/extra/left_tcp_pose_6d_from_bimanual_center_0,obs/extra/left_tcp_pose_6d_from_bimanual_center_1,obs/extra/left_tcp_pose_6d_from_bimanual_center_2,obs/extra/left_tcp_pose_6d_from_bimanual_center_3,obs/extra/left_tcp_pose_6d_from_bimanual_center_4,obs/extra/left_tcp_pose_6d_from_bimanual_center_5,obs/extra/left_tcp_pose_6d_from_bimanual_center_6,obs/extra/left_tcp_pose_6d_from_bimanual_center_7,obs/extra/left_tcp_pose_6d_from_bimanual_center_8
0,0.29773715138435364,0.23206256330013275,0.2293824553489685,0.28054100275039673,-0.9552892446517944,0.09337624907493591,0.16126155853271484,-0.04899036884307861,-0.9856950044631958
1,0.3005838394165039,0.24722972512245178,0.21141406893730164,0.3067869544029236,-0.9465640187263489,0.09949074685573578,0.12907107174396515,-0.06219029426574707,-0.9896833300590515
2,0.30271318554878235,0.27136263251304626,0.19376778602600098,0.33241671323776245,-0.9392186999320984,0.08583373576402664,0.10209710896015167,-0.05463850498199463,-0.9932727813720703
3,0.30233266949653625,0.29645994305610657,0.17572563886642456,0.3564351201057434,-0.9317272901535034,0.06955791264772415,0.07459447532892227,-0.045831918716430664,-0.9961602687835693
4,0.29944488406181335,0.3212830126285553,0.15769639611244202,0.3781764507293701,-0.9242189526557922,0.05293271690607071,0.04696936160326004,-0.037949204444885254,-0.9981751441955566
5,0.2940981090068817,0.3450131416320801,0.13983246684074402,0.3967955708503723,-0.9171746373176575,0.03666150942444801,0.01901036687195301,-0.031720519065856934,-0.9993160367012024
6,0.2865484356880188,0.3668626546859741,0.12212967872619629,0.41025543212890625,-0.9117647409439087,0.019374966621398926,-0.009810060262680054,-0.02565598487854004,-0.9996227025985718
7,0.27718812227249146,0.3863584101200104,0.1048717200756073,0.41923409700393677,-0.9078728556632996,0.003111362922936678,-0.03921407833695412,-0.02153182029724121,-0.9989988207817078
8,0.2679658830165863,0.4021037817001343,0.08883439004421234,0.4246847629547119,-0.9053070545196533,-0.007871747016906738,-0.0655089020729065,-0.022056221961975098,-0.9976081848144531
9,0.25942736864089966,0.4111987352371216,0.0735316127538681,0.42647939920425415,-0.9044492244720459,-0.009321272373199463,-0.08884355425834656,-0.03163278102874756,-0.9955431222915649
10,0.2506372630596161,0.4105623662471771,0.05756819248199463,0.4279404282569885,-0.9037868976593018,0.00601622462272644,-0.11105260252952576,-0.05918681621551514,-0.9920505285263062
11,0.2411079704761505,0.4047911763191223,0.04188644886016846,0.4183550477027893,-0.9080188274383545,0.021930964663624763,-0.13691072165966034,-0.08691227436065674,-0.9867632389068604
12,0.23244968056678772,0.3956100046634674,0.02740335464477539,0.3994064927101135,-0.9159996509552002,0.03767139092087746,-0.16312278807163239,-0.1114424467086792,-0.9802916049957275
13,0.2225254476070404,0.3876126706600189,0.016016513109207153,0.39399945735931396,-0.9172146320343018,0.05900712311267853,-0.18911601603031158,-0.14372849464416504,-0.9713790416717529
14,0.21175631880760193,0.3807052671909332,0.007968716323375702,0.4034668803215027,-0.9109405875205994,0.08603338152170181,-0.21366795897483826,-0.18522608280181885,-0.9591857194900513
15,0.20310893654823303,0.37551742792129517,0.0038511157035827637,0.4296889901161194,-0.8949801921844482,0.11990807950496674,-0.22892147302627563,-0.23642313480377197,-0.9442981481552124
16,0.1974024474620819,0.3727581202983856,0.0019969642162323,0.4606618881225586,-0.8743023872375488,0.15292510390281677,-0.23444128036499023,-0.28603434562683105,-0.9290972948074341
17,0.19340136647224426,0.37114810943603516,0.0004151761531829834,0.48691827058792114,-0.8544689416885376,0.1810893416404724,-0.23548415303230286,-0.32807230949401855,-0.9148309230804443
18,0.19287711381912231,0.3703705668449402,-0.0010568201541900635,0.5033684372901917,-0.839555025100708,0.20437097549438477,-0.23228546977043152,-0.3592933416366577,-0.9038537740707397
19,0.19617760181427002,0.3701460361480713,-0.0028736740350723267,0.508898913860321,-0.8315848112106323,0.2224602997303009,-0.22645434737205505,-0.3786506652832031,-0.8974085450172424
20,0.2017408311367035,0.3701905906200409,-0.006291992962360382,0.5022448897361755,-0.8327527642250061,0.23296546936035156,-0.22237032651901245,-0.38472986221313477,-0.8958429098129272
21,0.2099950611591339,0.370317280292511,-0.009723380208015442,0.4871376156806946,-0.8400304317474365,0.23884251713752747,-0.2182619273662567,-0.38191187381744385,-0.8980562686920166
22,0.22129014134407043,0.3705393671989441,-0.01200111210346222,0.4641852378845215,-0.8522436618804932,0.24127346277236938,-0.21234703063964844,-0.37152981758117676,-0.903810977935791
23,0.23610752820968628,0.37084898352622986,-0.01239507645368576,0.43544501066207886,-0.8674256801605225,0.2407497763633728,-0.20147353410720825,-0.3545573949813843,-0.9130703806877136
24,0.254268079996109,0.3707949221134186,-0.010390251874923706,0.4024328589439392,-0.8841062188148499,0.2374953031539917,-0.1843068152666092,-0.3323655128479004,-0.9249670505523682
25,0.2754485309123993,0.3694508969783783,-0.005681842565536499,0.36784112453460693,-0.9004200100898743,0.23224285244941711,-0.15982860326766968,-0.30725717544555664,-0.9381086826324463
26,0.29879242181777954,0.3659146726131439,0.0012370571494102478,0.33150315284729004,-0.9160617589950562,0.22569122910499573,-0.12938153743743896,-0.2810990810394287,-0.9509173631668091
27,0.3226379156112671,0.3594655692577362,0.00907987356185913,0.29241740703582764,-0.9309280514717102,0.21878087520599365,-0.09640701860189438,-0.2563129663467407,-0.9617741107940674
28,0.3462314009666443,0.3493540287017822,0.01738150417804718,0.24950063228607178,-0.9443985223770142,0.21415162086486816,-0.06212905794382095,-0.23630106449127197,-0.9696916341781616
29,0.36838680505752563,0.33499863743782043,0.02491188794374466,0.2060178518295288,-0.9549362659454346,0.21366646885871887,-0.029825598001480103,-0.22437691688537598,-0.974045991897583
