step,obs/extra/left_tcp_pose_6d_from_bimanual_center_0,obs/extra/left_tcp_pose_6d_from_bimanual_center_1,obs/extra/left_tcp_pose_6d_from_bimanual_center_2,obs/extra/left_tcp_pose_6d_from_bimanual_center_3,obs/extra/left_tcp_pose_6d_from_bimanual_center_4,obs/extra/left_tcp_pose_6d_from_bimanual_center_5,obs/extra/left_tcp_pose_6d_from_bimanual_center_6,obs/extra/left_tcp_pose_6d_from_bimanual_center_7,obs/extra/left_tcp_pose_6d_from_bimanual_center_8
0,0.03667902946472168,0.21101760864257812,0.019615858793258667,0.519730269908905,-0.85068678855896,-0.0788196474313736,-0.6849713325500488,-0.35978615283966064,-0.6335363388061523
1,0.036897897720336914,0.21109867095947266,0.019948169589042664,0.49048131704330444,-0.8686056137084961,-0.07037398964166641,-0.7004912495613098,-0.34493279457092285,-0.6247667670249939
2,0.0370180606842041,0.21106576919555664,0.019932948052883148,0.45672088861465454,-0.8871804475784302,-0.06570206582546234,-0.7166050672531128,-0.32313287258148193,-0.618111789226532
3,0.03726792335510254,0.21100473403930664,0.019939154386520386,0.42849498987197876,-0.9014055132865906,-0.06213086098432541,-0.7305290699005127,-0.3051590919494629,-0.6109053492546082
4,0.03879809379577637,0.208587646484375,0.019958391785621643,0.4122697114944458,-0.9096181392669678,-0.051270898431539536,-0.7394878268241882,-0.30122852325439453,-0.6020127534866333
5,0.04374051094055176,0.20206594467163086,0.019990883767604828,0.41798079013824463,-0.908039391040802,-0.027507726103067398,-0.7384456396102905,-0.3219665288925171,-0.5924825668334961
6,0.05090641975402832,0.19387102127075195,0.01999402791261673,0.43498557806015015,-0.9004281163215637,-0.004098803270608187,-0.7325582504272461,-0.3512355089187622,-0.583088219165802
7,0.0630805492401123,0.18463945388793945,0.02000245451927185,0.47330790758132935,-0.8807413578033447,0.01656314730644226,-0.7153531312942505,-0.39526522159576416,-0.5762251615524292
8,0.0781099796295166,0.17684125900268555,0.0194283127784729,0.5234134197235107,-0.851449191570282,0.032752592116594315,-0.6890133619308472,-0.4455472230911255,-0.5716188549995422
9,0.09888958930969238,0.17189502716064453,0.016298674046993256,0.5759062767028809,-0.8155918717384338,0.05605287849903107,-0.6476629376411438,-0.49701786041259766,-0.5774998664855957
10,0.12043976783752441,0.1716442108154297,0.011355549097061157,0.6174604892730713,-0.7824023962020874,0.08117324858903885,-0.603935182094574,-0.5376600027084351,-0.5883741974830627
11,0.1367199420928955,0.17484045028686523,0.004736408591270447,0.633963942527771,-0.7655670046806335,0.10953068733215332,-0.5720131397247314,-0.5594973564147949,-0.5998031497001648
12,0.1522839069366455,0.18112754821777344,-0.0018070489168167114,0.636353611946106,-0.758762001991272,0.13904790580272675,-0.543117105960846,-0.5687025785446167,-0.6177388429641724
13,0.1667778491973877,0.18362092971801758,-0.0009390413761138916,0.6342734098434448,-0.7534515261650085,0.17322848737239838,-0.5182260274887085,-0.5806275606155396,-0.6279438138008118
14,0.18536162376403809,0.1840953826904297,0.001876436173915863,0.6378508806228638,-0.7401776313781738,0.21279895305633545,-0.48400312662124634,-0.6001739501953125,-0.636814296245575
15,0.20547747611999512,0.1867847442626953,0.006644517183303833,0.6469367742538452,-0.7194019556045532,0.2528509795665741,-0.4425619840621948,-0.6242529153823853,-0.6437755227088928
16,0.2297661304473877,0.19171428680419922,0.010865405201911926,0.6590657830238342,-0.6918473839759827,0.2949228286743164,-0.38902419805526733,-0.6492083072662354,-0.6535966396331787
17,0.2551882266998291,0.1982107162475586,0.012797847390174866,0.6686669588088989,-0.6636864542961121,0.3352682888507843,-0.3328026831150055,-0.6703417301177979,-0.6632377505302429
18,0.2772705554962158,0.2059025764465332,0.015669651329517365,0.6715881824493408,-0.6408507823944092,0.37185966968536377,-0.2830778956413269,-0.6857426166534424,-0.6705402135848999
19,0.29122281074523926,0.21693086624145508,0.019499778747558594,0.6665200591087341,-0.6295953392982483,0.39920011162757874,-0.2476613074541092,-0.692080020904541,-0.67800372838974
20,0.29947400093078613,0.22512388229370117,0.02262316644191742,0.6597965955734253,-0.6220395565032959,0.4215864837169647,-0.22252163290977478,-0.6976079940795898,-0.681048572063446
21,0.3009021282196045,0.22995662689208984,0.02367834746837616,0.648198127746582,-0.6231683492660522,0.43760767579078674,-0.2139272838830948,-0.7005709409713745,-0.6807611584663391
22,0.2982337474822998,0.23401737213134766,0.022790968418121338,0.6351897716522217,-0.6285066604614258,0.4489023983478546,-0.21595582365989685,-0.7025548219680786,-0.6780705451965332
23,0.2952535152435303,0.23764610290527344,0.021883860230445862,0.6223546266555786,-0.6331749558448792,0.4601784944534302,-0.22001467645168304,-0.7057167291641235,-0.6734668612480164
24,0.2892796993255615,0.2415146827697754,0.020087525248527527,0.6100583076477051,-0.6391476988792419,0.46831533312797546,-0.23043152689933777,-0.7086063623428345,-0.6669170260429382
25,0.27903056144714355,0.2426915168762207,0.01824823021888733,0.6009509563446045,-0.6426095366477966,0.47530093789100647,-0.2497776448726654,-0.7158607244491577,-0.6520389914512634
26,0.265547513961792,0.2420806884765625,0.01633654534816742,0.5925121307373047,-0.6461537480354309,0.4810559153556824,-0.2765575051307678,-0.7240365743637085,-0.6318917870521545
27,0.24840140342712402,0.24083709716796875,0.013947203755378723,0.5865918397903442,-0.6491339206695557,0.48428836464881897,-0.3087127208709717,-0.732043981552124,-0.6072956323623657
28,0.22852396965026855,0.23839235305786133,0.01136288046836853,0.5838431119918823,-0.6503006815910339,0.48604142665863037,-0.3436708450317383,-0.7403503656387329,-0.5777297019958496
29,0.20486950874328613,0.23551321029663086,0.008916176855564117,0.5829215049743652,-0.6518204212188721,0.4851109981536865,-0.38284409046173096,-0.7469460964202881,-0.5436007380485535
30,0.1775214672088623,0.23267698287963867,0.007200717926025391,0.5849696397781372,-0.6526495814323425,0.48151734471321106,-0.4251158833503723,-0.752332329750061,-0.5032621026039124
