step,obs/extra/left_tcp_pose_6d_from_bimanual_center_0,obs/extra/left_tcp_pose_6d_from_bimanual_center_1,obs/extra/left_tcp_pose_6d_from_bimanual_center_2,obs/extra/left_tcp_pose_6d_from_bimanual_center_3,obs/extra/left_tcp_pose_6d_from_bimanual_center_4,obs/extra/left_tcp_pose_6d_from_bimanual_center_5,obs/extra/left_tcp_pose_6d_from_bimanual_center_6,obs/extra/left_tcp_pose_6d_from_bimanual_center_7,obs/extra/left_tcp_pose_6d_from_bimanual_center_8
0,-0.048821866512298584,0.1959560513496399,0.0666310042142868,0.11600959300994873,-0.9527987241744995,0.28056442737579346,-0.8809522390365601,-0.22917234897613525,-0.4140087962150574
1,-0.05224686861038208,0.19185824692249298,0.06780512630939484,0.14136111736297607,-0.9407956600189209,0.308091938495636,-0.8839932680130005,-0.26005101203918457,-0.38849642872810364
2,-0.056650757789611816,0.18680763244628906,0.07572036981582642,0.1756371259689331,-0.9238946437835693,0.3399561941623688,-0.8894205093383789,-0.2969478368759155,-0.34749555587768555
3,-0.05332815647125244,0.18232828378677368,0.08094148337841034,0.2170202136039734,-0.9028570652008057,0.37114861607551575,-0.8822078704833984,-0.344157338142395,-0.3213484585285187
4,-0.04905903339385986,0.1775863915681839,0.08514672517776489,0.2610960006713867,-0.8791016340255737,0.398759663105011,-0.869662880897522,-0.3934974670410156,-0.2980709373950958
5,-0.04552257061004639,0.17380651831626892,0.08938166499137878,0.294314980506897,-0.8557253479957581,0.4255736470222473,-0.857655942440033,-0.43295764923095703,-0.27744174003601074
6,-0.04241907596588135,0.17070052027702332,0.09383164346218109,0.3191912770271301,-0.832004725933075,0.45374566316604614,-0.8458979725837708,-0.4660007953643799,-0.2594221234321594
7,-0.03715270757675171,0.1677599847316742,0.09726938605308533,0.3471641540527344,-0.8049166798591614,0.4812341332435608,-0.8265860676765442,-0.5050246715545654,-0.2484062910079956
8,-0.030766963958740234,0.16484569013118744,0.10016028583049774,0.3773413300514221,-0.7741060256958008,0.5083045959472656,-0.8015267848968506,-0.5479288101196289,-0.23943465948104858
9,-0.024174213409423828,0.16229864954948425,0.10297627747058868,0.40491175651550293,-0.7414711713790894,0.5350390076637268,-0.7743263840675354,-0.5892654657363892,-0.2306179702281952
10,-0.018343448638916016,0.16093409061431885,0.10551133751869202,0.4265061020851135,-0.7091791033744812,0.5613889098167419,-0.7485838532447815,-0.6251324415206909,-0.22097903490066528
11,-0.01245194673538208,0.15970374643802643,0.10838304460048676,0.445148766040802,-0.6757649779319763,0.5875237584114075,-0.7222997546195984,-0.6587793827056885,-0.21045830845832825
12,-0.00749361515045166,0.15901507437229156,0.11140529811382294,0.4594327211380005,-0.6425069570541382,0.6132751107215881,-0.6987202167510986,-0.6877200603485107,-0.19705669581890106
13,-0.0037313103675842285,0.1583603173494339,0.11473943293094635,0.46902018785476685,-0.6100035905838013,0.6386827826499939,-0.6791629791259766,-0.7113956212997437,-0.18070431053638458
14,-0.00238877534866333,0.15802738070487976,0.11823071539402008,0.4668096899986267,-0.5837600827217102,0.6643139123916626,-0.6699995398521423,-0.7237505912780762,-0.16518449783325195
15,-0.0032648444175720215,0.1585371196269989,0.12118503451347351,0.44845080375671387,-0.5680965781211853,0.6900421380996704,-0.6727840304374695,-0.7228068113327026,-0.1578359454870224
16,-0.005369305610656738,0.15925610065460205,0.12354496121406555,0.4207644462585449,-0.5586338043212891,0.7147626280784607,-0.6814310550689697,-0.714740514755249,-0.1574735939502716
17,-0.01063007116317749,0.15912920236587524,0.12528368830680847,0.3801020383834839,-0.5585650205612183,0.7372431755065918,-0.7014825344085693,-0.6935997009277344,-0.16383416950702667
18,-0.019300401210784912,0.15459337830543518,0.12812456488609314,0.34449702501296997,-0.5579811334609985,0.7549694776535034,-0.7237141132354736,-0.6700822114944458,-0.1650078147649765
19,-0.029832005500793457,0.14786668121814728,0.12528198957443237,0.31141871213912964,-0.565812885761261,0.7634620070457458,-0.7427628040313721,-0.6460562944412231,-0.17582619190216064
20,-0.041452646255493164,0.14300225675106049,0.12042514979839325,0.2704463601112366,-0.5733204483985901,0.7734096646308899,-0.7626304626464844,-0.6178827285766602,-0.19135288894176483
21,-0.052921950817108154,0.14063505828380585,0.1116936057806015,0.22433161735534668,-0.5859357714653015,0.7786877155303955,-0.7802993655204773,-0.5866783857345581,-0.21665945649147034
22,-0.06567615270614624,0.14258518815040588,0.10066542029380798,0.17425662279129028,-0.6055117249488831,0.7765244841575623,-0.7994694709777832,-0.5473830699920654,-0.2474280148744583
23,-0.07920098304748535,0.14950723946094513,0.08881272375583649,0.11273163557052612,-0.622503399848938,0.7744554281234741,-0.8206720948219299,-0.4977426528930664,-0.2806239426136017
24,-0.08504354953765869,0.15396037697792053,0.0776953399181366,0.049561262130737305,-0.6279666423797607,0.7766606211662292,-0.8306379914283752,-0.457714319229126,-0.3170778155326843
25,-0.08907443284988403,0.15973550081253052,0.06583964824676514,-0.01885056495666504,-0.6297311186790466,0.7765845656394958,-0.8370141386985779,-0.4148918390274048,-0.3567523956298828
26,-0.08826011419296265,0.16770216822624207,0.05179855227470398,-0.10195803642272949,-0.6285476088523865,0.7710593342781067,-0.8374331593513489,-0.3641347885131836,-0.4075678884983063
27,-0.08082407712936401,0.17434270679950714,0.03770926594734192,-0.19312608242034912,-0.6190952658653259,0.7611987590789795,-0.8279150724411011,-0.3135172128677368,-0.4650416076183319
28,-0.0726318359375,0.17971888184547424,0.024531565606594086,-0.2800332307815552,-0.6030849814414978,0.7469067573547363,-0.8121378421783447,-0.2660254240036011,-0.5192904472351074
29,-0.07114356756210327,0.18038588762283325,0.019858047366142273,-0.3293488025665283,-0.586024284362793,0.7403411269187927,-0.8053895235061646,-0.2348928451538086,-0.5442178845405579
30,-0.07160454988479614,0.1802637130022049,0.01976209133863449,-0.35668790340423584,-0.5779486298561096,0.733995258808136,-0.8029892444610596,-0.21188759803771973,-0.5570564270019531
31,-0.0721331238746643,0.18010994791984558,0.019731447100639343,-0.3807828426361084,-0.5704378485679626,0.727739691734314,-0.7995355725288391,-0.19222760200500488,-0.5690267086029053
32,-0.0724286437034607,0.18010199069976807,0.01971803605556488,-0.40419650077819824,-0.5612868070602417,0.7222065925598145,-0.7955741882324219,-0.17385554313659668,-0.5803756713867188
33,-0.07272541522979736,0.1801949143409729,0.019720755517482758,-0.42791223526000977,-0.548145592212677,0.7186288833618164,-0.791757345199585,-0.15612781047821045,-0.5905458927154541
34,-0.07352936267852783,0.18029068410396576,0.01968449354171753,-0.45209968090057373,-0.5293984413146973,0.7178739905357361,-0.7885066270828247,-0.13902521133422852,-0.599107027053833
35,-0.0741581916809082,0.18072514235973358,0.019662395119667053,-0.47819948196411133,-0.5043980479240417,0.7189629673957825,-0.7849316596984863,-0.12176144123077393,-0.6075001358985901
36,-0.07494926452636719,0.1813146322965622,0.019563987851142883,-0.5044677257537842,-0.47656747698783875,0.7199970483779907,-0.7809897661209106,-0.10373938083648682,-0.6158677935600281
37,-0.07554227113723755,0.1819130778312683,0.01948494464159012,-0.5306500196456909,-0.4468540549278259,0.7202304601669312,-0.7762052416801453,-0.08512735366821289,-0.6247068643569946
38,-0.07629859447479248,0.18259277939796448,0.01932365447282791,-0.5557225942611694,-0.41663500666618347,0.7194358110427856,-0.7708790898323059,-0.06581282615661621,-0.6335726380348206
39,-0.07685989141464233,0.18322426080703735,0.019204631447792053,-0.5793135166168213,-0.3852306008338928,0.7183266878128052,-0.7650219798088074,-0.04717898368835449,-0.6422737240791321
40,-0.07751762866973877,0.18385523557662964,0.01903415471315384,-0.6001303195953369,-0.3559151887893677,0.7163576483726501,-0.7587522268295288,-0.03025186061859131,-0.6506766080856323
41,-0.07797878980636597,0.18434104323387146,0.018918126821517944,-0.6181802749633789,-0.3295515775680542,0.7136167287826538,-0.7524188756942749,-0.014574289321899414,-0.658523678779602
42,-0.07859587669372559,0.18478234112262726,0.018692247569561005,-0.6329922676086426,-0.3067043125629425,0.7108116745948792,-0.74655681848526,-0.0011506080627441406,-0.6653205156326294
43,-0.07924479246139526,0.1849336326122284,0.01843009889125824,-0.6422693729400635,-0.2929091155529022,0.7083039283752441,-0.7422103881835938,0.006973981857299805,-0.6701306700706482
44,-0.0798676609992981,0.1848754733800888,0.018184296786785126,-0.6458449363708496,-0.2858489155769348,0.7079370617866516,-0.7406029105186462,0.009330391883850098,-0.6718782782554626
45,-0.08051329851150513,0.18466737866401672,0.01786564290523529,-0.6483902931213379,-0.28642213344573975,0.7053739428520203,-0.7387641072273254,0.012911200523376465,-0.673840343952179
46,-0.08155304193496704,0.18413230776786804,0.01735083758831024,-0.6458694934844971,-0.29391732811927795,0.7046028971672058,-0.7392218708992004,0.010108768939971924,-0.6733860373497009
47,-0.0843731164932251,0.18182823061943054,0.015653014183044434,-0.6412110328674316,-0.2959980070590973,0.7079786658287048,-0.7414785027503967,0.0013782978057861328,-0.6709752082824707
48,-0.08771175146102905,0.17674823105335236,0.012390144169330597,-0.6312100887298584,-0.29356035590171814,0.7179109454154968,-0.745734691619873,-0.02472531795501709,-0.6657840609550476
49,-0.0898849368095398,0.17164385318756104,0.008973464369773865,-0.6207308769226074,-0.29373374581336975,0.7269206643104553,-0.7479466795921326,-0.056160569190979004,-0.6613785624504089
50,-0.09085100889205933,0.1666010171175003,0.006697461009025574,-0.6131328344345093,-0.29412099719047546,0.7331855297088623,-0.7469428181648254,-0.08631277084350586,-0.6592622995376587
51,-0.09121108055114746,0.16244909167289734,0.00556819885969162,-0.6050465106964111,-0.299164354801178,0.7378479242324829,-0.74532550573349,-0.11310422420501709,-0.6570367813110352
52,-0.09145474433898926,0.1590600311756134,0.004647389054298401,-0.5964791774749756,-0.306880384683609,0.7416448593139648,-0.7428653836250305,-0.13879942893981934,-0.6548936367034912
53,-0.09175604581832886,0.15617620944976807,0.0031606480479240417,-0.5916926860809326,-0.31042948365211487,0.7439982891082764,-0.7379321455955505,-0.16302359104156494,-0.6548890471458435
54,-0.09192878007888794,0.15434420108795166,0.001769334077835083,-0.5906596183776855,-0.31157544255256653,0.7443400025367737,-0.7321817278862,-0.18077301979064941,-0.6566817760467529
55,-0.09199357032775879,0.1529773324728012,0.0006853491067886353,-0.5917654037475586,-0.3114650845527649,0.7435072660446167,-0.7265258431434631,-0.19353091716766357,-0.6593223810195923
56,-0.09199285507202148,0.15184122323989868,0.00014656782150268555,-0.594762921333313,-0.31003645062446594,0.7417105436325073,-0.7211859822273254,-0.20185494422912598,-0.6626805067062378
57,-0.09198248386383057,0.15107539296150208,-1.8477439880371094e-05,-0.5996007919311523,-0.3079286515712738,0.7386872172355652,-0.7160865068435669,-0.20571434497833252,-0.6670095324516296
58,-0.09197342395782471,0.15060929954051971,-0.00022001564502716064,-0.6068522930145264,-0.30358585715293884,0.7345515489578247,-0.7108546495437622,-0.20611321926116943,-0.6724603772163391
59,-0.09196227788925171,0.1504405289888382,-0.000379413366317749,-0.6133460998535156,-0.30075642466545105,0.7303097248077393,-0.7061789035797119,-0.20528507232666016,-0.6776204705238342
60,-0.09196281433105469,0.15041285753250122,-0.0005559101700782776,-0.6211087703704834,-0.29709210991859436,0.7252311110496521,-0.7014403939247131,-0.20202898979187012,-0.6834951043128967
61,-0.09197843074798584,0.15029263496398926,-0.0007636025547981262,-0.6310062408447266,-0.2900407910346985,0.7195189595222473,-0.696248471736908,-0.19733202457427979,-0.6901435852050781
