step,box_theta_deg_0
0,3.9295654296875
1,3.9295654296875
2,3.9295654296875
3,3.9295654296875
4,3.9295654296875
5,3.9295654296875
6,3.9295654296875
7,3.9295654296875
8,3.9295654296875
9,3.9295654296875
10,3.9295654296875
11,3.9295654296875
12,3.9295654296875
13,3.9295654296875
14,3.9295654296875
15,3.9295654296875
16,3.9295654296875
17,3.9295654296875
18,3.9295654296875
19,3.9295654296875
20,3.9295654296875
21,3.9295654296875
22,3.9295654296875
23,3.9295654296875
24,3.9295654296875
25,3.9295654296875
26,3.9295654296875
27,3.9295654296875
28,3.9295654296875
29,3.9295654296875
30,3.9295654296875
31,3.9295654296875
32,3.9295654296875
33,3.9295654296875
34,3.9295654296875
35,3.9295654296875
36,3.9295654296875
37,3.9295654296875
38,3.9295654296875
39,3.9295654296875
40,3.9295654296875
41,3.9295654296875
42,3.9295654296875
43,3.9295654296875
44,3.9295654296875
45,3.9295654296875
46,3.9295654296875
47,3.9295654296875
48,3.9295654296875
49,3.9295654296875
50,3.9295654296875
51,3.9295654296875
52,3.9295654296875
53,3.9295654296875
54,3.9295654296875
55,3.9295654296875
56,3.9295654296875
57,3.9295654296875
58,3.9295654296875
59,3.9295654296875
60,3.9295654296875
61,3.9295654296875
62,3.9295654296875
63,3.9295654296875
64,3.9295654296875
65,3.9295654296875
66,3.927093505859375
67,3.864105224609375
68,3.8641357421875
69,3.864105224609375
70,3.864105224609375
71,3.8641357421875
72,3.864105224609375
73,3.864105224609375
74,3.86407470703125
75,3.864105224609375
76,3.8641357421875
77,3.864105224609375
78,3.8641357421875
79,3.864105224609375
80,3.864105224609375
81,3.8641357421875
82,3.864105224609375
83,3.86407470703125
84,3.864105224609375
85,3.8641357421875
86,3.864105224609375
87,3.864105224609375
88,3.864105224609375
89,3.864105224609375
90,3.8641357421875
91,3.864105224609375
92,3.864105224609375
93,3.86407470703125
94,3.8641357421875
95,3.864105224609375
96,3.86407470703125
97,3.86407470703125
98,3.864105224609375
99,3.864105224609375
100,3.864105224609375
101,3.864105224609375
102,3.864105224609375
103,3.864105224609375
104,3.8641357421875
105,3.864105224609375
106,3.8641357421875
107,3.864105224609375
108,3.8641357421875
109,3.864105224609375
110,3.86407470703125
111,3.8641357421875
112,3.864105224609375
113,3.864105224609375
114,3.8641357421875
115,3.86407470703125
116,3.8641357421875
117,3.864105224609375
118,3.864105224609375
119,3.8641357421875
120,3.864105224609375
121,3.864105224609375
122,3.8641357421875
123,3.864105224609375
124,3.864105224609375
125,3.864105224609375
126,3.864105224609375
127,3.8641357421875
128,3.8641357421875
129,3.864105224609375
130,3.864105224609375
131,3.86407470703125
132,3.8641357421875
133,3.864105224609375
134,3.864105224609375
135,3.8641357421875
136,3.8641357421875
137,3.8641357421875
138,3.864105224609375
139,3.86407470703125
140,3.8641357421875
141,3.864105224609375
142,3.864105224609375
143,3.8641357421875
144,3.864105224609375
145,3.864105224609375
146,3.8641357421875
147,3.864105224609375
148,3.864105224609375
149,3.864105224609375
150,3.8641357421875
151,3.8641357421875
152,3.8641357421875
153,3.864105224609375
154,3.86407470703125
155,3.864105224609375
156,3.864105224609375
157,3.864105224609375
158,3.8641357421875
159,3.864105224609375
160,3.8641357421875
161,3.8641357421875
162,3.864105224609375
163,3.86407470703125
164,3.8641357421875
165,3.864105224609375
166,3.864105224609375
167,3.8641357421875
168,3.864105224609375
169,3.8641357421875
170,3.864105224609375
171,3.86407470703125
172,3.864105224609375
173,3.8641357421875
174,3.864105224609375
175,3.864105224609375
176,3.864105224609375
177,3.8641357421875
178,3.8641357421875
179,3.864105224609375
180,3.864105224609375
181,3.8641357421875
182,3.864105224609375
183,3.8641357421875
184,3.864105224609375
185,3.8641357421875
186,3.864105224609375
187,3.864105224609375
188,3.8641357421875
189,3.864105224609375
190,3.86407470703125
191,3.8641357421875
192,3.864105224609375
193,3.864105224609375
194,3.8641357421875
195,3.86407470703125
196,3.8641357421875
197,3.8641357421875
198,3.8641357421875
