step,pushpoint_right_world_0,pushpoint_right_world_1,pushpoint_right_world_2
0,-0.2281368523836136,-0.13015073537826538,0.057000283151865005
1,-0.2281368523836136,-0.13015073537826538,0.057000286877155304
2,-0.2281368523836136,-0.13015073537826538,0.057000286877155304
3,-0.2281368523836136,-0.13015073537826538,0.057000286877155304
4,-0.2281368523836136,-0.13015073537826538,0.057000286877155304
5,-0.2281368523836136,-0.13015073537826538,0.0570002906024456
6,-0.2281368523836136,-0.13015073537826538,0.0570002906024456
7,-0.2281368523836136,-0.13015073537826538,0.0570002943277359
8,-0.2281368523836136,-0.13015073537826538,0.0570002943277359
9,-0.2281368523836136,-0.13015075027942657,0.0570002980530262
10,-0.22813688218593597,-0.13015073537826538,0.0570002980530262
11,-0.2281368523836136,-0.13015073537826538,0.0570002943277359
12,-0.2281368523836136,-0.13015073537826538,0.0570002943277359
13,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
14,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
15,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
16,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
17,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
18,-0.2281368523836136,-0.13015073537826538,0.05700026825070381
19,-0.2281368523836136,-0.13015073537826538,0.0570002943277359
20,-0.2281368523836136,-0.13015075027942657,0.0570002980530262
21,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
22,-0.22813688218593597,-0.13015075027942657,0.0570002980530262
23,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
24,-0.2281368523836136,-0.13015073537826538,0.0570002943277359
25,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
26,-0.2281368523836136,-0.13015075027942657,0.0570002943277359
27,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
28,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
29,-0.2281368523836136,-0.13015073537826538,0.0570002943277359
30,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
31,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
32,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
33,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
34,-0.22813688218593597,-0.13015073537826538,0.0570003017783165
35,-0.2281368523836136,-0.13015073537826538,0.0570002943277359
36,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
37,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
38,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
39,-0.2281368523836136,-0.13015073537826538,0.0570002943277359
40,-0.22813688218593597,-0.13015073537826538,0.0570002980530262
41,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
42,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
43,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
44,-0.2281368523836136,-0.13015075027942657,0.0570002980530262
45,-0.2281368523836136,-0.13015073537826538,0.0570002943277359
46,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
47,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
48,-0.2281368523836136,-0.13015075027942657,0.0570002980530262
49,-0.2281368523836136,-0.13015073537826538,0.0570002943277359
50,-0.22813688218593597,-0.13015075027942657,0.0570002980530262
51,-0.22813688218593597,-0.13015073537826538,0.0570002980530262
52,-0.2281368523836136,-0.13015073537826538,0.0570002943277359
53,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
54,-0.2281368523836136,-0.13015075027942657,0.0570002980530262
55,-0.2281368523836136,-0.13015073537826538,0.05700032413005829
56,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
57,-0.2281368523836136,-0.13015073537826538,0.05700026825070381
58,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
59,-0.2281368523836136,-0.13015073537826538,0.05700026825070381
60,-0.2281368523836136,-0.13015075027942657,0.0570002943277359
61,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
62,-0.2281368523836136,-0.13015073537826538,0.05700026825070381
63,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
64,-0.22813688218593597,-0.13015073537826538,0.0570003017783165
65,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
66,-0.22813689708709717,-0.13015075027942657,0.0570002980530262
67,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
68,-0.22813688218593597,-0.13015073537826538,0.0570002980530262
69,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
70,-0.2281368523836136,-0.13015075027942657,0.0570002980530262
71,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
72,-0.2281368523836136,-0.13015073537826538,0.05700026825070381
73,-0.22813688218593597,-0.13015073537826538,0.0570003017783165
74,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
75,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
76,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
77,-0.2281368523836136,-0.13015075027942657,0.0570002980530262
78,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
79,-0.2281368523836136,-0.13015073537826538,0.0570002943277359
80,-0.22813688218593597,-0.13015073537826538,0.0570002980530262
81,-0.2281368523836136,-0.13015073537826538,0.0570002980530262
