step,obs/extra/right_tcp_pose_6d_from_bimanual_center_0,obs/extra/right_tcp_pose_6d_from_bimanual_center_1,obs/extra/right_tcp_pose_6d_from_bimanual_center_2,obs/extra/right_tcp_pose_6d_from_bimanual_center_3,obs/extra/right_tcp_pose_6d_from_bimanual_center_4,obs/extra/right_tcp_pose_6d_from_bimanual_center_5,obs/extra/right_tcp_pose_6d_from_bimanual_center_6,obs/extra/right_tcp_pose_6d_from_bimanual_center_7,obs/extra/right_tcp_pose_6d_from_bimanual_center_8
0,0.4001716375350952,-0.24213695526123047,0.17114365100860596,-0.2704927921295166,-0.9616122245788574,0.04621365666389465,-0.1029355525970459,-0.01883983612060547,-0.9945096373558044
1,0.4170748293399811,-0.24805593490600586,0.1670839786529541,-0.3183126449584961,-0.9479356408119202,0.009761007502675056,-0.09198852628469467,0.020637989044189453,-0.9955462217330933
2,0.4361180067062378,-0.25726985931396484,0.16477280855178833,-0.3654409646987915,-0.9304361939430237,-0.027231696993112564,-0.07303256541490555,0.05782485008239746,-0.9956518411636353
3,0.4563232660293579,-0.2686467170715332,0.1636771857738495,-0.4095325469970703,-0.9100574851036072,-0.06386277079582214,-0.0477023720741272,0.09126782417297363,-0.9946831464767456
4,0.4770817756652832,-0.2820014953613281,0.16343125700950623,-0.4495340585708618,-0.8876633644104004,-0.09986372292041779,-0.017364593222737312,0.12045937776565552,-0.9925663471221924
5,0.49754005670547485,-0.2964644432067871,0.16344788670539856,-0.48489677906036377,-0.8641811609268188,-0.1344100683927536,0.01575842685997486,0.1450284719467163,-0.9893020391464233
6,0.5177063941955566,-0.3102684020996094,0.16378191113471985,-0.5131328105926514,-0.8417008519172668,-0.16803158819675446,0.05083982273936272,0.1656206250190735,-0.9848782420158386
7,0.5372047424316406,-0.3218879699707031,0.1641128957271576,-0.5336403846740723,-0.8216425180435181,-0.2003282904624939,0.0858965814113617,0.18299269676208496,-0.9793545007705688
8,0.5553216934204102,-0.33040761947631836,0.16349822282791138,-0.5472263097763062,-0.8045727610588074,-0.23066428303718567,0.1180981993675232,0.19860905408859253,-0.9729374051094055
9,0.571559727191925,-0.3344721794128418,0.16112354397773743,-0.5538867712020874,-0.7915884256362915,-0.25806498527526855,0.14491842687129974,0.2135624885559082,-0.9661210179328918
10,0.5848825573921204,-0.33243513107299805,0.15567749738693237,-0.5539208650588989,-0.783657968044281,-0.2811615765094757,0.16283529996871948,0.229209303855896,-0.9596601724624634
11,0.5972614288330078,-0.3249783515930176,0.1488710343837738,-0.544797420501709,-0.7825475335121155,-0.3013553321361542,0.17568182945251465,0.24488258361816406,-0.9535032510757446
12,0.6095831394195557,-0.31296539306640625,0.14226657152175903,-0.5274720191955566,-0.7868087291717529,-0.3204769492149353,0.18678346276283264,0.26059120893478394,-0.94720858335495
13,0.6195944547653198,-0.2976541519165039,0.13420197367668152,-0.505547046661377,-0.7944628000259399,-0.3365281820297241,0.1923198103904724,0.27646690607070923,-0.9415833950042725
14,0.6272600889205933,-0.2798619270324707,0.12423475086688995,-0.4795166254043579,-0.8047098517417908,-0.3500085175037384,0.19256803393363953,0.29263919591903687,-0.9366322755813599
15,0.632560670375824,-0.2597775459289551,0.11274141073226929,-0.45168960094451904,-0.8153647780418396,-0.3621559143066406,0.18827278912067413,0.30967098474502563,-0.9320178627967834
16,0.6347478628158569,-0.23743867874145508,0.09979024529457092,-0.42343270778656006,-0.8252180814743042,-0.37379130721092224,0.17867974936962128,0.3284262418746948,-0.9274749755859375
17,0.6291092038154602,-0.21351051330566406,0.08270871639251709,-0.3956869840621948,-0.8364992141723633,-0.3790792226791382,0.15394096076488495,0.34651511907577515,-0.9253267049789429
18,0.6196468472480774,-0.19038629531860352,0.06562626361846924,-0.36951446533203125,-0.8460544347763062,-0.3842538595199585,0.12445759773254395,0.3647330403327942,-0.9227568507194519
19,0.6113795042037964,-0.17324113845825195,0.054332345724105835,-0.3458923101425171,-0.8523708581924438,-0.3922021687030792,0.10244545340538025,0.38119614124298096,-0.9188005924224854
20,0.6051764488220215,-0.16340351104736328,0.04742686450481415,-0.3224172592163086,-0.858963131904602,-0.3977806866168976,0.08926951885223389,0.39075779914855957,-0.9161546230316162
21,0.60268634557724,-0.15674114227294922,0.04496943950653076,-0.29778194427490234,-0.8643864393234253,-0.40516915917396545,0.08556146174669266,0.39854907989501953,-0.9131472706794739
22,0.6047378778457642,-0.1507096290588379,0.047464579343795776,-0.26390349864959717,-0.8720705509185791,-0.41212597489356995,0.09184503555297852,0.40261203050613403,-0.9107513427734375
23,0.6098851561546326,-0.14492225646972656,0.053644388914108276,-0.2235029935836792,-0.8807452321052551,-0.41753366589546204,0.1044284850358963,0.4042667746543884,-0.9086601138114929
24,0.6147298812866211,-0.14420652389526367,0.059975385665893555,-0.18829381465911865,-0.8889535665512085,-0.4175008237361908,0.11760519444942474,0.4016370177268982,-0.9082162380218506
25,0.6151726245880127,-0.14888715744018555,0.06184600293636322,-0.16564834117889404,-0.8956943154335022,-0.41266509890556335,0.1213957816362381,0.3967438340187073,-0.9098666906356812
26,0.6131755709648132,-0.15263938903808594,0.061859115958213806,-0.15457665920257568,-0.8963233232498169,-0.41558459401130676,0.11788307130336761,0.40090280771255493,-0.9085045456886292
27,0.6127355694770813,-0.15579509735107422,0.06270253658294678,-0.15042829513549805,-0.8921735882759094,-0.42590805888175964,0.11712415516376495,0.411693274974823,-0.9037647247314453
28,0.6148249506950378,-0.16379690170288086,0.0637798011302948,-0.1559509038925171,-0.8861008286476135,-0.43646857142448425,0.12159760296344757,0.421291708946228,-0.8987365961074829
29,0.6205307841300964,-0.17539310455322266,0.06764021515846252,-0.1673799753189087,-0.878250777721405,-0.44795045256614685,0.1343114972114563,0.42981112003326416,-0.8928734064102173
30,0.6305997967720032,-0.19073104858398438,0.07595399022102356,-0.18286824226379395,-0.868759036064148,-0.46023550629615784,0.1595993936061859,0.4356873035430908,-0.8858355283737183
31,0.6483911275863647,-0.20754575729370117,0.09218244254589081,-0.1839892864227295,-0.8657525777816772,-0.46542486548423767,0.20678532123565674,0.4288187623023987,-0.8794056177139282
32,0.6688207387924194,-0.22109079360961914,0.11052703857421875,-0.15441584587097168,-0.8780202865600586,-0.4530298411846161,0.25885725021362305,0.4065588712692261,-0.8761864900588989
33,0.6849573850631714,-0.2306065559387207,0.12190167605876923,-0.1099395751953125,-0.899432897567749,-0.42300570011138916,0.29388004541397095,0.37714195251464844,-0.878292977809906
34,0.6991969347000122,-0.23976802825927734,0.1297455132007599,-0.06506454944610596,-0.9208582043647766,-0.3844306170940399,0.32279250025749207,0.3451119661331177,-0.8813074827194214
35,0.7142506241798401,-0.25208473205566406,0.13744068145751953,-0.02586662769317627,-0.9396402835845947,-0.3411845266819,0.35406315326690674,0.31056326627731323,-0.8821505904197693
36,0.7300748229026794,-0.26729440689086914,0.14414529502391815,0.0074729323387146,-0.9561982154846191,-0.29262468218803406,0.38671624660491943,0.27262771129608154,-0.8809794187545776
37,0.7436197400093079,-0.2726278305053711,0.15099254250526428,0.048519253730773926,-0.9679069519042969,-0.24658069014549255,0.41336649656295776,0.2441960573196411,-0.877209484577179
38,0.755096435546875,-0.26416969299316406,0.1588066816329956,0.10255450010299683,-0.9735832810401917,-0.20400533080101013,0.4352107048034668,0.2283315658569336,-0.8708939552307129
39,0.7616863250732422,-0.2452688217163086,0.16337311267852783,0.160241961479187,-0.9725173115730286,-0.16891613602638245,0.446391761302948,0.22402644157409668,-0.8663409352302551
40,0.7608650326728821,-0.22372961044311523,0.1618931144475937,0.2109217643737793,-0.9674685001373291,-0.1397024244070053,0.4438537061214447,0.22212469577789307,-0.8681328296661377
41,0.7533432245254517,-0.20344305038452148,0.15408673882484436,0.2577592134475708,-0.9594368934631348,-0.1141977459192276,0.4275129735469818,0.21924227476119995,-0.8770208358764648
42,0.7409766316413879,-0.18285846710205078,0.14014366269111633,0.30795884132385254,-0.94693523645401,-0.09206006675958633,0.3989264965057373,0.21636831760406494,-0.8910906314849854
43,0.7234528064727783,-0.15897035598754883,0.1254047453403473,0.3536207675933838,-0.9319114685058594,-0.08058071881532669,0.3637244701385498,0.21636080741882324,-0.9060311317443848
44,0.7068531513214111,-0.13867902755737305,0.12055760622024536,0.3862096071243286,-0.9199230670928955,-0.06770343333482742,0.3431566059589386,0.21142077445983887,-0.9151747822761536
45,0.6949518918991089,-0.12111568450927734,0.12406149506568909,0.4211626648902893,-0.9057066440582275,-0.0481400191783905,0.33963683247566223,0.2067047357559204,-0.9175618886947632
46,0.6799260377883911,-0.09915924072265625,0.12611591815948486,0.45905208587646484,-0.887730598449707,-0.03472110629081726,0.3310060501098633,0.20717263221740723,-0.9206055402755737
47,0.6616276502609253,-0.0749197006225586,0.12725365161895752,0.4957559108734131,-0.8681323528289795,-0.023925993591547012,0.31943291425704956,0.20789551734924316,-0.9245226383209229
48,0.6426849961280823,-0.051690101623535156,0.12963885068893433,0.5302976369857788,-0.8477253913879395,-0.012090237811207771,0.31078124046325684,0.20763856172561646,-0.9275243282318115
49,0.624997615814209,-0.030516624450683594,0.13308073580265045,0.5663926601409912,-0.8241218328475952,0.004756600130349398,0.3081904947757721,0.20644956827163696,-0.928653359413147
50,0.6090813279151917,-0.012204647064208984,0.13728216290473938,0.5994688272476196,-0.8000036478042603,0.025125354528427124,0.3115364611148834,0.20429879426956177,-0.9280123710632324
