step,obs/extra/right_tcp_pose_6d_from_bimanual_center_0,obs/extra/right_tcp_pose_6d_from_bimanual_center_1,obs/extra/right_tcp_pose_6d_from_bimanual_center_2,obs/extra/right_tcp_pose_6d_from_bimanual_center_3,obs/extra/right_tcp_pose_6d_from_bimanual_center_4,obs/extra/right_tcp_pose_6d_from_bimanual_center_5,obs/extra/right_tcp_pose_6d_from_bimanual_center_6,obs/extra/right_tcp_pose_6d_from_bimanual_center_7,obs/extra/right_tcp_pose_6d_from_bimanual_center_8
0,0.1933143138885498,-0.1894693374633789,0.09520566463470459,0.5257089138031006,-0.8120147585868835,0.25349971652030945,0.007479190826416016,-0.2935783863067627,-0.9559056758880615
1,0.1867811679840088,-0.1934366226196289,0.07813553512096405,0.4938197135925293,-0.8391637206077576,0.2279176115989685,-0.0401194803416729,-0.28381359577178955,-0.9580399394035339
2,0.18003630638122559,-0.19778680801391602,0.06183326244354248,0.45801180601119995,-0.8655965924263,0.20240488648414612,-0.08833868056535721,-0.2708829641342163,-0.9585503339767456
3,0.170973539352417,-0.20038414001464844,0.04594805836677551,0.4284161329269409,-0.886028528213501,0.1772373765707016,-0.13488174974918365,-0.2566612958908081,-0.9570432901382446
4,0.16016602516174316,-0.20050334930419922,0.031051024794578552,0.4080749750137329,-0.9003233909606934,0.1513034999370575,-0.1782710701227188,-0.24112296104431152,-0.9539807438850403
5,0.15196537971496582,-0.19394493103027344,0.020159944891929626,0.3968648910522461,-0.9096704721450806,0.12246620655059814,-0.20984138548374176,-0.21980822086334229,-0.9527071714401245
6,0.1525881290435791,-0.17826223373413086,0.016019701957702637,0.3838314414024353,-0.9189915060997009,0.09015638381242752,-0.22193238139152527,-0.18658316135406494,-0.9570438861846924
7,0.16065096855163574,-0.1594839096069336,0.0158890038728714,0.35092824697494507,-0.9348604083061218,0.053715258836746216,-0.22630280256271362,-0.1403331756591797,-0.9638950228691101
8,0.17473435401916504,-0.1432485580444336,0.01731230318546295,0.2867737412452698,-0.9578596353530884,0.016304675489664078,-0.22918638586997986,-0.08512163162231445,-0.9696535468101501
9,0.19141221046447754,-0.13059043884277344,0.018567554652690887,0.20435619354248047,-0.9787237048149109,-0.01839602179825306,-0.2294226586818695,-0.0296170711517334,-0.9728761315345764
10,0.20726752281188965,-0.12214374542236328,0.017920687794685364,0.12008106708526611,-0.9915826916694641,-0.048418473452329636,-0.22882378101348877,0.0198134183883667,-0.9732662439346313
11,0.21423125267028809,-0.12441825866699219,0.009509161114692688,0.044548988342285156,-0.996528148651123,-0.0703345313668251,-0.24328115582466125,0.05746316909790039,-0.9682521224021912
12,0.21771740913391113,-0.1309070587158203,-0.0018123835325241089,-0.0158463716506958,-0.9956456422805786,-0.09186189621686935,-0.2625565826892853,0.092792809009552,-0.9604445099830627
13,0.2239534854888916,-0.13501310348510742,-0.010759606957435608,-0.07110404968261719,-0.99085533618927,-0.11467364430427551,-0.27148690819740295,0.1298488974571228,-0.9536426067352295
14,0.22882962226867676,-0.12999916076660156,-0.015023335814476013,-0.10256850719451904,-0.9853547811508179,-0.1362193524837494,-0.2711206376552582,0.15944933891296387,-0.949246883392334
15,0.22462677955627441,-0.12389469146728516,-0.015260718762874603,-0.12831652164459229,-0.980381965637207,-0.14961960911750793,-0.277683287858963,0.18034934997558594,-0.9435920715332031
16,0.21756386756896973,-0.11924123764038086,-0.016847610473632812,-0.14692020416259766,-0.9759302139282227,-0.1611671894788742,-0.2940862774848938,0.19866478443145752,-0.9349040985107422
17,0.21482396125793457,-0.11512279510498047,-0.018591150641441345,-0.16872191429138184,-0.9703319072723389,-0.1731734722852707,-0.3046368658542633,0.2184256911277771,-0.9270851612091064
18,0.21431565284729004,-0.10912704467773438,-0.018450811505317688,-0.1827770471572876,-0.9648563861846924,-0.188798189163208,-0.31285443902015686,0.23913079500198364,-0.9192054271697998
19,0.21387457847595215,-0.10042238235473633,-0.01760087162256241,-0.19008350372314453,-0.9599941372871399,-0.2056196630001068,-0.3242320418357849,0.25907057523727417,-0.9098110198974609
