step,mesured_q_0,mesured_q_1,mesured_q_2,mesured_q_3,mesured_q_4,mesured_q_5,mesured_q_6,mesured_q_7,mesured_q_8,mesured_q_9,mesured_q_10,mesured_q_11,mesured_q_12,mesured_q_13,mesured_q_14,mesured_q_15
0,-0.04729653522372246,-0.32822874188423157,0.10319754481315613,1.0088613033294678,0.33889859914779663,1.1423531770706177,0.2045268565416336,0.7312381863594055,-0.005877290852367878,-0.36673521995544434,0.3991308808326721,1.0338941812515259,0.10558567941188812,1.648502230644226,0.36562106013298035,0.7310495972633362
1,-0.07989577203989029,-0.29725801944732666,0.07402768731117249,0.9848499298095703,0.34472236037254333,1.1528409719467163,0.1751488596200943,0.7309750318527222,0.02544827200472355,-0.3372493386268616,0.42367202043533325,1.0236386060714722,0.12244091182947159,1.6188549995422363,0.36723384261131287,0.7310394048690796
2,-0.10953040421009064,-0.2652837634086609,0.045795734971761703,0.9690209627151489,0.3422766327857971,1.1609351634979248,0.14564664661884308,0.7309858202934265,0.05733330175280571,-0.30969294905662537,0.4370501637458801,1.0221666097640991,0.12310215085744858,1.5891538858413696,0.37569040060043335,0.7310689091682434
3,-0.1382337361574173,-0.2333303689956665,0.01661328785121441,0.9634346961975098,0.34215354919433594,1.154921531677246,0.11599194258451462,0.7309335470199585,0.09072910994291306,-0.28386345505714417,0.42883455753326416,1.0210572481155396,0.10756411403417587,1.5594704151153564,0.3872300386428833,0.7310771346092224
4,-0.1664939671754837,-0.20162661373615265,-0.012982992455363274,0.96794593334198,0.34638968110084534,1.1364305019378662,0.0863092765212059,0.7308973670005798,0.11984162032604218,-0.25779247283935547,0.4070552885532379,1.013222098350525,0.0887218490242958,1.5297902822494507,0.3978341519832611,0.731054425239563
5,-0.1941281110048294,-0.1705993413925171,-0.04276876896619797,0.979180634021759,0.35537657141685486,1.116339921951294,0.05661538243293762,0.7308836579322815,0.14322775602340698,-0.2299371212720871,0.3807264566421509,1.0012774467468262,0.06811745464801788,1.5005838871002197,0.40744805335998535,0.7310513854026794
6,-0.2203546166419983,-0.14032167196273804,-0.07251040637493134,0.9914277195930481,0.36826199293136597,1.101159930229187,0.02691774070262909,0.7308822274208069,0.16093261539936066,-0.20107266306877136,0.35269373655319214,0.9873592853546143,0.04407849162817001,1.4725972414016724,0.4148138165473938,0.7310689091682434
7,-0.24522247910499573,-0.11129199713468552,-0.1008751392364502,0.9937220215797424,0.37622156739234924,1.0891715288162231,-0.002774408319965005,0.7309457063674927,0.17998991906642914,-0.17184337973594666,0.32347118854522705,0.9702401757240295,0.021468641236424446,1.4455747604370117,0.4150415062904358,0.7310876250267029
8,-0.269191175699234,-0.08199293166399002,-0.12668615579605103,0.9854505658149719,0.37061163783073425,1.0790098905563354,-0.03230869770050049,0.7310442924499512,0.1987464278936386,-0.14255334436893463,0.29462623596191406,0.9508042335510254,0.007691677659749985,1.4194034337997437,0.4156234562397003,0.7310452461242676
9,-0.29260772466659546,-0.05219075083732605,-0.14960740506649017,0.9685302376747131,0.3548825979232788,1.0630180835723877,-0.061415158212184906,0.7311111688613892,0.21037819981575012,-0.11373778432607651,0.2660551071166992,0.9263272881507874,-0.0020575877279043198,1.393595576286316,0.42301425337791443,0.731018602848053
10,-0.319929838180542,-0.022488214075565338,-0.16742074489593506,0.9431267380714417,0.3415653705596924,1.0523128509521484,-0.0905870869755745,0.7310464382171631,0.2195148468017578,-0.08742274343967438,0.23640502989292145,0.9023987054824829,-0.015606666915118694,1.3714041709899902,0.435551255941391,0.7310386300086975
11,-0.35057252645492554,0.007803217973560095,-0.18047025799751282,0.9148997664451599,0.32493212819099426,1.0535964965820312,-0.11974459141492844,0.7310289740562439,0.23436623811721802,-0.07764878869056702,0.20597802102565765,0.8787392973899841,-0.03517964109778404,1.3497728109359741,0.4449276030063629,0.7310550212860107
12,-0.3802925646305084,0.03796948119997978,-0.19452683627605438,0.8855181932449341,0.306334525346756,1.0559420585632324,-0.14916738867759705,0.7310091257095337,0.2554994523525238,-0.09200987219810486,0.17551039159297943,0.8494855761528015,-0.03560002148151398,1.3429396152496338,0.44446244835853577,0.7310003638267517
13,-0.4217684268951416,0.05577078089118004,-0.1884109526872635,0.8552975654602051,0.3078782558441162,1.0728569030761719,-0.1785409301519394,0.7308154702186584,0.28129589557647705,-0.11565626412630081,0.14641377329826355,0.8197999000549316,-0.027979712933301926,1.3445332050323486,0.43119391798973083,0.7309626340866089
14,-0.4528762400150299,0.0511271134018898,-0.18156704306602478,0.8257462978363037,0.30411314964294434,1.0830684900283813,-0.20771567523479462,0.7308672070503235,0.3077582120895386,-0.14166633784770966,0.11908917874097824,0.7897312045097351,-0.005281857680529356,1.3357940912246704,0.40758487582206726,0.7308069467544556
15,-0.4819401800632477,0.04350539669394493,-0.176608607172966,0.802249014377594,0.2874021530151367,1.088331699371338,-0.23271581530570984,0.7309736609458923,0.3319254517555237,-0.16661356389522552,0.09874238073825836,0.7602375149726868,0.02179054543375969,1.3379589319229126,0.38207125663757324,0.730841875076294
16,-0.5121632218360901,0.04855774715542793,-0.17006750404834747,0.8040593862533569,0.25993064045906067,1.081683874130249,-0.2388790100812912,0.7310712933540344,0.33200034499168396,-0.19490687549114227,0.10096821188926697,0.7298819422721863,0.04903209209442139,1.3405189514160156,0.3535088300704956,0.7308760285377502
17,-0.5454979538917542,0.04376405477523804,-0.15714773535728455,0.8153517842292786,0.2406090348958969,1.0922139883041382,-0.24863745272159576,0.7310382127761841,0.3110063970088959,-0.22359366714954376,0.11810705065727234,0.6998148560523987,0.06531667709350586,1.3354071378707886,0.32406917214393616,0.7309269905090332
18,-0.5793208479881287,0.03938020393252373,-0.13604038953781128,0.814892590045929,0.21642015874385834,1.0996336936950684,-0.23695431649684906,0.7310986518859863,0.28909093141555786,-0.25226646661758423,0.1419931799173355,0.6695697903633118,0.09121477603912354,1.3161581754684448,0.2949712872505188,0.7308560609817505
