step,actions_0,actions_1,actions_2,actions_3,actions_4,actions_5,actions_6,actions_7,actions_8,actions_9,actions_10,actions_11,actions_12,actions_13,actions_14,actions_15
0,0.2475222945213318,0.1601196825504303,0.9948049187660217,0.9939884543418884,-0.9974514245986938,-0.9994674324989319,0.9998849630355835,-0.15134401619434357,-0.7999399900436401,0.8624057173728943,0.946278989315033,-0.9990792274475098,0.4923892021179199,0.9988968372344971,-0.8452252149581909,0.024427084252238274
1,-0.8201377391815186,-0.053993117064237595,0.9665594100952148,0.9898682236671448,-0.9971122145652771,-0.9956595301628113,0.9999834299087524,0.43633201718330383,-0.8854209780693054,0.7956621646881104,0.8811112642288208,-0.9982279539108276,0.22175811231136322,0.9984830617904663,-0.5800377130508423,-0.3560650050640106
2,-0.6689900159835815,-0.00995293166488409,0.9822337627410889,0.9902912974357605,-0.9979003667831421,-0.9976937174797058,0.9999854564666748,0.36727437376976013,-0.9313586354255676,0.9016838073730469,0.9079523086547852,-0.9992055296897888,0.5488240122795105,0.9987240433692932,-0.7886237502098083,-0.3575934171676636
3,-0.5360347032546997,-0.03418757766485214,0.9918320178985596,0.9845593571662903,-0.9983090162277222,-0.9978111982345581,0.9999884963035583,0.30764928460121155,-0.94258052110672,0.9364705085754395,0.9245831370353699,-0.9995216131210327,0.7514027953147888,0.99894779920578,-0.870424747467041,-0.36132511496543884
4,-0.35041388869285583,-0.1389845311641693,0.9968950748443604,0.9755278825759888,-0.998635470867157,-0.9979286789894104,0.9999901652336121,0.22670181095600128,-0.9536356925964355,0.9456220269203186,0.9329132437705994,-0.999622642993927,0.8502217531204224,0.9991049766540527,-0.9131786823272705,-0.32817360758781433
5,-0.03828512877225876,-0.3032681345939636,0.9990561604499817,0.9778388142585754,-0.9986783266067505,-0.9990841150283813,0.9999871253967285,0.025257088243961334,-0.9445902705192566,0.934266209602356,0.954262912273407,-0.999600350856781,0.9166889190673828,0.9992673397064209,-0.9408385753631592,-0.22322700917720795
6,0.12451256066560745,-0.37600862979888916,0.9990198612213135,0.9849901795387268,-0.9974575042724609,-0.999610185623169,0.999967098236084,-0.07768995314836502,-0.9103878140449524,0.9193486571311951,0.9682425260543823,-0.9992818236351013,0.954517662525177,0.9989445209503174,-0.9538698792457581,-0.197600856423378
7,0.3424886465072632,-0.4512796401977539,0.9986754059791565,0.9933770298957825,-0.9973399043083191,-0.9996738433837891,0.9998853802680969,-0.22456124424934387,-0.8981813788414001,0.7812311053276062,0.9763485193252563,-0.9966479539871216,0.8849601149559021,0.9983017444610596,-0.9422675371170044,-0.044145453721284866
8,0.27943918108940125,-0.21209406852722168,0.9968436360359192,0.9954704642295837,-0.9966866970062256,-0.9997902512550354,0.999697208404541,-0.41650402545928955,-0.8137494325637817,0.6120176315307617,0.9839937090873718,-0.9880988001823425,0.8761362433433533,0.9966826438903809,-0.932464599609375,0.13166947662830353
9,-0.022458411753177643,0.14759984612464905,0.9867628216743469,0.9937782883644104,-0.9921101331710815,-0.9997708797454834,0.9995365738868713,-0.524853527545929,-0.7255609035491943,0.5855612754821777,0.9839573502540588,-0.9738866090774536,0.9453920722007751,0.9949726462364197,-0.8949435949325562,0.214340478181839
10,-0.5656148195266724,0.2421712726354599,0.946514368057251,0.9909669756889343,-0.9845771789550781,-0.9996420741081238,0.9990887641906738,-0.574228048324585,-0.7749744653701782,0.5065624117851257,0.9800851345062256,-0.9378867149353027,0.9722784161567688,0.9895627498626709,-0.8736390471458435,0.22577516734600067
11,-0.8391384482383728,0.24313229322433472,0.8106414079666138,0.9872143268585205,-0.9756356477737427,-0.9993270635604858,0.9976629018783569,-0.5764325261116028,-0.827274739742279,0.4890427589416504,0.9709819555282593,-0.8996400237083435,0.9774464964866638,0.9749319553375244,-0.8478114604949951,0.20492838323116302
12,-0.9125041961669922,0.23257960379123688,0.5166249871253967,0.9777291417121887,-0.9613792896270752,-0.9987175464630127,0.9911736249923706,-0.5276806354522705,-0.8617060780525208,0.5307336449623108,0.9570187330245972,-0.8800145387649536,0.9765719175338745,0.9404447078704834,-0.7975150346755981,0.11341585963964462
13,-0.9041362404823303,0.05308924987912178,0.25677695870399475,0.9584165215492249,-0.9407380819320679,-0.9972068071365356,0.9656307101249695,-0.3605691194534302,-0.8911001086235046,0.6415227651596069,0.9319636821746826,-0.8784964084625244,0.9670807719230652,0.8783665299415588,-0.737762451171875,-0.051530513912439346
14,-0.8697155714035034,-0.07956365495920181,0.02036301977932453,0.9288073778152466,-0.8678110241889954,-0.9959775805473328,0.8796896934509277,-0.15760357677936554,-0.8731970191001892,0.7188856601715088,0.8938062787055969,-0.8862680792808533,0.9584302306175232,0.8180902600288391,-0.6100829839706421,-0.24695809185504913
15,-0.8343731164932251,-0.21674101054668427,-0.25333625078201294,0.8792157769203186,-0.7109823226928711,-0.9940025806427002,0.6083676815032959,0.06254339963197708,-0.8608193397521973,0.8118759393692017,0.8344635367393494,-0.9025605320930481,0.9522339701652527,0.7311176657676697,-0.4786263406276703,-0.4436081051826477
16,-0.7666287422180176,-0.27065855264663696,-0.27830323576927185,0.8219896554946899,-0.5253918766975403,-0.9938279986381531,0.1770784854888916,0.16276563704013824,-0.8070732355117798,0.7921067476272583,0.8045270442962646,-0.873105525970459,0.9258117079734802,0.5645460486412048,-0.2770073413848877,-0.48379966616630554
17,-0.7320101261138916,-0.2619600296020508,-0.3331834673881531,0.7336580753326416,-0.31316834688186646,-0.9920935034751892,-0.25064170360565186,0.2245665043592453,-0.7388107776641846,0.7727332711219788,0.7339349985122681,-0.8144551515579224,0.8699914813041687,0.37251609563827515,-0.007633895613253117,-0.5113193392753601
18,-0.7260624170303345,0.09239165484905243,-0.4269726276397705,0.7243105173110962,-0.4610355496406555,-0.9929286241531372,-0.5293539762496948,0.11467817425727844,-0.6021995544433594,0.7095909118652344,0.7700246572494507,-0.7691588401794434,0.7510437369346619,0.32629457116127014,0.23099225759506226,-0.44235721230506897
19,-0.5303873419761658,0.1794067770242691,-0.31581395864486694,0.7964869737625122,-0.4281400740146637,-0.9950549602508545,-0.7468693852424622,0.12003456801176071,-0.3151628375053406,0.6395831108093262,0.8492857813835144,-0.758695125579834,0.5277896523475647,0.27887168526649475,0.46994549036026,-0.3305482566356659
20,-0.05944221839308739,0.27367451786994934,-0.02212771214544773,0.6420631408691406,-0.20362457633018494,-0.9859632849693298,-0.9189178943634033,0.13938094675540924,-0.008806716650724411,0.37191250920295715,0.8335293531417847,-0.5983941555023193,-0.12463831156492233,0.2870101034641266,0.5774353742599487,-0.13382773101329803
21,0.012910960242152214,0.11707093566656113,-0.14173579216003418,0.337467759847641,0.1450936198234558,-0.9181122779846191,-0.9493064284324646,0.23329350352287292,0.05879931151866913,0.28213611245155334,0.5534778833389282,-0.47970664501190186,-0.40573832392692566,0.5094659924507141,0.530613124370575,-0.07844960689544678
22,0.027611924335360527,-0.0351448692381382,-0.11799121648073196,0.11696305871009827,0.24970537424087524,-0.7699184417724609,-0.9575051069259644,0.2599928379058838,0.10131490975618362,0.08709114789962769,0.2850019633769989,-0.2941587567329407,-0.6095057725906372,0.5481696724891663,0.5144854187965393,0.04867466911673546
23,0.09448648244142532,-0.20124612748622894,-0.1561838686466217,0.02005355805158615,0.16908662021160126,-0.5706059336662292,-0.9428293108940125,0.32858264446258545,0.032691627740859985,-0.066922627389431,-0.11828555166721344,-0.3686767816543579,-0.7228751182556152,0.6863837838172913,0.5230937004089355,0.07602737098932266
24,0.14431601762771606,-0.3780919909477234,-0.15496408939361572,-0.08027925342321396,0.011379585601389408,-0.2279064655303955,-0.909642219543457,0.3612920343875885,-0.12896113097667694,-0.13308992981910706,-0.42976874113082886,-0.48762765526771545,-0.7611629366874695,0.7858227491378784,0.43943336606025696,0.12157385796308517
25,0.25340792536735535,-0.4064083993434906,-0.13280221819877625,-0.30655956268310547,-0.09002671390771866,0.2589815855026245,-0.8714797496795654,0.3608514666557312,-0.3172667622566223,-0.14825911819934845,-0.5885658264160156,-0.46636438369750977,-0.7937148809432983,0.8047831058502197,0.43770936131477356,0.18434831500053406
26,0.3332839608192444,-0.3166457414627075,-0.1829017847776413,-0.5093342065811157,-0.09790335595607758,0.59308922290802,-0.8228117823600769,0.3532199561595917,-0.4292416274547577,-0.05360621586441994,-0.7119444608688354,-0.48450425267219543,-0.7958953380584717,0.8396081924438477,0.47107475996017456,0.19305887818336487
27,0.44892460107803345,-0.2035519927740097,-0.16043002903461456,-0.6327965259552002,-0.11483629792928696,0.741828978061676,-0.7966682314872742,0.349909245967865,-0.5308913588523865,-0.031823672354221344,-0.7479481101036072,-0.4494476020336151,-0.8063483238220215,0.8455578684806824,0.5388410091400146,0.19634996354579926
28,0.42915454506874084,-0.13112984597682953,-0.16166585683822632,-0.6671702265739441,-0.09297454357147217,0.7687573432922363,-0.8437005281448364,0.3408280611038208,-0.5288768410682678,-0.17738020420074463,-0.7674201130867004,-0.28598445653915405,-0.8192294836044312,0.834206223487854,0.5423808097839355,0.2071191966533661
29,0.38500744104385376,-0.014497277326881886,-0.24013333022594452,-0.6821104884147644,-0.14765256643295288,0.7752957344055176,-0.87037193775177,0.32093459367752075,-0.5770338773727417,-0.24007593095302582,-0.7909988164901733,-0.1873490810394287,-0.8295877575874329,0.8359944224357605,0.5673847794532776,0.18275363743305206
30,0.35752686858177185,0.10772236436605453,-0.2844754755496979,-0.7002302408218384,-0.15742479264736176,0.7745097279548645,-0.9042803645133972,0.30320441722869873,-0.6080365180969238,-0.31913259625434875,-0.7837763428688049,-0.037586528807878494,-0.8417359590530396,0.8193755149841309,0.5893961191177368,0.1613515168428421
31,0.2942230999469757,0.054409898817539215,-0.08956495672464371,-0.5130590796470642,-0.00814062263816595,0.6895731091499329,-0.9103839993476868,0.1708938479423523,-0.5540686845779419,-0.4721308946609497,-0.6144670844078064,0.40674296021461487,-0.8843759894371033,0.7323896884918213,0.5908173322677612,0.2954960763454437
32,0.05901439115405083,0.04138411581516266,-0.2810479402542114,-0.33190035820007324,-0.019944049417972565,0.6150194406509399,-0.9156112670898438,0.0949111133813858,-0.5514200925827026,-0.5085798501968384,-0.6665207147598267,0.42771777510643005,-0.8623005151748657,0.7482350468635559,0.4967426359653473,0.3095410466194153
33,-0.10704033821821213,0.18206582963466644,-0.39656931161880493,-0.21608750522136688,0.09386057406663895,0.4117392599582672,-0.9263395071029663,-0.0032178349792957306,-0.6085796356201172,-0.5539255142211914,-0.5910670161247253,0.5426622629165649,-0.811668336391449,0.7114614844322205,0.4349260926246643,0.24097387492656708
34,-0.3273775577545166,0.475495308637619,-0.6438619494438171,-0.19921962916851044,0.11555252969264984,0.12327735126018524,-0.959417998790741,-0.07248182594776154,-0.7173371315002441,-0.7095708847045898,-0.6342226266860962,0.5677462816238403,-0.7921608686447144,0.7297888398170471,0.382716566324234,0.007827837020158768
35,-0.5020437240600586,0.6578636765480042,-0.7499005794525146,-0.06062674894928932,0.20397432148456573,-0.1399998962879181,-0.9629939794540405,-0.2093198448419571,-0.7603906989097595,-0.7352712154388428,-0.5215070843696594,0.7099909782409668,-0.7257484197616577,0.6830779314041138,0.25443345308303833,-0.09072557091712952
36,-0.6713995933532715,0.6521189212799072,-0.7666871547698975,0.48024019598960876,0.12550467252731323,-0.31893888115882874,-0.9507383704185486,-0.45598092675209045,-0.8223671913146973,-0.6020340919494629,-0.5891790390014648,0.6661499738693237,-0.6717145442962646,0.8171321153640747,0.06792443245649338,0.008183415979146957
