step,pushpoint_right_world_0,pushpoint_right_world_1,pushpoint_right_world_2
0,-0.13391616940498352,-0.041459403932094574,0.057000093162059784
1,-0.1339162439107895,-0.04145941138267517,0.057000163942575455
2,-0.13391610980033875,-0.04145938158035278,0.05700000748038292
3,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
4,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
5,-0.13391612470149994,-0.04145941138267517,0.05700002610683441
6,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
7,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
8,-0.13391612470149994,-0.04145941138267517,0.05700002610683441
9,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
10,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
11,-0.13391612470149994,-0.04145941138267517,0.05700002610683441
12,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
13,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
14,-0.13391612470149994,-0.04145941138267517,0.05700002238154411
15,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
16,-0.13391610980033875,-0.041459403932094574,0.05700002238154411
17,-0.13391612470149994,-0.04145941138267517,0.05700002610683441
18,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
19,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
20,-0.13391612470149994,-0.04145941138267517,0.05700002610683441
21,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
22,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
23,-0.13391612470149994,-0.04145941138267517,0.05700002610683441
24,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
25,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
26,-0.13391612470149994,-0.04145941138267517,0.05700002610683441
27,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
28,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
29,-0.13391612470149994,-0.04145941138267517,0.05700002238154411
30,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
31,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
32,-0.13391612470149994,-0.04145941138267517,0.05700002238154411
33,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
34,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
35,-0.13391612470149994,-0.04145941138267517,0.05700002238154411
36,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
37,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
38,-0.13391612470149994,-0.04145941138267517,0.05700002238154411
39,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
40,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
41,-0.13391612470149994,-0.04145941138267517,0.05700002238154411
42,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
43,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
44,-0.13391612470149994,-0.04145941138267517,0.05700002238154411
45,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
46,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
47,-0.13391612470149994,-0.04145941138267517,0.05700002610683441
48,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
49,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
50,-0.13391612470149994,-0.04145941138267517,0.05700002610683441
51,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
52,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
53,-0.13391612470149994,-0.04145941138267517,0.05700002610683441
54,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
55,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
56,-0.13391612470149994,-0.04145941138267517,0.05700002610683441
57,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
58,-0.13391610980033875,-0.041459403932094574,0.05700002238154411
59,-0.13391612470149994,-0.04145941138267517,0.05700002610683441
60,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
61,-0.13391610980033875,-0.041459403932094574,0.05700002238154411
62,-0.13391612470149994,-0.04145941138267517,0.05700002610683441
63,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
64,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
65,-0.13391612470149994,-0.04145941138267517,0.05700002610683441
66,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
67,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
68,-0.13391612470149994,-0.04145941138267517,0.05700002610683441
69,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
70,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
71,-0.13391612470149994,-0.04145941138267517,0.05700002610683441
72,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
73,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
74,-0.13391612470149994,-0.04145941138267517,0.05700002238154411
75,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
76,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
77,-0.13391612470149994,-0.04145941138267517,0.05700002238154411
78,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
79,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
80,-0.13391612470149994,-0.04145941138267517,0.05700002238154411
81,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
82,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
83,-0.13391612470149994,-0.04145941138267517,0.05700002238154411
84,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
85,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
86,-0.13391612470149994,-0.04145941138267517,0.05700002238154411
87,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
88,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
89,-0.13391612470149994,-0.04145941138267517,0.05700002238154411
90,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
91,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
92,-0.13391612470149994,-0.04145941138267517,0.05700002610683441
93,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
94,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
95,-0.13391612470149994,-0.04145941138267517,0.05700002610683441
96,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
97,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
98,-0.13391612470149994,-0.04145941138267517,0.05700002610683441
99,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
100,-0.13391610980033875,-0.041459403932094574,0.05700002238154411
101,-0.13391612470149994,-0.04145941138267517,0.05700002610683441
102,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
103,-0.13391610980033875,-0.041459403932094574,0.05700002238154411
104,-0.13391612470149994,-0.04145941138267517,0.05700002610683441
105,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
106,-0.13391610980033875,-0.041459403932094574,0.05700002238154411
107,-0.13391612470149994,-0.04145941138267517,0.05700002610683441
108,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
109,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
110,-0.13391612470149994,-0.04145941138267517,0.05700002610683441
111,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
112,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
113,-0.13391612470149994,-0.04145941138267517,0.05700002610683441
114,-0.13391609489917755,-0.04145943745970726,0.05700002610683441
115,-0.13391610980033875,-0.041459403932094574,0.05700002610683441
116,-0.13391612470149994,-0.04145941138267517,0.05700002610683441
