step,obs/extra/right_tcp_pose_6d_from_bimanual_center_0,obs/extra/right_tcp_pose_6d_from_bimanual_center_1,obs/extra/right_tcp_pose_6d_from_bimanual_center_2,obs/extra/right_tcp_pose_6d_from_bimanual_center_3,obs/extra/right_tcp_pose_6d_from_bimanual_center_4,obs/extra/right_tcp_pose_6d_from_bimanual_center_5,obs/extra/right_tcp_pose_6d_from_bimanual_center_6,obs/extra/right_tcp_pose_6d_from_bimanual_center_7,obs/extra/right_tcp_pose_6d_from_bimanual_center_8
0,0.11807560920715332,-0.44113829731941223,0.08525824546813965,0.6016669869422913,-0.7584272623062134,0.2505694031715393,-0.407085120677948,-0.5610669851303101,-0.7207534909248352
1,0.13746380805969238,-0.42660969495773315,0.08411316573619843,0.5690147876739502,-0.7761757969856262,0.27161264419555664,-0.3713870942592621,-0.5372543334960938,-0.7572513222694397
2,0.15507864952087402,-0.4118059277534485,0.08259321749210358,0.530358076095581,-0.7995837926864624,0.2817554175853729,-0.34139496088027954,-0.5056416988372803,-0.792323112487793
3,0.17415308952331543,-0.39731380343437195,0.08287021517753601,0.4906007647514343,-0.821533739566803,0.2905052900314331,-0.3055894076824188,-0.47441840171813965,-0.8255558013916016
4,0.19244599342346191,-0.38440269231796265,0.08337146043777466,0.447955846786499,-0.844273567199707,0.2941730320453644,-0.27482858300209045,-0.4431333541870117,-0.8532890677452087
5,0.20626235008239746,-0.3672063946723938,0.08013179898262024,0.4197831153869629,-0.8616473078727722,0.2852122485637665,-0.25568288564682007,-0.4137789011001587,-0.8737353682518005
6,0.21184563636779785,-0.34720340371131897,0.07190944254398346,0.4180280566215515,-0.8664645552635193,0.27293163537979126,-0.24414151906967163,-0.39654314517974854,-0.8849565982818604
7,0.21501898765563965,-0.3254605829715729,0.06312642991542816,0.4246252775192261,-0.8669779300689697,0.2608499825000763,-0.2327514886856079,-0.38296449184417725,-0.8939603567123413
8,0.21604466438293457,-0.3028826415538788,0.05436381697654724,0.4355282783508301,-0.8648855090141296,0.24957644939422607,-0.22026988863945007,-0.3712191581726074,-0.902040958404541
9,0.2191789150238037,-0.2791537940502167,0.04826849699020386,0.4409399628639221,-0.8655460476875305,0.23749113082885742,-0.20226642489433289,-0.3536238670349121,-0.9132571220397949
10,0.22391200065612793,-0.25760218501091003,0.04359470307826996,0.44196152687072754,-0.8679910898208618,0.22641003131866455,-0.1833639293909073,-0.3344860076904297,-0.9243899583816528
11,0.2384340763092041,-0.25615566968917847,0.04189369082450867,0.4168322682380676,-0.8773308396339417,0.237784743309021,-0.16104359924793243,-0.3287339210510254,-0.9305906891822815
12,0.24935698509216309,-0.24310137331485748,0.040350958704948425,0.37610554695129395,-0.9000731706619263,0.22002935409545898,-0.1501181274652481,-0.2935187816619873,-0.944092869758606
13,0.2693192958831787,-0.24355550110340118,0.04118061065673828,0.3361893892288208,-0.9142218232154846,0.2262195348739624,-0.12541967630386353,-0.2815210819244385,-0.9513232707977295
14,0.2758009433746338,-0.2353714257478714,0.03585994243621826,0.2966262698173523,-0.9320123195648193,0.20824488997459412,-0.1249377578496933,-0.25405728816986084,-0.9590858221054077
