step,obs/extra/right_tcp_pose_6d_from_bimanual_center_0,obs/extra/right_tcp_pose_6d_from_bimanual_center_1,obs/extra/right_tcp_pose_6d_from_bimanual_center_2,obs/extra/right_tcp_pose_6d_from_bimanual_center_3,obs/extra/right_tcp_pose_6d_from_bimanual_center_4,obs/extra/right_tcp_pose_6d_from_bimanual_center_5,obs/extra/right_tcp_pose_6d_from_bimanual_center_6,obs/extra/right_tcp_pose_6d_from_bimanual_center_7,obs/extra/right_tcp_pose_6d_from_bimanual_center_8
0,0.34141650795936584,-0.44499099254608154,0.14779137074947357,0.12300044298171997,-0.9868003129959106,-0.10533805191516876,0.2851162552833557,0.13680726289749146,-0.9486793279647827
1,0.33455348014831543,-0.41770851612091064,0.13169771432876587,0.1833760142326355,-0.9746783375740051,-0.12796656787395477,0.23032626509666443,0.1691497564315796,-0.9582996368408203
2,0.3271482586860657,-0.3925653398036957,0.11851903796195984,0.23847496509552002,-0.9591190814971924,-0.1523820012807846,0.17892573773860931,0.1976156234741211,-0.963811993598938
3,0.31962811946868896,-0.369775652885437,0.10810345411300659,0.2870502471923828,-0.9411559104919434,-0.1784030795097351,0.13139602541923523,0.2231658697128296,-0.9658840894699097
4,0.31245848536491394,-0.3486239016056061,0.10028901696205139,0.3312724828720093,-0.9212321043014526,-0.203936368227005,0.0879373848438263,0.24534475803375244,-0.9654392600059509
5,0.3053813874721527,-0.327934205532074,0.09496630728244781,0.3746888041496277,-0.8989240527153015,-0.22703269124031067,0.04645061865448952,0.26276451349258423,-0.9637411832809448
6,0.2959372401237488,-0.3068571984767914,0.09018728137016296,0.41279137134552,-0.8752931356430054,-0.2519231140613556,0.0010818839073181152,0.27705860137939453,-0.9608523845672607
7,0.283504843711853,-0.2857321500778198,0.08587811887264252,0.4424426555633545,-0.8521741628646851,-0.27936309576034546,-0.048881180584430695,0.28813308477401733,-0.9563420414924622
8,0.2701902389526367,-0.26562321186065674,0.08340448141098022,0.463952898979187,-0.8309203386306763,-0.30711400508880615,-0.09752640128135681,0.29666733741760254,-0.9499880075454712
9,0.2548220753669739,-0.2460535168647766,0.08109620213508606,0.47951340675354004,-0.8108580708503723,-0.33552369475364685,-0.14829453825950623,0.3019731044769287,-0.9417117834091187
10,0.23616108298301697,-0.22731956839561462,0.07814599573612213,0.4878281354904175,-0.7929025292396545,-0.3651427924633026,-0.20333531498908997,0.30357295274734497,-0.930858850479126
11,0.2132374346256256,-0.2104865163564682,0.07386267185211182,0.48800790309906006,-0.7777587175369263,-0.3961561322212219,-0.26386332511901855,0.30117809772491455,-0.9163339734077454
12,0.18770727515220642,-0.19629144668579102,0.06943908333778381,0.4796214699745178,-0.7669340968132019,-0.4263513684272766,-0.32587215304374695,0.295454740524292,-0.8980612754821777
13,0.16241899132728577,-0.18467622995376587,0.06648221611976624,0.46512478590011597,-0.7603899240493774,-0.45328372716903687,-0.38357192277908325,0.28836876153945923,-0.8773345947265625
14,0.13802307844161987,-0.17517514526844025,0.06497994065284729,0.44655662775039673,-0.7570469379425049,-0.4769352674484253,-0.43663373589515686,0.280880331993103,-0.8546680212020874
15,0.11387741565704346,-0.1674194633960724,0.06436625123023987,0.42468923330307007,-0.756057858467102,-0.4980115592479706,-0.4872664213180542,0.2727299928665161,-0.8295719623565674
16,0.08964371681213379,-0.16113530099391937,0.06440809369087219,0.4001868963241577,-0.7568336725234985,-0.5167719721794128,-0.5368183255195618,0.26343172788619995,-0.8015172481536865
17,0.06763893365859985,-0.15557195246219635,0.06599971652030945,0.3748612403869629,-0.7589704990386963,-0.5323934555053711,-0.581015944480896,0.25516724586486816,-0.7728583812713623
18,0.04826033115386963,-0.15033742785453796,0.06895802915096283,0.3487582206726074,-0.7618734836578369,-0.5458173155784607,-0.6193663477897644,0.24972349405288696,-0.7443276047706604
19,0.03090691566467285,-0.14525291323661804,0.07264500856399536,0.3204173445701599,-0.7657859921455383,-0.5575882196426392,-0.6534594893455505,0.2474607229232788,-0.7153698205947876
