step,obs/extra/right_tcp_pose_6d_from_bimanual_center_0,obs/extra/right_tcp_pose_6d_from_bimanual_center_1,obs/extra/right_tcp_pose_6d_from_bimanual_center_2,obs/extra/right_tcp_pose_6d_from_bimanual_center_3,obs/extra/right_tcp_pose_6d_from_bimanual_center_4,obs/extra/right_tcp_pose_6d_from_bimanual_center_5,obs/extra/right_tcp_pose_6d_from_bimanual_center_6,obs/extra/right_tcp_pose_6d_from_bimanual_center_7,obs/extra/right_tcp_pose_6d_from_bimanual_center_8
0,0.4363331198692322,-0.31947851181030273,0.11644625663757324,0.04966038465499878,-0.9601473808288574,-0.2750471234321594,0.12340055406093597,0.279175341129303,-0.9522781372070312
1,0.409731388092041,-0.2821989059448242,0.09621782600879669,0.05480515956878662,-0.9488321542739868,-0.3109886348247528,0.039075467735528946,0.3132562041282654,-0.9488644599914551
2,0.38083571195602417,-0.25443124771118164,0.0781596302986145,0.04195910692214966,-0.9402051568031311,-0.3380141854286194,-0.0430874228477478,0.33629465103149414,-0.9407705664634705
3,0.3489837348461151,-0.2344522476196289,0.059212103486061096,0.01470959186553955,-0.9346872568130493,-0.35516658425331116,-0.13001736998558044,0.35040128231048584,-0.927531361579895
4,0.31368720531463623,-0.21445178985595703,0.04228481650352478,-0.005476713180541992,-0.9312840700149536,-0.3642529249191284,-0.22135239839553833,0.35635119676589966,-0.9077538847923279
5,0.2752092480659485,-0.19455623626708984,0.028572402894496918,-0.0105971097946167,-0.9307972192764282,-0.3653824031352997,-0.31466737389564514,0.34994322061538696,-0.8823401927947998
6,0.23419895768165588,-0.18307828903198242,0.017132148146629333,0.01732999086380005,-0.9350396394729614,-0.35411936044692993,-0.4069112241268158,0.31691986322402954,-0.8567293286323547
7,0.19464290142059326,-0.17310619354248047,0.010259643197059631,0.037237703800201416,-0.937370777130127,-0.34633713960647583,-0.48843520879745483,0.28528499603271484,-0.8246475458145142
8,0.15866461396217346,-0.1622629165649414,0.008348114788532257,0.045585036277770996,-0.9391200542449951,-0.34055188298225403,-0.5562639832496643,0.25929975509643555,-0.7895151376724243
9,0.13001176714897156,-0.15080833435058594,0.011922493577003479,0.0568159818649292,-0.9396476745605469,-0.33739325404167175,-0.6040435433387756,0.2367178201675415,-0.7609837055206299
10,0.09991025924682617,-0.14097213745117188,0.01556771993637085,0.06284046173095703,-0.9411462545394897,-0.3321066200733185,-0.6523759961128235,0.21309399604797363,-0.7273213267326355
11,0.08402091264724731,-0.13680505752563477,0.01592382788658142,0.07140612602233887,-0.9437119960784912,-0.32296890020370483,-0.676624059677124,0.19207417964935303,-0.7108357548713684
12,0.08370167016983032,-0.13659000396728516,0.016129083931446075,0.05288928747177124,-0.9483085870742798,-0.3129112720489502,-0.6791152954101562,0.19557565450668335,-0.7074974179267883
13,0.08350157737731934,-0.13647222518920898,0.016264840960502625,0.027105629444122314,-0.9526090025901794,-0.302987277507782,-0.6826188564300537,0.20378684997558594,-0.7017850279808044
14,0.082275390625,-0.13564252853393555,0.017038658261299133,-0.0032782554626464844,-0.9558780193328857,-0.29374590516090393,-0.6876460909843445,0.21542799472808838,-0.6933495402336121
15,0.07557207345962524,-0.1327223777770996,0.020112082362174988,-0.03789043426513672,-0.9581619501113892,-0.28370770812034607,-0.7011424899101257,0.22778582572937012,-0.6756572127342224
16,0.044337451457977295,-0.13058948516845703,0.025151439011096954,-0.04078555107116699,-0.9641991853713989,-0.26202380657196045,-0.7472442388534546,0.20352381467819214,-0.6326168775558472
17,0.02329087257385254,-0.127777099609375,0.03292689472436905,-0.012809991836547852,-0.9693887829780579,-0.24519656598567963,-0.7719421982765198,0.1654510498046875,-0.6137843728065491
18,0.018355965614318848,-0.11761331558227539,0.04346372187137604,0.015729904174804688,-0.9696630239486694,-0.24393896758556366,-0.7740423679351807,0.14262741804122925,-0.6168597340583801
19,0.018456459045410156,-0.10660696029663086,0.05403432250022888,0.037612318992614746,-0.9686475992202759,-0.24557510018348694,-0.7684178352355957,0.12907052040100098,-0.6267972588539124
20,0.020914912223815918,-0.09626960754394531,0.06365454196929932,0.05559647083282471,-0.9674738645553589,-0.24678604304790497,-0.758894681930542,0.11967402696609497,-0.6401225924491882
21,0.023038625717163086,-0.08806467056274414,0.07350938022136688,0.0731460452079773,-0.9665194153785706,-0.2459469586610794,-0.7499143481254578,0.1092727780342102,-0.6524476408958435
22,0.02382272481918335,-0.07810068130493164,0.08447368443012238,0.08257901668548584,-0.9649131894111633,-0.24924559891223907,-0.7437179088592529,0.1068105697631836,-0.6599055528640747
23,0.02200484275817871,-0.06765270233154297,0.09628050029277802,0.09009653329849243,-0.9627748727798462,-0.25484734773635864,-0.740960955619812,0.10618394613265991,-0.6631001830101013
24,0.01698368787765503,-0.05701732635498047,0.10870859026908875,0.09820425510406494,-0.9600400328636169,-0.26206690073013306,-0.7421649694442749,0.1047852635383606,-0.6619751453399658
25,0.010030508041381836,-0.04674720764160156,0.12171125411987305,0.10536766052246094,-0.9567159414291382,-0.27127915620803833,-0.7454004883766174,0.10458540916442871,-0.6583616137504578
