step,current_pushpoint_by_left_0,current_pushpoint_by_left_1,current_pushpoint_by_left_2
0,-0.42421311140060425,-0.044196490198373795,0.056999802589416504
1,-0.11685642600059509,0.022303983569145203,0.057000357657670975
2,-0.11685594916343689,0.022304072976112366,0.05700042471289635
3,-0.11685596406459808,0.02230408787727356,0.057000286877155304
4,-0.1168564110994339,0.022303961217403412,0.057000331580638885
5,-0.11685594916343689,0.022304024547338486,0.05700027942657471
6,-0.11685594916343689,0.022304072976112366,0.05700031667947769
7,-0.11685594916343689,0.022303976118564606,0.05700020119547844
8,-0.1168564110994339,0.022303961217403412,0.05700036883354187
9,-0.11685594916343689,0.022304031997919083,0.05700019374489784
10,-0.11685597896575928,0.022304102778434753,0.057000402361154556
11,-0.11685596406459808,0.02230411022901535,0.05700032785534859
12,-0.11685594916343689,0.022303983569145203,0.05700031295418739
13,-0.11685596406459808,0.02230401709675789,0.05700022354722023
14,-0.11685594916343689,0.022304080426692963,0.05700027570128441
15,-0.11685642600059509,0.022304005920886993,0.057000305503606796
16,-0.11685594916343689,0.022304046899080276,0.057000286877155304
17,-0.1168563961982727,0.02230392023921013,0.057000331580638885
18,-0.1168559342622757,0.02230396866798401,0.05700024217367172
19,-0.11685642600059509,0.022303998470306396,0.0570003017783165
20,-0.11685596406459808,0.02230406552553177,0.057000305503606796
21,-0.11685596406459808,0.02230406552553177,0.057000208646059036
22,-0.1168564110994339,0.022303961217403412,0.05700031295418739
23,-0.11685594916343689,0.022304031997919083,0.05700031667947769
24,-0.11685596406459808,0.022304058074951172,0.057000190019607544
25,-0.1168564110994339,0.022303961217403412,0.05700032785534859
26,-0.11685594916343689,0.022304005920886993,0.05700024217367172
27,-0.11685594916343689,0.022304046899080276,0.05700031295418739
28,-0.11685597896575928,0.022304102778434753,0.057000238448381424
29,-0.1168559342622757,0.02230396866798401,0.05700024589896202
30,-0.11685594916343689,0.022304005920886993,0.05700022354722023
31,-0.11685594916343689,0.022304046899080276,0.057000309228897095
32,-0.11685594916343689,0.022304072976112366,0.05700041726231575
33,-0.11685596406459808,0.022304095327854156,0.05700031295418739
34,-0.11685596406459808,0.02230401709675789,0.05700023099780083
35,-0.1168564110994339,0.022303912788629532,0.057000305503606796
36,-0.11685594916343689,0.022303953766822815,0.05700025334954262
37,-0.11685596406459808,0.02230401709675789,0.05700021982192993
38,-0.11685596406459808,0.02230406552553177,0.057000305503606796
39,-0.11685594916343689,0.022303953766822815,0.05700022354722023
