step,current_pushpoint_by_left_0,current_pushpoint_by_left_1,current_pushpoint_by_left_2
0,-0.3883531391620636,-0.07841100543737411,0.05699991434812546
1,-0.13917946815490723,0.11343087255954742,0.056999970227479935
2,-0.1391795575618744,0.11343088001012802,0.05699997767806053
3,-0.13917949795722961,0.11343088001012802,0.05699998140335083
4,-0.1391795575618744,0.11343088001012802,0.05699994042515755
5,-0.13917958736419678,0.11343087255954742,0.056999966502189636
6,-0.13917949795722961,0.11343088001012802,0.056999970227479935
7,-0.1391795575618744,0.11343088001012802,0.05699998512864113
8,-0.13917949795722961,0.11343088001012802,0.056999992579221725
9,-0.13917949795722961,0.11343087255954742,0.056999944150447845
10,-0.1391795575618744,0.11343088001012802,0.05699997395277023
11,-0.13917949795722961,0.11343088001012802,0.05699997767806053
12,-0.13917949795722961,0.11343088001012802,0.056999970227479935
13,-0.1391795575618744,0.11343088001012802,0.056999947875738144
14,-0.1391795575618744,0.11343088001012802,0.05699997395277023
15,-0.13917949795722961,0.11343088001012802,0.05699997767806053
16,-0.13917949795722961,0.11343088001012802,0.056999970227479935
17,-0.1391795575618744,0.11343088001012802,0.056999947875738144
18,-0.1391795575618744,0.11343088001012802,0.056999970227479935
19,-0.13917949795722961,0.11343088001012802,0.05699997767806053
20,-0.1391795575618744,0.11343088001012802,0.056999966502189636
21,-0.1391795575618744,0.11343087255954742,0.056999996304512024
22,-0.13917949795722961,0.11343088001012802,0.056999966502189636
23,-0.1391795575618744,0.11343088001012802,0.05699998512864113
24,-0.1391795575618744,0.11343088001012802,0.056999970227479935
25,-0.13917949795722961,0.11343088001012802,0.05699997395277023
26,-0.13917949795722961,0.11343088001012802,0.056999947875738144
27,-0.1391795575618744,0.11343088001012802,0.05699998140335083
28,-0.1391795575618744,0.11343088001012802,0.056999996304512024
29,-0.13917949795722961,0.11343088001012802,0.05699998140335083
30,-0.13917946815490723,0.11343088001012802,0.05699997395277023
31,-0.1391795575618744,0.11343088001012802,0.056999992579221725
32,-0.1391795575618744,0.11343088001012802,0.05699997767806053
33,-0.13917946815490723,0.11343087255954742,0.056999970227479935
34,-0.1391795575618744,0.11343088001012802,0.05699997767806053
35,-0.13917949795722961,0.11343088001012802,0.05699998512864113
36,-0.1391795575618744,0.11343088001012802,0.05699994042515755
37,-0.13917958736419678,0.11343087255954742,0.056999966502189636
38,-0.13917949795722961,0.11343088001012802,0.056999970227479935
39,-0.1391795575618744,0.11343088001012802,0.05699998512864113
40,-0.13917949795722961,0.11343088001012802,0.05699998885393143
41,-0.13917949795722961,0.11343087255954742,0.05699994042515755
42,-0.1391795575618744,0.11343088001012802,0.05699997395277023
43,-0.13917949795722961,0.11343088001012802,0.05699997767806053
44,-0.13917949795722961,0.11343088001012802,0.056999970227479935
45,-0.1391795575618744,0.11343088001012802,0.056999947875738144
46,-0.1391795575618744,0.11343088001012802,0.05699997395277023
47,-0.13917949795722961,0.11343088001012802,0.05699997767806053
48,-0.1391795575618744,0.11343088001012802,0.056999966502189636
49,-0.1391795575618744,0.11343088001012802,0.05699998512864113
50,-0.13917949795722961,0.11343088001012802,0.056999992579221725
51,-0.13917949795722961,0.11343087255954742,0.056999944150447845
52,-0.1391795575618744,0.11343087255954742,0.05699998140335083
53,-0.13917946815490723,0.11343087255954742,0.056999970227479935
54,-0.1391795575618744,0.11343088001012802,0.05699997395277023
55,-0.13917949795722961,0.11343088001012802,0.05699998140335083
56,-0.1391795575618744,0.11343088001012802,0.056999944150447845
57,-0.13917958736419678,0.11343087255954742,0.056999966502189636
58,-0.13917949795722961,0.11343088001012802,0.056999970227479935
59,-0.1391795575618744,0.11343088001012802,0.05699998512864113
60,-0.1391795575618744,0.11343088001012802,0.05699997767806053
61,-0.1391795575618744,0.11343088001012802,0.056999992579221725
62,-0.13917946815490723,0.11343088001012802,0.05699997395277023
63,-0.13917949795722961,0.11343088001012802,0.05699995160102844
64,-0.1391795575618744,0.11343088001012802,0.05699998140335083
65,-0.13922536373138428,0.11344952136278152,0.05699993669986725
66,-0.13928550481796265,0.11346980929374695,0.0569973960518837
67,-0.1393493413925171,0.11348479241132736,0.05699678882956505
68,-0.13967028260231018,0.11356981843709946,0.05699551850557327
69,-0.13979536294937134,0.11359015852212906,0.05699993297457695
70,-0.1397954523563385,0.11359015852212906,0.05699994042515755
71,-0.1397954523563385,0.11359015852212906,0.05699994042515755
72,-0.1397954523563385,0.11359015852212906,0.05699994042515755
73,-0.1397954523563385,0.11359015852212906,0.05699997767806053
74,-0.13979539275169373,0.11359015852212906,0.05699998885393143
75,-0.13979536294937134,0.11359015852212906,0.056999947875738144
76,-0.1397954523563385,0.11359015852212906,0.056999966502189636
77,-0.1397954523563385,0.11359015852212906,0.056999992579221725
78,-0.13979539275169373,0.11359015852212906,0.056999944150447845
79,-0.13979539275169373,0.11359015852212906,0.05699994042515755
80,-0.1397954523563385,0.11359015852212906,0.05699998512864113
81,-0.1397954523563385,0.11359015852212906,0.05699998140335083
82,-0.13979539275169373,0.11359015852212906,0.05699993297457695
83,-0.1397954523563385,0.11359015852212906,0.056999944150447845
84,-0.1397954523563385,0.11359015852212906,0.05699994042515755
85,-0.1397954523563385,0.11359015852212906,0.05699997767806053
86,-0.13979539275169373,0.11359015852212906,0.05699998885393143
87,-0.13979539275169373,0.11359015852212906,0.056999992579221725
88,-0.13979536294937134,0.11359015852212906,0.056999947875738144
89,-0.1397954523563385,0.11359015852212906,0.056999970227479935
90,-0.1397954523563385,0.11359015852212906,0.056999992579221725
91,-0.13979539275169373,0.11359015852212906,0.05699994042515755
92,-0.13979539275169373,0.11359015852212906,0.05699994042515755
93,-0.1397954523563385,0.11359015852212906,0.05699998140335083
94,-0.1397954523563385,0.11359015852212906,0.05699998140335083
95,-0.13979539275169373,0.11359015852212906,0.05699993297457695
96,-0.1397954523563385,0.11359015852212906,0.056999944150447845
97,-0.1397954523563385,0.11359015852212906,0.05699994042515755
98,-0.1397954523563385,0.11359015852212906,0.05699997767806053
99,-0.13979539275169373,0.11359015852212906,0.05699998885393143
100,-0.13979536294937134,0.11359015852212906,0.056999947875738144
101,-0.1397954523563385,0.11359015852212906,0.056999970227479935
102,-0.1397954523563385,0.11359015852212906,0.05699998885393143
103,-0.13979539275169373,0.11359015852212906,0.05699994042515755
104,-0.13979536294937134,0.11359015852212906,0.05699994042515755
105,-0.13979539275169373,0.11359015852212906,0.05699993669986725
106,-0.1397954523563385,0.11359015852212906,0.05699998140335083
107,-0.1397954523563385,0.11359015852212906,0.05699998140335083
108,-0.13979539275169373,0.11359015852212906,0.05699993297457695
109,-0.1397954523563385,0.11359015852212906,0.056999944150447845
110,-0.1397954523563385,0.11359015852212906,0.05699998140335083
111,-0.13979539275169373,0.11359015852212906,0.056999992579221725
112,-0.13979536294937134,0.11359015852212906,0.056999947875738144
113,-0.1397954523563385,0.11359015852212906,0.056999970227479935
114,-0.1397954523563385,0.11359015852212906,0.056999992579221725
115,-0.13979539275169373,0.11359015852212906,0.05699994042515755
116,-0.13979539275169373,0.11359015852212906,0.05699994042515755
117,-0.13979539275169373,0.11359015852212906,0.05699993669986725
118,-0.1397954523563385,0.11359015852212906,0.05699998140335083
119,-0.1397954523563385,0.11359015852212906,0.05699998140335083
120,-0.13979539275169373,0.11359015852212906,0.05699993297457695
121,-0.1397954523563385,0.11359015852212906,0.05699994042515755
122,-0.1397954523563385,0.11359015852212906,0.05699998140335083
123,-0.13979539275169373,0.11359015852212906,0.05699998885393143
124,-0.13979539275169373,0.11359015852212906,0.056999992579221725
125,-0.13979536294937134,0.11359015852212906,0.056999947875738144
126,-0.1397954523563385,0.11359015852212906,0.056999992579221725
127,-0.13979539275169373,0.11359015852212906,0.056999944150447845
128,-0.13979539275169373,0.11359015852212906,0.05699994042515755
129,-0.13979536294937134,0.11359015852212906,0.05699994042515755
130,-0.13979539275169373,0.11359015852212906,0.05699993669986725
131,-0.1397954523563385,0.11359015852212906,0.05699998140335083
132,-0.13979539275169373,0.11359015852212906,0.05699993297457695
133,-0.1397954523563385,0.11359015852212906,0.05699993669986725
134,-0.1397954523563385,0.11359015852212906,0.05699997767806053
135,-0.13979536294937134,0.11359015852212906,0.056999947875738144
136,-0.1397954523563385,0.11359015852212906,0.056999970227479935
137,-0.1397954523563385,0.11359015852212906,0.056999992579221725
138,-0.13979539275169373,0.11359015852212906,0.05699994042515755
139,-0.13979539275169373,0.11359015852212906,0.05699994042515755
140,-0.1397954523563385,0.11359015852212906,0.05699998140335083
