step,current_pushpoint_by_left_0,current_pushpoint_by_left_1,current_pushpoint_by_left_2
0,-0.19173064827919006,-0.13169822096824646,0.056999996304512024
1,-0.39262303709983826,0.11023768782615662,0.056999918073415756
2,-0.3926231265068054,0.11023769527673721,0.05699985474348068
3,-0.39262309670448303,0.11023769527673721,0.056999970227479935
4,-0.39262303709983826,0.11023768782615662,0.056999918073415756
5,-0.3926231265068054,0.11023769527673721,0.056999851018190384
6,-0.39262309670448303,0.11023769527673721,0.056999970227479935
7,-0.39262303709983826,0.11023768782615662,0.056999918073415756
8,-0.3926231265068054,0.11023768782615662,0.056999851018190384
9,-0.39262309670448303,0.11023769527673721,0.056999970227479935
10,-0.39262303709983826,0.11023768782615662,0.056999918073415756
11,-0.3926231265068054,0.11023769527673721,0.056999851018190384
12,-0.39262309670448303,0.11023769527673721,0.056999966502189636
13,-0.39262303709983826,0.11023768782615662,0.05699991434812546
14,-0.3926231265068054,0.11023769527673721,0.056999847292900085
15,-0.39262309670448303,0.11023769527673721,0.056999966502189636
16,-0.39262303709983826,0.11023768782615662,0.05699991434812546
17,-0.3926231265068054,0.11023769527673721,0.056999847292900085
18,-0.39262309670448303,0.11023769527673721,0.05699996277689934
19,-0.39262303709983826,0.11023768782615662,0.05699991062283516
20,-0.3926231265068054,0.11023769527673721,0.05699984356760979
21,-0.39262309670448303,0.11023769527673721,0.05699996277689934
22,-0.39262303709983826,0.11023768782615662,0.05699990689754486
23,-0.3926231265068054,0.11023768782615662,0.05699984356760979
24,-0.39262309670448303,0.11023768782615662,0.05699995905160904
25,-0.39262303709983826,0.11023768037557602,0.05699990689754486
26,-0.3926231265068054,0.11023768782615662,0.05699983984231949
27,-0.39262309670448303,0.11023768782615662,0.05699995905160904
28,-0.39262303709983826,0.11023768782615662,0.05699990689754486
29,-0.3926231265068054,0.11023768782615662,0.05699983984231949
30,-0.39262309670448303,0.11023769527673721,0.05699997767806053
31,-0.39262303709983826,0.11023768782615662,0.05699990317225456
32,-0.3926231265068054,0.11023769527673721,0.05699985846877098
33,-0.39262309670448303,0.11023768782615662,0.05699997767806053
34,-0.39262303709983826,0.11023768782615662,0.056999899446964264
35,-0.3926231265068054,0.11023768782615662,0.05699986219406128
36,-0.39262309670448303,0.11023768782615662,0.05699997767806053
37,-0.39262303709983826,0.11023768782615662,0.056999899446964264
38,-0.3926231265068054,0.11023768782615662,0.05699986219406128
39,-0.39262309670448303,0.11023769527673721,0.05699997395277023
40,-0.39262303709983826,0.11023768782615662,0.056999899446964264
41,-0.3926231265068054,0.11023768782615662,0.05699985846877098
42,-0.39262309670448303,0.11023768782615662,0.05699997767806053
43,-0.39262303709983826,0.11023769527673721,0.056999899446964264
44,-0.3926231265068054,0.11023768782615662,0.05699986219406128
45,-0.39262309670448303,0.11023769527673721,0.05699997395277023
46,-0.39262303709983826,0.11023768782615662,0.056999899446964264
47,-0.3926231265068054,0.11023768782615662,0.05699985846877098
48,-0.39262309670448303,0.11023769527673721,0.05699997395277023
49,-0.39262303709983826,0.11023768782615662,0.056999899446964264
50,-0.3926231265068054,0.11023769527673721,0.05699985846877098
51,-0.39262309670448303,0.11023768782615662,0.05699997395277023
52,-0.39262303709983826,0.11023768782615662,0.056999895721673965
53,-0.3926231265068054,0.11023768782615662,0.05699985846877098
54,-0.39262309670448303,0.11023769527673721,0.05699997395277023
55,-0.39262303709983826,0.11023768782615662,0.056999921798706055
56,-0.3926231265068054,0.11023768782615662,0.05699985846877098
57,-0.39262309670448303,0.11023769527673721,0.05699997395277023
58,-0.39262303709983826,0.11023769527673721,0.056999921798706055
59,-0.3926231265068054,0.11023768782615662,0.05699985474348068
60,-0.39262309670448303,0.11023769527673721,0.05699997395277023
61,-0.39262303709983826,0.11023768782615662,0.056999895721673965
62,-0.3926231265068054,0.11023769527673721,0.05699985846877098
63,-0.39262309670448303,0.11023769527673721,0.05699997395277023
64,-0.39262303709983826,0.11023768782615662,0.056999921798706055
65,-0.3926231265068054,0.11023769527673721,0.05699985474348068
66,-0.3926224112510681,0.11020810902118683,0.057032570242881775
67,-0.39244866371154785,0.1099822148680687,0.056999966502189636
68,-0.3924485743045807,0.10998222976922989,0.05699991062283516
69,-0.3924485743045807,0.10998222976922989,0.05699990689754486
70,-0.3924487233161926,0.10998217761516571,0.05699988454580307
71,-0.39244869351387024,0.10998223721981049,0.05699983984231949
72,-0.39244866371154785,0.1099822074174881,0.05699997395277023
73,-0.39244866371154785,0.10998222976922989,0.05699995160102844
74,-0.39244866371154785,0.10998217761516571,0.05699990689754486
75,-0.3924487233161926,0.10998217761516571,0.05699988827109337
76,-0.39244866371154785,0.10998223721981049,0.05699984356760979
77,-0.39244863390922546,0.10998222976922989,0.056999966502189636
78,-0.3924485743045807,0.10998222976922989,0.05699991062283516
79,-0.3924485743045807,0.10998222976922989,0.05699990689754486
80,-0.3924487233161926,0.10998217761516571,0.05699988454580307
81,-0.39244869351387024,0.10998223721981049,0.05699983984231949
82,-0.39244866371154785,0.1099821999669075,0.05699995160102844
83,-0.39244866371154785,0.10998217761516571,0.05699990689754486
84,-0.3924487233161926,0.10998217761516571,0.05699989199638367
85,-0.39244866371154785,0.10998223721981049,0.056999847292900085
86,-0.39244863390922546,0.10998222976922989,0.056999966502189636
87,-0.3924485743045807,0.10998222976922989,0.05699989199638367
88,-0.3924485743045807,0.10998222976922989,0.05699991062283516
89,-0.3924487233161926,0.10998217761516571,0.05699988827109337
90,-0.39244869351387024,0.10998223721981049,0.05699984356760979
91,-0.39244866371154785,0.10998222231864929,0.056999966502189636
92,-0.3924485743045807,0.10998222976922989,0.05699991434812546
93,-0.3924487829208374,0.10998166352510452,0.05699987709522247
94,-0.39244866371154785,0.10998222976922989,0.056999851018190384
95,-0.39244866371154785,0.10998222231864929,0.05699986219406128
96,-0.3924487829208374,0.10998166352510452,0.05699986219406128
97,-0.392448753118515,0.10998166352510452,0.05699995532631874
98,-0.39244866371154785,0.10998222231864929,0.05699998140335083
99,-0.3924486041069031,0.10998222231864929,0.056999895721673965
100,-0.39244869351387024,0.1099822148680687,0.05699985474348068
101,-0.39244866371154785,0.10998222976922989,0.05699983984231949
102,-0.39244866371154785,0.10998222231864929,0.056999966502189636
103,-0.3924485743045807,0.10998222231864929,0.05699991434812546
104,-0.39244869351387024,0.10998224467039108,0.05699985846877098
105,-0.39244866371154785,0.1099822148680687,0.056999966502189636
106,-0.3924486041069031,0.10998223721981049,0.05699991434812546
107,-0.3924486041069031,0.10998222976922989,0.056999899446964264
108,-0.39244866371154785,0.10998223721981049,0.056999847292900085
109,-0.39244866371154785,0.10998222231864929,0.056999947875738144
110,-0.39244866371154785,0.10998217761516571,0.056999899446964264
111,-0.39244869351387024,0.10998223721981049,0.056999851018190384
112,-0.39244866371154785,0.10998222231864929,0.05699984356760979
113,-0.39244863390922546,0.10998222976922989,0.056999966502189636
114,-0.3924486041069031,0.10998222976922989,0.05699991062283516
115,-0.3924487829208374,0.10998166352510452,0.05699985846877098
116,-0.39244863390922546,0.10998224467039108,0.056999970227479935
117,-0.39244869351387024,0.1099821999669075,0.05699996277689934
118,-0.3924486041069031,0.10998222231864929,0.05699990689754486
119,-0.39244866371154785,0.10998223721981049,0.056999851018190384
120,-0.39244863390922546,0.10998222976922989,0.056999966502189636
121,-0.39244866371154785,0.10998217761516571,0.056999921798706055
122,-0.39244866371154785,0.10998222976922989,0.056999847292900085
123,-0.39244866371154785,0.10998222976922989,0.05699985846877098
124,-0.39244866371154785,0.1099822074174881,0.056999970227479935
125,-0.39244869351387024,0.1099821999669075,0.05699996277689934
126,-0.3924486041069031,0.10998222976922989,0.05699990689754486
127,-0.39244866371154785,0.10998223721981049,0.056999851018190384
128,-0.39244863390922546,0.10998222976922989,0.056999970227479935
129,-0.3924485743045807,0.10998222976922989,0.05699990689754486
130,-0.3924487233161926,0.10998217761516571,0.05699988082051277
131,-0.3924487829208374,0.10998166352510452,0.05699985846877098
132,-0.39244863390922546,0.10998223721981049,0.056999970227479935
133,-0.39244869351387024,0.1099821999669075,0.056999966502189636
134,-0.3924486041069031,0.10998222976922989,0.05699990689754486
135,-0.39244866371154785,0.10998223721981049,0.056999851018190384
136,-0.39244863390922546,0.10998222976922989,0.056999970227479935
137,-0.39244863390922546,0.10998223721981049,0.056999966502189636
138,-0.39244869351387024,0.1099821999669075,0.05699995532631874
139,-0.39244866371154785,0.10998217761516571,0.05699990317225456
140,-0.39244869351387024,0.10998223721981049,0.05699985474348068
141,-0.39244866371154785,0.10998222231864929,0.05699984356760979
142,-0.39244863390922546,0.10998222976922989,0.05699996277689934
143,-0.3924485743045807,0.10998222976922989,0.05699991434812546
144,-0.3924485743045807,0.10998222976922989,0.05699990317225456
145,-0.3924487233161926,0.10998217761516571,0.05699988454580307
146,-0.39244869351387024,0.10998223721981049,0.05699983984231949
147,-0.39244866371154785,0.1099822074174881,0.05699997395277023
148,-0.39244863390922546,0.10998222976922989,0.05699995532631874
149,-0.3924486041069031,0.10998222976922989,0.056999899446964264
150,-0.39244866371154785,0.10998223721981049,0.056999847292900085
151,-0.39244863390922546,0.10998222976922989,0.056999966502189636
152,-0.3924485743045807,0.10998222976922989,0.05699991434812546
153,-0.39244866371154785,0.10998222231864929,0.05699984356760979
154,-0.392448753118515,0.10998166352510452,0.05699995160102844
155,-0.39244866371154785,0.10998222231864929,0.05699997767806053
156,-0.3924485743045807,0.10998222976922989,0.05699991434812546
157,-0.3924487233161926,0.10998217761516571,0.05699989199638367
158,-0.39244866371154785,0.10998223721981049,0.05699984356760979
159,-0.39244863390922546,0.10998222976922989,0.056999966502189636
160,-0.3924485743045807,0.10998222976922989,0.05699991434812546
161,-0.3924485743045807,0.10998222976922989,0.05699990689754486
162,-0.3924487233161926,0.10998217761516571,0.05699988454580307
163,-0.3924487829208374,0.10998166352510452,0.05699985846877098
164,-0.39244863390922546,0.10998223721981049,0.056999966502189636
165,-0.39244869351387024,0.1099821999669075,0.05699996277689934
166,-0.3924486041069031,0.10998222976922989,0.05699990689754486
167,-0.39244866371154785,0.10998223721981049,0.05699985474348068
168,-0.39244866371154785,0.1099822074174881,0.05699995905160904
169,-0.3924485743045807,0.10998223721981049,0.05699990689754486
170,-0.3924486041069031,0.10998222976922989,0.05699989199638367
171,-0.3924487829208374,0.10998166352510452,0.05699986219406128
172,-0.39244866371154785,0.10998218506574631,0.05699986591935158
