step,current_pushpoint_by_left_0,current_pushpoint_by_left_1,current_pushpoint_by_left_2
0,-0.41516005992889404,0.058159925043582916,0.05700002983212471
1,-0.41516000032424927,0.058160100132226944,0.05700003728270531
2,-0.41516005992889404,0.05815991386771202,0.0570000484585762
3,-0.41516000032424927,0.05816005542874336,0.05700003728270531
4,-0.41516005992889404,0.05815989524126053,0.057000044733285904
5,-0.41516003012657166,0.058159977197647095,0.05700003728270531
6,-0.41515952348709106,0.05816005915403366,0.05700002238154411
7,-0.41516005992889404,0.05815991759300232,0.057000041007995605
8,-0.41516000032424927,0.058159999549388885,0.05700002610683441
9,-0.41516005992889404,0.058159857988357544,0.057000041007995605
10,-0.41516005992889404,0.058159951120615005,0.05700002983212471
11,-0.41516000032424927,0.05816011130809784,0.057000041007995605
12,-0.41516005992889404,0.058159925043582916,0.05700002610683441
13,-0.41516000032424927,0.058159999549388885,0.057000041007995605
14,-0.41516005992889404,0.058159857988357544,0.05700002983212471
15,-0.41516005992889404,0.058159954845905304,0.057000044733285904
16,-0.41516003012657166,0.058159999549388885,0.05700003355741501
17,-0.41515952348709106,0.05816005915403366,0.05700002238154411
18,-0.41516005992889404,0.05815991759300232,0.05700003728270531
19,-0.41516000032424927,0.05815999582409859,0.05700002238154411
20,-0.41516005992889404,0.05815986171364784,0.057000014930963516
21,-0.41516005992889404,0.05815993994474411,0.05700003355741501
22,-0.41516000032424927,0.05816002935171127,0.057000041007995605
23,-0.41516005992889404,0.05815986543893814,0.05700003355741501
24,-0.41516000032424927,0.05816002935171127,0.057000044733285904
25,-0.41516005992889404,0.058159857988357544,0.05700002983212471
26,-0.41516005992889404,0.05815994367003441,0.0570000484585762
27,-0.41516000032424927,0.05816010385751724,0.05700002983212471
28,-0.41516005992889404,0.058159951120615005,0.057000044733285904
29,-0.41516000032424927,0.05816011130809784,0.05700002983212471
30,-0.41516005992889404,0.05815993249416351,0.057000041007995605
31,-0.41516000032424927,0.058159999549388885,0.05700002610683441
32,-0.41516005992889404,0.05815986543893814,0.057000018656253815
33,-0.41516005992889404,0.05815993994474411,0.05700003355741501
34,-0.41516000032424927,0.05816003680229187,0.057000041007995605
35,-0.41516005992889404,0.05815989524126053,0.05700003355741501
36,-0.41516003012657166,0.058159977197647095,0.0570000521838665
37,-0.4151599705219269,0.05816015228629112,0.057000041007995605
38,-0.41516005992889404,0.0581599697470665,0.0570000484585762
39,-0.41516000032424927,0.05816003680229187,0.05700002983212471
40,-0.41516005992889404,0.058159880340099335,0.05700002610683441
41,-0.41516003012657166,0.058160003274679184,0.05700003728270531
42,-0.4151599407196045,0.058160241693258286,0.05700002983212471
43,-0.41516003012657166,0.058160003274679184,0.05700003355741501
44,-0.41515952348709106,0.05816006660461426,0.05700002238154411
45,-0.41516005992889404,0.05815991014242172,0.05700003728270531
46,-0.41516000032424927,0.05815999209880829,0.05700002610683441
47,-0.4151599407196045,0.05816023796796799,0.057000041007995605
48,-0.41516003012657166,0.05816000699996948,0.05700002238154411
49,-0.41515952348709106,0.05816006287932396,0.05700000748038292
50,-0.41516005992889404,0.05815989896655083,0.05700002610683441
51,-0.41516000032424927,0.05816006660461426,0.05700003728270531
