step,current_pushpoint_by_left_0,current_pushpoint_by_left_1,current_pushpoint_by_left_2
0,-0.38184839487075806,-0.09974725544452667,0.05700000002980232
1,-0.1507357656955719,0.11350773274898529,0.05699988082051277
2,-0.1507357656955719,0.11350727081298828,0.05699983611702919
3,-0.15073637664318085,0.11350791156291962,0.056999895721673965
4,-0.1507357358932495,0.11350773274898529,0.056999847292900085
5,-0.1507357954978943,0.11350730806589127,0.056999847292900085
6,-0.1507357954978943,0.11350779235363007,0.0569998100399971
7,-0.15073582530021667,0.11350782215595245,0.05699993669986725
8,-0.1507357954978943,0.11350779235363007,0.056999895721673965
9,-0.15073585510253906,0.11350782960653305,0.05699988827109337
10,-0.1507357954978943,0.11350777745246887,0.056999895721673965
11,-0.15073581039905548,0.11350781470537186,0.0569998174905777
12,-0.15073582530021667,0.11350782215595245,0.05699990317225456
13,-0.15073585510253906,0.11350787431001663,0.05699990317225456
14,-0.15073637664318085,0.11350791156291962,0.05699990317225456
15,-0.1507357358932495,0.11350773274898529,0.056999851018190384
16,-0.15070360898971558,0.11346188187599182,0.056999992579221725
17,-0.14730794727802277,0.1117045134305954,0.056999899446964264
18,-0.1405663937330246,0.10898753255605698,0.05700002238154411
19,-0.13245733082294464,0.10581623762845993,0.0570000521838665
20,-0.12342748045921326,0.10137172043323517,0.05700000375509262
21,-0.11656990647315979,0.09599416702985764,0.057000018656253815
22,-0.11153675615787506,0.0897340476512909,0.05699976161122322
23,-0.10888861119747162,0.0850876197218895,0.056999772787094116
24,-0.1088191419839859,0.08250842988491058,0.05700128898024559
25,-0.1062365472316742,0.08222222328186035,0.05741624906659126
26,-0.09958882629871368,0.08441434800624847,0.05738428980112076
27,-0.08981786668300629,0.08212395012378693,0.05872362479567528
28,-0.07895514369010925,0.07473543286323547,0.06209718436002731
29,-0.0710960328578949,0.05634808540344238,0.06166922673583031
30,-0.07200872898101807,0.03805631026625633,0.05700001120567322
31,-0.07670432329177856,0.02967604249715805,0.05699993297457695
32,-0.0763678252696991,0.029047293588519096,0.0570003017783165
33,-0.0758996456861496,0.029665008187294006,0.057000331580638885
34,-0.07611265778541565,0.029045095667243004,0.05698822811245918
35,-0.07613460719585419,0.029069313779473305,0.05699364095926285
36,-0.07760584354400635,0.026815364137291908,0.056999944150447845
37,-0.07366180419921875,0.021732622757554054,0.05705716088414192
38,-0.37408751249313354,-0.02625114656984806,0.05699997767806053
39,-0.3705105781555176,-0.02605229988694191,0.056999996304512024
40,-0.370510995388031,-0.026052411645650864,0.056999847292900085
41,-0.370510995388031,-0.026052411645650864,0.056999821215867996
42,-0.3705110251903534,-0.02605246938765049,0.056999631226062775
43,-0.3705110251903534,-0.02605246938765049,0.056999608874320984
44,-0.370510995388031,-0.026052411645650864,0.056999776512384415
45,-0.3705110251903534,-0.02605246938765049,0.056999627500772476
46,-0.3705110251903534,-0.02605246938765049,0.056999608874320984
47,-0.370510995388031,-0.026052411645650864,0.056999772787094116
48,-0.3705110549926758,-0.02605239301919937,0.05699978396296501
49,-0.3705110549926758,-0.02605239301919937,0.05699984356760979
50,-0.3705110549926758,-0.02605239301919937,0.056999847292900085
51,-0.3705110549926758,-0.02605239301919937,0.056999824941158295
52,-0.370510995388031,-0.026052461937069893,0.056999631226062775
53,-0.370510995388031,-0.026052461937069893,0.05699961259961128
54,-0.3705110549926758,-0.02605239301919937,0.056999776512384415
55,-0.370510995388031,-0.026052461937069893,0.056999627500772476
56,-0.370510995388031,-0.026052461937069893,0.056999608874320984
57,-0.3705110549926758,-0.02605239301919937,0.056999776512384415
58,-0.370510995388031,-0.026052461937069893,0.056999627500772476
59,-0.3705110251903534,-0.02605246938765049,0.05699959024786949
60,-0.3705110549926758,-0.026052307337522507,0.05699978396296501
61,-0.3705110549926758,-0.026052307337522507,0.05699979141354561
62,-0.370510995388031,-0.026052461937069893,0.056999657303094864
63,-0.3705110549926758,-0.02605239301919937,0.056999772787094116
64,-0.3705110549926758,-0.026052385568618774,0.056999776512384415
65,-0.3705110549926758,-0.026052385568618774,0.05699983984231949
66,-0.3705110549926758,-0.026052385568618774,0.05699976906180382
67,-0.3705110549926758,-0.026052385568618774,0.056999776512384415
68,-0.370510995388031,-0.026052461937069893,0.056999627500772476
69,-0.370510995388031,-0.026052461937069893,0.056999608874320984
70,-0.3705110549926758,-0.026052385568618774,0.056999776512384415
71,-0.370510995388031,-0.026052461937069893,0.056999631226062775
72,-0.3705110549926758,-0.026052454486489296,0.05699959024786949
73,-0.3705110549926758,-0.026052292436361313,0.05699978768825531
74,-0.3705110549926758,-0.026052292436361313,0.05699979513883591
75,-0.3705110549926758,-0.026052454486489296,0.05699959024786949
76,-0.3705110549926758,-0.026052292436361313,0.05699978023767471
77,-0.3705110549926758,-0.026052292436361313,0.05699979141354561
78,-0.3705110549926758,-0.026052454486489296,0.05699959024786949
79,-0.3705110549926758,-0.026052292436361313,0.05699978023767471
80,-0.3705110549926758,-0.026052342727780342,0.056999631226062775
81,-0.370510995388031,-0.026052510365843773,0.05699959769845009
82,-0.370510995388031,-0.026052510365843773,0.05699966847896576
