step,obs/extra/right_tcp_pose_6d_from_bimanual_center_0,obs/extra/right_tcp_pose_6d_from_bimanual_center_1,obs/extra/right_tcp_pose_6d_from_bimanual_center_2,obs/extra/right_tcp_pose_6d_from_bimanual_center_3,obs/extra/right_tcp_pose_6d_from_bimanual_center_4,obs/extra/right_tcp_pose_6d_from_bimanual_center_5,obs/extra/right_tcp_pose_6d_from_bimanual_center_6,obs/extra/right_tcp_pose_6d_from_bimanual_center_7,obs/extra/right_tcp_pose_6d_from_bimanual_center_8
0,0.3558690845966339,-0.2847414016723633,0.10887201130390167,-0.3747810125350952,-0.909845232963562,-0.17810405790805817,-0.0608338788151741,0.21582567691802979,-0.9745351076126099
1,0.3357953429222107,-0.2788357734680176,0.09160368144512177,-0.40336477756500244,-0.8996058702468872,-0.16735126078128815,-0.11955741047859192,0.23313575983047485,-0.9650667905807495
2,0.3185446858406067,-0.2703695297241211,0.07876089215278625,-0.4300987720489502,-0.8884751200675964,-0.16008441150188446,-0.1675329953432083,0.2527937889099121,-0.9529050588607788
3,0.3029690086841583,-0.26147031784057617,0.06909959018230438,-0.4542733430862427,-0.8777356743812561,-0.15236765146255493,-0.20794516801834106,0.27078330516815186,-0.9399123191833496
4,0.29012221097946167,-0.2523632049560547,0.06249278783798218,-0.47588491439819336,-0.8673809766769409,-0.14554660022258759,-0.23904600739479065,0.28681665658950806,-0.9276816844940186
5,0.2826637625694275,-0.24278020858764648,0.059731945395469666,-0.49400556087493896,-0.857367217540741,-0.14449845254421234,-0.2549637258052826,0.30173707008361816,-0.9186666011810303
6,0.282479465007782,-0.2328786849975586,0.061395466327667236,-0.5058466196060181,-0.849087655544281,-0.15221506357192993,-0.25204628705978394,0.3142375946044922,-0.9152745008468628
7,0.28845733404159546,-0.2226114273071289,0.06701862812042236,-0.5116329193115234,-0.842444658279419,-0.16887521743774414,-0.23320737481117249,0.3253299593925476,-0.9163923263549805
8,0.2984459102153778,-0.2119765281677246,0.07565802335739136,-0.512549638748169,-0.8366994857788086,-0.19294214248657227,-0.20349010825157166,0.33666205406188965,-0.919374942779541
9,0.31081628799438477,-0.20101499557495117,0.0866965502500534,-0.5095076560974121,-0.8310531377792358,-0.22305327653884888,-0.16665764153003693,0.3496248722076416,-0.9219477772712708
10,0.3243246078491211,-0.1897873878479004,0.09970957040786743,-0.5062127113342285,-0.8227517604827881,-0.25851160287857056,-0.12573227286338806,0.3669605255126953,-0.9217002987861633
11,0.33991575241088867,-0.17771387100219727,0.11568081378936768,-0.5000565052032471,-0.8122719526290894,-0.30026310682296753,-0.07877267152070999,0.3879541754722595,-0.918306291103363
12,0.3559945821762085,-0.16477441787719727,0.13424381613731384,-0.4903765916824341,-0.7995750904083252,-0.346714049577713,-0.029161039739847183,0.412662148475647,-0.9104173183441162
13,0.3717499375343323,-0.15163230895996094,0.1546039879322052,-0.4788825511932373,-0.7837297320365906,-0.3955242335796356,0.02052241750061512,0.4404277801513672,-0.8975535035133362
14,0.38686245679855347,-0.13918733596801758,0.1761014759540558,-0.46586906909942627,-0.7647825479507446,-0.44505465030670166,0.06896782666444778,0.47005587816238403,-0.8799380660057068
15,0.40134915709495544,-0.12771368026733398,0.19811999797821045,-0.4521991014480591,-0.7428968548774719,-0.49357888102531433,0.11524765193462372,0.5000841021537781,-0.8582738637924194
16,0.4149244427680969,-0.11851072311401367,0.21903082728385925,-0.4441105127334595,-0.716089129447937,-0.5384999513626099,0.157145157456398,0.5294522047042847,-0.8336580991744995
17,0.42863279581069946,-0.11189699172973633,0.23899036645889282,-0.4435384273529053,-0.6834782361984253,-0.5797681212425232,0.19672851264476776,0.5568587779998779,-0.8069734573364258
18,0.4426577389240265,-0.10784101486206055,0.25828245282173157,-0.4482933282852173,-0.645923912525177,-0.6179121732711792,0.23521026968955994,0.581666111946106,-0.778678834438324
19,0.4572640657424927,-0.1059422492980957,0.2778370678424835,-0.45518219470977783,-0.604326069355011,-0.6539108157157898,0.2743472754955292,0.6034831404685974,-0.7486932873725891
20,0.47208142280578613,-0.10529518127441406,0.29924312233924866,-0.45854735374450684,-0.5607355833053589,-0.6894271969795227,0.3154037594795227,0.6226007342338562,-0.7161625027656555
21,0.48645874857902527,-0.10518646240234375,0.323615163564682,-0.4553319215774536,-0.5161763429641724,-0.7254205942153931,0.3582629859447479,0.6396802067756653,-0.6800419092178345
22,0.49974876642227173,-0.10563230514526367,0.3508218824863434,-0.44484007358551025,-0.4716508388519287,-0.761355996131897,0.401630163192749,0.6547727584838867,-0.6402857303619385
23,0.5112341046333313,-0.10611724853515625,0.3802793323993683,-0.4286156892776489,-0.42775100469589233,-0.7958125472068787,0.4437407851219177,0.6676017045974731,-0.5978311896324158
24,0.5210744738578796,-0.10819530487060547,0.4092545509338379,-0.41237688064575195,-0.3846854269504547,-0.8258101344108582,0.48287710547447205,0.6763662099838257,-0.5561999678611755
25,0.5301323533058167,-0.1143045425415039,0.4348382353782654,-0.3990851640701294,-0.34446266293525696,-0.8497508764266968,0.5190148949623108,0.679124116897583,-0.5190510749816895
26,0.5379210114479065,-0.12343263626098633,0.4557572603225708,-0.3901963233947754,-0.30902034044265747,-0.8673253059387207,0.55051589012146,0.676766037940979,-0.48879435658454895
27,0.5447438359260559,-0.13388919830322266,0.4736438989639282,-0.3828999996185303,-0.2764076590538025,-0.8814684152603149,0.5785371661186218,0.67214435338974,-0.462078720331192
28,0.5511407256126404,-0.14519214630126953,0.4895476698875427,-0.377200722694397,-0.24457359313964844,-0.8932543992996216,0.6046470999717712,0.6655431985855103,-0.4375547170639038
29,0.5568745136260986,-0.15648698806762695,0.5037296414375305,-0.3717910051345825,-0.21542878448963165,-0.9029738903045654,0.628760576248169,0.6571730375289917,-0.4156726002693176
30,0.5619261264801025,-0.16722774505615234,0.5163334608078003,-0.36661338806152344,-0.189035564661026,-0.9109666347503662,0.6505954265594482,0.6478434801101685,-0.3962630033493042
31,0.566418468952179,-0.1771373748779297,0.5274733304977417,-0.3618727922439575,-0.16494645178318024,-0.9175188541412354,0.6701346039772034,0.6381663084030151,-0.3790295720100403
32,0.570475697517395,-0.18616199493408203,0.5372176170349121,-0.3577476739883423,-0.14294137060642242,-0.9228132963180542,0.6875271201133728,0.628412663936615,-0.3638736307621002
33,0.574265718460083,-0.19451570510864258,0.545687735080719,-0.3545360565185547,-0.12220117449760437,-0.9270228147506714,0.7031568884849548,0.6186598539352417,-0.3504718244075775
34,0.5779072046279907,-0.20224952697753906,0.5529060363769531,-0.3524656295776367,-0.10221950709819794,-0.9302253723144531,0.7171764969825745,0.6090657711029053,-0.33866897225379944
35,0.5814610123634338,-0.2091836929321289,0.5588790774345398,-0.3516422510147095,-0.08282491564750671,-0.9324632883071899,0.7295242547988892,0.5999553799629211,-0.32840195298194885
36,0.5849418640136719,-0.21525907516479492,0.5638605952262878,-0.35173702239990234,-0.06397859007120132,-0.9339100122451782,0.7403913140296936,0.5914583206176758,-0.31937095522880554
37,0.5883413553237915,-0.22048473358154297,0.5681203603744507,-0.3523437976837158,-0.045779142528772354,-0.9347501993179321,0.7500157356262207,0.5835873484611511,-0.31129124760627747
38,0.5916797518730164,-0.22499465942382812,0.5718379020690918,-0.3533388376235962,-0.027926839888095856,-0.9350786209106445,0.7586396336555481,0.5763013958930969,-0.3038793206214905
39,0.5949833393096924,-0.2289266586303711,0.5751241445541382,-0.3546210527420044,-0.010272115468978882,-0.9349536895751953,0.7664698362350464,0.5695005059242249,-0.2969733774662018
40,0.5982695817947388,-0.232391357421875,0.5780401825904846,-0.3561265468597412,0.007218361832201481,-0.9344098567962646,0.7736549377441406,0.5630830526351929,-0.29050910472869873
41,0.6015145778656006,-0.23536109924316406,0.5808035135269165,-0.35754525661468506,0.024557441473007202,-0.9335728883743286,0.780297040939331,0.5571118593215942,-0.28418806195259094
42,0.6047275066375732,-0.23781824111938477,0.583395779132843,-0.3588993549346924,0.04157126322388649,-0.9324501156806946,0.7863644957542419,0.5516374111175537,-0.27807754278182983
43,0.6078926920890808,-0.2397918701171875,0.5859506726264954,-0.35999882221221924,0.0581960529088974,-0.9311360120773315,0.791972815990448,0.5466054677963257,-0.2720322012901306
44,0.6109448671340942,-0.24138641357421875,0.5888901352882385,-0.3602665662765503,0.07460401207208633,-0.9298614859580994,0.7973912954330444,0.5419384241104126,-0.2654617130756378
45,0.613760769367218,-0.24247407913208008,0.5923900604248047,-0.35954034328460693,0.09077215939760208,-0.9287039637565613,0.8025282621383667,0.537887454032898,-0.25811895728111267
46,0.6162704825401306,-0.24281644821166992,0.5963581800460815,-0.3580608367919922,0.10647562146186829,-0.9276072978973389,0.8071056604385376,0.5347898006439209,-0.25016066431999207
