step,obs/extra/right_tcp_pose_6d_from_bimanual_center_0,obs/extra/right_tcp_pose_6d_from_bimanual_center_1,obs/extra/right_tcp_pose_6d_from_bimanual_center_2,obs/extra/right_tcp_pose_6d_from_bimanual_center_3,obs/extra/right_tcp_pose_6d_from_bimanual_center_4,obs/extra/right_tcp_pose_6d_from_bimanual_center_5,obs/extra/right_tcp_pose_6d_from_bimanual_center_6,obs/extra/right_tcp_pose_6d_from_bimanual_center_7,obs/extra/right_tcp_pose_6d_from_bimanual_center_8
0,0.2622106075286865,-0.10344934463500977,0.15296736359596252,0.7010846734046936,-0.657258152961731,-0.27657198905944824,-0.270572692155838,0.11365294456481934,-0.9559674263000488
1,0.23528647422790527,-0.10595321655273438,0.13434232771396637,0.6987096071243286,-0.6480351090431213,-0.3030763566493988,-0.3384961187839508,0.07375699281692505,-0.9380726218223572
2,0.20914387702941895,-0.11012077331542969,0.11843673884868622,0.6918609738349915,-0.6430447101593018,-0.32836243510246277,-0.4014996290206909,0.03534400463104248,-0.9151769876480103
3,0.18395590782165527,-0.11633968353271484,0.1046438068151474,0.6799706220626831,-0.6431819796562195,-0.3520751893520355,-0.460945725440979,-0.0015369653701782227,-0.8874270915985107
4,0.16131901741027832,-0.12421131134033203,0.09273865818977356,0.664467453956604,-0.6484271287918091,-0.3715175688266754,-0.5137485265731812,-0.03531491756439209,-0.8572137951850891
5,0.14130473136901855,-0.1330876350402832,0.08233273029327393,0.6470248699188232,-0.6574244499206543,-0.3862018883228302,-0.5598032474517822,-0.06570732593536377,-0.8260163068771362
6,0.12365317344665527,-0.14177989959716797,0.07309433817863464,0.6286723613739014,-0.668796181678772,-0.3968410789966583,-0.5993960499763489,-0.09159421920776367,-0.7951948642730713
7,0.10935568809509277,-0.15072917938232422,0.06420877575874329,0.6128743886947632,-0.6811556816101074,-0.4005146920681,-0.6300457715988159,-0.11534202098846436,-0.7679443955421448
8,0.09988856315612793,-0.16019582748413086,0.05486637353897095,0.5999234318733215,-0.6954737901687622,-0.3954845070838928,-0.6503022909164429,-0.13593721389770508,-0.7474141716957092
9,0.09480690956115723,-0.16957712173461914,0.04551662504673004,0.5875018835067749,-0.7121149897575378,-0.38436150550842285,-0.6628212332725525,-0.1509857177734375,-0.7333972454071045
10,0.09297347068786621,-0.17835474014282227,0.03644276410341263,0.5750969648361206,-0.7298126220703125,-0.3696446120738983,-0.6700506210327148,-0.1609736680984497,-0.7246514558792114
11,0.09349894523620605,-0.18643856048583984,0.027817964553833008,0.5629143714904785,-0.7474805116653442,-0.35270416736602783,-0.6734446287155151,-0.16740632057189941,-0.7200328707695007
12,0.09576964378356934,-0.19385433197021484,0.019607745110988617,0.5517765283584595,-0.7640507221221924,-0.3343190550804138,-0.6736927628517151,-0.17204439640045166,-0.7187063097953796
13,0.09976363182067871,-0.20127582550048828,0.011970669031143188,0.541321873664856,-0.7799295783042908,-0.3141343593597412,-0.671195387840271,-0.1758037805557251,-0.7201316952705383
14,0.10501694679260254,-0.20872735977172852,0.004885673522949219,0.5291118025779724,-0.7962926626205444,-0.2931869924068451,-0.6675449013710022,-0.17730605602264404,-0.7231501936912537
15,0.11169171333312988,-0.21599388122558594,-0.0016291886568069458,0.5152479410171509,-0.8128509521484375,-0.2716485857963562,-0.6622940897941589,-0.17646574974060059,-0.728166401386261
16,0.11978363990783691,-0.22311830520629883,-0.007587693631649017,0.4997478723526001,-0.8294329047203064,-0.24958589673042297,-0.6552598476409912,-0.1735783815383911,-0.7351905107498169
17,0.12976956367492676,-0.23065900802612305,-0.01308760792016983,0.48386818170547485,-0.8455010056495667,-0.22583094239234924,-0.6452695727348328,-0.17036712169647217,-0.744716227054596
18,0.14426589012145996,-0.23758411407470703,-0.017534524202346802,0.47015058994293213,-0.8596720695495605,-0.1998058259487152,-0.6270492076873779,-0.1660395860671997,-0.7610783576965332
19,0.1639106273651123,-0.24349403381347656,-0.02035660296678543,0.45954692363739014,-0.8714007139205933,-0.1716904193162918,-0.598173201084137,-0.16077470779418945,-0.7850735187530518
20,0.18611359596252441,-0.24884319305419922,-0.021708428859710693,0.45028257369995117,-0.8813979029655457,-0.14277034997940063,-0.5623143315315247,-0.15572130680084229,-0.812129020690918
21,0.20902371406555176,-0.25376272201538086,-0.021417155861854553,0.4397670030593872,-0.8907195925712585,-0.11499470472335815,-0.5232875943183899,-0.1500612497329712,-0.838839590549469
22,0.22868943214416504,-0.2596616744995117,-0.0201803520321846,0.4249841570854187,-0.9006915092468262,-0.09024009853601456,-0.49005788564682007,-0.14511418342590332,-0.8595261573791504
23,0.24309372901916504,-0.2666358947753906,-0.01862327754497528,0.4046075940132141,-0.911791205406189,-0.07021084427833557,-0.4672292470932007,-0.14011216163635254,-0.8729636073112488
24,0.252758264541626,-0.27369260787963867,-0.01705165207386017,0.378101110458374,-0.9240918159484863,-0.05562272667884827,-0.45394206047058105,-0.1327000856399536,-0.8810943961143494
