step,obs/extra/pushpoint_left_from_bimanual_center_0,obs/extra/pushpoint_left_from_bimanual_center_1,obs/extra/pushpoint_left_from_bimanual_center_2
0,0.18267402052879333,-0.04483127221465111,-0.030999809503555298
1,0.18267402052879333,-0.0448312945663929,-0.030999813228845596
2,0.18267402052879333,-0.044831275939941406,-0.030999816954135895
3,0.18267402052879333,-0.0448312982916832,-0.030999820679426193
4,0.18267402052879333,-0.044831275939941406,-0.03099982440471649
5,0.18267402052879333,-0.0448312908411026,-0.0309998020529747
6,0.18267402052879333,-0.044831275939941406,-0.030999805778265
7,0.18267402052879333,-0.0448312908411026,-0.030999809503555298
8,0.18267402052879333,-0.044831275939941406,-0.030999813228845596
9,0.18267402052879333,-0.0448312908411026,-0.030999816954135895
10,0.18267402052879333,-0.044831275939941406,-0.030999820679426193
11,0.18267402052879333,-0.044831283390522,-0.030999798327684402
12,0.18267402052879333,-0.044831275939941406,-0.030999805778265
13,0.18267402052879333,-0.0448312908411026,-0.030999805778265
14,0.18267402052879333,-0.044831283390522,-0.030999813228845596
15,0.18267402052879333,-0.0448312908411026,-0.030999816954135895
16,0.18267402052879333,-0.04483126103878021,-0.030999820679426193
17,0.18267402052879333,-0.044831275939941406,-0.03099982440471649
18,0.18267402052879333,-0.04483126848936081,-0.0309998020529747
19,0.18267402052879333,-0.044831275939941406,-0.030999805778265
20,0.18267402052879333,-0.0448312908411026,-0.030999809503555298
21,0.18267402052879333,-0.04483127221465111,-0.030999813228845596
22,0.18267402052879333,-0.0448312908411026,-0.030999820679426193
23,0.18267402052879333,-0.044831279665231705,-0.03099982440471649
24,0.18267402052879333,-0.0448312945663929,-0.03099982813000679
25,0.18267402052879333,-0.0448312871158123,-0.030999805778265
26,0.18267402052879333,-0.044831283390522,-0.030999805778265
27,0.18267402052879333,-0.044831275939941406,-0.030999813228845596
28,0.18267402052879333,-0.0448312908411026,-0.030999816954135895
29,0.18267402052879333,-0.044831275939941406,-0.030999820679426193
30,0.18267402052879333,-0.044831283390522,-0.03099982440471649
31,0.18267402052879333,-0.044831275939941406,-0.0309998020529747
32,0.18267402052879333,-0.04483127221465111,-0.030999805778265
33,0.18267402052879333,-0.0448312871158123,-0.030999809503555298
34,0.18267402052879333,-0.04483127221465111,-0.030999813228845596
35,0.18267402052879333,-0.0448312908411026,-0.030999820679426193
36,0.18267402052879333,-0.044831283390522,-0.030999820679426193
37,0.18267402052879333,-0.044831283390522,-0.03099982813000679
38,0.18267402052879333,-0.04483127221465111,-0.030999805778265
39,0.18267402052879333,-0.0448312871158123,-0.030999805778265
40,0.18267402052879333,-0.044831275939941406,-0.030999813228845596
41,0.18267402052879333,-0.0448312908411026,-0.030999816954135895
42,0.18267402052879333,-0.044831275939941406,-0.030999820679426193
43,0.18267402052879333,-0.044831283390522,-0.03099982440471649
44,0.18267402052879333,-0.044831275939941406,-0.0309998020529747
45,0.18267402052879333,-0.044831275939941406,-0.030999805778265
46,0.18267402052879333,-0.044831283390522,-0.030999809503555298
47,0.18267402052879333,-0.044831275939941406,-0.030999813228845596
48,0.18267402052879333,-0.0448312908411026,-0.030999820679426193
49,0.18267402052879333,-0.044831283390522,-0.03099982440471649
50,0.18267402052879333,-0.044831275939941406,-0.030999798327684402
51,0.18267402052879333,-0.044831279665231705,-0.030999805778265
52,0.18267402052879333,-0.0448312871158123,-0.030999805778265
53,0.18267402052879333,-0.044831275939941406,-0.030999809503555298
54,0.18267402052879333,-0.0448312982916832,-0.030999816954135895
55,0.18267402052879333,-0.044831275939941406,-0.03099982440471649
56,0.18267402052879333,-0.044831283390522,-0.03099982440471649
57,0.18267402052879333,-0.044831275939941406,-0.0309998020529747
58,0.18267402052879333,-0.0448312908411026,-0.030999805778265
59,0.18267402052879333,-0.044831275939941406,-0.030999809503555298
60,0.18267402052879333,-0.044831279665231705,-0.030999816954135895
61,0.18267402052879333,-0.0448312982916832,-0.030999820679426193
62,0.18267402052879333,-0.044831275939941406,-0.03099982440471649
63,0.18267402052879333,-0.044831283390522,-0.0309998020529747
64,0.18267402052879333,-0.04483126848936081,-0.030999805778265
65,0.18267402052879333,-0.044831283390522,-0.030999809503555298
66,0.18267402052879333,-0.04483126848936081,-0.030999813228845596
67,0.18267402052879333,-0.0448312982916832,-0.030999820679426193
68,0.18267402052879333,-0.04483126103878021,-0.030999820679426193
69,0.18267402052879333,-0.044831279665231705,-0.03099982440471649
70,0.18267402052879333,-0.04483127221465111,-0.0309998020529747
71,0.18267402052879333,-0.0448312908411026,-0.030999805778265
72,0.18267402052879333,-0.044831275939941406,-0.030999813228845596
73,0.18267402052879333,-0.044831275939941406,-0.030999816954135895
74,0.18267402052879333,-0.0448312908411026,-0.030999816954135895
75,0.18267402052879333,-0.044831283390522,-0.03099982813000679
76,0.18267402052879333,-0.044831279665231705,-0.0309998020529747
77,0.18267402052879333,-0.04483127221465111,-0.030999805778265
78,0.18267402052879333,-0.0448312908411026,-0.030999809503555298
79,0.18267402052879333,-0.04483126848936081,-0.030999813228845596
80,0.18267402052879333,-0.0448312982916832,-0.030999816954135895
81,0.18267402052879333,-0.04483126103878021,-0.030999820679426193
82,0.18267402052879333,-0.044831283390522,-0.03099982440471649
83,0.18267402052879333,-0.044831275939941406,-0.0309998020529747
84,0.18267402052879333,-0.0448312945663929,-0.030999809503555298
85,0.18267402052879333,-0.044831283390522,-0.030999813228845596
86,0.18267402052879333,-0.044831275939941406,-0.030999816954135895
87,0.18267402052879333,-0.0448312908411026,-0.030999820679426193
88,0.18267402052879333,-0.044831275939941406,-0.03099982440471649
89,0.18267402052879333,-0.044831279665231705,-0.030999798327684402
90,0.18267402052879333,-0.04483127221465111,-0.030999805778265
91,0.18267402052879333,-0.0448312871158123,-0.030999805778265
92,0.18267402052879333,-0.044831275939941406,-0.030999813228845596
93,0.18267402052879333,-0.0448312908411026,-0.030999816954135895
94,0.18267402052879333,-0.044831283390522,-0.03099982440471649
95,0.18267402052879333,-0.0448312871158123,-0.030999798327684402
96,0.18267402052879333,-0.044831275939941406,-0.0309998020529747
97,0.18267402052879333,-0.0448312871158123,-0.030999805778265
98,0.18267402052879333,-0.04483127221465111,-0.030999813228845596
99,0.18267402052879333,-0.044831283390522,-0.030999816954135895
100,0.18267402052879333,-0.0448312908411026,-0.030999820679426193
101,0.18267402052879333,-0.044831279665231705,-0.03099982440471649
102,0.18267402052879333,-0.044831283390522,-0.0309998020529747
103,0.18267402052879333,-0.044831283390522,-0.030999805778265
104,0.18267402052879333,-0.044831283390522,-0.030999809503555298
105,0.18267402052879333,-0.0448312982916832,-0.030999813228845596
106,0.18267405033111572,-0.04483130946755409,-0.030999816954135895
107,0.18267402052879333,-0.04483127221465111,-0.030999820679426193
108,0.18267402052879333,-0.044831283390522,-0.03099982440471649
109,0.18267402052879333,-0.044831275939941406,-0.0309998020529747
110,0.18267402052879333,-0.0448312908411026,-0.030999805778265
111,0.18267402052879333,-0.044831275939941406,-0.030999813228845596
112,0.18267402052879333,-0.044831275939941406,-0.030999816954135895
113,0.18267402052879333,-0.0448312908411026,-0.030999816954135895
114,0.18267402052879333,-0.044831283390522,-0.03099982440471649
115,0.18267402052879333,-0.044831275939941406,-0.030999798327684402
116,0.18267402052879333,-0.044831279665231705,-0.030999805778265
117,0.18267402052879333,-0.0448312908411026,-0.030999805778265
118,0.18267402052879333,-0.044831275939941406,-0.030999813228845596
119,0.18267402052879333,-0.0448312908411026,-0.030999816954135895
120,0.18267402052879333,-0.04483126103878021,-0.030999820679426193
121,0.18267402052879333,-0.044831283390522,-0.03099982440471649
122,0.18267402052879333,-0.044831275939941406,-0.0309998020529747
123,0.18267402052879333,-0.0448312908411026,-0.030999809503555298
124,0.18267402052879333,-0.044831275939941406,-0.030999809503555298
125,0.18267402052879333,-0.044831283390522,-0.030999816954135895
126,0.18267402052879333,-0.0448312982916832,-0.030999820679426193
127,0.18267402052879333,-0.044831275939941406,-0.03099982440471649
128,0.18267402052879333,-0.044831283390522,-0.0309998020529747
129,0.18267402052879333,-0.044831275939941406,-0.030999805778265
130,0.18267402052879333,-0.044831283390522,-0.030999809503555298
131,0.18267402052879333,-0.04483127221465111,-0.030999813228845596
132,0.18267402052879333,-0.0448312908411026,-0.030999816954135895
133,0.18267402052879333,-0.04483127221465111,-0.030999820679426193
134,0.18267402052879333,-0.044831283390522,-0.03099982440471649
135,0.18267402052879333,-0.044831275939941406,-0.0309998020529747
136,0.18267402052879333,-0.0448312908411026,-0.030999805778265
137,0.18267402052879333,-0.044831279665231705,-0.030999809503555298
138,0.18267402052879333,-0.044831275939941406,-0.030999816954135895
139,0.18267402052879333,-0.0448312982916832,-0.030999820679426193
140,0.18267402052879333,-0.044831283390522,-0.03099982440471649
141,0.18267402052879333,-0.0448312908411026,-0.030999798327684402
142,0.18267402052879333,-0.04483126848936081,-0.0309998020529747
143,0.18267402052879333,-0.0448312871158123,-0.030999809503555298
144,0.18267402052879333,-0.0448312908411026,-0.030999813228845596
145,0.18267402052879333,-0.04483127221465111,-0.030999816954135895
146,0.18267402052879333,-0.0448312982916832,-0.030999820679426193
147,0.18267402052879333,-0.044831275939941406,-0.03099982813000679
148,0.18267402052879333,-0.0448312908411026,-0.0309998020529747
149,0.18267402052879333,-0.04483127221465111,-0.030999805778265
150,0.18267402052879333,-0.0448312871158123,-0.030999809503555298
151,0.18267402052879333,-0.04483127221465111,-0.030999813228845596
152,0.18267402052879333,-0.0448312908411026,-0.030999816954135895
153,0.18267402052879333,-0.044831279665231705,-0.03099982440471649
154,0.18267402052879333,-0.044831275939941406,-0.030999798327684402
155,0.18267402052879333,-0.04483126848936081,-0.030999805778265
156,0.18267402052879333,-0.0448312982916832,-0.030999809503555298
157,0.18267402052879333,-0.044831275939941406,-0.030999813228845596
158,0.18267402052879333,-0.0448312982916832,-0.030999820679426193
159,0.18267402052879333,-0.044831275939941406,-0.03099982440471649
160,0.18267402052879333,-0.044831283390522,-0.03099982813000679
161,0.18267402052879333,-0.044831279665231705,-0.0309998020529747
162,0.18267402052879333,-0.044831283390522,-0.030999805778265
163,0.18267402052879333,-0.044831283390522,-0.030999813228845596
164,0.18267402052879333,-0.0448312945663929,-0.030999816954135895
165,0.18267405033111572,-0.044831302016973495,-0.030999820679426193
166,0.18267402052879333,-0.044831275939941406,-0.03099982440471649
167,0.18267402052879333,-0.0448312871158123,-0.030999798327684402
168,0.18267402052879333,-0.04483127221465111,-0.0309998020529747
169,0.18267402052879333,-0.0448312871158123,-0.030999809503555298
170,0.18267402052879333,-0.044831275939941406,-0.030999813228845596
171,0.18267402052879333,-0.0448312908411026,-0.030999816954135895
172,0.18267402052879333,-0.04483127221465111,-0.030999820679426193
173,0.18267402052879333,-0.044831279665231705,-0.03099982440471649
174,0.18267402052879333,-0.044831275939941406,-0.0309998020529747
175,0.18267402052879333,-0.0448312908411026,-0.030999805778265
176,0.18267402052879333,-0.044831283390522,-0.030999809503555298
177,0.18267402052879333,-0.044831275939941406,-0.030999816954135895
178,0.18267402052879333,-0.0448312982916832,-0.030999820679426193
179,0.18267402052879333,-0.044831283390522,-0.03099982440471649
180,0.18267402052879333,-0.044831283390522,-0.0309998020529747
