step,mesured_q_0,mesured_q_1,mesured_q_2,mesured_q_3,mesured_q_4,mesured_q_5,mesured_q_6,mesured_q_7,mesured_q_8,mesured_q_9,mesured_q_10,mesured_q_11,mesured_q_12,mesured_q_13,mesured_q_14,mesured_q_15
0,0.14859534800052643,-0.1903207004070282,0.3800947964191437,0.43504422903060913,0.44961056113243103,1.389493703842163,-0.3780372738838196,0.7305544018745422,0.1079135462641716,-0.10368268191814423,0.09786132723093033,1.2054907083511353,0.012748690322041512,1.4135082960128784,0.47845637798309326,0.7307398319244385
1,0.13572224974632263,-0.15118378400802612,0.35166114568710327,0.44919395446777344,0.4382631480693817,1.3906134366989136,-0.3513687551021576,0.7307050228118896,0.08715735375881195,-0.07349900901317596,0.07223935425281525,1.22350013256073,0.040953729301691055,1.3846973180770874,0.47405296564102173,0.7306793332099915
2,0.12455963343381882,-0.1129918321967125,0.32370781898498535,0.4639874994754791,0.4277772009372711,1.3919577598571777,-0.32537469267845154,0.7306792736053467,0.06281624734401703,-0.04354090616106987,0.046519290655851364,1.2453879117965698,0.06910298019647598,1.3558694124221802,0.4652620553970337,0.7306758165359497
3,0.11597363650798798,-0.07481259107589722,0.29685863852500916,0.4786021411418915,0.41977930068969727,1.3944717645645142,-0.3013027012348175,0.7306733131408691,0.03765136003494263,-0.013582147657871246,0.021600594744086266,1.2699662446975708,0.09724511206150055,1.3270715475082397,0.4539792537689209,0.7306850552558899
4,0.10970955342054367,-0.03683580830693245,0.27169251441955566,0.49322742223739624,0.4140813946723938,1.3979909420013428,-0.2792741060256958,0.7307938933372498,0.012366600334644318,0.016327477991580963,-0.0025828564539551735,1.2961821556091309,0.125619575381279,1.2982171773910522,0.4400891363620758,0.7307006120681763
5,0.10503984987735748,0.0007199501269496977,0.2486012876033783,0.508014440536499,0.4098445475101471,1.402381181716919,-0.26009899377822876,0.7308270931243896,-0.012823599390685558,0.046117231249809265,-0.02435828559100628,1.3225297927856445,0.1541559100151062,1.2693507671356201,0.4249899983406067,0.7307637333869934
6,0.10095764696598053,0.037721604108810425,0.22820107638835907,0.5232906937599182,0.40635189414024353,1.4076759815216064,-0.24273940920829773,0.730831503868103,-0.0372496098279953,0.0759681984782219,-0.04142008721828461,1.3492810726165771,0.18306368589401245,1.2403157949447632,0.40868523716926575,0.7308070659637451
7,0.0956980362534523,0.07345770299434662,0.21020275354385376,0.5386415719985962,0.40334975719451904,1.4137046337127686,-0.22804327309131622,0.7308404445648193,-0.05870750918984413,0.10562540590763092,-0.05366670712828636,1.3754749298095703,0.2120230793952942,1.2112849950790405,0.3923323154449463,0.7308446168899536
8,0.08925990760326385,0.10734079778194427,0.19443179666996002,0.5534346699714661,0.40094614028930664,1.4201277494430542,-0.21577990055084229,0.7308562994003296,-0.07686574757099152,0.13494747877120972,-0.06085745245218277,1.3989527225494385,0.2409416139125824,1.1823968887329102,0.37637466192245483,0.7308825254440308
9,0.08226944506168365,0.13792254030704498,0.1807202398777008,0.5666479468345642,0.39925920963287354,1.426412582397461,-0.21042148768901825,0.7308681607246399,-0.08956768363714218,0.16397815942764282,-0.06351572275161743,1.418327808380127,0.26907098293304443,1.153874397277832,0.36134645342826843,0.7309243083000183
