step,mesured_q_0,mesured_q_1,mesured_q_2,mesured_q_3,mesured_q_4,mesured_q_5,mesured_q_6,mesured_q_7,mesured_q_8,mesured_q_9,mesured_q_10,mesured_q_11,mesured_q_12,mesured_q_13,mesured_q_14,mesured_q_15
0,0.1492699384689331,-0.5170822739601135,-0.34054362773895264,0.3777131140232086,0.00982547365128994,1.4180973768234253,0.42837297916412354,0.7306964993476868,0.055757805705070496,-0.11273501068353653,-0.002150957938283682,0.5779508948326111,-0.21195656061172485,1.285326361656189,-0.08975968509912491,0.7312564253807068
1,0.11974060535430908,-0.48687538504600525,-0.37029507756233215,0.39993780851364136,-0.013981872238218784,1.3883002996444702,0.40363484621047974,0.7307798266410828,0.08572474122047424,-0.12565848231315613,0.02502262219786644,0.6063389778137207,-0.18237031996250153,1.2554696798324585,-0.061761971563100815,0.7312372922897339
2,0.0903821811079979,-0.45715856552124023,-0.4001339375972748,0.42266830801963806,-0.03576406091451645,1.358316421508789,0.3818517029285431,0.7307878732681274,0.11527907848358154,-0.1321767121553421,0.0530848391354084,0.6326869130134583,-0.1527424305677414,1.2256444692611694,-0.03352052718400955,0.7311853170394897
3,0.06085463985800743,-0.42763662338256836,-0.4300259053707123,0.4394352436065674,-0.056786999106407166,1.3282761573791504,0.3627336025238037,0.7308495044708252,0.14531317353248596,-0.13092149794101715,0.08145947754383087,0.6545338034629822,-0.12304828315973282,1.1957473754882812,-0.004985216073691845,0.7311321496963501
4,0.030982069671154022,-0.3980901539325714,-0.4599575102329254,0.4459204375743866,-0.07750092446804047,1.2982121706008911,0.34145092964172363,0.7308673858642578,0.17631980776786804,-0.12844914197921753,0.10747741907835007,0.6692591905593872,-0.09330528974533081,1.166015863418579,0.023489994928240776,0.7310794591903687
5,0.001108665717765689,-0.3689117133617401,-0.4899948835372925,0.43388447165489197,-0.08195431530475616,1.2682758569717407,0.33478108048439026,0.7307856678962708,0.2149854153394699,-0.14539127051830292,0.10324042290449142,0.6781144142150879,-0.06353572010993958,1.1377042531967163,0.05205487832427025,0.730995774269104
6,-0.02461874671280384,-0.3389022946357727,-0.5198814868927002,0.4188465476036072,-0.07694782316684723,1.2391796112060547,0.3317936062812805,0.7307400107383728,0.24270692467689514,-0.1657363921403885,0.08625629544258118,0.6911866664886475,-0.035621996968984604,1.1126703023910522,0.0806039497256279,0.7308840155601501
7,-0.04091745615005493,-0.3094525635242462,-0.5468980073928833,0.405256450176239,-0.07413062453269958,1.2120301723480225,0.33925652503967285,0.7308363914489746,0.2617647647857666,-0.18865156173706055,0.06287890672683716,0.7120511531829834,-0.013142481446266174,1.0890995264053345,0.10830464959144592,0.7308062314987183
8,-0.036736130714416504,-0.2808476984500885,-0.5662110447883606,0.39202725887298584,-0.07382265478372574,1.1913530826568604,0.3556702136993408,0.73105788230896,0.2690834701061249,-0.2098575234413147,0.036518361419439316,0.7273675203323364,-0.0009880930883809924,1.0641851425170898,0.13385061919689178,0.7308263182640076
9,-0.015695011243224144,-0.25327062606811523,-0.5731315016746521,0.3871385157108307,-0.06904412806034088,1.1713160276412964,0.37922772765159607,0.7311698198318481,0.2684609293937683,-0.2289404273033142,0.009033774957060814,0.7264304161071777,0.008462680503726006,1.0381228923797607,0.1566981077194214,0.7308359146118164
10,0.010903253220021725,-0.2289956957101822,-0.5672311186790466,0.3939286470413208,-0.06717292964458466,1.1480170488357544,0.40555819869041443,0.7312209010124207,0.2695133686065674,-0.24947400391101837,-0.017340023070573807,0.7092961668968201,0.02174322120845318,1.0144191980361938,0.17761445045471191,0.7308040261268616
11,0.038478005677461624,-0.2136070728302002,-0.5497881174087524,0.40736040472984314,-0.07420676946640015,1.1236801147460938,0.4333250820636749,0.7312625646591187,0.26670682430267334,-0.27129703760147095,-0.037863828241825104,0.6902304887771606,0.03178504854440689,0.9930149912834167,0.19675172865390778,0.7308369278907776
