step,mesured_q_0,mesured_q_1,mesured_q_2,mesured_q_3,mesured_q_4,mesured_q_5,mesured_q_6,mesured_q_7,mesured_q_8,mesured_q_9,mesured_q_10,mesured_q_11,mesured_q_12,mesured_q_13,mesured_q_14,mesured_q_15
0,0.36490410566329956,-0.5393772125244141,-0.01499485969543457,1.2237610816955566,0.3600183427333832,0.9290865659713745,-0.4163435995578766,0.7308722734451294,0.016870571300387383,-0.7500580549240112,-0.48850172758102417,0.5748172402381897,-0.10237468034029007,1.0428370237350464,-0.4563450813293457,0.7306556701660156
1,0.3880883455276489,-0.5081833004951477,0.002589927753433585,1.2109098434448242,0.34053316712379456,0.8996418118476868,-0.38703498244285583,0.7308269739151001,0.04544014856219292,-0.7221569418907166,-0.4682464003562927,0.5579231381416321,-0.07340913265943527,1.058092474937439,-0.48112738132476807,0.7306930422782898
2,0.41342300176620483,-0.47866684198379517,0.028146207332611084,1.194777488708496,0.3177350163459778,0.8701609373092651,-0.3575459122657776,0.7308413982391357,0.07421164959669113,-0.6951085925102234,-0.4500783383846283,0.5454262495040894,-0.04388509318232536,1.0724729299545288,-0.5055456161499023,0.7307001948356628
3,0.4379585087299347,-0.44914424419403076,0.05614352971315384,1.1759358644485474,0.29289594292640686,0.8408420085906982,-0.3279866576194763,0.7308521270751953,0.1026519238948822,-0.6688079237937927,-0.4350452125072479,0.5376839637756348,-0.014152931980788708,1.086651086807251,-0.5292573571205139,0.7307129502296448
4,0.4613019824028015,-0.4201148450374603,0.08499430119991302,1.1560627222061157,0.26670631766319275,0.8115800619125366,-0.2983829379081726,0.7308623194694519,0.13042132556438446,-0.6438943147659302,-0.42039310932159424,0.5338573455810547,0.01568146049976349,1.1005589962005615,-0.5520469546318054,0.7307342290878296
5,0.4846651554107666,-0.3912328779697418,0.11416465044021606,1.1382296085357666,0.24003185331821442,0.7822540998458862,-0.2687534689903259,0.7308579087257385,0.15772971510887146,-0.6206281781196594,-0.4013926088809967,0.5339622497558594,0.04552069678902626,1.116314172744751,-0.5730029344558716,0.7307701706886292
6,0.5067910552024841,-0.3632279634475708,0.14393606781959534,1.1186778545379639,0.21297279000282288,0.7527000904083252,-0.23911426961421967,0.7308626174926758,0.1847560852766037,-0.5987961888313293,-0.37895849347114563,0.5340163111686707,0.07544072717428207,1.1358835697174072,-0.5876529812812805,0.730763852596283
7,0.5293012857437134,-0.3346160650253296,0.173627108335495,1.1002684831619263,0.18656006455421448,0.723143994808197,-0.2095063179731369,0.7308420538902283,0.21098479628562927,-0.5788611173629761,-0.3535831570625305,0.5334098935127258,0.10533234477043152,1.1600744724273682,-0.5934257507324219,0.7307635545730591
8,0.5523192286491394,-0.30665335059165955,0.20343106985092163,1.085762619972229,0.16149592399597168,0.6936339735984802,-0.17995889484882355,0.7308275699615479,0.23606745898723602,-0.5617514848709106,-0.3277250826358795,0.5346645712852478,0.13508248329162598,1.18686044216156,-0.5921649932861328,0.7307835817337036
9,0.5751320123672485,-0.2811538577079773,0.2333652675151825,1.0718783140182495,0.13636671006679535,0.6640040874481201,-0.15046170353889465,0.7308254241943359,0.26131370663642883,-0.5454737544059753,-0.30106791853904724,0.534536600112915,0.16482038795948029,1.2143783569335938,-0.5856444239616394,0.7307791113853455
10,0.5960472822189331,-0.2572827935218811,0.26356980204582214,1.0591931343078613,0.11020306497812271,0.6343938708305359,-0.12098614871501923,0.7308365106582642,0.2862527668476105,-0.5300583243370056,-0.2735760807991028,0.5303747057914734,0.19456973671913147,1.242647647857666,-0.5735244154930115,0.7307720184326172
11,0.6143813729286194,-0.23450812697410583,0.2938218414783478,1.0502804517745972,0.08333901315927505,0.6048312187194824,-0.0915161669254303,0.730843186378479,0.3083236515522003,-0.5155199766159058,-0.24529345333576202,0.5193303823471069,0.22431820631027222,1.2714580297470093,-0.5583962798118591,0.7307501435279846
12,0.6299454569816589,-0.21398694813251495,0.32405611872673035,1.0461819171905518,0.05649319663643837,0.5753074884414673,-0.06205720081925392,0.7308483719825745,0.32596468925476074,-0.5026054382324219,-0.21636347472667694,0.503556489944458,0.25397324562072754,1.3006584644317627,-0.5405349731445312,0.7307496666908264
13,0.6433996558189392,-0.19689629971981049,0.354108601808548,1.0452524423599243,0.0307777002453804,0.545726478099823,-0.03262675181031227,0.7308439612388611,0.33847445249557495,-0.4924350678920746,-0.18717682361602783,0.4872643053531647,0.28343668580055237,1.3299589157104492,-0.5212582349777222,0.7307696342468262
14,0.6544209718704224,-0.18323001265525818,0.3841666281223297,1.0455081462860107,0.006580148357897997,0.5160852074623108,-0.003235621377825737,0.7308446764945984,0.3465335965156555,-0.48433443903923035,-0.15810683369636536,0.4713267982006073,0.31268349289894104,1.3591586351394653,-0.501991331577301,0.7307822704315186
15,0.6621583700180054,-0.1745247095823288,0.41413795948028564,1.0467721223831177,-0.01610259711742401,0.48654302954673767,0.026096412912011147,0.7308582067489624,0.3515627086162567,-0.4768693745136261,-0.12930625677108765,0.45487022399902344,0.34174591302871704,1.3882242441177368,-0.4832760691642761,0.7307847738265991
16,0.6650747060775757,-0.1704929620027542,0.4440310001373291,1.0492675304412842,-0.038386981934309006,0.45698636770248413,0.05531692132353783,0.7308925986289978,0.3550167977809906,-0.46855753660202026,-0.10085292160511017,0.4378231167793274,0.37067195773124695,1.417090654373169,-0.4653473198413849,0.7307843565940857
17,0.6618824601173401,-0.16896258294582367,0.47317302227020264,1.0501590967178345,-0.059747278690338135,0.4273279905319214,0.08427468687295914,0.7309325933456421,0.35652682185173035,-0.4605349004268646,-0.07296744734048843,0.423823744058609,0.3995557427406311,1.445334792137146,-0.447887659072876,0.7308031916618347
18,0.6533420085906982,-0.16747786104679108,0.5000389814376831,1.048411250114441,-0.08056746423244476,0.3977724015712738,0.11288020759820938,0.7309650778770447,0.35541218519210815,-0.45338359475135803,-0.046354565769433975,0.41267335414886475,0.4284789562225342,1.4725947380065918,-0.43160465359687805,0.7308083772659302
19,0.6410975456237793,-0.16454961895942688,0.5207813382148743,1.0446221828460693,-0.10105737298727036,0.36834657192230225,0.1405259668827057,0.7310295701026917,0.3523138761520386,-0.44598960876464844,-0.021775364875793457,0.40289828181266785,0.4575177729129791,1.4980701208114624,-0.4158928096294403,0.7308003306388855
20,0.6268782615661621,-0.15918324887752533,0.5316393375396729,1.0414636135101318,-0.12037685513496399,0.3390498757362366,0.16665273904800415,0.7310928702354431,0.3482939302921295,-0.43919268250465393,0.0017500806134194136,0.3939162790775299,0.48649922013282776,1.522185206413269,-0.39951440691947937,0.7308056354522705
21,0.609977126121521,-0.15141251683235168,0.5340148210525513,1.04121994972229,-0.13855315744876862,0.3097994327545166,0.191107839345932,0.7311428189277649,0.3443739116191864,-0.4336744248867035,0.0257748831063509,0.3850841820240021,0.5152163505554199,1.5462356805801392,-0.3820062577724457,0.7308224439620972
22,0.5909075736999512,-0.14213337004184723,0.5290489196777344,1.043055534362793,-0.15507568418979645,0.2806227505207062,0.2134690135717392,0.7311924695968628,0.3396720886230469,-0.42776739597320557,0.0500241219997406,0.3751000165939331,0.5435738563537598,1.570199966430664,-0.364193856716156,0.7308188080787659
23,0.5698931813240051,-0.1327659636735916,0.5183406472206116,1.0465595722198486,-0.16782353818416595,0.25163689255714417,0.23391437530517578,0.7312310934066772,0.33444204926490784,-0.42123284935951233,0.07527521997690201,0.3639281690120697,0.5711709260940552,1.5943516492843628,-0.3458121716976166,0.7308267951011658
24,0.5479485988616943,-0.12310649454593658,0.5028518438339233,1.049611210823059,-0.1750638782978058,0.22262325882911682,0.252915620803833,0.7312620282173157,0.32830241322517395,-0.4144382178783417,0.10152607411146164,0.35049450397491455,0.5974071621894836,1.6191760301589966,-0.32638266682624817,0.7308312654495239
25,0.5230242609977722,-0.11160843819379807,0.48735401034355164,1.0501428842544556,-0.18273356556892395,0.1938709169626236,0.2732031047344208,0.7312653064727783,0.3253946900367737,-0.4046086072921753,0.12764516472816467,0.33527812361717224,0.6229150891304016,1.6435593366622925,-0.307681679725647,0.7308436632156372
