step,mesured_q_0,mesured_q_1,mesured_q_2,mesured_q_3,mesured_q_4,mesured_q_5,mesured_q_6,mesured_q_7,mesured_q_8,mesured_q_9,mesured_q_10,mesured_q_11,mesured_q_12,mesured_q_13,mesured_q_14,mesured_q_15
0,0.12851612269878387,-0.3894772231578827,-0.15631705522537231,0.3841524124145508,0.20917145907878876,1.3620811700820923,0.30733612179756165,0.7307480573654175,0.19024533033370972,-0.4935285151004791,0.14994531869888306,0.4175812304019928,-0.3587883412837982,1.5539088249206543,-0.14614185690879822,0.7311784625053406
1,0.09841981530189514,-0.35957783460617065,-0.18610811233520508,0.4090343415737152,0.1804429441690445,1.3320960998535156,0.3010769784450531,0.73079913854599,0.17275699973106384,-0.4911908805370331,0.1725744605064392,0.44906821846961975,-0.3343348205089569,1.5242125988006592,-0.11769377440214157,0.7309719324111938
2,0.06851710379123688,-0.32957980036735535,-0.215715691447258,0.43457022309303284,0.15163706243038177,1.3021912574768066,0.28632301092147827,0.7308530807495117,0.16116051375865936,-0.4862784445285797,0.18107154965400696,0.47869613766670227,-0.30960172414779663,1.4945290088653564,-0.08862420916557312,0.7308777570724487
3,0.0386253222823143,-0.29945188760757446,-0.24549630284309387,0.4625486731529236,0.12373381108045578,1.2723370790481567,0.261527419090271,0.7308799624443054,0.1524636298418045,-0.48418959975242615,0.18700850009918213,0.5082944631576538,-0.2876768410205841,1.4647647142410278,-0.05906986817717552,0.7308960556983948
4,0.008645148947834969,-0.2694207727909088,-0.275309294462204,0.4915259778499603,0.09784112125635147,1.2423996925354004,0.23348912596702576,0.7308914065361023,0.14011630415916443,-0.4752177298069,0.1913905292749405,0.5379332304000854,-0.2679717242717743,1.4348403215408325,-0.02936648763716221,0.730849027633667
5,-0.021362634375691414,-0.2394552081823349,-0.3050786256790161,0.5195550918579102,0.07094322890043259,1.2124059200286865,0.20573008060455322,0.7309941053390503,0.1376892775297165,-0.44983765482902527,0.20265427231788635,0.56446373462677,-0.23999622464179993,1.4049285650253296,0.00041192088974639773,0.730863094329834
6,-0.051438067108392715,-0.20960021018981934,-0.3348310589790344,0.5443736910820007,0.04264577850699425,1.182364583015442,0.17919683456420898,0.7310084700584412,0.15548017621040344,-0.4213310480117798,0.2217106819152832,0.5732684135437012,-0.21052971482276917,1.3748769760131836,0.03017931431531906,0.7309784293174744
7,-0.08143337070941925,-0.17960399389266968,-0.36451226472854614,0.5673229694366455,0.014546975493431091,1.152371883392334,0.15321962535381317,0.7310172915458679,0.17805443704128265,-0.3924003839492798,0.24641388654708862,0.5797770619392395,-0.18078483641147614,1.3450723886489868,0.059933532029390335,0.7310071587562561
8,-0.11064275354146957,-0.14933772385120392,-0.39382046461105347,0.5930579900741577,-0.010198669508099556,1.1224839687347412,0.12726716697216034,0.7309935688972473,0.2030070275068283,-0.3660424053668976,0.274846613407135,0.5839605331420898,-0.15142177045345306,1.3151566982269287,0.08968041837215424,0.7310258746147156
9,-0.13934174180030823,-0.11956287920475006,-0.4206562936306,0.6197267770767212,-0.030424008145928383,1.0925354957580566,0.09956702589988708,0.7310073375701904,0.2268839031457901,-0.34382691979408264,0.29977983236312866,0.5944559574127197,-0.12318538874387741,1.2854256629943848,0.11943367123603821,0.7309983968734741
