step,agent/xarm7_ball_ee-0/qpos_0,agent/xarm7_ball_ee-0/qpos_1,agent/xarm7_ball_ee-0/qpos_2,agent/xarm7_ball_ee-0/qpos_3,agent/xarm7_ball_ee-0/qpos_4,agent/xarm7_ball_ee-0/qpos_5,agent/xarm7_ball_ee-0/qpos_6,agent/xarm7_ball_ee-0/qpos_7,agent/xarm7_ball_ee-0/qvel_0,agent/xarm7_ball_ee-0/qvel_1,agent/xarm7_ball_ee-0/qvel_2,agent/xarm7_ball_ee-0/qvel_3,agent/xarm7_ball_ee-0/qvel_4,agent/xarm7_ball_ee-0/qvel_5,agent/xarm7_ball_ee-0/qvel_6,agent/xarm7_ball_ee-0/qvel_7,agent/xarm7_ball_ee-1/qpos_0,agent/xarm7_ball_ee-1/qpos_1,agent/xarm7_ball_ee-1/qpos_2,agent/xarm7_ball_ee-1/qpos_3,agent/xarm7_ball_ee-1/qpos_4,agent/xarm7_ball_ee-1/qpos_5,agent/xarm7_ball_ee-1/qpos_6,agent/xarm7_ball_ee-1/qpos_7,agent/xarm7_ball_ee-1/qvel_0,agent/xarm7_ball_ee-1/qvel_1,agent/xarm7_ball_ee-1/qvel_2,agent/xarm7_ball_ee-1/qvel_3,agent/xarm7_ball_ee-1/qvel_4,agent/xarm7_ball_ee-1/qvel_5,agent/xarm7_ball_ee-1/qvel_6,agent/xarm7_ball_ee-1/qvel_7,extra/left_tcp_pose_6d_from_bimanual_center_0,extra/left_tcp_pose_6d_from_bimanual_center_1,extra/left_tcp_pose_6d_from_bimanual_center_2,extra/left_tcp_pose_6d_from_bimanual_center_3,extra/left_tcp_pose_6d_from_bimanual_center_4,extra/left_tcp_pose_6d_from_bimanual_center_5,extra/left_tcp_pose_6d_from_bimanual_center_6,extra/left_tcp_pose_6d_from_bimanual_center_7,extra/left_tcp_pose_6d_from_bimanual_center_8,extra/right_tcp_pose_6d_from_bimanual_center_0,extra/right_tcp_pose_6d_from_bimanual_center_1,extra/right_tcp_pose_6d_from_bimanual_center_2,extra/right_tcp_pose_6d_from_bimanual_center_3,extra/right_tcp_pose_6d_from_bimanual_center_4,extra/right_tcp_pose_6d_from_bimanual_center_5,extra/right_tcp_pose_6d_from_bimanual_center_6,extra/right_tcp_pose_6d_from_bimanual_center_7,extra/right_tcp_pose_6d_from_bimanual_center_8,extra/box_pose_6d_from_bimanual_center_0,extra/box_pose_6d_from_bimanual_center_1,extra/box_pose_6d_from_bimanual_center_2,extra/box_pose_6d_from_bimanual_center_3,extra/box_pose_6d_from_bimanual_center_4,extra/box_pose_6d_from_bimanual_center_5,extra/box_pose_6d_from_bimanual_center_6,extra/box_pose_6d_from_bimanual_center_7,extra/box_pose_6d_from_bimanual_center_8,extra/pushpoint_left_from_bimanual_center_0,extra/pushpoint_left_from_bimanual_center_1,extra/pushpoint_left_from_bimanual_center_2,extra/pushpoint_right_from_bimanual_center_0,extra/pushpoint_right_from_bimanual_center_1,extra/pushpoint_right_from_bimanual_center_2
0,0.4039173424243927,-0.10245057940483093,0.36433660984039307,0.6423630118370056,-0.38677525520324707,1.2716255187988281,-0.2933450937271118,0.7310540080070496,-0.3308880031108856,-0.4550974369049072,-0.04933907836675644,-0.21365387737751007,-0.15193700790405273,0.405593603849411,0.22159595787525177,-0.02461739256978035,-0.016385486349463463,-0.30067819356918335,-0.05685596540570259,0.8094044923782349,0.21072375774383545,1.1948096752166748,0.22221510112285614,0.7310131788253784,0.1530267298221588,0.4789222180843353,-0.2406054586172104,-0.48895692825317383,0.21644125878810883,0.22210530936717987,0.23722420632839203,-0.019737664610147476,0.24202662706375122,0.3748817443847656,0.02410261332988739,0.958336591720581,-0.25791388750076294,0.12276572734117508,-0.058297209441661835,-0.5973465442657471,-0.79986172914505,0.3558690845966339,-0.2847414016723633,0.10887201130390167,-0.3747810125350952,-0.909845232963562,-0.17810405790805817,-0.0608338788151741,0.21582567691802979,-0.9745351076126099,0.33324146270751953,0.009463310241699219,-0.03100007027387619,-0.578782320022583,0.8154821991920471,-9.30506018903543e-07,-0.8154821991920471,-0.578782320022583,3.910565169462643e-07,0.3032374680042267,-0.144881933927536,-0.03099992498755455,0.3632454574108124,0.16380855441093445,-0.03100021556019783
1,0.38860616087913513,-0.13020829856395721,0.3584003150463104,0.6348006129264832,-0.3972313404083252,1.2995721101760864,-0.2775670886039734,0.7310233116149902,-0.2970402240753174,-0.44063445925712585,-0.10505847632884979,-0.08237038552761078,-0.1534755825996399,0.39372503757476807,0.22059841454029083,-0.005236851051449776,-0.006295260041952133,-0.27714672684669495,-0.06786830723285675,0.7834661602973938,0.22223560512065887,1.2077059745788574,0.23918160796165466,0.7310309410095215,0.17185655236244202,0.38851863145828247,-0.14155583083629608,-0.42338085174560547,0.16162119805812836,0.19293376803398132,0.23752671480178833,-0.04631385579705238,0.24293839931488037,0.3599739074707031,0.03419975936412811,0.9460397362709045,-0.2877710461616516,0.1489853858947754,-0.06276959180831909,-0.6137865781784058,-0.7869728207588196,0.3357953429222107,-0.2788357734680176,0.09160368144512177,-0.40336477756500244,-0.8996058702468872,-0.16735126078128815,-0.11955741047859192,0.23313575983047485,-0.9650667905807495,0.33324146270751953,0.009463787078857422,-0.031000059098005295,-0.5787817239761353,0.8154825568199158,-7.856203154688046e-08,-0.8154825568199158,-0.5787817239761353,1.4606003162498382e-07,0.3032373785972595,-0.14488142728805542,-0.031000033020973206,0.36324554681777954,0.16380900144577026,-0.031000085175037384
2,0.3701043725013733,-0.15907222032546997,0.3529461920261383,0.6257522702217102,-0.40824615955352783,1.3272227048873901,-0.2603710889816284,0.7310246229171753,-0.36147892475128174,-0.44249576330184937,-0.10385023802518845,-0.134734645485878,-0.16429132223129272,0.3957490622997284,0.2388717383146286,0.25306397676467896,0.007286712992936373,-0.25798508524894714,-0.07795058935880661,0.7611063718795776,0.2386486828327179,1.2179656028747559,0.25793612003326416,0.7310007810592651,0.22536097466945648,0.31555959582328796,-0.12852166593074799,-0.3609597682952881,0.2313120812177658,0.15359582006931305,0.2624005377292633,-0.0012659819331020117,0.24298545718193054,0.3440208435058594,0.04435686767101288,0.9307321906089783,-0.3200690448284149,0.17689946293830872,-0.06971286982297897,-0.6301404237747192,-0.7733455300331116,0.3185446858406067,-0.2703695297241211,0.07876089215278625,-0.4300987720489502,-0.8884751200675964,-0.16008441150188446,-0.1675329953432083,0.2527937889099121,-0.9529050588607788,0.3332414925098419,0.009463310241699219,-0.031000059098005295,-0.5787822008132935,0.8154822587966919,1.6280954184821894e-07,-0.8154822587966919,-0.5787822008132935,8.053203259805741e-07,0.3032374978065491,-0.144881933927536,-0.030999984592199326,0.36324548721313477,0.16380855441093445,-0.031000133603811264
3,0.35297247767448425,-0.18760906159877777,0.34431585669517517,0.6166266202926636,-0.4194435775279999,1.3550257682800293,-0.24353818595409393,0.7310076355934143,-0.3246093988418579,-0.4423857629299164,-0.1465548276901245,-0.1265082061290741,-0.16311469674110413,0.39719220995903015,0.23586317896842957,0.0420125275850296,0.021565904840826988,-0.2437688708305359,-0.08627679198980331,0.7406667470932007,0.25525233149528503,1.2272367477416992,0.2776387631893158,0.7310018539428711,0.23197206854820251,0.2348271608352661,-0.10557470470666885,-0.3291475176811218,0.2334480583667755,0.1392688751220703,0.27567848563194275,-0.0028194121550768614,0.24201756715774536,0.32776594161987305,0.054450973868370056,0.9131093621253967,-0.35283926129341125,0.20429325103759766,-0.0795760378241539,-0.6456630229949951,-0.759465217590332,0.3029690086841583,-0.26147031784057617,0.06909959018230438,-0.4542733430862427,-0.8777356743812561,-0.15236765146255493,-0.20794516801834106,0.27078330516815186,-0.9399123191833496,0.33324146270751953,0.009463310241699219,-0.03100007027387619,-0.5787827968597412,0.8154817819595337,-1.2351847544778138e-06,-0.8154817819595337,-0.5787827968597412,-5.4643962243972055e-08,0.30323758721351624,-0.1448819488286972,-0.030999943614006042,0.3632453382015228,0.16380856931209564,-0.031000196933746338
4,0.3357575237751007,-0.21626953780651093,0.3328942358493805,0.605983316898346,-0.4293058514595032,1.3828238248825073,-0.22597743570804596,0.7309756875038147,-0.3418293595314026,-0.43785712122917175,-0.19293184578418732,-0.15910649299621582,-0.14500701427459717,0.39974337816238403,0.24533724784851074,0.0515139177441597,0.03655368089675903,-0.23475641012191772,-0.09286049753427505,0.7229247093200684,0.27187252044677734,1.2343515157699585,0.2984126806259155,0.7309949994087219,0.2510875463485718,0.14259405434131622,-0.07788309454917908,-0.27392005920410156,0.2347717136144638,0.10609374940395355,0.29067233204841614,-0.0038629737682640553,0.23907709121704102,0.3109312057495117,0.06405283510684967,0.8921123147010803,-0.38862693309783936,0.23044458031654358,-0.0947728082537651,-0.6596561670303345,-0.7455682158470154,0.29012221097946167,-0.2523632049560547,0.06249278783798218,-0.47588491439819336,-0.8673809766769409,-0.14554660022258759,-0.23904600739479065,0.28681665658950806,-0.9276816844940186,0.33324146270751953,0.009463310241699219,-0.03100001811981201,-0.5787824392318726,0.8154820203781128,-5.157626219443046e-07,-0.8154820203781128,-0.5787824392318726,3.536438839546463e-07,0.30323752760887146,-0.144881933927536,-0.03099992126226425,0.3632453978061676,0.16380855441093445,-0.03100011497735977
5,0.3208845257759094,-0.24432218074798584,0.31763532757759094,0.5965324640274048,-0.4357391893863678,1.4106045961380005,-0.20779092609882355,0.7309708595275879,-0.28617456555366516,-0.4340304136276245,-0.24219487607479095,-0.13171841204166412,-0.09459945559501648,0.3975276052951813,0.25566565990448,0.04005420580506325,0.054081883281469345,-0.23272010684013367,-0.09903901070356369,0.710257887840271,0.289462149143219,1.236747145652771,0.31935974955558777,0.730951189994812,0.2907922863960266,0.011649887077510357,-0.07060377299785614,-0.17124143242835999,0.24958521127700806,0.034507934004068375,0.2929316461086273,0.048935554921627045,0.23446139693260193,0.2953147888183594,0.0730985552072525,0.8674725890159607,-0.4275505542755127,0.2543458640575409,-0.11475712060928345,-0.6694490909576416,-0.7339404225349426,0.2826637625694275,-0.24278020858764648,0.059731945395469666,-0.49400556087493896,-0.857367217540741,-0.14449845254421234,-0.2549637258052826,0.30173707008361816,-0.9186666011810303,0.3332414925098419,0.009463310241699219,-0.03100002557039261,-0.5787818431854248,0.8154824376106262,-8.328524927492253e-07,-0.8154824376106262,-0.5787818431854248,4.2407319256199116e-07,0.3032374382019043,-0.14488190412521362,-0.030999887734651566,0.36324554681777954,0.16380852460861206,-0.03100016340613365
6,0.31239601969718933,-0.27039873600006104,0.29710790514945984,0.5932191610336304,-0.4395778775215149,1.4377039670944214,-0.19096063077449799,0.7309802174568176,-0.17788901925086975,-0.41309821605682373,-0.3129351735115051,-0.0255411509424448,-0.060028377920389175,0.3833409547805786,0.23524492979049683,0.0344812273979187,0.07445582747459412,-0.23881879448890686,-0.10398408770561218,0.7052487730979919,0.3066975176334381,1.2330615520477295,0.3392393887042999,0.7309030890464783,0.3415650725364685,-0.13464325666427612,-0.04854489490389824,-0.031499769538640976,0.24613632261753082,-0.05593041330575943,0.277831494808197,0.1057388037443161,0.23044359683990479,0.28310585021972656,0.08206652104854584,0.8408656120300293,-0.46566706895828247,0.27586081624031067,-0.13419657945632935,-0.6731377840042114,-0.7272392511367798,0.282479465007782,-0.2328786849975586,0.061395466327667236,-0.5058466196060181,-0.849087655544281,-0.15221506357192993,-0.25204628705978394,0.3142375946044922,-0.9152745008468628,0.33324146270751953,0.009463310241699219,-0.031000062823295593,-0.5787824392318726,0.8154820799827576,-4.5909291657153517e-07,-0.8154820799827576,-0.5787824392318726,2.5497259859008636e-09,0.3032374978065491,-0.144881933927536,-0.031000014394521713,0.36324542760849,0.16380855441093445,-0.031000111252069473
7,0.311217337846756,-0.2927694022655487,0.27244454622268677,0.5969860553741455,-0.442129909992218,1.4636884927749634,-0.17682088911533356,0.7310006618499756,-0.05925646796822548,-0.3563368618488312,-0.36605945229530334,0.08071645349264145,-0.040353622287511826,0.365547776222229,0.19848008453845978,0.030744675546884537,0.09732761234045029,-0.2517363727092743,-0.10820255428552628,0.7072330117225647,0.32327738404273987,1.2243900299072266,0.3575480580329895,0.7308594584465027,0.3737944960594177,-0.24271318316459656,-0.03855595365166664,0.07881759852170944,0.23720782995224,-0.12750713527202606,0.25571152567863464,0.15688608586788177,0.22790715098381042,0.27454090118408203,0.09089377522468567,0.8148193955421448,-0.49969881772994995,0.2938884496688843,-0.15049532055854797,-0.6719052791595459,-0.7251858711242676,0.28845733404159546,-0.2226114273071289,0.06701862812042236,-0.5116329193115234,-0.842444658279419,-0.16887521743774414,-0.23320737481117249,0.3253299593925476,-0.9163923263549805,0.3332414925098419,0.009463310241699219,-0.03100007027387619,-0.5787820816040039,0.8154823780059814,-5.786012593489431e-07,-0.8154823780059814,-0.5787820816040039,8.721158195612588e-08,0.3032374680042267,-0.14488191902637482,-0.03099999576807022,0.36324551701545715,0.16380853950977325,-0.03100014477968216
8,0.3162815272808075,-0.3088172376155853,0.24531802535057068,0.6073163151741028,-0.4436838924884796,1.4882564544677734,-0.16620522737503052,0.7309948801994324,0.03676973655819893,-0.2551136612892151,-0.3970916271209717,0.1732996255159378,-0.02564968541264534,0.3440293073654175,0.1497342884540558,-0.004970932379364967,0.12195000797510147,-0.2688567042350769,-0.1126144751906395,0.7140334844589233,0.3394363522529602,1.2119866609573364,0.3737248182296753,0.7308217287063599,0.3933437764644623,-0.30422043800354004,-0.042229365557432175,0.14924860000610352,0.23008467257022858,-0.17964406311511993,0.22538268566131592,0.21604160964488983,0.22668659687042236,0.2691192626953125,0.09908542037010193,0.7916165590286255,-0.5286383628845215,0.3064061999320984,-0.1645234078168869,-0.6673612594604492,-0.7263340950012207,0.2984459102153778,-0.2119765281677246,0.07565802335739136,-0.512549638748169,-0.8366994857788086,-0.19294214248657227,-0.20349010825157166,0.33666205406188965,-0.919374942779541,0.3332415223121643,0.009463310241699219,-0.03100002184510231,-0.5787825584411621,0.815481960773468,-4.3791607140519773e-07,-0.815481960773468,-0.5787825584411621,7.368876140390057e-07,0.30323758721351624,-0.144881933927536,-0.030999891459941864,0.3632454574108124,0.16380855441093445,-0.031000152230262756
9,0.3262932598590851,-0.3163457214832306,0.21700774133205414,0.6227008104324341,-0.4441794753074646,1.5110127925872803,-0.15911374986171722,0.7309657335281372,0.11307106912136078,-0.11748727411031723,-0.41073858737945557,0.23863255977630615,-0.012719392776489258,0.3171183168888092,0.09739255160093307,0.2672567069530487,0.14783665537834167,-0.28823381662368774,-0.11816718429327011,0.7239610552787781,0.355575293302536,1.196824312210083,0.38725951313972473,0.730783224105835,0.40326666831970215,-0.3377450406551361,-0.060343705117702484,0.19524817168712616,0.2302751988172531,-0.21876321732997894,0.18861496448516846,0.2565746009349823,0.2262052595615387,0.26611852645874023,0.10601630806922913,0.7728515863418579,-0.5525362491607666,0.31209635734558105,-0.178279846906662,-0.6610532999038696,-0.7288517355918884,0.31081628799438477,-0.20101499557495117,0.0866965502500534,-0.5095076560974121,-0.8310531377792358,-0.22305327653884888,-0.16665764153003693,0.3496248722076416,-0.9219477772712708,0.33324146270751953,0.009463310241699219,-0.031000062823295593,-0.5787819623947144,0.8154823184013367,-1.0633273461735371e-07,-0.8154823184013367,-0.5787819623947144,5.020867206440016e-07,0.3032374382019043,-0.14488190412521362,-0.03099999576807022,0.36324548721313477,0.16380852460861206,-0.031000129878520966
