step,obs/extra/pushpoint_left_from_bimanual_center_0,obs/extra/pushpoint_left_from_bimanual_center_1,obs/extra/pushpoint_left_from_bimanual_center_2
0,0.18241584300994873,-0.030787862837314606,-0.03099985048174858
1,0.18241584300994873,-0.030787911266088486,-0.030999712646007538
2,0.18241584300994873,-0.030787911266088486,-0.030999798327684402
3,0.18241584300994873,-0.03078789822757244,-0.030999723821878433
4,0.18241581320762634,-0.030787736177444458,-0.030999768525362015
5,0.18241584300994873,-0.030787883326411247,-0.030999843031167984
6,0.18241584300994873,-0.030787840485572815,-0.030999746173620224
7,0.18241629004478455,-0.03078780509531498,-0.03099963441491127
8,0.18241584300994873,-0.030787911266088486,-0.03099968656897545
9,0.18241584300994873,-0.030787931755185127,-0.030999712646007538
10,0.18241581320762634,-0.030787741765379906,-0.03099975362420082
11,0.18241584300994873,-0.030787883326411247,-0.030999701470136642
12,0.18241584300994873,-0.030787883326411247,-0.030999794602394104
13,0.18241584300994873,-0.030787883326411247,-0.030999716371297836
14,0.18241584300994873,-0.030787883326411247,-0.0309998020529747
15,0.18241584300994873,-0.030787862837314606,-0.030999772250652313
16,0.18241584300994873,-0.030787911266088486,-0.030999697744846344
17,0.18241578340530396,-0.0307877566665411,-0.03099977597594261
18,0.18241584300994873,-0.030787883326411247,-0.030999846756458282
19,0.18241584300994873,-0.030787911266088486,-0.03099970892071724
20,0.18241581320762634,-0.030787736177444458,-0.03099975362420082
21,0.18241584300994873,-0.030787883326411247,-0.030999701470136642
22,0.18241584300994873,-0.030787883326411247,-0.030999794602394104
23,0.18241584300994873,-0.030787840485572815,-0.030999742448329926
24,0.18241629004478455,-0.030787799507379532,-0.03099963441491127
25,0.18241631984710693,-0.030787764117121696,-0.03099963814020157
26,0.18241584300994873,-0.030787862837314606,-0.030999809503555298
27,0.18241584300994873,-0.030787862837314606,-0.03099977597594261
28,0.18241584300994873,-0.030787862837314606,-0.03099977970123291
29,0.18241584300994873,-0.030787890776991844,-0.03099970519542694
30,0.18241584300994873,-0.030787890776991844,-0.030999790877103806
31,0.18241584300994873,-0.030787862837314606,-0.030999839305877686
32,0.18241584300994873,-0.030787890776991844,-0.030999720096588135
33,0.18241584300994873,-0.030787890776991844,-0.030999805778265
34,0.18241584300994873,-0.030787890776991844,-0.030999697744846344
35,0.18241584300994873,-0.030787862837314606,-0.030999615788459778
36,0.18241584300994873,-0.030787847936153412,-0.03099972754716873
37,0.18241581320762634,-0.030787812545895576,-0.03099977597594261
38,0.18241581320762634,-0.03078780509531498,-0.030999809503555298
39,0.18241584300994873,-0.030787792056798935,-0.03099977597594261
40,0.18241581320762634,-0.030787771567702293,-0.030999805778265
41,0.18241581320762634,-0.030787749215960503,-0.03099977597594261
42,0.18241584300994873,-0.030787911266088486,-0.03099975362420082
43,0.18241581320762634,-0.030787749215960503,-0.030999787151813507
44,0.18241584300994873,-0.03078789822757244,-0.030999805778265
45,0.18241584300994873,-0.03078785538673401,-0.03099985048174858
46,0.18241581320762634,-0.03078780509531498,-0.030999723821878433
47,0.18241584300994873,-0.030787954106926918,-0.03099970519542694
48,0.18241584300994873,-0.030787954106926918,-0.03099970892071724
49,0.18241581320762634,-0.030787799507379532,-0.03099978342652321
50,0.18241629004478455,-0.03078780509531498,-0.03099967911839485
51,0.18241581320762634,-0.030787799507379532,-0.030999764800071716
52,0.18241581320762634,-0.030787764117121696,-0.03099975734949112
53,0.18241581320762634,-0.030787764117121696,-0.030999794602394104
54,0.18241584300994873,-0.030787954106926918,-0.030999619513750076
55,0.18241584300994873,-0.030787883326411247,-0.030999846756458282
56,0.18241584300994873,-0.030787931755185127,-0.03099970892071724
57,0.18241581320762634,-0.030787749215960503,-0.03099975362420082
58,0.18241584300994873,-0.030787890776991844,-0.030999701470136642
59,0.18241584300994873,-0.030787890776991844,-0.030999794602394104
60,0.18241584300994873,-0.030787883326411247,-0.030999720096588135
61,0.18241584300994873,-0.030787883326411247,-0.0309998020529747
62,0.18241584300994873,-0.03078785538673401,-0.030999772250652313
63,0.18241584300994873,-0.03078789822757244,-0.030999697744846344
64,0.18241584300994873,-0.030787883326411247,-0.030999615788459778
65,0.18241584300994873,-0.030787862837314606,-0.03099972754716873
66,0.18241584300994873,-0.030787862837314606,-0.030999697744846344
67,0.18241581320762634,-0.03078782744705677,-0.030999865382909775
68,0.18241584300994873,-0.030787862837314606,-0.030999712646007538
69,0.18241584300994873,-0.030787840485572815,-0.03099975734949112
70,0.18241584300994873,-0.030787840485572815,-0.030999768525362015
71,0.18241581320762634,-0.03078780509531498,-0.03099975734949112
72,0.18241581320762634,-0.03078780509531498,-0.030999790877103806
73,0.18241584300994873,-0.030787840485572815,-0.030999716371297836
74,0.18241581320762634,-0.030787799507379532,-0.030999768525362015
75,0.18241581320762634,-0.03078782744705677,-0.030999697744846344
76,0.18241629004478455,-0.030787771567702293,-0.030999626964330673
77,0.18241584300994873,-0.030787862837314606,-0.03099982440471649
78,0.18241584300994873,-0.030787840485572815,-0.03099975362420082
79,0.18241584300994873,-0.030787840485572815,-0.030999790877103806
80,0.18241584300994873,-0.030787862837314606,-0.030999720096588135
81,0.18241584300994873,-0.030787862837314606,-0.030999805778265
82,0.18241584300994873,-0.030787862837314606,-0.03099977597594261
83,0.18241584300994873,-0.030787890776991844,-0.030999697744846344
84,0.18241584300994873,-0.030787862837314606,-0.030999615788459778
85,0.18241584300994873,-0.030787847936153412,-0.030999697744846344
86,0.18241584300994873,-0.030787840485572815,-0.030999615788459778
87,0.18241581320762634,-0.030787812545895576,-0.030999723821878433
88,0.18241584300994873,-0.030787959694862366,-0.030999701470136642
89,0.18241581320762634,-0.03078780509531498,-0.03099977970123291
90,0.18241584300994873,-0.030787840485572815,-0.03099970519542694
91,0.18241631984710693,-0.030787792056798935,-0.030999653041362762
92,0.18241584300994873,-0.030787931755185127,-0.03099963814020157
93,0.18241584300994873,-0.030787862837314606,-0.030999809503555298
94,0.18241584300994873,-0.03078785538673401,-0.03099977970123291
95,0.18241581320762634,-0.03078782744705677,-0.030999805778265
96,0.18241581320762634,-0.03078780509531498,-0.03099977597594261
97,0.18241584300994873,-0.030787840485572815,-0.030999697744846344
98,0.18241581320762634,-0.03078782744705677,-0.030999746173620224
99,0.18241584300994873,-0.030787959694862366,-0.030999600887298584
100,0.18241584300994873,-0.030787911266088486,-0.030999694019556046
101,0.18241584300994873,-0.030787840485572815,-0.030999742448329926
102,0.18241584300994873,-0.030787840485572815,-0.030999787151813507
103,0.18241584300994873,-0.030787862837314606,-0.030999623239040375
104,0.18241581320762634,-0.03078780509531498,-0.03099985048174858
105,0.18241584300994873,-0.030787840485572815,-0.030999712646007538
106,0.18241581320762634,-0.030787799507379532,-0.030999764800071716
107,0.18241581320762634,-0.03078782744705677,-0.03099972754716873
108,0.18241584300994873,-0.03078797459602356,-0.030999697744846344
109,0.18241581320762634,-0.030787812545895576,-0.03099977970123291
110,0.18241584300994873,-0.03078785538673401,-0.03099970519542694
111,0.18241581320762634,-0.03078782744705677,-0.03099975362420082
112,0.18241581320762634,-0.03078782744705677,-0.030999790877103806
113,0.18241584300994873,-0.030787862837314606,-0.030999626964330673
114,0.18241581320762634,-0.030787799507379532,-0.03099985048174858
115,0.18241629004478455,-0.03078780509531498,-0.03099967911839485
116,0.18241581320762634,-0.030787799507379532,-0.030999768525362015
117,0.18241581320762634,-0.03078782744705677,-0.03099972754716873
118,0.18241584300994873,-0.030787959694862366,-0.030999697744846344
119,0.18241581320762634,-0.03078780509531498,-0.03099977970123291
120,0.18241584300994873,-0.030787840485572815,-0.03099970519542694
121,0.18241581320762634,-0.03078782744705677,-0.03099975362420082
122,0.18241581320762634,-0.03078782744705677,-0.030999790877103806
123,0.18241584300994873,-0.03078785538673401,-0.030999623239040375
124,0.18241581320762634,-0.030787799507379532,-0.03099985048174858
125,0.18241581320762634,-0.03078782744705677,-0.030999712646007538
126,0.18241584300994873,-0.030787959694862366,-0.030999600887298584
127,0.18241584300994873,-0.03078790381550789,-0.030999690294265747
128,0.18241584300994873,-0.030787862837314606,-0.03099960833787918
129,0.18241581320762634,-0.030787812545895576,-0.030999723821878433
130,0.18241584300994873,-0.030787967145442963,-0.030999701470136642
131,0.18241581320762634,-0.03078780509531498,-0.03099978342652321
132,0.18241584300994873,-0.030787840485572815,-0.03099970892071724
133,0.18241581320762634,-0.030787812545895576,-0.030999749898910522
134,0.18241584300994873,-0.030787954106926918,-0.030999615788459778
135,0.18241584300994873,-0.030787890776991844,-0.030999843031167984
136,0.18241584300994873,-0.030787840485572815,-0.030999749898910522
137,0.18241581320762634,-0.030787812545895576,-0.030999746173620224
138,0.18241584300994873,-0.030787959694862366,-0.030999615788459778
139,0.18241584300994873,-0.030787939205765724,-0.03099972754716873
140,0.18241584300994873,-0.030787792056798935,-0.030999768525362015
141,0.18241581320762634,-0.030787812545895576,-0.030999723821878433
142,0.18241584300994873,-0.030787959694862366,-0.030999701470136642
143,0.18241581320762634,-0.03078780509531498,-0.03099977970123291
144,0.18241584300994873,-0.030787840485572815,-0.03099970892071724
145,0.18241631984710693,-0.030787792056798935,-0.030999623239040375
146,0.18241584300994873,-0.030787931755185127,-0.03099963814020157
147,0.18241581320762634,-0.030787771567702293,-0.030999794602394104
148,0.18241584300994873,-0.030787967145442963,-0.030999615788459778
149,0.18241584300994873,-0.030787911266088486,-0.03099975362420082
150,0.18241578340530396,-0.0307877566665411,-0.03099975362420082
151,0.18241584300994873,-0.030787883326411247,-0.030999701470136642
152,0.18241584300994873,-0.030787862837314606,-0.030999865382909775
153,0.18241584300994873,-0.030787883326411247,-0.030999720096588135
154,0.18241584300994873,-0.030787883326411247,-0.0309998020529747
155,0.18241584300994873,-0.030787862837314606,-0.030999772250652313
156,0.18241584300994873,-0.030787911266088486,-0.030999701470136642
157,0.18241584300994873,-0.030787883326411247,-0.030999615788459778
158,0.18241584300994873,-0.03078785538673401,-0.030999723821878433
159,0.18241581320762634,-0.03078782744705677,-0.030999861657619476
160,0.18241584300994873,-0.030787847936153412,-0.03099970892071724
161,0.18241584300994873,-0.030787840485572815,-0.03099975362420082
162,0.18241584300994873,-0.030787840485572815,-0.030999790877103806
163,0.18241584300994873,-0.030787862837314606,-0.030999720096588135
164,0.18241584300994873,-0.030787862837314606,-0.030999805778265
165,0.18241584300994873,-0.030787847936153412,-0.030999772250652313
166,0.18241584300994873,-0.030787883326411247,-0.030999697744846344
167,0.18241584300994873,-0.030787862837314606,-0.030999615788459778
168,0.18241584300994873,-0.030787862837314606,-0.03099972754716873
169,0.18241581320762634,-0.03078782744705677,-0.030999746173620224
170,0.18241629004478455,-0.030787799507379532,-0.030999619513750076
171,0.18241584300994873,-0.030787890776991844,-0.03099982813000679
172,0.18241584300994873,-0.03078785538673401,-0.03099982440471649
173,0.18241581320762634,-0.03078782744705677,-0.03099975734949112
174,0.18241581320762634,-0.03078782744705677,-0.030999794602394104
175,0.18241581320762634,-0.03078782744705677,-0.030999768525362015
176,0.18241584300994873,-0.030787862837314606,-0.030999723821878433
177,0.18241581320762634,-0.03078782744705677,-0.030999857932329178
178,0.18241581320762634,-0.03078782744705677,-0.03099977970123291
179,0.18241584300994873,-0.030787862837314606,-0.03099970519542694
180,0.18241584300994873,-0.030787840485572815,-0.030999865382909775
181,0.18241584300994873,-0.030787862837314606,-0.030999623239040375
182,0.18241581320762634,-0.030787799507379532,-0.03099985048174858
183,0.18241629004478455,-0.03078780509531498,-0.03099967911839485
184,0.18241581320762634,-0.030787799507379532,-0.030999768525362015
185,0.18241581320762634,-0.03078782744705677,-0.030999723821878433
186,0.18241584300994873,-0.030787959694862366,-0.030999697744846344
187,0.18241581320762634,-0.03078780509531498,-0.03099977970123291
188,0.18241581320762634,-0.030787799507379532,-0.030999805778265
189,0.18241581320762634,-0.030787771567702293,-0.03099977970123291
190,0.18241631984710693,-0.030787792056798935,-0.030999667942523956
191,0.18241584300994873,-0.030787764117121696,-0.030999787151813507
