step,obs/extra/pushpoint_left_from_bimanual_center_0,obs/extra/pushpoint_left_from_bimanual_center_1,obs/extra/pushpoint_left_from_bimanual_center_2
0,0.29633069038391113,-0.1707974672317505,-0.030999932438135147
1,0.2963307201862335,-0.17079736292362213,-0.030999861657619476
2,0.2963307201862335,-0.17079748213291168,-0.03100002184510231
3,0.29633069038391113,-0.1707974374294281,-0.03099992871284485
4,0.2963307201862335,-0.17079751193523407,-0.031000003218650818
5,0.29633069038391113,-0.17079736292362213,-0.030999965965747833
6,0.2963307201862335,-0.17079751193523407,-0.03099999949336052
7,0.29633069038391113,-0.1707974672317505,-0.030999992042779922
8,0.2963307201862335,-0.17079748213291168,-0.03100001811981201
9,0.29633069038391113,-0.17079736292362213,-0.030999984592199326
10,0.2963307201862335,-0.17079749703407288,-0.031000036746263504
11,0.29633069038391113,-0.1707974076271057,-0.030999906361103058
12,0.29633069038391113,-0.17079737782478333,-0.030999936163425446
13,0.29633069038391113,-0.1707974523305893,-0.030999958515167236
14,0.29633069038391113,-0.17079737782478333,-0.030999932438135147
15,0.2963307201862335,-0.17079748213291168,-0.030999954789876938
16,0.29633069038391113,-0.17079748213291168,-0.03099999949336052
17,0.29633069038391113,-0.17079739272594452,-0.030999939888715744
18,0.2963307201862335,-0.17079751193523407,-0.03099996969103813
19,0.29633069038391113,-0.1707974672317505,-0.03099999576807022
20,0.2963307201862335,-0.17079748213291168,-0.03100001811981201
21,0.29633069038391113,-0.17079736292362213,-0.030999984592199326
22,0.2963307201862335,-0.17079749703407288,-0.030999992042779922
23,0.29633069038391113,-0.1707974672317505,-0.030999992042779922
24,0.29633069038391113,-0.17079736292362213,-0.03099997341632843
25,0.2963307201862335,-0.17079751193523407,-0.031000003218650818
26,0.29633069038391113,-0.17079737782478333,-0.030999965965747833
27,0.2963307201862335,-0.17079751193523407,-0.03099999949336052
28,0.29633069038391113,-0.1707974672317505,-0.03099999576807022
29,0.2963307201862335,-0.17079748213291168,-0.03100002184510231
30,0.29633069038391113,-0.17079736292362213,-0.030999984592199326
31,0.2963307201862335,-0.17079749703407288,-0.031000033020973206
32,0.29633069038391113,-0.1707974672317505,-0.03099995106458664
33,0.29633069038391113,-0.17079737782478333,-0.030999895185232162
34,0.29633069038391113,-0.17079734802246094,-0.030999869108200073
35,0.29633069038391113,-0.17079737782478333,-0.030999939888715744
36,0.2963307201862335,-0.1707974523305893,-0.030999939888715744
37,0.29633069038391113,-0.17079748213291168,-0.031000010669231415
38,0.2963307201862335,-0.1707974523305893,-0.030999932438135147
39,0.2963307201862335,-0.17079749703407288,-0.031000006943941116
40,0.29633069038391113,-0.17079739272594452,-0.030999943614006042
41,0.29633069038391113,-0.1707974374294281,-0.03099992126226425
42,0.29633069038391113,-0.17079748213291168,-0.030999992042779922
43,0.29633069038391113,-0.17079748213291168,-0.03099999949336052
44,0.29633069038391113,-0.17079739272594452,-0.030999936163425446
45,0.2963307201862335,-0.17079751193523407,-0.03099999576807022
46,0.29633069038391113,-0.1707974672317505,-0.030999992042779922
47,0.29633069038391113,-0.1707974523305893,-0.031000014394521713
48,0.29633069038391113,-0.17079734802246094,-0.030999984592199326
49,0.2963307499885559,-0.17079752683639526,-0.030999988317489624
50,0.29633069038391113,-0.17079737782478333,-0.030999906361103058
51,0.2963307499885559,-0.17079751193523407,-0.030999984592199326
52,0.29633069038391113,-0.17079737782478333,-0.03099989891052246
53,0.29633069038391113,-0.17079736292362213,-0.030999984592199326
54,0.2963307201862335,-0.17079749703407288,-0.030999992042779922
55,0.29633069038391113,-0.1707974672317505,-0.030999932438135147
56,0.29633069038391113,-0.17079737782478333,-0.03099989891052246
57,0.29633069038391113,-0.17079736292362213,-0.03099987283349037
58,0.29633069038391113,-0.17079736292362213,-0.03099994733929634
59,0.29633069038391113,-0.1707974374294281,-0.03099992126226425
60,0.2963307201862335,-0.17079736292362213,-0.03099985420703888
61,0.29633069038391113,-0.17079737782478333,-0.030999962240457535
62,0.29633069038391113,-0.17079749703407288,-0.03099996969103813
63,0.29633069038391113,-0.17079737782478333,-0.03099994733929634
64,0.29633069038391113,-0.1707974076271057,-0.03099990263581276
65,0.29633069038391113,-0.17079736292362213,-0.030999984592199326
66,0.2963307201862335,-0.17079749703407288,-0.031000036746263504
67,0.29633069038391113,-0.1707974523305893,-0.03099995106458664
68,0.29633069038391113,-0.17079737782478333,-0.030999895185232162
69,0.29633069038391113,-0.17079734802246094,-0.03099987283349037
70,0.29633069038391113,-0.17079739272594452,-0.03099989891052246
71,0.2963307201862335,-0.17079748213291168,-0.03099997714161873
72,0.2963307201862335,-0.17079736292362213,-0.030999861657619476
73,0.2963307201862335,-0.17079748213291168,-0.030999988317489624
74,0.29633069038391113,-0.17079737782478333,-0.03099997341632843
75,0.29633069038391113,-0.17079749703407288,-0.031000003218650818
76,0.2963307201862335,-0.17079737782478333,-0.030999965965747833
77,0.2963307201862335,-0.17079751193523407,-0.031000036746263504
78,0.29633069038391113,-0.17079736292362213,-0.03099988028407097
79,0.29633069038391113,-0.17079749703407288,-0.03099997714161873
80,0.2963307201862335,-0.17079736292362213,-0.030999865382909775
81,0.2963307201862335,-0.17079748213291168,-0.03100002557039261
82,0.29633069038391113,-0.1707974374294281,-0.03099992871284485
83,0.29633069038391113,-0.17079736292362213,-0.030999857932329178
84,0.29633069038391113,-0.17079748213291168,-0.03099999576807022
85,0.2963307201862335,-0.17079751193523407,-0.03099997714161873
86,0.2963307201862335,-0.17079736292362213,-0.03099985420703888
87,0.29633069038391113,-0.17079751193523407,-0.030999984592199326
88,0.29633069038391113,-0.17079739272594452,-0.030999954789876938
89,0.2963307499885559,-0.17079751193523407,-0.030999984592199326
90,0.29633069038391113,-0.17079737782478333,-0.03099990263581276
91,0.29633069038391113,-0.17079736292362213,-0.030999984592199326
92,0.2963307201862335,-0.17079749703407288,-0.030999992042779922
93,0.29633069038391113,-0.1707974672317505,-0.030999932438135147
94,0.29633069038391113,-0.17079737782478333,-0.030999895185232162
95,0.29633069038391113,-0.17079736292362213,-0.03099987283349037
96,0.29633069038391113,-0.17079736292362213,-0.030999943614006042
97,0.29633069038391113,-0.1707974374294281,-0.030999943614006042
98,0.29633069038391113,-0.17079748213291168,-0.031000014394521713
99,0.29633069038391113,-0.17079748213291168,-0.03099999949336052
100,0.2963307201862335,-0.17079749703407288,-0.030999980866909027
101,0.2963307201862335,-0.17079736292362213,-0.030999857932329178
102,0.2963307499885559,-0.17079751193523407,-0.030999988317489624
103,0.29633069038391113,-0.17079737782478333,-0.03099989891052246
104,0.29633069038391113,-0.17079752683639526,-0.030999980866909027
105,0.29633069038391113,-0.17079737782478333,-0.03099989891052246
106,0.29633069038391113,-0.17079736292362213,-0.030999984592199326
107,0.2963307201862335,-0.17079749703407288,-0.031000036746263504
108,0.29633069038391113,-0.1707974523305893,-0.03099994733929634
109,0.29633069038391113,-0.17079737782478333,-0.030999891459941864
110,0.29633069038391113,-0.17079734802246094,-0.030999869108200073
111,0.29633069038391113,-0.1707974672317505,-0.030999954789876938
112,0.29633069038391113,-0.17079734802246094,-0.030999861657619476
113,0.29633069038391113,-0.1707974374294281,-0.03099995106458664
114,0.29633069038391113,-0.17079737782478333,-0.030999895185232162
115,0.29633069038391113,-0.17079736292362213,-0.03099987283349037
116,0.29633069038391113,-0.17079739272594452,-0.03099994733929634
117,0.29633069038391113,-0.1707974374294281,-0.03099992126226425
118,0.29633069038391113,-0.17079748213291168,-0.030999988317489624
119,0.29633069038391113,-0.17079748213291168,-0.03099999949336052
120,0.29633069038391113,-0.17079737782478333,-0.030999936163425446
121,0.29633069038391113,-0.17079752683639526,-0.03099999949336052
122,0.2963307201862335,-0.17079748213291168,-0.030999992042779922
123,0.29633069038391113,-0.17079736292362213,-0.03099997341632843
124,0.2963307201862335,-0.17079751193523407,-0.031000006943941116
125,0.29633069038391113,-0.17079737782478333,-0.03099996969103813
126,0.2963307201862335,-0.17079751193523407,-0.03099999949336052
127,0.29633069038391113,-0.1707974672317505,-0.03099999576807022
128,0.2963307201862335,-0.17079748213291168,-0.03100002184510231
129,0.29633069038391113,-0.17079736292362213,-0.030999988317489624
130,0.2963307201862335,-0.17079749703407288,-0.031000036746263504
131,0.29633069038391113,-0.1707974672317505,-0.03099995106458664
132,0.29633069038391113,-0.1707974076271057,-0.030999895185232162
133,0.2963307201862335,-0.17079736292362213,-0.030999869108200073
134,0.29633069038391113,-0.17079736292362213,-0.03099994733929634
135,0.29633069038391113,-0.1707974374294281,-0.030999943614006042
136,0.2963307201862335,-0.17079751193523407,-0.030999992042779922
137,0.2963307201862335,-0.17079749703407288,-0.03099999949336052
138,0.29633069038391113,-0.17079737782478333,-0.030999936163425446
139,0.29633069038391113,-0.1707974523305893,-0.030999958515167236
140,0.29633069038391113,-0.17079736292362213,-0.030999932438135147
141,0.2963307201862335,-0.17079748213291168,-0.030999954789876938
142,0.3014336824417114,-0.16216793656349182,-0.031000196933746338
143,0.3084704279899597,-0.14864253997802734,-0.0310000479221344
144,0.31498685479164124,-0.13376738131046295,-0.03099999949336052
145,0.32146963477134705,-0.12163235992193222,-0.03100009262561798
146,0.330154150724411,-0.10808800160884857,-0.031000178307294846
147,0.3395194709300995,-0.09150758385658264,-0.03100021928548813
148,0.34805020689964294,-0.07356418669223785,-0.031000040471553802
149,0.35381844639778137,-0.05911308526992798,-0.03100019320845604
150,0.3580748438835144,-0.04644433408975601,-0.031000100076198578
151,0.3614892065525055,-0.03630499541759491,-0.03099996969103813
152,0.36265459656715393,-0.03313492238521576,-0.031000014394521713
153,0.36265459656715393,-0.03313456475734711,-0.030999939888715744
154,0.3626546263694763,-0.03313443064689636,-0.03099987655878067
155,0.3626546263694763,-0.0331345871090889,-0.030999917536973953
156,0.36265459656715393,-0.0331345796585083,-0.030999906361103058
157,0.36265459656715393,-0.033134445548057556,-0.030999869108200073
158,0.3626546263694763,-0.033134594559669495,-0.030999910086393356
159,0.36265459656715393,-0.0331345871090889,-0.030999895185232162
160,0.36265459656715393,-0.0331345796585083,-0.030999887734651566
161,0.3626546263694763,-0.03313449025154114,-0.030999865382909775
162,0.3626546263694763,-0.0331345871090889,-0.030999910086393356
163,0.3626546263694763,-0.033134594559669495,-0.030999906361103058
164,0.3626546263694763,-0.03313462436199188,-0.030999917536973953
165,0.3626546263694763,-0.03313450515270233,-0.030999835580587387
166,0.3626546263694763,-0.033134445548057556,-0.030999865382909775
167,0.3626546263694763,-0.033134594559669495,-0.030999910086393356
168,0.36265459656715393,-0.0331345871090889,-0.030999891459941864
169,0.36265459656715393,-0.03313460201025009,-0.030999910086393356
170,0.3626546263694763,-0.03313450515270233,-0.030999839305877686
171,0.3626546263694763,-0.033134445548057556,-0.03099987655878067
172,0.3626546263694763,-0.033134520053863525,-0.030999716371297836
173,0.3626546263694763,-0.033134594559669495,-0.03099992871284485
174,0.3626546263694763,-0.033134497702121735,-0.030999764800071716
175,0.3626546263694763,-0.03313449025154114,-0.030999794602394104
176,0.3626546263694763,-0.033134423196315765,-0.03099987283349037
177,0.3626546263694763,-0.03313452750444412,-0.030999746173620224
178,0.3626546263694763,-0.0331345871090889,-0.030999906361103058
179,0.36265459656715393,-0.0331345871090889,-0.030999910086393356
180,0.36265459656715393,-0.033134423196315765,-0.03099983185529709
181,0.3626546263694763,-0.033134423196315765,-0.030999865382909775
182,0.3626546263694763,-0.0331345871090889,-0.030999936163425446
183,0.3626546263694763,-0.033134520053863525,-0.03099982440471649
184,0.36265459656715393,-0.03313456475734711,-0.030999936163425446
185,0.3626546263694763,-0.03313443064689636,-0.03099987283349037
186,0.3626546263694763,-0.0331345871090889,-0.030999910086393356
187,0.3626546263694763,-0.033134594559669495,-0.030999910086393356
188,0.3626546263694763,-0.03313462436199188,-0.030999917536973953
189,0.3626546263694763,-0.03313450515270233,-0.030999835580587387
190,0.3626546263694763,-0.033134445548057556,-0.03099987655878067
191,0.36265459656715393,-0.0331345871090889,-0.03099992126226425
192,0.36265459656715393,-0.0331345796585083,-0.030999906361103058
193,0.36265459656715393,-0.033134445548057556,-0.030999869108200073
194,0.3626546263694763,-0.033134594559669495,-0.030999906361103058
195,0.36265459656715393,-0.03313443809747696,-0.03099987655878067
196,0.3626546263694763,-0.033134572207927704,-0.03099992871284485
197,0.3626546263694763,-0.03313450515270233,-0.030999839305877686
198,0.36265459656715393,-0.03313443064689636,-0.03099987283349037
