step,actions_0,actions_1,actions_2,actions_3,actions_4,actions_5,actions_6,actions_7,actions_8,actions_9,actions_10,actions_11,actions_12,actions_13,actions_14,actions_15
0,-0.5347747802734375,-0.4761368930339813,-0.5222340822219849,0.8352048993110657,-0.17617486417293549,0.5277203321456909,-0.09624979645013809,0.12974198162555695,0.03550669550895691,0.5876369476318359,-0.789206862449646,0.33604589104652405,0.6604349613189697,-0.1158425360918045,0.19173189997673035,0.3254670202732086
1,-0.40027758479118347,-0.4659600555896759,-0.325700968503952,0.7094980478286743,-0.15239112079143524,0.5221172571182251,0.02757621929049492,0.09232744574546814,-0.13600416481494904,0.6068402528762817,-0.8046397566795349,0.2209187150001526,0.6699623465538025,-0.04843078926205635,0.2592751979827881,0.28347575664520264
2,-0.3526219427585602,-0.47058677673339844,-0.256783127784729,0.6812094449996948,-0.13912859559059143,0.5542222261428833,0.05701737850904465,0.09532825648784637,-0.21285533905029297,0.6425683498382568,-0.8321319222450256,0.14725284278392792,0.6543158292770386,0.009396395646035671,0.26729831099510193,0.2760865092277527
3,-0.2412952035665512,-0.4907774329185486,-0.1685112565755844,0.6537841558456421,-0.10172562301158905,0.5934386253356934,0.10044919699430466,0.12125061452388763,-0.31502142548561096,0.6581496000289917,-0.8511831760406494,0.08248492330312729,0.6333906650543213,0.06072253733873367,0.28690654039382935,0.2563675045967102
4,-0.14186696708202362,-0.5081921815872192,-0.09358619898557663,0.6284170746803284,-0.06988295167684555,0.6287274956703186,0.13412733376026154,0.14095832407474518,-0.3901844322681427,0.6773278117179871,-0.8653651475906372,0.015141804702579975,0.6136428117752075,0.10503114014863968,0.3019219934940338,0.23868300020694733
5,-0.05278944596648216,-0.5227848887443542,-0.02895207516849041,0.6037253141403198,-0.040747687220573425,0.6589267253875732,0.16233240067958832,0.1567348837852478,-0.4478774070739746,0.6961913108825684,-0.8759167790412903,-0.05017392709851265,0.5949108600616455,0.1432010382413864,0.3143039345741272,0.22248224914073944
6,0.022653160616755486,-0.5346220135688782,0.02523220330476761,0.5816943645477295,-0.01583506353199482,0.6826812028884888,0.18586097657680511,0.1697576642036438,-0.49309664964675903,0.7114366888999939,-0.8839720487594604,-0.10519874095916748,0.5785695314407349,0.1747201830148697,0.324600487947464,0.20869125425815582
7,0.08812728524208069,-0.5337269306182861,0.07923244684934616,0.5503482818603516,-0.008317546918988228,0.6988512277603149,0.23377937078475952,0.19436194002628326,-0.5404379367828369,0.7274042367935181,-0.8872242569923401,-0.16914285719394684,0.5704936385154724,0.17388905584812164,0.34325745701789856,0.20111198723316193
8,0.1539229154586792,-0.5332382917404175,0.12935955822467804,0.5161899924278259,0.014067585580050945,0.7085405588150024,0.27506282925605774,0.2140057235956192,-0.5817790031433105,0.7330756187438965,-0.8889426589012146,-0.21251516044139862,0.5596911907196045,0.18047261238098145,0.35984328389167786,0.19094371795654297
9,0.2441217005252838,-0.5458414554595947,0.19025783240795135,0.4807969927787781,0.06463365256786346,0.7243537902832031,0.2993544638156891,0.22513727843761444,-0.6250578165054321,0.7351093292236328,-0.8950619101524353,-0.24881324172019958,0.5357560515403748,0.22410628199577332,0.37125667929649353,0.17086325585842133
10,0.3457484245300293,-0.5649404525756836,0.25898587703704834,0.44370216131210327,0.12980614602565765,0.7417579293251038,0.31756770610809326,0.23382720351219177,-0.6709954738616943,0.7329100370407104,-0.9035409688949585,-0.27721038460731506,0.5040974020957947,0.28601694107055664,0.3812490403652191,0.14548341929912567
11,0.4258708357810974,-0.5707607269287109,0.32068562507629395,0.39793291687965393,0.17316441237926483,0.7519444823265076,0.3563847839832306,0.25287798047065735,-0.7127659320831299,0.7320555448532104,-0.9073916673660278,-0.31161361932754517,0.4829985797405243,0.31288856267929077,0.39827558398246765,0.1279505342245102
12,0.480720192193985,-0.5694143772125244,0.36953747272491455,0.3618423342704773,0.2098066210746765,0.7437803745269775,0.39652958512306213,0.27445152401924133,-0.7519979476928711,0.704861044883728,-0.9092165231704712,-0.28913185000419617,0.47355109453201294,0.32476896047592163,0.41663649678230286,0.11803221702575684
13,0.5371395349502563,-0.5674476027488708,0.41842809319496155,0.31634271144866943,0.25211966037750244,0.7370256185531616,0.4375229775905609,0.2953122556209564,-0.785925030708313,0.6787999868392944,-0.9099785089492798,-0.2770583927631378,0.46068575978279114,0.33759382367134094,0.43538108468055725,0.10556935518980026
14,0.5449453592300415,-0.5703218579292297,0.4323616623878479,0.32386744022369385,0.24856682121753693,0.732872724533081,0.44484183192253113,0.30431950092315674,-0.799685001373291,0.6628339290618896,-0.9141077995300293,-0.2481338232755661,0.46421018242836,0.34214887022972107,0.43985986709594727,0.10759259760379791
15,0.5347968339920044,-0.5014407634735107,0.3926878273487091,0.3806092143058777,0.1747552901506424,0.6666768789291382,0.41479578614234924,0.2788311243057251,-0.7789022326469421,0.6162534356117249,-0.9033672213554382,-0.2187282145023346,0.4942473769187927,0.3864780068397522,0.43443962931632996,0.12021126598119736
