step,obs/extra/right_tcp_pose_6d_from_bimanual_center_0,obs/extra/right_tcp_pose_6d_from_bimanual_center_1,obs/extra/right_tcp_pose_6d_from_bimanual_center_2,obs/extra/right_tcp_pose_6d_from_bimanual_center_3,obs/extra/right_tcp_pose_6d_from_bimanual_center_4,obs/extra/right_tcp_pose_6d_from_bimanual_center_5,obs/extra/right_tcp_pose_6d_from_bimanual_center_6,obs/extra/right_tcp_pose_6d_from_bimanual_center_7,obs/extra/right_tcp_pose_6d_from_bimanual_center_8
0,0.3796117305755615,-0.21879339218139648,0.09929943084716797,0.4006577730178833,-0.8942416906356812,0.1995123326778412,0.13087330758571625,-0.15966486930847168,-0.9784575700759888
1,0.3857533931732178,-0.23609018325805664,0.09789921343326569,0.4125829339027405,-0.8835550546646118,0.2215978503227234,0.1389763057231903,-0.17936468124389648,-0.97391676902771
2,0.38486361503601074,-0.25440406799316406,0.09095838665962219,0.43078744411468506,-0.8700154423713684,0.23978185653686523,0.1300203800201416,-0.2030932903289795,-0.9704885482788086
3,0.38356518745422363,-0.2602877616882324,0.08259323239326477,0.4755792021751404,-0.840607762336731,0.2592355012893677,0.13147833943367004,-0.22346031665802002,-0.9658048152923584
4,0.38367342948913574,-0.25895166397094727,0.07458369433879852,0.5304772853851318,-0.8014473915100098,0.2761809527873993,0.1406574696302414,-0.23806560039520264,-0.9610099792480469
5,0.3830578327178955,-0.2614583969116211,0.06619744002819061,0.5756778717041016,-0.7646923661231995,0.2895524799823761,0.14607985317707062,-0.25223731994628906,-0.9565757513046265
6,0.38411736488342285,-0.26323747634887695,0.05953103303909302,0.6173604130744934,-0.72683185338974,0.3009676933288574,0.1554926037788391,-0.26228952407836914,-0.9523792266845703
7,0.39204955101013184,-0.2625269889831543,0.06128060817718506,0.6521615982055664,-0.6862732768058777,0.3220469653606415,0.18389905989170074,-0.2689105272293091,-0.9454460740089417
8,0.3954775333404541,-0.25999975204467773,0.06351326406002045,0.6905978918075562,-0.6348524689674377,0.34646347165107727,0.21144001185894012,-0.2808917760848999,-0.9361586570739746
9,0.3927643299102783,-0.2524256706237793,0.06281702220439911,0.7343840599060059,-0.5697352886199951,0.368892639875412,0.23694494366645813,-0.29410624504089355,-0.925936758518219
10,0.38812708854675293,-0.24352455139160156,0.06404660642147064,0.7676054239273071,-0.504329264163971,0.3955173194408417,0.266368567943573,-0.3102579116821289,-0.9125722050666809
11,0.37873148918151855,-0.23796463012695312,0.06016768515110016,0.7942109704017639,-0.4451347291469574,0.4136230945587158,0.2831009030342102,-0.3312455415725708,-0.9000725150108337
12,0.3671610355377197,-0.23669910430908203,0.05241745710372925,0.8128472566604614,-0.4021674394607544,0.42135587334632874,0.2849065959453583,-0.3564341068267822,-0.8898220658302307
13,0.36253809928894043,-0.23742055892944336,0.047987908124923706,0.8175852298736572,-0.38820335268974304,0.4252675771713257,0.28282755613327026,-0.3725813627243042,-0.8838505744934082
14,0.3660461902618408,-0.23370838165283203,0.05034440755844116,0.8124069571495056,-0.38872838020324707,0.4346092939376831,0.2888532280921936,-0.3791680335998535,-0.8790878057479858
15,0.37398266792297363,-0.2317948341369629,0.0552302747964859,0.8007949590682983,-0.39818546175956726,0.44741007685661316,0.29744309186935425,-0.38398706912994385,-0.8741176724433899
16,0.38546252250671387,-0.23334407806396484,0.06040447950363159,0.7837517857551575,-0.4155435860157013,0.4615806043148041,0.30549725890159607,-0.3891340494155884,-0.8690489530563354
17,0.40092015266418457,-0.23076343536376953,0.06581425666809082,0.7652261257171631,-0.43172842264175415,0.4775349199771881,0.3238503932952881,-0.38292860984802246,-0.8651512265205383
18,0.4180772304534912,-0.22438859939575195,0.07195857167243958,0.7461453080177307,-0.44615355134010315,0.49418044090270996,0.3503640294075012,-0.36803948879241943,-0.8612736463546753
19,0.4292738437652588,-0.21667909622192383,0.07503320276737213,0.7344290018081665,-0.44892263412475586,0.5090015530586243,0.37653714418411255,-0.3544502258300781,-0.8559118509292603
20,0.42847466468811035,-0.21987628936767578,0.07106751203536987,0.7284222841262817,-0.44587472081184387,0.5201891660690308,0.3854697048664093,-0.36097633838653564,-0.8491814732551575
21,0.4275968074798584,-0.22487258911132812,0.06786476075649261,0.7201954126358032,-0.4450354278087616,0.5322237014770508,0.39516934752464294,-0.3673909902572632,-0.8419412970542908
22,0.4261476993560791,-0.2245488166809082,0.0652933269739151,0.7163575291633606,-0.43550899624824524,0.5451273918151855,0.41157928109169006,-0.3671236038208008,-0.8341600298881531
23,0.4231894016265869,-0.22549057006835938,0.06189274787902832,0.7151786088943481,-0.4217933416366577,0.5573238730430603,0.4256260395050049,-0.36966466903686523,-0.8259482979774475
24,0.42090630531311035,-0.2274632453918457,0.05896671116352081,0.7131966352462769,-0.40889835357666016,0.569344162940979,0.43942612409591675,-0.37200915813446045,-0.817626953125
25,0.41900181770324707,-0.23204898834228516,0.05493941903114319,0.7106915712356567,-0.40079012513160706,0.5781736373901367,0.4484315514564514,-0.3751598596572876,-0.8112733364105225
26,0.41665053367614746,-0.24015235900878906,0.048947036266326904,0.709284782409668,-0.3963872492313385,0.5829169750213623,0.45029130578041077,-0.381453275680542,-0.8072985410690308
27,0.4142467975616455,-0.24987077713012695,0.042631179094314575,0.7063376903533936,-0.3973277509212494,0.5858478546142578,0.44912996888160706,-0.38815081119537354,-0.804749071598053
28,0.41136717796325684,-0.2586960792541504,0.036337852478027344,0.7027031183242798,-0.4011182188987732,0.587632954120636,0.44765228033065796,-0.3926962614059448,-0.80336594581604
29,0.4091832637786865,-0.2671689987182617,0.032919690012931824,0.6958498954772949,-0.4050664007663727,0.5930549502372742,0.45012304186820984,-0.39747607707977295,-0.7996262907981873
30,0.4065983295440674,-0.27687644958496094,0.030841968953609467,0.6889678239822388,-0.4056796431541443,0.6006225943565369,0.4534270167350769,-0.4052470922470093,-0.7938381433486938
31,0.40366482734680176,-0.29088830947875977,0.028813712298870087,0.6822691559791565,-0.4062788784503937,0.6078208684921265,0.4522840678691864,-0.41864538192749023,-0.787511944770813
32,0.3995339870452881,-0.30469703674316406,0.025806590914726257,0.6798862218856812,-0.40185031294822693,0.6134092807769775,0.4497438967227936,-0.4322000741958618,-0.7816222906112671
33,0.39384961128234863,-0.3206343650817871,0.02346968650817871,0.6799966096878052,-0.3897456228733063,0.6210498213768005,0.44522276520729065,-0.45350444316864014,-0.7720818519592285
34,0.38869595527648926,-0.330843448638916,0.02049282193183899,0.6863317489624023,-0.3707902729511261,0.6256702542304993,0.4460592269897461,-0.4648725986480713,-0.7648036479949951
35,0.3824269771575928,-0.34216833114624023,0.016650334000587463,0.6942392587661743,-0.3523935377597809,0.627575159072876,0.44297558069229126,-0.47803568840026855,-0.7584553360939026
36,0.3767416477203369,-0.3533191680908203,0.016921058297157288,0.6999061107635498,-0.31924888491630554,0.6389144659042358,0.4487547278404236,-0.4993680715560913,-0.7411147356033325
37,0.37746644020080566,-0.368070125579834,0.021252363920211792,0.7036187648773193,-0.29825469851493835,0.6449533700942993,0.44923192262649536,-0.5165325403213501,-0.7289615273475647
38,0.37207484245300293,-0.37693071365356445,0.02083185315132141,0.7158308029174805,-0.2591250538825989,0.6484137773513794,0.45420974493026733,-0.532501220703125,-0.7142379879951477
39,0.3714601993560791,-0.3872866630554199,0.023841634392738342,0.7170276045799255,-0.2437000572681427,0.653055727481842,0.45723655819892883,-0.5427172183990479,-0.704551637172699
40,0.36759066581726074,-0.3947176933288574,0.02410849928855896,0.7209479808807373,-0.2222684919834137,0.6563770174980164,0.46156609058380127,-0.5524835586547852,-0.6940595507621765
41,0.36725401878356934,-0.4019336700439453,0.025259792804718018,0.72438645362854,-0.2112315595149994,0.6562358140945435,0.4635893702507019,-0.5552809238433838,-0.6904692649841309
