step,obs/extra/right_tcp_pose_6d_from_bimanual_center_0,obs/extra/right_tcp_pose_6d_from_bimanual_center_1,obs/extra/right_tcp_pose_6d_from_bimanual_center_2,obs/extra/right_tcp_pose_6d_from_bimanual_center_3,obs/extra/right_tcp_pose_6d_from_bimanual_center_4,obs/extra/right_tcp_pose_6d_from_bimanual_center_5,obs/extra/right_tcp_pose_6d_from_bimanual_center_6,obs/extra/right_tcp_pose_6d_from_bimanual_center_7,obs/extra/right_tcp_pose_6d_from_bimanual_center_8
0,0.31184983253479004,-0.41733020544052124,0.004115879535675049,-0.3764082193374634,-0.9224061965942383,-0.08650920540094376,-0.024727020412683487,0.10334575176239014,-0.9943381547927856
1,0.3026384115219116,-0.3979484736919403,-0.0108872652053833,-0.36946332454681396,-0.924920380115509,-0.08954990655183792,-0.054446764290332794,0.11774981021881104,-0.991549551486969
2,0.2925058603286743,-0.3813933730125427,-0.020720601081848145,-0.37317442893981934,-0.9227965474128723,-0.09585164487361908,-0.07696975022554398,0.133752703666687,-0.9880212545394897
3,0.2840723693370819,-0.36749646067619324,-0.026321180164813995,-0.3818296194076538,-0.9181954264640808,-0.10546865314245224,-0.0891919955611229,0.15018945932388306,-0.9846258759498596
4,0.2828535735607147,-0.35231098532676697,-0.02529124915599823,-0.37464797496795654,-0.9191675186157227,-0.12153211236000061,-0.0845961794257164,0.1644207239151001,-0.9827560186386108
5,0.2834920287132263,-0.33660435676574707,-0.021527856588363647,-0.3552827835083008,-0.9243080615997314,-0.13938656449317932,-0.07743343710899353,0.17770439386367798,-0.98103266954422
6,0.2856786549091339,-0.31989720463752747,-0.016305625438690186,-0.32354068756103516,-0.932981550693512,-0.15769237279891968,-0.06919044256210327,0.18953746557235718,-0.9794326424598694
7,0.2877289950847626,-0.30170509219169617,-0.010642550885677338,-0.2797290086746216,-0.9438866376876831,-0.17558450996875763,-0.06280068308115005,0.20048272609710693,-0.97768235206604
8,0.29191166162490845,-0.2829686999320984,-0.003719225525856018,-0.22731399536132812,-0.954404890537262,-0.19349345564842224,-0.05203276872634888,0.21031469106674194,-0.9762480854988098
9,0.2918728291988373,-0.2643999755382538,0.0006433725357055664,-0.17379379272460938,-0.9622843861579895,-0.20929551124572754,-0.04898960143327713,0.22071468830108643,-0.9741073846817017
10,0.2847887873649597,-0.24897409975528717,0.00028479844331741333,-0.1315213441848755,-0.9659132957458496,-0.22296547889709473,-0.061309196054935455,0.2324143648147583,-0.9706826210021973
11,0.27768823504447937,-0.23661139607429504,0.001087978482246399,-0.09741568565368652,-0.9663041830062866,-0.2382575273513794,-0.07329563796520233,0.24571162462234497,-0.9665679931640625
12,0.27270448207855225,-0.22882109880447388,0.0026268810033798218,-0.07672977447509766,-0.9641377925872803,-0.25406867265701294,-0.08106791973114014,0.26000893115997314,-0.9621971845626831
