step,box_translation_penalty_0
0,0.000424457568442449
1,0.0004244571318849921
2,0.000424457568442449
3,0.000424457568442449
4,0.0004244574229232967
5,0.0004244571318849921
6,0.00042445730650797486
7,0.000424457568442449
8,0.000424457568442449
9,0.00042445730650797486
10,0.0004244571318849921
11,0.000424457568442449
12,0.0004244571318849921
13,0.0004244571318849921
14,0.0004244571318849921
15,0.00042445730650797486
16,0.0004244571318849921
17,0.00042445730650797486
18,0.00042445730650797486
19,0.0004244574229232967
20,0.0004244570736773312
21,0.0004244571318849921
22,0.00042445730650797486
23,0.0004244571318849921
24,0.00042445730650797486
25,0.0004244571318849921
26,0.000424457568442449
27,0.000424457568442449
28,0.0004244578303769231
29,0.000424457568442449
30,0.000424457568442449
31,0.000424457568442449
32,0.00042445730650797486
33,0.00042445730650797486
34,0.0004244571318849921
35,0.0004244571318849921
36,0.000540743232704699
37,0.0014081019908189774
38,0.003643942065536976
39,0.007397699169814587
40,0.01016239169985056
41,0.013202294707298279
42,0.01680455356836319
43,0.01872577890753746
44,0.020451031625270844
45,0.02395389974117279
46,0.03028370440006256
47,0.03858782351016998
48,0.04770694300532341
49,0.05370132625102997
50,0.054647088050842285
51,0.05464655160903931
52,0.054646968841552734
53,0.05464655160903931
54,0.054646529257297516
55,0.05464698374271393
56,0.054646968841552734
57,0.054646968841552734
58,0.05464698374271393
59,0.054646968841552734
60,0.05464698374271393
61,0.054646968841552734
62,0.05464654415845871
63,0.05464655160903931
64,0.05464696139097214
65,0.05464651435613632
66,0.05464655160903931
67,0.054646968841552734
68,0.05464698374271393
69,0.05464654415845871
70,0.054646968841552734
71,0.05464695394039154
72,0.054646529257297516
73,0.05464698374271393
74,0.05464698374271393
75,0.05464695394039154
76,0.054646529257297516
77,0.05464695394039154
78,0.054646529257297516
79,0.05464698374271393
80,0.054646968841552734
81,0.05464698374271393
82,0.05464695394039154
83,0.054646529257297516
84,0.05464695394039154
85,0.054646529257297516
86,0.05464698374271393
87,0.05464698374271393
88,0.05464695394039154
89,0.054646529257297516
90,0.05464654415845871
91,0.054646968841552734
92,0.05464698374271393
93,0.054646968841552734
94,0.054646968841552734
95,0.054646968841552734
96,0.054646529257297516
97,0.054646529257297516
98,0.05464655160903931
99,0.05464655160903931
100,0.054646968841552734
101,0.05464698374271393
102,0.05464654415845871
103,0.05464655160903931
104,0.05464698374271393
105,0.054646968841552734
106,0.05464651435613632
107,0.054646529257297516
108,0.054646529257297516
109,0.05464655160903931
110,0.054646968841552734
111,0.054646529257297516
112,0.054646968841552734
113,0.05464654415845871
114,0.05464698374271393
115,0.054646529257297516
116,0.054646968841552734
117,0.054646968841552734
118,0.054646529257297516
119,0.05464655160903931
120,0.05464695394039154
121,0.054646529257297516
122,0.05464698374271393
123,0.054646968841552734
124,0.05464698374271393
125,0.05464654415845871
126,0.05464655160903931
127,0.05464698374271393
128,0.054646529257297516
129,0.054646968841552734
130,0.05464698374271393
131,0.05464655160903931
132,0.05464654415845871
133,0.05464655160903931
134,0.05464698374271393
135,0.054646529257297516
136,0.054646968841552734
137,0.05464698374271393
138,0.05464698374271393
139,0.054646968841552734
140,0.05464698374271393
141,0.054646968841552734
142,0.054646529257297516
143,0.05464655160903931
144,0.05464655160903931
145,0.05464695394039154
146,0.054646529257297516
147,0.05464655160903931
148,0.054646968841552734
149,0.05464698374271393
150,0.05464655160903931
151,0.054646529257297516
152,0.05464654415845871
153,0.054646529257297516
154,0.05464651435613632
155,0.054646968841552734
156,0.054646968841552734
157,0.054646529257297516
158,0.05464695394039154
159,0.05464696139097214
160,0.054646968841552734
161,0.05464698374271393
162,0.054646968841552734
163,0.054646529257297516
164,0.0546465739607811
165,0.054646968841552734
166,0.054646529257297516
167,0.05464651435613632
168,0.05464651435613632
169,0.05464655160903931
170,0.05464698374271393
171,0.05464698374271393
172,0.054646968841552734
173,0.05464698374271393
174,0.05464698374271393
175,0.05464695394039154
176,0.05464651435613632
177,0.054646529257297516
178,0.054646968841552734
179,0.05464695394039154
180,0.05464654415845871
181,0.05464655160903931
182,0.054646529257297516
183,0.05464698374271393
184,0.054646968841552734
185,0.05464655160903931
186,0.05464698374271393
187,0.05464698374271393
188,0.054646529257297516
189,0.05464651435613632
190,0.054646968841552734
191,0.05464655160903931
192,0.054646529257297516
193,0.05464695394039154
194,0.05464698374271393
195,0.054646529257297516
196,0.05464655160903931
197,0.05464655160903931
198,0.05464655160903931
