step,obs/agent/xarm7_ball_ee-0/qvel_0,obs/agent/xarm7_ball_ee-0/qvel_1,obs/agent/xarm7_ball_ee-0/qvel_2,obs/agent/xarm7_ball_ee-0/qvel_3,obs/agent/xarm7_ball_ee-0/qvel_4,obs/agent/xarm7_ball_ee-0/qvel_5,obs/agent/xarm7_ball_ee-0/qvel_6,obs/agent/xarm7_ball_ee-0/qvel_7
0,-0.01778481714427471,-0.02516615390777588,-0.45122021436691284,0.12704694271087646,0.13001427054405212,-0.02187378704547882,-0.9726802110671997,-0.4960172772407532
1,0.19660930335521698,0.4897202253341675,-0.40368813276290894,0.2887524366378784,0.3385213315486908,0.04838787391781807,-0.0800962746143341,-0.6552735567092896
2,-0.07822951674461365,0.4038802683353424,-0.40831705927848816,0.321794718503952,0.4345916509628296,0.05951846390962601,-0.30231356620788574,-0.8487009406089783
3,0.004278840497136116,0.4207029640674591,-0.28315067291259766,0.2842951714992523,0.4495289921760559,0.07445155084133148,-0.35671141743659973,-0.8893547654151917
4,0.004940746817737818,0.43918177485466003,-0.12420657277107239,0.24320773780345917,0.018374793231487274,-0.033674634993076324,0.09473022073507309,0.007509475573897362
5,0.006342601962387562,0.44604748487472534,0.17766699194908142,0.22029471397399902,-0.19087427854537964,-0.0821804404258728,0.20845305919647217,-0.011481737717986107
6,-0.003249193076044321,0.4385642409324646,0.17929024994373322,0.2460400015115738,-0.24013091623783112,-0.08952932804822922,0.1320047825574875,-0.013982451520860195
7,0.18390235304832458,0.4134516716003418,0.3228813707828522,0.2960810959339142,-0.3712424635887146,-0.1290992796421051,0.055760692805051804,-0.021930480375885963
8,0.29471731185913086,0.3575674295425415,0.3680229187011719,0.35727474093437195,-0.44676175713539124,-0.38248154520988464,0.06364904344081879,-0.05253072455525398
9,0.39559516310691833,0.31957361102104187,0.3534404933452606,0.26984110474586487,-0.36190271377563477,-0.29592517018318176,0.07387048006057739,-0.04096738249063492
10,0.4361036419868469,0.32667046785354614,0.30116191506385803,0.30578649044036865,-0.24372294545173645,-0.3662320077419281,0.16502583026885986,-0.04592932015657425
11,0.3527153730392456,0.3811115324497223,0.09143326431512833,0.23250992596149445,-0.059079479426145554,-0.3875855803489685,0.340290367603302,-0.03980780392885208
12,0.2626691460609436,0.22330914437770844,0.17554177343845367,0.28990378975868225,0.042444609105587006,-0.36700698733329773,0.4089895486831665,-0.03301568329334259
13,0.031461331993341446,-0.020993778482079506,0.13930556178092957,0.3340277671813965,-0.10674037784337997,-0.02584768831729889,0.4156986176967621,-0.022732505574822426
