step,obs/agent/xarm7_ball_ee-0/qpos_0,obs/agent/xarm7_ball_ee-0/qpos_1,obs/agent/xarm7_ball_ee-0/qpos_2,obs/agent/xarm7_ball_ee-0/qpos_3,obs/agent/xarm7_ball_ee-0/qpos_4,obs/agent/xarm7_ball_ee-0/qpos_5,obs/agent/xarm7_ball_ee-0/qpos_6,obs/agent/xarm7_ball_ee-0/qpos_7
0,0.023970501497387886,-0.31844577193260193,0.42449095845222473,0.6854376792907715,0.04928909242153168,0.8703441023826599,0.25662335753440857,0.7310147285461426
1,-0.006902165245264769,-0.28910985589027405,0.39443936944007874,0.6965335011482239,0.019915806129574776,0.841698408126831,0.22782975435256958,0.7310146689414978
2,-0.036885928362607956,-0.2582944333553314,0.3647092580795288,0.7141096591949463,-0.009607000276446342,0.8131322860717773,0.19829753041267395,0.7310238480567932
3,-0.06615449488162994,-0.22814978659152985,0.33487576246261597,0.7350441813468933,-0.039187781512737274,0.7843028903007507,0.16863243281841278,0.7310539484024048
4,-0.09444280713796616,-0.19827434420585632,0.30500999093055725,0.7548194527626038,-0.06877856701612473,0.7553758025169373,0.13893023133277893,0.7310804724693298
5,-0.12119241058826447,-0.16856668889522552,0.2750222980976105,0.7708389163017273,-0.09838008880615234,0.7264836430549622,0.10922639071941376,0.7310991883277893
6,-0.1476677805185318,-0.13939844071865082,0.24521124362945557,0.7781407237052917,-0.12764202058315277,0.6988880634307861,0.07952631264925003,0.7311081886291504
7,-0.17549476027488708,-0.10989565402269363,0.21563680469989777,0.7777903079986572,-0.15524350106716156,0.67305988073349,0.049829017370939255,0.7310968637466431
8,-0.2045903354883194,-0.07908344268798828,0.1861044019460678,0.7804412245750427,-0.17236310243606567,0.6482316255569458,0.02012261562049389,0.7310542464256287
9,-0.234136164188385,-0.048493437469005585,0.15656696259975433,0.786563515663147,-0.17569145560264587,0.6226463317871094,-0.009596707299351692,0.7310097217559814
10,-0.26364022493362427,-0.018012166023254395,0.12691792845726013,0.7950260043144226,-0.1740129441022873,0.596939742565155,-0.03932613879442215,0.7310083508491516
11,-0.29274752736091614,0.011409911327064037,0.09716303646564484,0.7978410720825195,-0.16952763497829437,0.5733644962310791,-0.06904834508895874,0.731033444404602
12,-0.321493923664093,0.04059148579835892,0.06743375957012177,0.7929591536521912,-0.1765986829996109,0.5623441934585571,-0.09875442832708359,0.7310130000114441
13,-0.34102803468704224,0.07153134047985077,0.03641952946782112,0.7922921180725098,-0.17724862694740295,0.5589389204978943,-0.12840896844863892,0.7310009002685547
14,-0.3338276147842407,0.10419335961341858,0.003588965628296137,0.8100684285163879,-0.18077269196510315,0.5440561771392822,-0.15785910189151764,0.7309922575950623
15,-0.3101968765258789,0.13160979747772217,-0.025335753336548805,0.8259990215301514,-0.19517706334590912,0.5419260263442993,-0.1861126720905304,0.7310072779655457
16,-0.28335386514663696,0.15556186437606812,-0.051503680646419525,0.8468597531318665,-0.212217316031456,0.5434466600418091,-0.20558571815490723,0.7310560941696167
17,-0.255988746881485,0.1738089621067047,-0.07570922374725342,0.8695133924484253,-0.22464829683303833,0.5473860502243042,-0.2130703330039978,0.7310619950294495
18,-0.2301350086927414,0.1916458010673523,-0.09886839240789413,0.8911351561546326,-0.23004783689975739,0.5479124784469604,-0.21706968545913696,0.731051504611969
19,-0.20991867780685425,0.20997506380081177,-0.11933606117963791,0.9118667840957642,-0.22792257368564606,0.5420293211936951,-0.21977345645427704,0.7310429215431213
20,-0.19413655996322632,0.22702261805534363,-0.13941022753715515,0.9292775392532349,-0.22118467092514038,0.5247625708580017,-0.21683406829833984,0.7310687899589539
21,-0.1883312314748764,0.2420857548713684,-0.1538112461566925,0.9448152184486389,-0.20745766162872314,0.5079086422920227,-0.205609530210495,0.7310471534729004
22,-0.18684107065200806,0.26045823097229004,-0.16715997457504272,0.9607107043266296,-0.18565456569194794,0.4936964511871338,-0.18609535694122314,0.7310034036636353
23,-0.1766892373561859,0.2730398178100586,-0.1871282160282135,0.9710532426834106,-0.15880052745342255,0.4862276315689087,-0.16234105825424194,0.7310328483581543
24,-0.1643470674753189,0.2768417000770569,-0.20724599063396454,0.9733400940895081,-0.13035739958286285,0.4837285876274109,-0.13694755733013153,0.7310242652893066
25,-0.15064167976379395,0.2796964645385742,-0.22387473285198212,0.9785702228546143,-0.10123397409915924,0.48246362805366516,-0.11194023489952087,0.731098473072052
26,-0.1323346197605133,0.2916564345359802,-0.23742832243442535,0.9935799837112427,-0.07510755211114883,0.48127999901771545,-0.08732333034276962,0.7312456369400024
27,-0.11827573925256729,0.30816003680229187,-0.2511040270328522,1.0144561529159546,-0.05854546278715134,0.47196218371391296,-0.06269656121730804,0.7313309907913208
28,-0.10795465111732483,0.32606932520866394,-0.2660360038280487,1.040174126625061,-0.05522101745009422,0.4633793830871582,-0.038898903876543045,0.7313458323478699
29,-0.10499371588230133,0.3457569181919098,-0.2889192998409271,1.0588585138320923,-0.06739658117294312,0.44073396921157837,-0.015419308096170425,0.7313298583030701
30,-0.10576606541872025,0.36300545930862427,-0.3148289620876312,1.0572452545166016,-0.048050325363874435,0.41650786995887756,0.0021807739976793528,0.7311129570007324
31,-0.12766094505786896,0.3621724247932434,-0.30683791637420654,1.067167043685913,-0.041303399950265884,0.4122195243835449,-0.026229258626699448,0.7310137152671814
32,-0.1348045915365219,0.366219162940979,-0.29483935236930847,1.0599933862686157,-0.03589725121855736,0.4103177785873413,-0.055841416120529175,0.7310114502906799
33,-0.12082912772893906,0.3662668466567993,-0.3095473051071167,1.0629968643188477,-0.018246177583932877,0.3981136679649353,-0.08485904335975647,0.7310364842414856
34,-0.11823253333568573,0.37315648794174194,-0.3202648162841797,1.0521148443222046,-0.00516083836555481,0.3798392117023468,-0.11145167797803879,0.7310072183609009
35,-0.10993482917547226,0.36926305294036865,-0.3176075518131256,1.0453616380691528,-0.0023463305551558733,0.3779464364051819,-0.12465303391218185,0.7309664487838745
36,-0.10298154503107071,0.35298946499824524,-0.3234573006629944,1.0196914672851562,-0.006933541037142277,0.38015714287757874,-0.1324995905160904,0.7310971021652222
37,-0.10715581476688385,0.3311516046524048,-0.32046425342559814,0.9952855110168457,-0.004777227994054556,0.3774448037147522,-0.14121314883232117,0.7310091853141785
38,-0.12201050668954849,0.3087722063064575,-0.3091420531272888,0.9751336574554443,0.01727498136460781,0.34893885254859924,-0.14852218329906464,0.7310035228729248
39,-0.14619433879852295,0.2811570167541504,-0.2832832634449005,0.966452419757843,0.047008346766233444,0.31984594464302063,-0.1468685418367386,0.7309648990631104
40,-0.16767986118793488,0.24916769564151764,-0.2616162598133087,0.9423062801361084,0.07693096995353699,0.2895061671733856,-0.17146246135234833,0.7309922575950623
41,-0.19162771105766296,0.22432167828083038,-0.2499241828918457,0.9142985343933105,0.10664042830467224,0.2597041428089142,-0.19371843338012695,0.7310240268707275
42,-0.22135372459888458,0.22786085307598114,-0.23288197815418243,0.8968084454536438,0.13669931888580322,0.2292351871728897,-0.1855395883321762,0.7310146689414978
43,-0.2309274673461914,0.2341378927230835,-0.21380653977394104,0.8850506544113159,0.1656251698732376,0.20031510293483734,-0.18420882523059845,0.73092120885849
44,-0.23465709388256073,0.2442212998867035,-0.19457107782363892,0.8717386722564697,0.19218681752681732,0.17654505372047424,-0.1662597805261612,0.731007993221283
45,-0.24436622858047485,0.25288769602775574,-0.1811457872390747,0.8628461956977844,0.21799461543560028,0.1712333858013153,-0.14158524572849274,0.7309941053390503
46,-0.24911241233348846,0.25339066982269287,-0.16417792439460754,0.869900107383728,0.23468872904777527,0.18855632841587067,-0.12276032567024231,0.7307748794555664
47,-0.24894554913043976,0.253837525844574,-0.1607353836297989,0.853486955165863,0.2563525438308716,0.2005583792924881,-0.1185869574546814,0.7310976386070251
48,-0.24984773993492126,0.23819993436336517,-0.15262557566165924,0.8590894341468811,0.2805997133255005,0.22520825266838074,-0.09834786504507065,0.7306914925575256
49,-0.22795610129833221,0.2203797698020935,-0.16913209855556488,0.8473485112190247,0.3081395626068115,0.24797092378139496,-0.07278718799352646,0.7310457229614258
50,-0.2072729915380478,0.22692713141441345,-0.19733110070228577,0.8593804240226746,0.3342205882072449,0.2647206485271454,-0.07383952289819717,0.731008768081665
51,-0.195791557431221,0.23699143528938293,-0.22479484975337982,0.8779600858688354,0.3549806475639343,0.2610049843788147,-0.08275672793388367,0.7310846447944641
52,-0.1757962852716446,0.2281983643770218,-0.25492870807647705,0.8569937944412231,0.34851157665252686,0.282341867685318,-0.07737689465284348,0.731066882610321
53,-0.15019139647483826,0.21254822611808777,-0.2834465801715851,0.8654911518096924,0.33726444840431213,0.2832871973514557,-0.09823743253946304,0.7309976816177368
54,-0.12281434237957001,0.22196145355701447,-0.3136158287525177,0.8513020873069763,0.3315839469432831,0.26661527156829834,-0.12440276890993118,0.7312651872634888
55,-0.09835264831781387,0.22658249735832214,-0.34015628695487976,0.8597429394721985,0.3461666405200958,0.2493072748184204,-0.14700353145599365,0.7310019731521606
56,-0.08866626769304276,0.23290373384952545,-0.32439425587654114,0.8446090817451477,0.3718571364879608,0.2188415676355362,-0.1597108542919159,0.7309888601303101
57,-0.07135473936796188,0.23404920101165771,-0.3200831413269043,0.8190183043479919,0.38392171263694763,0.19298601150512695,-0.1358659863471985,0.7310479283332825
58,-0.07904091477394104,0.2376335710287094,-0.31630274653434753,0.8142446875572205,0.36521095037460327,0.18010976910591125,-0.13472500443458557,0.7311083078384399
59,-0.09319688379764557,0.25057193636894226,-0.31135502457618713,0.8370104432106018,0.3464600145816803,0.17448458075523376,-0.13138937950134277,0.7310314178466797
60,-0.11104260385036469,0.26436567306518555,-0.2948140501976013,0.863086998462677,0.34573474526405334,0.1959172785282135,-0.11383668333292007,0.7309958934783936
61,-0.11800315231084824,0.2610439658164978,-0.2844815254211426,0.875504195690155,0.33788853883743286,0.22261804342269897,-0.11028748750686646,0.7309821248054504
62,-0.10971685498952866,0.2531885802745819,-0.29908445477485657,0.8745514154434204,0.3399287164211273,0.2484893798828125,-0.126064270734787,0.7310609221458435
63,-0.10289172828197479,0.24625509977340698,-0.3118988871574402,0.8745580911636353,0.3486279547214508,0.2644783854484558,-0.1261652410030365,0.7309938669204712
64,-0.1000085398554802,0.24586151540279388,-0.3273288607597351,0.8685442209243774,0.3557479679584503,0.24615833163261414,-0.11650511622428894,0.7311598062515259
65,-0.09424423426389694,0.24022990465164185,-0.33630961179733276,0.8545849323272705,0.3468802273273468,0.23941977322101593,-0.13534590601921082,0.7310055494308472
66,-0.08092524856328964,0.23336337506771088,-0.3438092768192291,0.8495403528213501,0.3551178276538849,0.2307678610086441,-0.14085012674331665,0.7309967875480652
67,-0.08825872093439102,0.2481074333190918,-0.3266167938709259,0.8575599789619446,0.3767291009426117,0.20964738726615906,-0.12476895749568939,0.7310234308242798
68,-0.0979108065366745,0.26250508427619934,-0.3106441795825958,0.8502914905548096,0.3545839190483093,0.22241197526454926,-0.12356428056955338,0.7310889363288879
69,-0.08840436488389969,0.24710948765277863,-0.32763761281967163,0.8613306283950806,0.33543121814727783,0.24100501835346222,-0.1363777369260788,0.7310066819190979
70,-0.09354695677757263,0.2537543475627899,-0.32579928636550903,0.8768044114112854,0.3558771312236786,0.23744165897369385,-0.14065209031105042,0.731018602848053
71,-0.10057469457387924,0.2600538730621338,-0.3112059235572815,0.8692518472671509,0.3764171898365021,0.24058252573013306,-0.11417917162179947,0.7309865355491638
72,-0.10090140253305435,0.24813953042030334,-0.3204691410064697,0.8669110536575317,0.3493110239505768,0.2516956329345703,-0.11605214327573776,0.7310751080513
73,-0.0915495753288269,0.23254317045211792,-0.34054267406463623,0.8594872951507568,0.3277239203453064,0.2646534740924835,-0.1406145840883255,0.7310270071029663
74,-0.08775163441896439,0.24486307799816132,-0.34192419052124023,0.8743657469749451,0.35085466504096985,0.24183884263038635,-0.15048466622829437,0.7310085296630859
75,-0.09261401742696762,0.25467249751091003,-0.32184526324272156,0.859998345375061,0.37880194187164307,0.21702086925506592,-0.12545810639858246,0.7309958934783936
76,-0.09118708223104477,0.25132986903190613,-0.3153637945652008,0.8473104238510132,0.3538272976875305,0.23071278631687164,-0.11865664273500443,0.7310301065444946
77,-0.08909501880407333,0.2393406629562378,-0.33406299352645874,0.8590649962425232,0.335855096578598,0.23516418039798737,-0.13504652678966522,0.7311100959777832
78,-0.0985867902636528,0.2517218589782715,-0.3264281153678894,0.8731556534767151,0.3522779643535614,0.2364395558834076,-0.1392800658941269,0.730993390083313
79,-0.10152965784072876,0.25641775131225586,-0.3139173686504364,0.8657269477844238,0.36881765723228455,0.2368711680173874,-0.1156589612364769,0.7310276031494141
80,-0.096032053232193,0.2437869757413864,-0.32262736558914185,0.8602122664451599,0.34516996145248413,0.25465628504753113,-0.11839517205953598,0.7310034036636353
81,-0.093077652156353,0.2389209121465683,-0.34176117181777954,0.8673708438873291,0.33321529626846313,0.2518501281738281,-0.13935890793800354,0.7311388254165649
82,-0.09541861712932587,0.24970723688602448,-0.33012330532073975,0.8728998899459839,0.35598766803741455,0.23780076205730438,-0.14460064470767975,0.730963408946991
