step,next_obs_0,next_obs_1,next_obs_2,next_obs_3,next_obs_4,next_obs_5,next_obs_6,next_obs_7,next_obs_8,next_obs_9,next_obs_10,next_obs_11,next_obs_12,next_obs_13,next_obs_14,next_obs_15,next_obs_16,next_obs_17,next_obs_18,next_obs_19,next_obs_20,next_obs_21,next_obs_22,next_obs_23,next_obs_24,next_obs_25,next_obs_26,next_obs_27,next_obs_28,next_obs_29,next_obs_30,next_obs_31,next_obs_32,next_obs_33,next_obs_34,next_obs_35,next_obs_36,next_obs_37,next_obs_38,next_obs_39,next_obs_40,next_obs_41,next_obs_42,next_obs_43,next_obs_44,next_obs_45,next_obs_46,next_obs_47,next_obs_48,next_obs_49,next_obs_50,next_obs_51,next_obs_52,next_obs_53,next_obs_54,next_obs_55,next_obs_56,next_obs_57,next_obs_58,next_obs_59,next_obs_60,next_obs_61,next_obs_62,next_obs_63,next_obs_64
0,0.14859534800052643,-0.1903207004070282,0.3800947964191437,0.43504422903060913,0.44961056113243103,1.389493703842163,-0.3780372738838196,0.7305544018745422,-0.2885313630104065,0.6752646565437317,-0.4227908253669739,0.13415835797786713,-0.08478322625160217,0.016476355493068695,1.081400990486145,0.6612294912338257,0.1079135462641716,-0.10368268191814423,0.09786132723093033,1.2054907083511353,0.012748690322041512,1.4135082960128784,0.47845637798309326,0.7307398319244385,-0.374417245388031,0.49759140610694885,-0.39582645893096924,0.2037121057510376,0.39802971482276917,-0.4131465256214142,-0.10790584236383438,0.2841501235961914,0.002651691436767578,0.4880695343017578,0.019771873950958252,0.38516825437545776,-0.815068244934082,-0.432792603969574,-0.7283369898796082,0.01951378583908081,-0.6849412322044373,0.4001716375350952,-0.24213695526123047,0.17114365100860596,-0.2704927921295166,-0.9616122245788574,0.04621365666389465,-0.1029355525970459,-0.01883983612060547,-0.9945096373558044,0.3228231370449066,-0.010730266571044922,-0.03100002557039261,0.997649073600769,-0.06852986663579941,1.354327537228528e-06,0.06852986663579941,0.997649073600769,1.0934397778328275e-06,0.22237691283226013,0.11023768782615662,-0.0310000479221344,0.4232693612575531,-0.13169822096824646,-0.031000003218650818
1,0.13572224974632263,-0.15118378400802612,0.35166114568710327,0.44919395446777344,0.4382631480693817,1.3906134366989136,-0.3513687551021576,0.7307050228118896,-0.24865873157978058,0.5646666288375854,-0.4277667999267578,0.1888769119977951,-0.27267104387283325,-0.09351281076669693,0.4002590775489807,1.1614360809326172,0.08715735375881195,-0.07349900901317596,0.07223935425281525,1.22350013256073,0.040953729301691055,1.3846973180770874,0.47405296564102173,0.7306793332099915,-0.5142327547073364,0.46336033940315247,-0.412285715341568,0.2567923367023468,0.3848798871040344,-0.4095236361026764,-0.06309287250041962,0.41144219040870667,0.0061986446380615234,0.48742151260375977,0.0200258269906044,0.33367568254470825,-0.8409445881843567,-0.42599618434906006,-0.7446572184562683,0.041968584060668945,-0.6661263108253479,0.4170748293399811,-0.24805593490600586,0.1670839786529541,-0.3183126449584961,-0.9479356408119202,0.009761007502675056,-0.09198852628469467,0.020637989044189453,-0.9955462217330933,0.3228231966495514,-0.010730266571044922,-0.03100006654858589,0.997649073600769,-0.0685298889875412,1.6606668395979796e-06,0.0685298889875412,0.997649073600769,1.4576348803529982e-06,0.2223769724369049,0.11023768782615662,-0.031000081449747086,0.4232694208621979,-0.13169822096824646,-0.031000051647424698
2,0.12455963343381882,-0.1129918321967125,0.32370781898498535,0.4639874994754791,0.4277772009372711,1.3919577598571777,-0.32537469267845154,0.7306792736053467,-0.21576833724975586,0.57632976770401,-0.41477787494659424,0.18073834478855133,-0.2317717969417572,-0.06931646168231964,0.39597803354263306,1.1642749309539795,0.06281624734401703,-0.04354090616106987,0.046519290655851364,1.2453879117965698,0.06910298019647598,1.3558694124221802,0.4652620553970337,0.7306758165359497,-0.540488600730896,0.4601641297340393,-0.40458089113235474,0.3140910267829895,0.3839089870452881,-0.4100077748298645,-0.12529566884040833,0.4054359793663025,0.009922921657562256,0.48667192459106445,0.020025521516799927,0.28342509269714355,-0.8635289669036865,-0.41711872816085815,-0.7590192556381226,0.06385248899459839,-0.6479295492172241,0.4361180067062378,-0.25726985931396484,0.16477280855178833,-0.3654409646987915,-0.9304361939430237,-0.027231696993112564,-0.07303256541490555,0.05782485008239746,-0.9956518411636353,0.32282310724258423,-0.010730266571044922,-0.031000062823295593,0.997649073600769,-0.06852994114160538,2.0401364508870756e-06,0.06852994114160538,0.997649073600769,1.2173936738690827e-06,0.22237688302993774,0.11023769527673721,-0.03100014477968216,0.4232693314552307,-0.13169822096824646,-0.030999980866909027
3,0.11597363650798798,-0.07481259107589722,0.29685863852500916,0.4786021411418915,0.41977930068969727,1.3944717645645142,-0.3013027012348175,0.7306733131408691,-0.1795884668827057,0.5768300294876099,-0.3855263888835907,0.17527779936790466,-0.19319400191307068,-0.048955321311950684,0.3814028799533844,1.1786348819732666,0.03765136003494263,-0.013582147657871246,0.021600594744086266,1.2699662446975708,0.09724511206150055,1.3270715475082397,0.4539792537689209,0.7306850552558899,-0.5473882555961609,0.45856788754463196,-0.3908440172672272,0.3525756597518921,0.3835350275039673,-0.40950366854667664,-0.16052702069282532,0.40474414825439453,0.012642085552215576,0.4861273765563965,0.020024709403514862,0.2344961166381836,-0.8823282718658447,-0.40805450081825256,-0.7734187841415405,0.08496403694152832,-0.6281754970550537,0.4563232660293579,-0.2686467170715332,0.1636771857738495,-0.4095325469970703,-0.9100574851036072,-0.06386277079582214,-0.0477023720741272,0.09126782417297363,-0.9946831464767456,0.3228231370449066,-0.010730266571044922,-0.03100002557039261,0.997649073600769,-0.06852993369102478,1.5386971199404798e-06,0.06852993369102478,0.997649073600769,1.4376608987731743e-06,0.22237691283226013,0.11023769527673721,-0.031000029295682907,0.4232693612575531,-0.13169822096824646,-0.03100002184510231
4,0.10970955342054367,-0.03683580830693245,0.27169251441955566,0.49322742223739624,0.4140813946723938,1.3979909420013428,-0.2792741060256958,0.7307938933372498,-0.14293472468852997,0.5770529508590698,-0.3371954560279846,0.13634639978408813,-0.153032124042511,-0.0755230039358139,0.33467531204223633,1.1580716371536255,0.012366600334644318,0.016327477991580963,-0.0025828564539551735,1.2961821556091309,0.125619575381279,1.2982171773910522,0.4400891363620758,0.7307006120681763,-0.5457900762557983,0.45691347122192383,-0.3797108232975006,0.3755326569080353,0.3871200680732727,-0.4104335308074951,-0.19662190973758698,0.4095749258995056,0.014533936977386475,0.4858717918395996,0.020034804940223694,0.18794649839401245,-0.8975816965103149,-0.3987770974636078,-0.7875421047210693,0.104891836643219,-0.6072686314582825,0.4770817756652832,-0.2820014953613281,0.16343125700950623,-0.4495340585708618,-0.8876633644104004,-0.09986372292041779,-0.017364593222737312,0.12045937776565552,-0.9925663471221924,0.3228231966495514,-0.010730266571044922,-0.03100006654858589,0.997649073600769,-0.0685298964381218,1.6536537259526085e-06,0.0685298964381218,0.997649073600769,1.4568474853149382e-06,0.2223769724369049,0.11023768782615662,-0.031000081449747086,0.4232694208621979,-0.13169822096824646,-0.031000051647424698
5,0.10503984987735748,0.0007199501269496977,0.2486012876033783,0.508014440536499,0.4098445475101471,1.402381181716919,-0.26009899377822876,0.7308270931243896,-0.14646919071674347,0.5732996463775635,-0.32177719473838806,0.1408645510673523,0.17452409863471985,0.117222860455513,0.06032504141330719,-0.5824657082557678,-0.012823599390685558,0.046117231249809265,-0.02435828559100628,1.3225297927856445,0.1541559100151062,1.2693507671356201,0.4249899983406067,0.7307637333869934,-0.5125958919525146,0.4586930274963379,-0.3403228223323822,0.3732756972312927,0.39077579975128174,-0.4100275933742523,-0.2131321132183075,0.33682066202163696,0.015853583812713623,0.4857358932495117,0.020027272403240204,0.1451168656349182,-0.9094621539115906,-0.3896403908729553,-0.8010998368263245,0.12311822175979614,-0.5857311487197876,0.49754005670547485,-0.2964644432067871,0.16344788670539856,-0.48489677906036377,-0.8641811609268188,-0.1344100683927536,0.01575842685997486,0.1450284719467163,-0.9893020391464233,0.32282310724258423,-0.010730266571044922,-0.031000062823295593,0.997649073600769,-0.06852994114160538,2.0492377643677173e-06,0.06852994114160538,0.997649073600769,1.2080389524271595e-06,0.22237688302993774,0.11023769527673721,-0.031000148504972458,0.4232693314552307,-0.13169822096824646,-0.03099997714161873
6,0.10095764696598053,0.037721604108810425,0.22820107638835907,0.5232906937599182,0.40635189414024353,1.4076759815216064,-0.24273940920829773,0.730831503868103,-0.1467897593975067,0.5566123127937317,-0.27207034826278687,0.18274299800395966,0.03662322461605072,0.07229632139205933,0.13897043466567993,-0.07192066311836243,-0.0372496098279953,0.0759681984782219,-0.04142008721828461,1.3492810726165771,0.18306368589401245,1.2403157949447632,0.40868523716926575,0.7308070659637451,-0.45793676376342773,0.45727425813674927,-0.2662815749645233,0.381268173456192,0.3974490463733673,-0.412934809923172,-0.22974230349063873,0.2923825979232788,0.016858398914337158,0.4856109619140625,0.020018547773361206,0.10602355003356934,-0.9188851714134216,-0.38001206517219543,-0.8139344453811646,0.1393328309059143,-0.5640010237693787,0.5177063941955566,-0.3102684020996094,0.16378191113471985,-0.5131328105926514,-0.8417008519172668,-0.16803158819675446,0.05083982273936272,0.1656206250190735,-0.9848782420158386,0.3228231370449066,-0.010730266571044922,-0.03100002557039261,0.997649073600769,-0.06852997094392776,1.5197692846413702e-06,0.06852997094392776,0.997649073600769,1.4220647699403344e-06,0.22237691283226013,0.11023769527673721,-0.031000029295682907,0.4232693612575531,-0.13169822096824646,-0.03100002184510231
7,0.0956980362534523,0.07345770299434662,0.21020275354385376,0.5386415719985962,0.40334975719451904,1.4137046337127686,-0.22804327309131622,0.7308404445648193,-0.16642162203788757,0.5405758023262024,-0.2408214509487152,0.18212741613388062,0.04379700496792793,0.08262401819229126,0.10013464838266373,-0.07670221477746964,-0.05870750918984413,0.10562540590763092,-0.05366670712828636,1.3754749298095703,0.2120230793952942,1.2112849950790405,0.3923323154449463,0.7308446168899536,-0.3708605170249939,0.45909661054611206,-0.19039955735206604,0.36941179633140564,0.40035128593444824,-0.4122695028781891,-0.2300426959991455,0.18240311741828918,0.017877161502838135,0.4853968620300293,0.02001558244228363,0.06974858045578003,-0.9261212944984436,-0.3707215189933777,-0.8256201148033142,0.1549890637397766,-0.542521595954895,0.5372047424316406,-0.3218879699707031,0.1641128957271576,-0.5336403846740723,-0.8216425180435181,-0.2003282904624939,0.0858965814113617,0.18299269676208496,-0.9793545007705688,0.3228231966495514,-0.010730266571044922,-0.03100006654858589,0.997649073600769,-0.06852987408638,1.6612581248409697e-06,0.06852987408638,0.997649073600769,1.4468856761595816e-06,0.2223769724369049,0.11023768782615662,-0.031000081449747086,0.4232694208621979,-0.13169822096824646,-0.031000051647424698
8,0.08925990760326385,0.10734079778194427,0.19443179666996002,0.5534346699714661,0.40094614028930664,1.4201277494430542,-0.21577990055084229,0.7308562994003296,-0.17404675483703613,0.5125603675842285,-0.21244953572750092,0.17328140139579773,0.05322029069066048,0.08596103638410568,0.061022885143756866,-0.11314015090465546,-0.07686574757099152,0.13494747877120972,-0.06085745245218277,1.3989527225494385,0.2409416139125824,1.1823968887329102,0.37637466192245483,0.7308825254440308,-0.2935677170753479,0.46439245343208313,-0.11274097859859467,0.3221476972103119,0.4005122482776642,-0.4082864224910736,-0.22410094738006592,0.1720942258834839,0.01884603500366211,0.4851250648498535,0.02001531422138214,0.035965919494628906,-0.9315043687820435,-0.3619477450847626,-0.8360350131988525,0.17037612199783325,-0.5215530395507812,0.5553216934204102,-0.33040761947631836,0.16349822282791138,-0.5472263097763062,-0.8045727610588074,-0.23066428303718567,0.1180981993675232,0.19860905408859253,-0.9729374051094055,0.32282310724258423,-0.010730266571044922,-0.031000062823295593,0.997649073600769,-0.06852991878986359,2.0506213331827894e-06,0.06852991878986359,0.997649073600769,1.2016541859338759e-06,0.22237688302993774,0.11023768782615662,-0.031000148504972458,0.4232693314552307,-0.13169822096824646,-0.03099997714161873
9,0.08226944506168365,0.13792254030704498,0.1807202398777008,0.5666479468345642,0.39925920963287354,1.426412582397461,-0.21042148768901825,0.7308681607246399,-0.1547061949968338,0.46708986163139343,-0.20549450814723969,0.15995539724826813,0.15869592130184174,0.1464020311832428,-0.11351098120212555,-0.4846908748149872,-0.08956768363714218,0.16397815942764282,-0.06351572275161743,1.418327808380127,0.26907098293304443,1.153874397277832,0.36134645342826843,0.7309243083000183,-0.15807904303073883,0.47017914056777954,-0.03431161120533943,0.2556285560131073,0.39208561182022095,-0.4010254144668579,-0.21097013354301453,0.08593226969242096,0.019663095474243164,0.4848136901855469,0.020015187561511993,0.0076261162757873535,-0.9338828921318054,-0.3574976921081543,-0.8448360562324524,0.18524479866027832,-0.5019326210021973,0.571559727191925,-0.3344721794128418,0.16112354397773743,-0.5538867712020874,-0.7915884256362915,-0.25806498527526855,0.14491842687129974,0.2135624885559082,-0.9661210179328918,0.3228231370449066,-0.010730266571044922,-0.03100002557039261,0.997649073600769,-0.06852994859218597,1.5201007954601664e-06,0.06852994859218597,0.997649073600769,1.4159303418637137e-06,0.22237691283226013,0.11023769527673721,-0.031000029295682907,0.4232693612575531,-0.13169822096824646,-0.03100002184510231
