step,next_obs_0,next_obs_1,next_obs_2,next_obs_3,next_obs_4,next_obs_5,next_obs_6,next_obs_7,next_obs_8,next_obs_9,next_obs_10,next_obs_11,next_obs_12,next_obs_13,next_obs_14,next_obs_15,next_obs_16,next_obs_17,next_obs_18,next_obs_19,next_obs_20,next_obs_21,next_obs_22,next_obs_23,next_obs_24,next_obs_25,next_obs_26,next_obs_27,next_obs_28,next_obs_29,next_obs_30,next_obs_31,next_obs_32,next_obs_33,next_obs_34,next_obs_35,next_obs_36,next_obs_37,next_obs_38,next_obs_39,next_obs_40,next_obs_41,next_obs_42,next_obs_43,next_obs_44,next_obs_45,next_obs_46,next_obs_47,next_obs_48,next_obs_49,next_obs_50,next_obs_51,next_obs_52,next_obs_53,next_obs_54,next_obs_55,next_obs_56,next_obs_57,next_obs_58,next_obs_59,next_obs_60,next_obs_61,next_obs_62,next_obs_63,next_obs_64
0,0.000692702189553529,-0.852439820766449,-0.20786361396312714,0.6575496792793274,-0.14250300824642181,0.9024970531463623,-0.09198286384344101,0.7311785817146301,-0.5156801342964172,0.5104095935821533,-0.5351099967956543,-0.07539687305688858,-0.4235822558403015,0.18851307034492493,-0.12743258476257324,-0.18712924420833588,0.2977040708065033,-0.6956631541252136,0.18894913792610168,0.5304821729660034,-0.090079165995121,1.4383984804153442,0.2823946475982666,0.7309777736663818,0.02563895285129547,0.5350469946861267,0.1703597903251648,-0.37916216254234314,0.4106101393699646,-0.18174158036708832,0.23965482413768768,-0.010884004645049572,0.4268972873687744,0.23162128031253815,0.2851828932762146,-0.050940752029418945,-0.9979832768440247,0.03787219524383545,0.5595433115959167,-0.05993080139160156,-0.8266314268112183,0.19920802116394043,-0.29202598333358765,0.10698500275611877,0.1829695701599121,-0.9489868879318237,0.2567994296550751,-0.10863074660301208,-0.2791249752044678,-0.9540904760360718,0.3490941524505615,0.008704115636646748,-0.03100002184510231,0.8826770186424255,0.4699800908565521,1.740693846841168e-07,-0.4699800908565521,0.8826770186424255,6.093667934692348e-07,0.19983994960784912,0.058159925043582916,-0.03099996969103813,0.4983483552932739,-0.04075169563293457,-0.03100007399916649
1,-0.028219571337103844,-0.8207147717475891,-0.23830443620681763,0.6629866361618042,-0.17196024954319,0.8915796279907227,-0.09781093150377274,0.7311996221542358,-0.453105092048645,0.451526015996933,-0.47626158595085144,0.10638848692178726,-0.41442519426345825,-0.15935568511486053,-0.0813092514872551,-0.19804777204990387,0.29471370577812195,-0.6660117506980896,0.2053496539592743,0.5270828008651733,-0.06678628921508789,1.4431507587432861,0.27961334586143494,0.731011152267456,-0.026223955675959587,0.4241676926612854,0.24610796570777893,-0.02747649885714054,0.3288111388683319,0.06424246728420258,-0.03903724253177643,-0.008159634657204151,0.42466282844543457,0.20200440287590027,0.27542081475257874,-0.09282135963439941,-0.9943760633468628,0.0509951189160347,0.5394722819328308,-0.09327292442321777,-0.8368213176727295,0.1880042552947998,-0.2874666750431061,0.09866680204868317,0.19611763954162598,-0.948025643825531,0.2505699694156647,-0.14765329658985138,-0.2811692953109741,-0.9482312202453613,0.3490941524505615,0.008704125881195068,-0.031000029295682907,0.8826775550842285,0.4699791371822357,1.7375755589910113e-07,-0.4699791371822357,0.8826775550842285,7.617388746439246e-07,0.1998400092124939,0.058160100132226944,-0.030999962240457535,0.49834829568862915,-0.04075184836983681,-0.03100009635090828
2,-0.05653845891356468,-0.7904137372970581,-0.2682236433029175,0.6720361709594727,-0.20094040036201477,0.8736539483070374,-0.09950294345617294,0.7312134504318237,-0.45630350708961487,0.45359006524086,-0.4838597774505615,0.12382526695728302,-0.4118478298187256,-0.24818174540996552,-0.023331156000494957,0.02758156880736351,0.29167959094047546,-0.6391826272010803,0.22339646518230438,0.5244554877281189,-0.046488404273986816,1.453446388244629,0.27166807651519775,0.7310310006141663,-0.031240683048963547,0.428457111120224,0.26816725730895996,-0.08135175704956055,0.289648175239563,0.15214522182941437,-0.11088316887617111,-0.007688468787819147,0.4230668544769287,0.17188766598701477,0.2700149416923523,-0.13787293434143066,-0.9883992671966553,0.06370139867067337,0.5268613696098328,-0.12764978408813477,-0.8403110504150391,0.17580914497375488,-0.2845688760280609,0.09196195006370544,0.21517890691757202,-0.9448237419128418,0.24699410796165466,-0.18623527884483337,-0.28797829151153564,-0.9393534660339355,0.3490941524505615,0.008704136125743389,-0.031000029295682907,0.882676899433136,0.46998026967048645,2.3521788250491227e-07,-0.46998026967048645,0.882676899433136,9.149673019237525e-07,0.19983994960784912,0.05815991386771202,-0.03099995106458664,0.4983483552932739,-0.04075163975358009,-0.031000107526779175
3,-0.08489982783794403,-0.7600334882736206,-0.29819831252098083,0.6833547353744507,-0.22959554195404053,0.853443443775177,-0.0982922837138176,0.7312273979187012,-0.4608604609966278,0.4482216536998749,-0.48562848567962646,0.1631513386964798,-0.40694937109947205,-0.2808372974395752,0.017293818295001984,0.025923829525709152,0.28926050662994385,-0.612743079662323,0.24328018724918365,0.5234161615371704,-0.026989061385393143,1.4663976430892944,0.2591436207294464,0.7310461401939392,-0.015319514088332653,0.408766508102417,0.29763099551200867,-0.03738519176840782,0.27891620993614197,0.18520714342594147,-0.17495059967041016,-0.008317695930600166,0.4204585552215576,0.14105702936649323,0.266182541847229,-0.18552684783935547,-0.9796844124794006,0.0761466920375824,0.5152698159217834,-0.16297638416290283,-0.8413891792297363,0.1632091999053955,-0.28194984793663025,0.08648163080215454,0.24029183387756348,-0.9398212432861328,0.2428905963897705,-0.22388377785682678,-0.29713380336761475,-0.9282174110412598,0.3490941524505615,0.008704119361937046,-0.031000029295682907,0.882677435874939,0.46997934579849243,1.488518961423324e-07,-0.46997934579849243,0.882677435874939,7.300831157408538e-07,0.1998400092124939,0.05816005542874336,-0.030999962240457535,0.49834829568862915,-0.04075181856751442,-0.03100009635090828
4,-0.11350490897893906,-0.7296743392944336,-0.3281938135623932,0.6973332762718201,-0.25798699259757996,0.8321591019630432,-0.09414967894554138,0.7312443852424622,-0.46918967366218567,0.44358140230178833,-0.488055944442749,0.20584814250469208,-0.4022606909275055,-0.2961401045322418,0.05822127312421799,0.012195860967040062,0.28768232464790344,-0.5868507027626038,0.2644989788532257,0.5250318050384521,-0.006916132755577564,1.4801908731460571,0.24253660440444946,0.7310450673103333,-0.0009192212601192296,0.39912912249565125,0.3173627555370331,0.0044006602838635445,0.2875348627567291,0.1959838718175888,-0.23210054636001587,-0.009395632892847061,0.41645312309265137,0.1093708872795105,0.2639075815677643,-0.23594844341278076,-0.9677335023880005,0.08843234181404114,0.5038001537322998,-0.19963407516479492,-0.8404353857040405,0.1510460376739502,-0.27857106924057007,0.08234687149524689,0.2700982689857483,-0.9335655570030212,0.23558950424194336,-0.2586826980113983,-0.3060483932495117,-0.9161974191665649,0.3490941524505615,0.008704126812517643,-0.031000029295682907,0.882676899433136,0.4699803292751312,2.299698422802976e-07,-0.4699803292751312,0.882676899433136,8.787022807155154e-07,0.19983994960784912,0.05815989524126053,-0.030999954789876938,0.4983483552932739,-0.04075164347887039,-0.031000103801488876
5,-0.14227652549743652,-0.699440598487854,-0.3582060635089874,0.7131454348564148,-0.2861621379852295,0.8101983666419983,-0.08779342472553253,0.7312596440315247,-0.4749944508075714,0.44054070115089417,-0.48995089530944824,0.23191170394420624,-0.3994685113430023,-0.3050628900527954,0.08928605169057846,0.02174926921725273,0.28626587986946106,-0.5617371201515198,0.28626495599746704,0.529285192489624,0.013609806075692177,1.4944730997085571,0.22306495904922485,0.7310365438461304,0.0014822876546531916,0.383556991815567,0.3240729570388794,0.04710704833269119,0.29294508695602417,0.2020895779132843,-0.2725011706352234,-0.01003749668598175,0.4106757640838623,0.07705268263816833,0.2626682221889496,-0.28804588317871094,-0.9522860050201416,0.10090100765228271,0.49132299423217773,-0.23740601539611816,-0.8379976749420166,0.13955330848693848,-0.2744877338409424,0.07946139574050903,0.30203431844711304,-0.9264404773712158,0.22468534111976624,-0.29065459966659546,-0.31396484375,-0.903850793838501,0.3490941524505615,0.008704110980033875,-0.031000029295682907,0.8826771974563599,0.46997976303100586,1.6665748603372776e-07,-0.46997976303100586,0.8826771974563599,7.502976586692967e-07,0.1998399794101715,0.058159977197647095,-0.030999962240457535,0.49834832549095154,-0.040751755237579346,-0.03100009635090828
6,-0.171157106757164,-0.6692426204681396,-0.3882255256175995,0.7304973006248474,-0.31410330533981323,0.7885194420814514,-0.0790252536535263,0.731274425983429,-0.48080143332481384,0.43806788325309753,-0.49193331599235535,0.2548905313014984,-0.39509323239326477,-0.30054932832717896,0.12286713719367981,0.008563554845750332,0.28292974829673767,-0.537431538105011,0.3079586327075958,0.5350578427314758,0.034556418657302856,1.509060263633728,0.20159092545509338,0.7310147881507874,-0.030376726761460304,0.372418612241745,0.31919124722480774,0.06743844598531723,0.29829826951026917,0.2065275013446808,-0.30038198828697205,-0.009529910050332546,0.40273261070251465,0.04435260221362114,0.26203757524490356,-0.34152841567993164,-0.9330093860626221,0.11336550116539001,0.4765656888484955,-0.27587151527404785,-0.8347334861755371,0.12851881980895996,-0.27020809054374695,0.07744275033473969,0.33282190561294556,-0.9192590713500977,0.21021953225135803,-0.32151615619659424,-0.3201920986175537,-0.8911253213882446,0.3490946292877197,0.008704121224582195,-0.031000029295682907,0.882677435874939,0.46997934579849243,5.01029660426866e-07,-0.46997934579849243,0.882677435874939,9.255194299839786e-07,0.1998404860496521,0.05816005915403366,-0.03099997714161873,0.49834877252578735,-0.04075181484222412,-0.031000081449747086
7,-0.20018242299556732,-0.6391364336013794,-0.41824278235435486,0.7485703825950623,-0.3419656455516815,0.7687668800354004,-0.06849827617406845,0.7312861680984497,-0.48694825172424316,0.43810662627220154,-0.49455732107162476,0.2608991861343384,-0.39475029706954956,-0.27184003591537476,0.14763709902763367,0.025784945115447044,0.27466362714767456,-0.5140295028686523,0.32786494493484497,0.5425586104393005,0.0560813806951046,1.5218076705932617,0.1795157492160797,0.7309983372688293,-0.11167871206998825,0.3560040295124054,0.28441542387008667,0.09822903573513031,0.30504557490348816,0.17885282635688782,-0.30868539214134216,0.0065275076776742935,0.39197659492492676,0.011729742400348186,0.26116079092025757,-0.3952294588088989,-0.9098799824714661,0.126143679022789,0.4575444459915161,-0.3140747547149658,-0.831871509552002,0.11897063255310059,-0.2655210793018341,0.07608553767204285,0.3568231463432312,-0.9143531322479248,0.19140443205833435,-0.3511641323566437,-0.32115209102630615,-0.879514217376709,0.3490941524505615,0.00870412029325962,-0.031000029295682907,0.8826769590377808,0.4699801206588745,1.7716799050049303e-07,-0.4699801206588745,0.8826769590377808,7.770118486405408e-07,0.19983994960784912,0.05815991759300232,-0.030999958515167236,0.4983483552932739,-0.040751680731773376,-0.031000100076198578
8,-0.2293969839811325,-0.6091052889823914,-0.44825172424316406,0.7667868137359619,-0.36964020133018494,0.7533658146858215,-0.05758935958147049,0.7312934994697571,-0.49441155791282654,0.4388160705566406,-0.49760621786117554,0.2576272785663605,-0.39178770780563354,-0.2086264044046402,0.15289638936519623,0.022181637585163116,0.2636528015136719,-0.4910237789154053,0.3459571599960327,0.5522533059120178,0.0786227434873581,1.531725525856018,0.15767066180706024,0.730985164642334,-0.14871153235435486,0.34854474663734436,0.2590115964412689,0.1350242644548416,0.31884169578552246,0.137794628739357,-0.30587470531463623,0.017514897510409355,0.3776853084564209,-0.0201752670109272,0.2590833902359009,-0.4475436210632324,-0.8832758665084839,0.1397453248500824,0.4320521056652069,-0.35038936138153076,-0.8309984803199768,0.11117339134216309,-0.25958600640296936,0.07519441843032837,0.3751317262649536,-0.9115639328956604,0.16830773651599884,-0.3785597085952759,-0.31638777256011963,-0.86982262134552,0.3490941524505615,0.008704113774001598,-0.031000029295682907,0.8826772570610046,0.4699796438217163,1.4877761600473605e-07,-0.4699796438217163,0.8826772570610046,6.331765121103672e-07,0.1998400092124939,0.058159999549388885,-0.03099997341632843,0.49834829568862915,-0.04075177013874054,-0.031000085175037384
9,-0.2588386535644531,-0.5794432163238525,-0.47820547223091125,0.7833552956581116,-0.3961383104324341,0.7496229410171509,-0.049059197306632996,0.7312808036804199,-0.5026497840881348,0.444659560918808,-0.5034030675888062,0.21351201832294464,-0.37238097190856934,-0.03877166658639908,0.11887957900762558,-0.30937284231185913,0.24768836796283722,-0.46838393807411194,0.35911571979522705,0.565172016620636,0.10189246386289597,1.5375208854675293,0.13752086460590363,0.7308623790740967,-0.23998191952705383,0.3392408490180969,0.1738543063402176,0.19032730162143707,0.32454389333724976,0.07731212675571442,-0.28324317932128906,0.16540931165218353,0.35796236991882324,-0.04951723664999008,0.2529921531677246,-0.49569010734558105,-0.8546956181526184,0.15422949194908142,0.3943954110145569,-0.37973618507385254,-0.8368110656738281,0.10637688636779785,-0.25216105580329895,0.07480436563491821,0.38211488723754883,-0.913356363773346,0.14060091972351074,-0.4036695063114166,-0.3018348217010498,-0.8636821508407593,0.3490941524505615,0.008704102598130703,-0.031000029295682907,0.8826768398284912,0.4699804186820984,1.8494714026928705e-07,-0.4699804186820984,0.8826768398284912,7.967429951349914e-07,0.19983994960784912,0.058159857988357544,-0.030999958515167236,0.4983483552932739,-0.04075165092945099,-0.031000100076198578
