step,next_obs_0,next_obs_1,next_obs_2,next_obs_3,next_obs_4,next_obs_5,next_obs_6,next_obs_7,next_obs_8,next_obs_9,next_obs_10,next_obs_11,next_obs_12,next_obs_13,next_obs_14,next_obs_15,next_obs_16,next_obs_17,next_obs_18,next_obs_19,next_obs_20,next_obs_21,next_obs_22,next_obs_23,next_obs_24,next_obs_25,next_obs_26,next_obs_27,next_obs_28,next_obs_29,next_obs_30,next_obs_31,next_obs_32,next_obs_33,next_obs_34,next_obs_35,next_obs_36,next_obs_37,next_obs_38,next_obs_39,next_obs_40,next_obs_41,next_obs_42,next_obs_43,next_obs_44,next_obs_45,next_obs_46,next_obs_47,next_obs_48,next_obs_49,next_obs_50,next_obs_51,next_obs_52,next_obs_53,next_obs_54,next_obs_55,next_obs_56,next_obs_57,next_obs_58,next_obs_59,next_obs_60,next_obs_61,next_obs_62,next_obs_63,next_obs_64
0,0.09814519435167313,-0.2600361108779907,0.31096914410591125,0.8592240810394287,0.11799246817827225,0.8163678646087646,0.009676346555352211,0.7310336828231812,0.02123968116939068,0.36622530221939087,-0.24533966183662415,0.4874858856201172,-0.26512154936790466,-0.4381907284259796,0.24061879515647888,-0.04208776354789734,-0.10609739273786545,0.032184701412916183,0.154206320643425,0.4190026521682739,0.01857789419591427,1.0703233480453491,0.29954972863197327,0.7377930283546448,-1.7564932107925415,-0.6436333656311035,-0.3209003806114197,-2.9678220748901367,1.1274532079696655,-2.2261621952056885,-3.6614906787872314,-10.190617561340332,0.454725980758667,0.538632869720459,0.14440950751304626,0.33084768056869507,-0.9432187080383301,-0.029636267572641373,0.2622879147529602,0.12207800149917603,-0.957236647605896,0.0860588550567627,-0.3179011344909668,-0.06683675199747086,-0.19921636581420898,-0.9642296433448792,0.17485478520393372,-0.6313170790672302,-0.01018834114074707,-0.7754579782485962,0.33693671226501465,0.00901651382446289,-0.03100011497735977,-0.9777323007583618,-0.2098568081855774,1.0160960073335445e-06,0.2098568081855774,-0.9777323007583618,-1.4904674117133254e-07,0.46690237522125244,-0.07947994023561478,-0.03100024163722992,0.20697104930877686,0.09751296788454056,-0.030999988317489624
1,0.10020394623279572,-0.24309399724006653,0.2945746183395386,0.8834322690963745,0.09228810667991638,0.7867894172668457,0.03369392827153206,0.7311131358146667,-0.047754812985658646,0.2169182300567627,-0.26341310143470764,0.3716879189014435,-0.35929757356643677,-0.42335110902786255,0.3360910713672638,-0.13226212561130524,-0.16091200709342957,0.0063718329183757305,0.17173126339912415,0.4401229918003082,0.04269536957144737,1.0946778059005737,0.30330967903137207,0.7307514548301697,-0.22672039270401,-0.501003086566925,0.36845019459724426,0.5499337911605835,0.38561293482780457,0.47727540135383606,0.07877679169178009,0.3468117415904999,0.4755856990814209,0.5352187156677246,0.1550334244966507,0.30902475118637085,-0.9507523775100708,-0.02395293489098549,0.3013592064380646,0.12177693843841553,-0.9457024335861206,0.09986233711242676,-0.3150014877319336,-0.05943562835454941,-0.2623775005340576,-0.9507169723510742,0.1652126908302307,-0.6134233474731445,0.03216451406478882,-0.7890989780426025,0.33693671226501465,0.00901651382446289,-0.03100007399916649,-0.9777323007583618,-0.209856778383255,7.829999617570138e-07,0.209856778383255,-0.9777323007583618,6.771974199182296e-07,0.46690237522125244,-0.07947994023561478,-0.031000081449747086,0.20697104930877686,0.09751296788454056,-0.03100006654858589
2,0.07582354545593262,-0.21603617072105408,0.29072585701942444,0.9142141342163086,0.07919476926326752,0.7567864656448364,0.01921793259680271,0.7310773730278015,-0.5215787887573242,0.4363418519496918,-0.1230996772646904,0.447854220867157,-0.18516510725021362,-0.4292658269405365,-0.20217587053775787,-0.0908384844660759,-0.14934289455413818,-0.02402135170996189,0.19937941431999207,0.470533549785614,0.0195913128554821,1.1242390871047974,0.3309932053089142,0.7314381003379822,0.485586941242218,-0.4970442056655884,0.4540846049785614,0.4898539185523987,-0.32121580839157104,0.4035413861274719,0.3877669870853424,-0.0644727498292923,0.49965405464172363,0.5274972915649414,0.1640813648700714,0.3029554486274719,-0.9528577327728271,-0.016741128638386726,0.3357061445713043,0.12314343452453613,-0.9338828921318054,0.11759018898010254,-0.3187689781188965,-0.04968419671058655,-0.23143959045410156,-0.9546671509742737,0.18720678985118866,-0.5890771150588989,-0.015621542930603027,-0.807925820350647,0.33693718910217285,0.00901651382446289,-0.03100007027387619,-0.9777320623397827,-0.20985737442970276,6.044299425411737e-07,0.20985737442970276,-0.9777320623397827,3.287673280283343e-07,0.46690288186073303,-0.07947985082864761,-0.031000100076198578,0.20697149634361267,0.0975128784775734,-0.031000040471553802
3,0.044235363602638245,-0.1875121146440506,0.29152750968933105,0.9433176517486572,0.07780968397855759,0.7268669605255127,0.0007136850035749376,0.7310193777084351,-0.519680380821228,0.42105430364608765,-0.015979137271642685,0.42973199486732483,-0.01916610635817051,-0.4270057678222656,-0.25868555903434753,-0.015829477459192276,-0.13064496219158173,-0.053459737449884415,0.22952140867710114,0.5002101063728333,-0.007891565561294556,1.1538554430007935,0.3588365316390991,0.7314406633377075,0.3837691843509674,-0.48699384927749634,0.44748902320861816,0.4813643991947174,-0.38068902492523193,0.40329334139823914,0.390760213136673,-0.07152227312326431,0.5225064754486084,0.5189199447631836,0.17145192623138428,0.29224610328674316,-0.956195056438446,-0.01683208718895912,0.36508646607398987,0.12781590223312378,-0.922157883644104,0.13442683219909668,-0.32200145721435547,-0.03896955028176308,-0.1898646354675293,-0.9582030773162842,0.21400569379329681,-0.5614831447601318,-0.07283854484558105,-0.8242762088775635,0.33693671226501465,0.00901651382446289,-0.031000081449747086,-0.9777320623397827,-0.2098570317029953,7.168119964262587e-07,0.2098570317029953,-0.9777320623397827,5.751782055085641e-07,0.46690237522125244,-0.0794798880815506,-0.03100009262561798,0.20697104930877686,0.09751291573047638,-0.03100007027387619
4,0.0081250611692667,-0.16244721412658691,0.3097783923149109,0.9697705507278442,0.07910440117120743,0.6970018148422241,-0.007884008809924126,0.7309700846672058,-0.4737843871116638,0.36167964339256287,0.2669997215270996,0.39344578981399536,0.019489161670207977,-0.4253617525100708,-0.12030112743377686,0.047563910484313965,-0.11072607338428497,-0.07665593177080154,0.2590941786766052,0.5248060822486877,-0.03483068197965622,1.1832689046859741,0.38546937704086304,0.7314825057983398,0.4561390280723572,-0.35638749599456787,0.45272934436798096,0.3678865134716034,-0.3708200752735138,0.4082779586315155,0.3737548291683197,-0.0749301016330719,0.5420153141021729,0.5156545639038086,0.178819477558136,0.28316229581832886,-0.9588881731033325,-0.018779635429382324,0.3934127390384674,0.1339890956878662,-0.9095456600189209,0.1464855670928955,-0.3243231773376465,-0.02867504581809044,-0.14747488498687744,-0.9585272073745728,0.2438787817955017,-0.5380546450614929,-0.12914717197418213,-0.8329575061798096,0.33693671226501465,0.00901651382446289,-0.03100007399916649,-0.9777323007583618,-0.20985668897628784,7.895811222624616e-07,0.20985668897628784,-0.9777323007583618,6.775607630515879e-07,0.46690234541893005,-0.07947995513677597,-0.031000081449747086,0.20697107911109924,0.09751298278570175,-0.03100006654858589
5,-0.023848285898566246,-0.14691531658172607,0.3351811170578003,0.9930433630943298,0.08059676736593246,0.6674177050590515,-0.0009800528641790152,0.7309824228286743,-0.42447832226753235,0.17695961892604828,0.3591686189174652,0.3767266571521759,0.022678092122077942,-0.42648980021476746,0.09675206243991852,0.026780467480421066,-0.09139787405729294,-0.0823768600821495,0.28914815187454224,0.5346492528915405,-0.06016276404261589,1.2124149799346924,0.41179850697517395,0.7315425872802734,0.40511488914489746,-0.01719345897436142,0.45359471440315247,0.06921829283237457,-0.3467429280281067,0.4208697974681854,0.3695911169052124,-0.057730257511138916,0.5588400363922119,0.5174341201782227,0.18964308500289917,0.2711153030395508,-0.9622385501861572,-0.02436169981956482,0.42562150955200195,0.14254486560821533,-0.8936035633087158,0.14524340629577637,-0.32683420181274414,-0.022141478955745697,-0.10054457187652588,-0.9549949169158936,0.2790617048740387,-0.5366128087043762,-0.18413877487182617,-0.8234922885894775,0.33693718910217285,0.00901651382446289,-0.03100007027387619,-0.9777320623397827,-0.2098572850227356,5.928541781941021e-07,0.2098572850227356,-0.9777320623397827,3.371485490788473e-07,0.46690285205841064,-0.07947986572980881,-0.03100009635090828,0.20697152614593506,0.09751289337873459,-0.0310000441968441
6,-0.05317608267068863,-0.14558425545692444,0.3624873757362366,1.0169572830200195,0.07295439392328262,0.638077974319458,0.01900123618543148,0.7310349345207214,-0.3898013234138489,-0.08773484826087952,0.37962672114372253,0.4300394058227539,-0.10365152359008789,-0.4317581057548523,0.27949121594429016,-0.03788479045033455,-0.07357460260391235,-0.07718288153409958,0.31918278336524963,0.5305283665657043,-0.08151718229055405,1.2418568134307861,0.43727654218673706,0.7315630316734314,0.3841366469860077,0.12859079241752625,0.45359525084495544,-0.12757691740989685,-0.2910473048686981,0.4254091680049896,0.3576899766921997,-0.04760226607322693,0.5759384632110596,0.5201320648193359,0.2091538906097412,0.2567138075828552,-0.9661744236946106,-0.02460101805627346,0.47079914808273315,0.14724069833755493,-0.8698669075965881,0.13332343101501465,-0.33048534393310547,-0.01832197606563568,-0.05107855796813965,-0.9472525715827942,0.31639155745506287,-0.5519946217536926,-0.2372380495071411,-0.7993873357772827,0.33693671226501465,0.00901651382446289,-0.03100007399916649,-0.9777320623397827,-0.20985692739486694,7.779030966048595e-07,0.20985692739486694,-0.9777320623397827,5.990621048113098e-07,0.46690234541893005,-0.07947990298271179,-0.031000088900327682,0.20697107911109924,0.09751293063163757,-0.031000059098005295
7,-0.07998399436473846,-0.1538919359445572,0.3900376558303833,1.0429155826568604,0.05747491866350174,0.6085566282272339,0.044185202568769455,0.7310600280761719,-0.34222060441970825,-0.21826104819774628,0.3859423100948334,0.45524632930755615,-0.2128136157989502,-0.43365025520324707,0.35203588008880615,-0.06592772156000137,-0.058031272143125534,-0.06785647571086884,0.3493127226829529,0.522369921207428,-0.09982898831367493,1.271511435508728,0.4619204103946686,0.7315453886985779,0.33692261576652527,0.16412338614463806,0.45013177394866943,-0.15718944370746613,-0.25014644861221313,0.42336010932922363,0.3460116684436798,-0.04145282506942749,0.5929944515228271,0.5235905647277832,0.23622754216194153,0.24472206830978394,-0.9694056510925293,-0.019076678901910782,0.5252326726913452,0.14907938241958618,-0.8377982974052429,0.11865448951721191,-0.3351874351501465,-0.01473420113325119,-0.002180337905883789,-0.93574059009552,0.3526824414730072,-0.5702323913574219,-0.2885596752166748,-0.7691347599029541,0.33693671226501465,0.00901651382446289,-0.03100007399916649,-0.9777323007583618,-0.20985659956932068,7.804849246895174e-07,0.20985659956932068,-0.9777323007583618,6.883006449243112e-07,0.46690234541893005,-0.07947996258735657,-0.031000081449747086,0.20697107911109924,0.09751299023628235,-0.03100006654858589
8,-0.10312853753566742,-0.1628131866455078,0.41707852482795715,1.0688813924789429,0.03720420226454735,0.5789029002189636,0.07098640501499176,0.7310550808906555,-0.2816811203956604,-0.1852104514837265,0.38461199402809143,0.4264454245567322,-0.28032833337783813,-0.4297710359096527,0.3745378255844116,-0.06025240570306778,-0.04706016927957535,-0.05558576434850693,0.37951457500457764,0.5133611559867859,-0.11583971232175827,1.3009779453277588,0.4853222370147705,0.7315170764923096,0.24493075907230377,0.20975515246391296,0.4442872405052185,-0.1705716997385025,-0.2174837589263916,0.4203845262527466,0.329267293214798,-0.07034920156002045,0.6081550121307373,0.5286049842834473,0.2646925151348114,0.23695719242095947,-0.9714507460594177,-0.011609555222094059,0.5781469345092773,0.15060561895370483,-0.801912784576416,0.10356974601745605,-0.34091758728027344,-0.010771572589874268,0.0438765287399292,-0.9211856722831726,0.38664156198501587,-0.588272750377655,-0.33662712574005127,-0.7352668046951294,0.33693671226501465,0.00901651382446289,-0.031000081449747086,-0.9777320623397827,-0.20985721051692963,6.993614647399227e-07,0.20985721051692963,-0.9777320623397827,4.987138595424767e-07,0.46690237522125244,-0.0794798731803894,-0.031000100076198578,0.20697104930877686,0.09751290082931519,-0.031000062823295593
9,-0.11996035277843475,-0.16723737120628357,0.4430994987487793,1.0914242267608643,0.016691485419869423,0.5494638085365295,0.09781696647405624,0.7310085296630859,-0.160959392786026,-0.08455140888690948,0.3847672939300537,0.3485335409641266,-0.28479868173599243,-0.4205556809902191,0.3749396502971649,-0.0056962911039590836,-0.04288484528660774,-0.04128173366189003,0.4096558690071106,0.5084711909294128,-0.12995611131191254,1.3266066312789917,0.5116128325462341,0.7313699126243591,0.15453621745109558,0.1823773831129074,0.4320220947265625,0.07874836027622223,-0.1263815462589264,0.038613736629486084,0.7453309297561646,-0.1924499124288559,0.6198070049285889,0.5368928909301758,0.2891600728034973,0.2349521517753601,-0.9719816446304321,-0.007014244794845581,0.6215476989746094,0.15578383207321167,-0.7677303552627563,0.09198117256164551,-0.3462963104248047,-0.006812259554862976,0.07895952463150024,-0.9049915075302124,0.41803789138793945,-0.6010215878486633,-0.37777793407440186,-0.7043129801750183,0.33693671226501465,0.00901651382446289,-0.03100007399916649,-0.9777323007583618,-0.20985685288906097,7.75178989442793e-07,0.20985685288906097,-0.9777323007583618,6.035656383573951e-07,0.46690237522125244,-0.07947993278503418,-0.031000088900327682,0.20697104930877686,0.09751296043395996,-0.031000059098005295
