step,next_obs_0,next_obs_1,next_obs_2,next_obs_3,next_obs_4,next_obs_5,next_obs_6,next_obs_7,next_obs_8,next_obs_9,next_obs_10,next_obs_11,next_obs_12,next_obs_13,next_obs_14,next_obs_15,next_obs_16,next_obs_17,next_obs_18,next_obs_19,next_obs_20,next_obs_21,next_obs_22,next_obs_23,next_obs_24,next_obs_25,next_obs_26,next_obs_27,next_obs_28,next_obs_29,next_obs_30,next_obs_31,next_obs_32,next_obs_33,next_obs_34,next_obs_35,next_obs_36,next_obs_37,next_obs_38,next_obs_39,next_obs_40,next_obs_41,next_obs_42,next_obs_43,next_obs_44,next_obs_45,next_obs_46,next_obs_47,next_obs_48,next_obs_49,next_obs_50,next_obs_51,next_obs_52,next_obs_53,next_obs_54,next_obs_55,next_obs_56,next_obs_57,next_obs_58,next_obs_59,next_obs_60,next_obs_61,next_obs_62,next_obs_63,next_obs_64
0,0.12056166678667068,-0.820389986038208,-0.27006322145462036,0.7826713919639587,-0.23466132581233978,1.4193601608276367,-0.3583314120769501,0.7311545610427856,0.5214587450027466,0.5920565724372864,0.39153480529785156,-0.5339709520339966,-0.363811194896698,-0.1309134066104889,0.38373440504074097,-0.22133220732212067,0.007449938450008631,-0.2984442710876465,-0.3683921992778778,0.5196837782859802,-0.022420773282647133,0.8576409220695496,0.05702197924256325,0.7310337424278259,0.513239860534668,0.5282863974571228,0.42167001962661743,-0.4987395405769348,0.4162735641002655,-0.3055538237094879,-0.29390501976013184,-0.05072876438498497,0.29773715138435364,0.23206256330013275,0.2293824553489685,0.28054100275039673,-0.9552892446517944,0.09337624907493591,0.16126155853271484,-0.04899036884307861,-0.9856950044631958,0.31184983253479004,-0.41733020544052124,0.004115879535675049,-0.3764082193374634,-0.9224061965942383,-0.08650920540094376,-0.024727020412683487,0.10334575176239014,-0.9943381547927856,0.34928444027900696,0.0042000142857432365,-0.031000077724456787,-0.3661993741989136,0.9305365085601807,-1.1074220651607902e-07,-0.9305365085601807,-0.3661993741989136,-7.963830626067647e-07,0.2831220030784607,-0.1384367048740387,-0.031000155955553055,0.4154468774795532,0.14683672785758972,-0.03099999949336052
1,0.1507679969072342,-0.7889130711555481,-0.24762539565563202,0.7522454857826233,-0.2358510047197342,1.3959232568740845,-0.3295813500881195,0.7310365438461304,0.4924120604991913,0.5257242321968079,0.3707961142063141,-0.4935576021671295,-0.0006455456023104489,-0.3240271508693695,0.40307754278182983,-0.016099967062473297,0.02003433182835579,-0.27289921045303345,-0.34223586320877075,0.4922599196434021,0.007272424176335335,0.8379870653152466,0.06423678249120712,0.7310082316398621,0.19990435242652893,0.3961004316806793,0.3712333142757416,-0.4377274215221405,0.4159495532512665,-0.2636103630065918,0.10109107196331024,-0.012288504280149937,0.3005838394165039,0.24722972512245178,0.21141406893730164,0.3067869544029236,-0.9465640187263489,0.09949074685573578,0.12907107174396515,-0.06219029426574707,-0.9896833300590515,0.3026384115219116,-0.3979484736919403,-0.0108872652053833,-0.36946332454681396,-0.924920380115509,-0.08954990655183792,-0.054446764290332794,0.11774981021881104,-0.991549551486969,0.34928447008132935,0.004199984949082136,-0.031000055372714996,-0.366199254989624,0.9305365681648254,5.953558570581663e-07,-0.9305365681648254,-0.366199254989624,1.7935714424766047e-07,0.2831220328807831,-0.13843673467636108,-0.031000100076198578,0.4154469072818756,0.14683669805526733,-0.031000010669231415
2,0.1806173473596573,-0.7583684921264648,-0.22172106802463531,0.7225302457809448,-0.21190807223320007,1.3695368766784668,-0.30065086483955383,0.7309945821762085,0.5090407133102417,0.5277137756347656,0.4387400150299072,-0.5000298619270325,0.354669988155365,-0.36210793256759644,0.40504762530326843,-0.06554009020328522,0.020059814676642418,-0.2636778950691223,-0.31325092911720276,0.4656684696674347,0.03695036470890045,0.8289332389831543,0.07341304421424866,0.7309677004814148,0.04468822479248047,0.12640546262264252,0.4222777187824249,-0.40822482109069824,0.41682812571525574,-0.11750759929418564,0.12831450998783112,0.007518022321164608,0.30271318554878235,0.27136263251304626,0.19376778602600098,0.33241671323776245,-0.9392186999320984,0.08583373576402664,0.10209710896015167,-0.05463850498199463,-0.9932727813720703,0.2925058603286743,-0.3813933730125427,-0.020720601081848145,-0.37317442893981934,-0.9227965474128723,-0.09585164487361908,-0.07696975022554398,0.133752703666687,-0.9880212545394897,0.34928444027900696,0.004200019873678684,-0.031000077724456787,-0.366199254989624,0.9305365681648254,-4.947580678482666e-10,-0.9305365681648254,-0.366199254989624,-2.1335210931283655e-07,0.2831220030784607,-0.1384366899728775,-0.031000103801488876,0.4154468774795532,0.14683674275875092,-0.031000051647424698
3,0.21094807982444763,-0.7277967929840088,-0.19497466087341309,0.6927306056022644,-0.18432730436325073,1.3421258926391602,-0.27161720395088196,0.7310011386871338,0.5014932155609131,0.5215626955032349,0.4358590841293335,-0.4980233609676361,0.40014663338661194,-0.37477847933769226,0.4063110947608948,-0.0016726935282349586,0.011607274413108826,-0.2672587037086487,-0.2833884060382843,0.44035038352012634,0.06666400283575058,0.8240857124328613,0.08069388568401337,0.730927586555481,-0.10090932995080948,-0.06328015774488449,0.4243924617767334,-0.37825095653533936,0.41611239314079285,-0.06174221634864807,0.10198374092578888,0.06513340026140213,0.30233266949653625,0.29645994305610657,0.17572563886642456,0.3564351201057434,-0.9317272901535034,0.06955791264772415,0.07459447532892227,-0.045831918716430664,-0.9961602687835693,0.2840723693370819,-0.36749646067619324,-0.026321180164813995,-0.3818296194076538,-0.9181954264640808,-0.10546865314245224,-0.0891919955611229,0.15018945932388306,-0.9846258759498596,0.34928444027900696,0.004200011491775513,-0.031000077724456787,-0.366199254989624,0.9305365681648254,-9.192503114263673e-08,-0.9305365681648254,-0.366199254989624,-7.748917028038704e-07,0.2831220030784607,-0.1384367048740387,-0.031000155955553055,0.4154468774795532,0.14683672785758972,-0.03099999949336052
4,0.24125312268733978,-0.6975674629211426,-0.1675337553024292,0.6633234620094299,-0.155343160033226,1.3140360116958618,-0.24256473779678345,0.7309906482696533,0.5026312470436096,0.5117467641830444,0.4466521143913269,-0.4893103241920471,0.41876161098480225,-0.38406676054000854,0.4061868190765381,0.03568524867296219,0.01317780464887619,-0.28629326820373535,-0.2542174458503723,0.4225892424583435,0.0963214561343193,0.8230695128440857,0.08175745606422424,0.7309139370918274,0.12270496040582657,-0.33243653178215027,0.4534364640712738,-0.21381635963916779,0.4187605381011963,-0.019551973789930344,0.014548705890774727,0.08003312349319458,0.29944488406181335,0.3212830126285553,0.15769639611244202,0.3781764507293701,-0.9242189526557922,0.05293271690607071,0.04696936160326004,-0.037949204444885254,-0.9981751441955566,0.2828535735607147,-0.35231098532676697,-0.02529124915599823,-0.37464797496795654,-0.9191675186157227,-0.12153211236000061,-0.0845961794257164,0.1644207239151001,-0.9827560186386108,0.34928447008132935,0.004199985880404711,-0.031000055372714996,-0.366199254989624,0.9305365681648254,6.064738613531517e-07,-0.9305365681648254,-0.366199254989624,1.975885197680327e-07,0.2831220328807831,-0.13843673467636108,-0.031000100076198578,0.4154469072818756,0.14683669805526733,-0.031000010669231415
5,0.2715117037296295,-0.6676149964332581,-0.14033560454845428,0.6346632838249207,-0.12617765367031097,1.2858614921569824,-0.2131498008966446,0.7309931516647339,0.49823498725891113,0.5036523342132568,0.4386070668697357,-0.47643518447875977,0.4211839437484741,-0.38423994183540344,0.4118938148021698,0.01843959465622902,0.01860065385699272,-0.3093412220478058,-0.2243279218673706,0.41067224740982056,0.12590350210666656,0.8278588056564331,0.07519510388374329,0.7309310436248779,0.14323976635932922,-0.35145360231399536,0.44878044724464417,-0.16430334746837616,0.41603541374206543,0.06899112462997437,-0.09201250970363617,0.05730285495519638,0.2940981090068817,0.3450131416320801,0.13983246684074402,0.3967955708503723,-0.9171746373176575,0.03666150942444801,0.01901036687195301,-0.031720519065856934,-0.9993160367012024,0.2834920287132263,-0.33660435676574707,-0.021527856588363647,-0.3552827835083008,-0.9243080615997314,-0.13938656449317932,-0.07743343710899353,0.17770439386367798,-0.98103266954422,0.34928444027900696,0.004200017545372248,-0.031000077724456787,-0.366199254989624,0.9305365681648254,2.801222809267756e-09,-0.9305365681648254,-0.366199254989624,-1.9241545601289545e-07,0.2831220030784607,-0.1384367048740387,-0.031000100076198578,0.4154468774795532,0.14683672785758972,-0.031000055372714996
6,0.30162912607192993,-0.6376698017120361,-0.11664893478155136,0.606894850730896,-0.09715654700994492,1.2576502561569214,-0.1836426705121994,0.7309975624084473,0.48605579137802124,0.5005199909210205,0.3782847225666046,-0.46223893761634827,0.4169052541255951,-0.3840903043746948,0.413242906332016,-0.01253591850399971,0.030659088864922523,-0.3318365514278412,-0.19467175006866455,0.4041735529899597,0.15535227954387665,0.8343970775604248,0.06266259402036667,0.7309494614601135,0.2604687511920929,-0.34891581535339355,0.4587358832359314,-0.07166346907615662,0.4158160388469696,0.09050391614437103,-0.17576949298381805,0.03058711811900139,0.2865484356880188,0.3668626546859741,0.12212967872619629,0.41025543212890625,-0.9117647409439087,0.019374966621398926,-0.009810060262680054,-0.02565598487854004,-0.9996227025985718,0.2856786549091339,-0.31989720463752747,-0.016305625438690186,-0.32354068756103516,-0.932981550693512,-0.15769237279891968,-0.06919044256210327,0.18953746557235718,-0.9794326424598694,0.34928444027900696,0.004200062248855829,-0.031000040471553802,-0.3661994934082031,0.9305364489555359,-1.262353332975863e-08,-0.9305364489555359,-0.3661994934082031,1.9004407647571497e-07,0.2831220328807831,-0.1384366750717163,-0.03100001811981201,0.41544684767723083,0.1468367874622345,-0.031000062823295593
7,0.33110904693603516,-0.6075353622436523,-0.09555864334106445,0.5804579257965088,-0.06949282437562943,1.2300708293914795,-0.15408940613269806,0.7310054898262024,0.4748241603374481,0.49997851252555847,0.33954131603240967,-0.44001704454421997,0.39587730169296265,-0.3753645122051239,0.4137437045574188,-0.008028544485569,0.04916086420416832,-0.35245463252067566,-0.16492395102977753,0.40084442496299744,0.1847192347049713,0.8419430255889893,0.04468905180692673,0.7309720516204834,0.353580117225647,-0.3123775124549866,0.46246641874313354,-0.038020938634872437,0.4152750074863434,0.10765141993761063,-0.2519890069961548,-0.0018964684568345547,0.27718812227249146,0.3863584101200104,0.1048717200756073,0.41923409700393677,-0.9078728556632996,0.003111362922936678,-0.03921407833695412,-0.02153182029724121,-0.9989988207817078,0.2877289950847626,-0.30170509219169617,-0.010642550885677338,-0.2797290086746216,-0.9438866376876831,-0.17558450996875763,-0.06280068308115005,0.20048272609710693,-0.97768235206604,0.34928441047668457,0.004200033377856016,-0.031000029295682907,-0.366199254989624,0.9305364489555359,6.852241796195813e-08,-0.9305364489555359,-0.366199254989624,5.555647817345744e-07,0.2831220030784607,-0.1384366750717163,-0.03099997341632843,0.41544681787490845,0.14683672785758972,-0.031000085175037384
8,0.3595849871635437,-0.5770009160041809,-0.07830576598644257,0.5571441650390625,-0.04793667048215866,1.2023426294326782,-0.12466960400342941,0.7309964895248413,0.44873547554016113,0.4973427951335907,0.2757936716079712,-0.3836115598678589,0.3084040880203247,-0.3795050382614136,0.41190123558044434,-0.0034176213666796684,0.0716635137796402,-0.3714766204357147,-0.13529834151268005,0.4022592008113861,0.21409901976585388,0.8463930487632751,0.022907182574272156,0.7309716939926147,0.40239307284355164,-0.30427709221839905,0.45975443720817566,0.05318458005785942,0.41630974411964417,0.05903203785419464,-0.3053158223628998,-0.004327710252255201,0.2679658830165863,0.4021037817001343,0.08883439004421234,0.4246847629547119,-0.9053070545196533,-0.007871747016906738,-0.0655089020729065,-0.022056221961975098,-0.9976081848144531,0.29191166162490845,-0.2829686999320984,-0.003719225525856018,-0.22731399536132812,-0.954404890537262,-0.19349345564842224,-0.05203276872634888,0.21031469106674194,-0.9762480854988098,0.34928444027900696,0.004200040362775326,-0.03100007399916649,-0.3661994934082031,0.9305364489555359,-6.750138936695294e-08,-0.9305364489555359,-0.3661994934082031,-2.3201562271424336e-07,0.2831220328807831,-0.1384366899728775,-0.03100009262561798,0.41544684767723083,0.1468367725610733,-0.031000055372714996
9,0.38478702306747437,-0.546527087688446,-0.06749900430440903,0.5356809496879578,-0.039345744997262955,1.1759698390960693,-0.09543342888355255,0.7310048937797546,0.37809568643569946,0.49619239568710327,0.16678661108016968,-0.3600314259529114,0.12130576372146606,-0.35960474610328674,0.4090889096260071,-0.003797956043854356,0.09375322610139847,-0.3866448402404785,-0.10674990713596344,0.3993423879146576,0.24353575706481934,0.8498699069023132,-0.0019538330379873514,0.7309861779212952,0.3841874599456787,-0.20689056813716888,0.43742671608924866,-0.06741739809513092,0.415249228477478,0.05817442014813423,-0.348265677690506,-0.021491285413503647,0.25942736864089966,0.4111987352371216,0.0735316127538681,0.42647939920425415,-0.9044492244720459,-0.009321272373199463,-0.08884355425834656,-0.03163278102874756,-0.9955431222915649,0.2918728291988373,-0.2643999755382538,0.0006433725357055664,-0.17379379272460938,-0.9622843861579895,-0.20929551124572754,-0.04898960143327713,0.22071468830108643,-0.9741073846817017,0.34928444027900696,0.004200014751404524,-0.031000077724456787,-0.366199254989624,0.9305365681648254,-1.0646756720689154e-07,-0.9305365681648254,-0.366199254989624,-8.098430726022343e-07,0.2831220030784607,-0.1384367048740387,-0.031000159680843353,0.4154468774795532,0.14683672785758972,-0.03099999576807022
