step,next_obs_0,next_obs_1,next_obs_2,next_obs_3,next_obs_4,next_obs_5,next_obs_6,next_obs_7,next_obs_8,next_obs_9,next_obs_10,next_obs_11,next_obs_12,next_obs_13,next_obs_14,next_obs_15,next_obs_16,next_obs_17,next_obs_18,next_obs_19,next_obs_20,next_obs_21,next_obs_22,next_obs_23,next_obs_24,next_obs_25,next_obs_26,next_obs_27,next_obs_28,next_obs_29,next_obs_30,next_obs_31,next_obs_32,next_obs_33,next_obs_34,next_obs_35,next_obs_36,next_obs_37,next_obs_38,next_obs_39,next_obs_40,next_obs_41,next_obs_42,next_obs_43,next_obs_44,next_obs_45,next_obs_46,next_obs_47,next_obs_48,next_obs_49,next_obs_50,next_obs_51,next_obs_52,next_obs_53,next_obs_54,next_obs_55,next_obs_56,next_obs_57,next_obs_58,next_obs_59,next_obs_60,next_obs_61,next_obs_62,next_obs_63,next_obs_64
0,0.44556331634521484,-0.19971799850463867,-0.41598179936408997,0.3701779246330261,-0.39869117736816406,1.4224298000335693,-0.2701456546783447,0.7308036684989929,-0.01778481714427471,-0.02516615390777588,-0.45122021436691284,0.12704694271087646,0.13001427054405212,-0.02187378704547882,-0.9726802110671997,-0.4960172772407532,0.08353699743747711,-0.33471250534057617,0.33824098110198975,0.7426714301109314,-0.1073741540312767,1.0045335292816162,0.03592921420931816,0.7310835719108582,-0.4379347562789917,0.5640616416931152,0.07959529012441635,-0.5167202949523926,-0.41961678862571716,-0.1480015516281128,-0.4139658212661743,0.0030443468131124973,0.03667902946472168,0.21101760864257812,0.019615858793258667,0.519730269908905,-0.85068678855896,-0.0788196474313736,-0.6849713325500488,-0.35978615283966064,-0.6335363388061523,0.3796117305755615,-0.21879339218139648,0.09929943084716797,0.4006577730178833,-0.8942416906356812,0.1995123326778412,0.13087330758571625,-0.15966486930847168,-0.9784575700759888,0.3361332416534424,-0.0018162727355957031,-0.031000014394521713,0.7937525510787964,-0.6082407832145691,-6.918700137248379e-07,0.6082407832145691,0.7937525510787964,1.0468851314726635e-06,0.3192288875579834,0.1545068919658661,-0.030999820679426193,0.35303759574890137,-0.1581394374370575,-0.031000208109617233
1,0.4571533203125,-0.169991597533226,-0.4449376165866852,0.389965295791626,-0.3910296857357025,1.4231921434402466,-0.25663095712661743,0.7308489084243774,0.19660930335521698,0.4897202253341675,-0.40368813276290894,0.2887524366378784,0.3385213315486908,0.04838787391781807,-0.0800962746143341,-0.6552735567092896,0.06765656173229218,-0.33535516262054443,0.3249431848526001,0.7311977744102478,-0.13711310923099518,0.9905874133110046,0.008372507989406586,0.7311649322509766,-0.31478288769721985,-0.20361241698265076,-0.2538590729236603,-0.008548040874302387,-0.4232189357280731,-0.2211165428161621,-0.3850298821926117,-0.20562823116779327,0.036897897720336914,0.21109867095947266,0.019948169589042664,0.49048131704330444,-0.8686056137084961,-0.07037398964166641,-0.7004912495613098,-0.34493279457092285,-0.6247667670249939,0.3857533931732178,-0.23609018325805664,0.09789921343326569,0.4125829339027405,-0.8835550546646118,0.2215978503227234,0.1389763057231903,-0.17936468124389648,-0.97391676902771,0.3361332416534424,-0.0018162727355957031,-0.03099999576807022,0.7937525510787964,-0.6082407832145691,-1.8259527223563055e-06,0.6082407832145691,0.7937525510787964,1.2911367548440467e-06,0.3192288875579834,0.1545068919658661,-0.030999649316072464,0.35303759574890137,-0.1581394374370575,-0.031000342220067978
2,0.4587259292602539,-0.14125414192676544,-0.47196388244628906,0.41015586256980896,-0.3818940818309784,1.4226301908493042,-0.25056496262550354,0.730721116065979,-0.07822951674461365,0.4038802683353424,-0.40831705927848816,0.321794718503952,0.4345916509628296,0.05951846390962601,-0.30231356620788574,-0.8487009406089783,0.056805502623319626,-0.3315976560115814,0.3101384937763214,0.7118338942527771,-0.16647374629974365,0.9823349714279175,-0.019961446523666382,0.7310492396354675,-0.21370555460453033,0.20267851650714874,-0.22147990763187408,-0.4267613887786865,-0.4111422300338745,-0.08403564244508743,-0.39664649963378906,0.014611904509365559,0.0370180606842041,0.21106576919555664,0.019932948052883148,0.45672088861465454,-0.8871804475784302,-0.06570206582546234,-0.7166050672531128,-0.32313287258148193,-0.618111789226532,0.38486361503601074,-0.25440406799316406,0.09095838665962219,0.43078744411468506,-0.8700154423713684,0.23978185653686523,0.1300203800201416,-0.2030932903289795,-0.9704885482788086,0.3361332416534424,-0.0018162727355957031,-0.031000014394521713,0.7937525510787964,-0.6082407832145691,-7.433710607074318e-07,0.6082407832145691,0.7937525510787964,8.820600783110422e-07,0.3192288875579834,0.1545068919658661,-0.03099983185529709,0.35303759574890137,-0.1581394374370575,-0.031000196933746338
3,0.4588821232318878,-0.11313360929489136,-0.4920080602169037,0.42880088090896606,-0.3719020485877991,1.4221229553222656,-0.24775603413581848,0.73082035779953,0.004278840497136116,0.4207029640674591,-0.28315067291259766,0.2842951714992523,0.4495289921760559,0.07445155084133148,-0.35671141743659973,-0.8893547654151917,0.05866913124918938,-0.3234158754348755,0.31326478719711304,0.6914787888526917,-0.19547247886657715,0.9634147882461548,-0.04767860844731331,0.7311338782310486,0.18845243752002716,0.11486415565013885,0.12550848722457886,-0.2775288224220276,-0.39687398076057434,-0.2717536985874176,-0.38838884234428406,-0.00619480898603797,0.03726792335510254,0.21100473403930664,0.019939154386520386,0.42849498987197876,-0.9014055132865906,-0.06213086098432541,-0.7305290699005127,-0.3051590919494629,-0.6109053492546082,0.38356518745422363,-0.2602877616882324,0.08259323239326477,0.4755792021751404,-0.840607762336731,0.2592355012893677,0.13147833943367004,-0.22346031665802002,-0.9658048152923584,0.3361332416534424,-0.0018162727355957031,-0.03100001811981201,0.7937526106834412,-0.6082407236099243,-5.948670036559633e-07,0.6082407236099243,0.7937526106834412,1.2089683423255337e-06,0.3192288875579834,0.1545068919658661,-0.030999816954135895,0.35303759574890137,-0.1581394374370575,-0.03100021928548813
4,0.45831453800201416,-0.08396299183368683,-0.5017984509468079,0.44574207067489624,-0.36838042736053467,1.4201089143753052,-0.24171067774295807,0.7310019731521606,0.004940746817737818,0.43918177485466003,-0.12420657277107239,0.24320773780345917,0.018374793231487274,-0.033674634993076324,0.09473022073507309,0.007509475573897362,0.06857790797948837,-0.3113665282726288,0.322031706571579,0.6746025681495667,-0.223233163356781,0.9388202428817749,-0.07511875033378601,0.731128990650177,0.17668385803699493,0.22657643258571625,0.14618395268917084,-0.2777971029281616,-0.38439658284187317,-0.3396551012992859,-0.3842542767524719,-0.01749342307448387,0.03879809379577637,0.208587646484375,0.019958391785621643,0.4122697114944458,-0.9096181392669678,-0.051270898431539536,-0.7394878268241882,-0.30122852325439453,-0.6020127534866333,0.38367342948913574,-0.25895166397094727,0.07458369433879852,0.5304772853851318,-0.8014473915100098,0.2761809527873993,0.1406574696302414,-0.23806560039520264,-0.9610099792480469,0.3361332416534424,-0.0018162727355957031,-0.03099999576807022,0.7937525510787964,-0.6082408428192139,-1.8896909068644163e-06,0.6082408428192139,0.7937525510787964,1.2435451708370238e-06,0.3192289173603058,0.15450690686702728,-0.030999649316072464,0.353037565946579,-0.1581394523382187,-0.031000342220067978
5,0.4528697729110718,-0.054944973438978195,-0.4911265969276428,0.4610345959663391,-0.378167062997818,1.4150190353393555,-0.22896112501621246,0.7312235832214355,0.006342601962387562,0.44604748487472534,0.17766699194908142,0.22029471397399902,-0.19087427854537964,-0.0821804404258728,0.20845305919647217,-0.011481737717986107,0.0718507245182991,-0.3012109100818634,0.32694119215011597,0.6550977826118469,-0.25011542439460754,0.9151055812835693,-0.10270263254642487,0.7311035394668579,0.004336063284426928,0.1738956719636917,0.053214576095342636,-0.3138488829135895,-0.3772885203361511,-0.3236549496650696,-0.38606247305870056,-0.013266379944980145,0.04374051094055176,0.20206594467163086,0.019990883767604828,0.41798079013824463,-0.908039391040802,-0.027507726103067398,-0.7384456396102905,-0.3219665288925171,-0.5924825668334961,0.3830578327178955,-0.2614583969116211,0.06619744002819061,0.5756778717041016,-0.7646923661231995,0.2895524799823761,0.14607985317707062,-0.25223731994628906,-0.9565757513046265,0.3361332416534424,-0.0018162727355957031,-0.031000014394521713,0.7937525510787964,-0.6082408428192139,-7.620718633916113e-07,0.6082408428192139,0.7937525510787964,8.185340902855387e-07,0.3192289173603058,0.15450690686702728,-0.030999839305877686,0.353037565946579,-0.1581394523382187,-0.03100018948316574
6,0.4502880275249481,-0.025440940633416176,-0.47917237877845764,0.47764623165130615,-0.39412254095077515,1.4086710214614868,-0.2200445532798767,0.7312525510787964,-0.003249193076044321,0.4385642409324646,0.17929024994373322,0.2460400015115738,-0.24013091623783112,-0.08952932804822922,0.1320047825574875,-0.013982451520860195,0.0765969306230545,-0.29231661558151245,0.3278001546859741,0.6382736563682556,-0.27644336223602295,0.890132486820221,-0.13086766004562378,0.7311015725135803,0.08946493268013,0.14209014177322388,0.023826492950320244,-0.248940572142601,-0.3665739595890045,-0.349069744348526,-0.39437833428382874,-0.009623539634048939,0.05090641975402832,0.19387102127075195,0.01999402791261673,0.43498557806015015,-0.9004281163215637,-0.004098803270608187,-0.7325582504272461,-0.3512355089187622,-0.583088219165802,0.38411736488342285,-0.26323747634887695,0.05953103303909302,0.6173604130744934,-0.72683185338974,0.3009676933288574,0.1554926037788391,-0.26228952407836914,-0.9523792266845703,0.3361332416534424,-0.0018162727355957031,-0.0310000441968441,0.7937524914741516,-0.6082409024238586,-1.8621614117364516e-06,0.6082409024238586,0.7937524914741516,8.513574130120105e-07,0.3192289173603058,0.15450690686702728,-0.030999746173620224,0.353037565946579,-0.1581394523382187,-0.031000342220067978
7,0.45182958245277405,0.002316089114174247,-0.45866456627845764,0.49666929244995117,-0.41741982102394104,1.4007166624069214,-0.21858853101730347,0.7314903736114502,0.18390235304832458,0.4134516716003418,0.3228813707828522,0.2960810959339142,-0.3712424635887146,-0.1290992796421051,0.055760692805051804,-0.021930480375885963,0.07514183968305588,-0.2929016947746277,0.33514344692230225,0.6330650448799133,-0.303734689950943,0.8662713170051575,-0.15864044427871704,0.7312369346618652,0.00426030158996582,-0.07098818570375443,0.1087828055024147,-0.007290779612958431,-0.38078635931015015,-0.3479158282279968,-0.3886592388153076,-0.027480367571115494,0.0630805492401123,0.18463945388793945,0.02000245451927185,0.47330790758132935,-0.8807413578033447,0.01656314730644226,-0.7153531312942505,-0.39526522159576416,-0.5762251615524292,0.39204955101013184,-0.2625269889831543,0.06128060817718506,0.6521615982055664,-0.6862732768058777,0.3220469653606415,0.18389905989170074,-0.2689105272293091,-0.9454460740089417,0.3361332416534424,-0.0018162727355957031,-0.031000014394521713,0.7937524318695068,-0.6082409620285034,-6.777532917112694e-07,0.6082409620285034,0.7937524318695068,1.140207018579531e-06,0.3192289471626282,0.15450690686702728,-0.030999809503555298,0.3530375361442566,-0.1581394523382187,-0.03100021928548813
8,0.46048682928085327,0.027295423671603203,-0.4354744851589203,0.5144850611686707,-0.44274646043777466,1.3903530836105347,-0.22129549086093903,0.7316365242004395,0.29471731185913086,0.3575674295425415,0.3680229187011719,0.35727474093437195,-0.44676175713539124,-0.38248154520988464,0.06364904344081879,-0.05253072455525398,0.077922523021698,-0.30216115713119507,0.35198643803596497,0.6224240660667419,-0.3308278024196625,0.8520064949989319,-0.1845044493675232,0.7312536239624023,0.15126940608024597,-0.1287827491760254,0.29021358489990234,-0.17868420481681824,-0.3738596439361572,-0.19612322747707367,-0.36274152994155884,-0.0339512974023819,0.0781099796295166,0.17684125900268555,0.0194283127784729,0.5234134197235107,-0.851449191570282,0.032752592116594315,-0.6890133619308472,-0.4455472230911255,-0.5716188549995422,0.3954775333404541,-0.25999975204467773,0.06351326406002045,0.6905978918075562,-0.6348524689674377,0.34646347165107727,0.21144001185894012,-0.2808917760848999,-0.9361586570739746,0.3361332416534424,-0.0018162727355957031,-0.031000014394521713,0.7937524318695068,-0.6082409620285034,-7.536427801824175e-07,0.6082409620285034,0.7937524318695068,8.722739721633843e-07,0.3192289471626282,0.15450690686702728,-0.03099983185529709,0.3530375361442566,-0.1581394523382187,-0.031000196933746338
9,0.47681981325149536,0.048860739916563034,-0.41288742423057556,0.5328478217124939,-0.4690428376197815,1.3696907758712769,-0.21612516045570374,0.7316223382949829,0.39559516310691833,0.31957361102104187,0.3534404933452606,0.26984110474586487,-0.36190271377563477,-0.29592517018318176,0.07387048006057739,-0.04096738249063492,0.09607796370983124,-0.31409889459609985,0.3748909831047058,0.6030255556106567,-0.35758545994758606,0.8421303033828735,-0.20292508602142334,0.7312898635864258,0.4231962561607361,-0.1640758365392685,0.40297964215278625,-0.3041885793209076,-0.3630513548851013,-0.13695183396339417,-0.25898027420043945,-0.3758738338947296,0.09888958930969238,0.17189502716064453,0.016298674046993256,0.5759062767028809,-0.8155918717384338,0.05605287849903107,-0.6476629376411438,-0.49701786041259766,-0.5774998664855957,0.3927643299102783,-0.2524256706237793,0.06281702220439911,0.7343840599060059,-0.5697352886199951,0.368892639875412,0.23694494366645813,-0.29410624504089355,-0.925936758518219,0.3361332416534424,-0.0018162727355957031,-0.03100001811981201,0.7937524914741516,-0.6082409024238586,-5.859593557033804e-07,0.6082409024238586,0.7937524914741516,1.1967048294536653e-06,0.3192289173603058,0.15450690686702728,-0.030999816954135895,0.353037565946579,-0.1581394523382187,-0.03100021928548813
