step,box_rotation_progress_0
0,137.03717041015625
1,137.03717041015625
2,137.03717041015625
3,137.03717041015625
4,137.03717041015625
5,137.03717041015625
6,137.03717041015625
7,137.03717041015625
8,137.03717041015625
9,137.03717041015625
10,137.03717041015625
11,137.03717041015625
12,137.03717041015625
13,137.03717041015625
14,137.03717041015625
15,137.03717041015625
16,137.03717041015625
17,137.03717041015625
18,137.03717041015625
19,137.03717041015625
20,137.03717041015625
21,137.03717041015625
22,137.03717041015625
23,137.03717041015625
24,137.03717041015625
25,137.03717041015625
26,137.03717041015625
27,137.03717041015625
28,137.03717041015625
29,137.03717041015625
30,137.03717041015625
31,137.03717041015625
32,137.03717041015625
33,137.03717041015625
34,137.03717041015625
35,137.03717041015625
36,137.03717041015625
37,137.03717041015625
38,137.03717041015625
39,137.03717041015625
40,137.03717041015625
41,137.03717041015625
42,137.03717041015625
43,137.03717041015625
44,137.03717041015625
45,137.03717041015625
46,137.03717041015625
47,137.03717041015625
48,137.03717041015625
49,137.03717041015625
50,137.03717041015625
51,137.03717041015625
52,137.03717041015625
53,137.03717041015625
54,137.03717041015625
55,137.03717041015625
56,137.03717041015625
57,137.03717041015625
58,137.03717041015625
59,137.03717041015625
60,137.03717041015625
61,137.03717041015625
62,137.03717041015625
63,137.03717041015625
64,137.03717041015625
65,137.03717041015625
66,137.03717041015625
67,137.03717041015625
68,137.03717041015625
69,137.03717041015625
70,137.03717041015625
71,137.03717041015625
72,137.03717041015625
73,137.03717041015625
74,137.03717041015625
75,137.03717041015625
76,137.03717041015625
77,137.03717041015625
78,137.03717041015625
79,137.03717041015625
80,137.03717041015625
81,137.03717041015625
82,137.03717041015625
83,137.03717041015625
84,137.03717041015625
85,137.03717041015625
86,137.03717041015625
87,137.03717041015625
88,137.03717041015625
89,137.03717041015625
90,137.03717041015625
91,137.03717041015625
92,137.03717041015625
93,137.03717041015625
94,137.03717041015625
95,137.03717041015625
96,137.03717041015625
97,137.03717041015625
98,137.03717041015625
99,137.03717041015625
100,137.03717041015625
101,137.03717041015625
102,137.03717041015625
103,137.03717041015625
104,137.03717041015625
105,137.03717041015625
106,137.03717041015625
107,137.03717041015625
108,137.03717041015625
109,137.03717041015625
110,137.03717041015625
111,137.03717041015625
112,137.03717041015625
113,137.03717041015625
114,137.03717041015625
115,137.03717041015625
116,137.03717041015625
117,137.03717041015625
118,137.03717041015625
119,137.03717041015625
120,137.03717041015625
121,137.03717041015625
122,137.03717041015625
123,137.03717041015625
124,137.03717041015625
125,137.03717041015625
126,137.03717041015625
127,137.03717041015625
128,137.03717041015625
129,137.03717041015625
130,137.03717041015625
131,137.03717041015625
132,137.03717041015625
133,137.03717041015625
134,137.03717041015625
135,137.03717041015625
136,137.03717041015625
137,137.03717041015625
138,137.03717041015625
139,137.03717041015625
140,137.03717041015625
141,137.03717041015625
142,137.03717041015625
143,137.03717041015625
144,137.03717041015625
145,137.03717041015625
146,137.03717041015625
147,137.03717041015625
148,137.03717041015625
149,137.03717041015625
150,137.03717041015625
151,137.03717041015625
152,137.03717041015625
153,137.03717041015625
154,137.03717041015625
155,137.03717041015625
156,137.03717041015625
157,137.03717041015625
158,137.03717041015625
159,137.03717041015625
160,137.03717041015625
161,137.03717041015625
162,137.03717041015625
163,137.03717041015625
164,137.03717041015625
165,137.03717041015625
166,137.03717041015625
167,137.03717041015625
168,137.03717041015625
169,137.03717041015625
170,137.03717041015625
171,137.03717041015625
172,137.03717041015625
173,137.03717041015625
174,137.03717041015625
175,137.03717041015625
176,137.03717041015625
177,137.03717041015625
178,137.03717041015625
179,137.03717041015625
180,137.03717041015625
181,137.03717041015625
182,137.03717041015625
183,137.03717041015625
184,137.03717041015625
185,137.03717041015625
186,137.03717041015625
187,137.03717041015625
188,137.03717041015625
189,137.03717041015625
190,137.03717041015625
191,137.03717041015625
192,137.03717041015625
193,137.03717041015625
194,137.03717041015625
195,137.03717041015625
196,137.03717041015625
197,137.03717041015625
198,137.03717041015625
