step,box_rotation_progress_0
0,160.16140747070312
1,160.16140747070312
2,160.16140747070312
3,160.161376953125
4,160.16140747070312
5,160.16140747070312
6,160.16140747070312
7,160.16140747070312
8,160.161376953125
9,160.16140747070312
10,160.161376953125
11,160.161376953125
12,160.16140747070312
13,160.16140747070312
14,160.16140747070312
15,160.16140747070312
16,160.16140747070312
17,160.16140747070312
18,160.16140747070312
19,160.16140747070312
20,160.16140747070312
21,160.16140747070312
22,160.16140747070312
23,160.16140747070312
24,160.16140747070312
25,160.16140747070312
26,160.16140747070312
27,160.161376953125
28,160.16140747070312
29,160.161376953125
30,160.16140747070312
31,160.161376953125
32,160.16140747070312
33,160.16140747070312
34,160.16140747070312
35,160.16140747070312
36,160.728759765625
37,162.22113037109375
38,162.3419189453125
39,162.21737670898438
40,162.1573486328125
41,162.02944946289062
42,162.27639770507812
43,162.8956298828125
44,164.13983154296875
45,166.30352783203125
46,169.44232177734375
47,172.99349975585938
48,175.9344482421875
49,177.55224609375
50,177.75958251953125
51,177.75955200195312
52,177.75958251953125
53,177.75958251953125
54,177.75955200195312
55,177.75958251953125
56,177.75955200195312
57,177.75955200195312
58,177.75955200195312
59,177.75955200195312
60,177.75955200195312
61,177.75955200195312
62,177.75958251953125
63,177.75958251953125
64,177.75955200195312
65,177.75955200195312
66,177.75955200195312
67,177.75955200195312
68,177.75958251953125
69,177.75958251953125
70,177.75955200195312
71,177.75955200195312
72,177.75958251953125
73,177.75958251953125
74,177.75958251953125
75,177.75955200195312
76,177.75955200195312
77,177.75955200195312
78,177.75955200195312
79,177.75955200195312
80,177.75958251953125
81,177.75958251953125
82,177.75955200195312
83,177.75955200195312
84,177.75955200195312
85,177.75955200195312
86,177.75958251953125
87,177.75955200195312
88,177.75955200195312
89,177.75955200195312
90,177.75955200195312
91,177.75958251953125
92,177.75958251953125
93,177.75958251953125
94,177.75955200195312
95,177.75958251953125
96,177.75955200195312
97,177.75958251953125
98,177.75958251953125
99,177.75958251953125
100,177.75955200195312
101,177.75958251953125
102,177.75958251953125
103,177.75955200195312
104,177.75955200195312
105,177.75955200195312
106,177.75955200195312
107,177.75958251953125
108,177.75955200195312
109,177.75958251953125
110,177.75955200195312
111,177.75955200195312
112,177.75955200195312
113,177.75955200195312
114,177.75958251953125
115,177.75955200195312
116,177.75958251953125
117,177.75955200195312
118,177.75955200195312
119,177.75958251953125
120,177.75955200195312
121,177.75955200195312
122,177.75955200195312
123,177.75955200195312
124,177.75958251953125
125,177.75958251953125
126,177.75958251953125
127,177.75955200195312
128,177.75955200195312
129,177.75955200195312
130,177.75958251953125
131,177.75958251953125
132,177.75958251953125
133,177.75958251953125
134,177.75955200195312
135,177.75955200195312
136,177.75955200195312
137,177.75955200195312
138,177.75955200195312
139,177.75955200195312
140,177.75958251953125
141,177.75955200195312
142,177.75958251953125
143,177.75955200195312
144,177.75958251953125
145,177.75955200195312
146,177.75955200195312
147,177.75958251953125
148,177.75955200195312
149,177.75955200195312
150,177.75955200195312
151,177.75955200195312
152,177.75955200195312
153,177.75955200195312
154,177.75955200195312
155,177.75955200195312
156,177.75955200195312
157,177.75958251953125
158,177.75955200195312
159,177.75958251953125
160,177.75955200195312
161,177.75958251953125
162,177.75955200195312
163,177.75955200195312
164,177.75955200195312
165,177.75955200195312
166,177.75955200195312
167,177.75955200195312
168,177.75958251953125
169,177.75955200195312
170,177.75955200195312
171,177.75955200195312
172,177.75958251953125
173,177.75955200195312
174,177.75958251953125
175,177.75955200195312
176,177.75955200195312
177,177.75955200195312
178,177.75955200195312
179,177.75955200195312
180,177.75955200195312
181,177.75955200195312
182,177.75955200195312
183,177.75955200195312
184,177.75958251953125
185,177.75958251953125
186,177.75955200195312
187,177.75955200195312
188,177.75955200195312
189,177.75955200195312
190,177.75955200195312
191,177.75958251953125
192,177.75955200195312
193,177.75958251953125
194,177.75958251953125
195,177.75958251953125
196,177.75955200195312
197,177.75955200195312
198,177.75958251953125
