step,box_theta_deg_0
0,37.46240234375
1,37.46240234375
2,37.46240234375
3,37.46240234375
4,37.46240234375
5,37.46240234375
6,37.46240234375
7,37.462432861328125
8,37.462432861328125
9,37.46240234375
10,37.46240234375
11,37.46240234375
12,37.462432861328125
13,37.462432861328125
14,37.46240234375
15,37.46240234375
16,37.46240234375
17,37.46240234375
18,37.46240234375
19,37.46240234375
20,37.46240234375
21,37.46240234375
22,37.46240234375
23,37.46240234375
24,37.46240234375
25,37.46240234375
26,37.46240234375
27,37.46240234375
28,37.46240234375
29,37.46240234375
30,37.46240234375
31,37.46240234375
32,37.46240234375
33,37.462432861328125
34,37.462432861328125
35,37.462432861328125
36,37.462432861328125
37,37.46240234375
38,37.462432861328125
39,37.462432861328125
40,37.462432861328125
41,37.462432861328125
42,37.462432861328125
43,37.462432861328125
44,37.462432861328125
45,37.462432861328125
46,37.462432861328125
47,37.462432861328125
48,37.462432861328125
49,37.462432861328125
50,37.462432861328125
51,37.462432861328125
52,37.462432861328125
53,37.462432861328125
54,37.462432861328125
55,37.462432861328125
56,37.46246337890625
57,37.462432861328125
58,37.46246337890625
59,37.46246337890625
60,37.46246337890625
61,37.46246337890625
62,37.46246337890625
63,37.46246337890625
64,37.46246337890625
65,37.46246337890625
66,37.46246337890625
67,37.46246337890625
68,37.462432861328125
69,37.462432861328125
70,37.462432861328125
71,37.462432861328125
72,37.462432861328125
73,37.462432861328125
74,37.462432861328125
75,37.6983642578125
76,39.314300537109375
77,40.69384765625
78,39.635833740234375
79,36.59722900390625
80,34.8154296875
81,34.22943115234375
82,33.579376220703125
83,31.484039306640625
84,27.76373291015625
85,23.907867431640625
86,23.33001708984375
87,23.329986572265625
88,23.329986572265625
89,23.33001708984375
90,23.329986572265625
91,23.329986572265625
92,23.33001708984375
93,23.329986572265625
94,23.329986572265625
95,23.33001708984375
96,23.3299560546875
97,23.329986572265625
98,23.33001708984375
99,23.33001708984375
100,23.329986572265625
101,23.329986572265625
102,23.33001708984375
103,23.329986572265625
104,23.329986572265625
105,23.33001708984375
106,23.3299560546875
107,23.329986572265625
108,23.33001708984375
109,23.3299560546875
110,23.329986572265625
111,23.33001708984375
112,23.33001708984375
113,23.329986572265625
114,23.329986572265625
115,23.33001708984375
116,23.3299560546875
117,23.329986572265625
118,23.33001708984375
119,23.3299560546875
120,23.329986572265625
121,23.33001708984375
122,23.33001708984375
123,23.329986572265625
124,23.33001708984375
125,23.3299560546875
126,23.329986572265625
127,23.329986572265625
128,23.33001708984375
129,23.33001708984375
130,23.329986572265625
131,23.33001708984375
132,23.3299560546875
133,23.329986572265625
134,23.33001708984375
135,23.3299560546875
136,23.33001708984375
137,23.329986572265625
138,23.33001708984375
139,23.3299560546875
140,23.329986572265625
141,23.33001708984375
142,23.3299560546875
143,23.329986572265625
144,23.33001708984375
145,23.3299560546875
146,23.329986572265625
147,23.329986572265625
148,23.33001708984375
149,23.329986572265625
150,23.329986572265625
151,23.3299560546875
152,23.329986572265625
153,23.329986572265625
154,23.33001708984375
155,23.33001708984375
156,23.329986572265625
157,23.33001708984375
158,23.3299560546875
159,23.329986572265625
160,23.329986572265625
161,23.33001708984375
162,23.3299560546875
163,23.329986572265625
164,23.33001708984375
165,23.3299560546875
166,23.329986572265625
167,23.33001708984375
168,23.33001708984375
169,23.329986572265625
170,23.329986572265625
171,23.33001708984375
172,23.329986572265625
173,23.329986572265625
174,23.33001708984375
175,23.329986572265625
176,23.329986572265625
177,23.33001708984375
178,23.3299560546875
179,23.329986572265625
180,23.33001708984375
181,23.3299560546875
182,23.329986572265625
183,23.329986572265625
184,23.33001708984375
185,23.329986572265625
186,23.329986572265625
187,23.33001708984375
188,23.3299560546875
189,23.329986572265625
190,23.33001708984375
191,23.3299560546875
192,23.329986572265625
193,23.33001708984375
194,23.33001708984375
195,23.329986572265625
196,23.33001708984375
197,23.3299560546875
198,23.329986572265625
