step,box_theta_deg_0
0,260.0807189941406
1,260.0807189941406
2,260.0807189941406
3,260.0806884765625
4,260.0807189941406
5,260.0807189941406
6,260.0807189941406
7,260.0807189941406
8,260.0806884765625
9,260.0807189941406
10,260.0806884765625
11,260.0806884765625
12,260.0807189941406
13,260.0807189941406
14,260.0807189941406
15,260.0807189941406
16,260.0807189941406
17,260.0807189941406
18,260.0807189941406
19,260.0807189941406
20,260.0807189941406
21,260.0807189941406
22,260.0807189941406
23,260.0807189941406
24,260.0807189941406
25,260.0807189941406
26,260.0807189941406
27,260.0806884765625
28,260.0807189941406
29,260.0806884765625
30,260.0807189941406
31,260.0806884765625
32,260.0807189941406
33,260.0807189941406
34,260.0807189941406
35,260.0807189941406
36,260.6480712890625
37,262.14044189453125
38,262.26123046875
39,262.1366882324219
40,262.07666015625
41,261.9487609863281
42,262.1957092285156
43,262.81494140625
44,264.05914306640625
45,266.22283935546875
46,269.36163330078125
47,272.9128112792969
48,275.853759765625
49,277.4715576171875
50,277.67889404296875
51,277.6788635253906
52,277.67889404296875
53,277.67889404296875
54,277.6788635253906
55,277.67889404296875
56,277.6788635253906
57,277.6788635253906
58,277.6788635253906
59,277.6788635253906
60,277.6788635253906
61,277.6788635253906
62,277.67889404296875
63,277.67889404296875
64,277.6788635253906
65,277.6788635253906
66,277.6788635253906
67,277.6788635253906
68,277.67889404296875
69,277.67889404296875
70,277.6788635253906
71,277.6788635253906
72,277.67889404296875
73,277.67889404296875
74,277.67889404296875
75,277.6788635253906
76,277.6788635253906
77,277.6788635253906
78,277.6788635253906
79,277.6788635253906
80,277.67889404296875
81,277.67889404296875
82,277.6788635253906
83,277.6788635253906
84,277.6788635253906
85,277.6788635253906
86,277.67889404296875
87,277.6788635253906
88,277.6788635253906
89,277.6788635253906
90,277.6788635253906
91,277.67889404296875
92,277.67889404296875
93,277.67889404296875
94,277.6788635253906
95,277.67889404296875
96,277.6788635253906
97,277.67889404296875
98,277.67889404296875
99,277.67889404296875
100,277.6788635253906
101,277.67889404296875
102,277.67889404296875
103,277.6788635253906
104,277.6788635253906
105,277.6788635253906
106,277.6788635253906
107,277.67889404296875
108,277.6788635253906
109,277.67889404296875
110,277.6788635253906
111,277.6788635253906
112,277.6788635253906
113,277.6788635253906
114,277.67889404296875
115,277.6788635253906
116,277.67889404296875
117,277.6788635253906
118,277.6788635253906
119,277.67889404296875
120,277.6788635253906
121,277.6788635253906
122,277.6788635253906
123,277.6788635253906
124,277.67889404296875
125,277.67889404296875
126,277.67889404296875
127,277.6788635253906
128,277.6788635253906
129,277.6788635253906
130,277.67889404296875
131,277.67889404296875
132,277.67889404296875
133,277.67889404296875
134,277.6788635253906
135,277.6788635253906
136,277.6788635253906
137,277.6788635253906
138,277.6788635253906
139,277.6788635253906
140,277.67889404296875
141,277.6788635253906
142,277.67889404296875
143,277.6788635253906
144,277.67889404296875
145,277.6788635253906
146,277.6788635253906
147,277.67889404296875
148,277.6788635253906
149,277.6788635253906
150,277.6788635253906
151,277.6788635253906
152,277.6788635253906
153,277.6788635253906
154,277.6788635253906
155,277.6788635253906
156,277.6788635253906
157,277.67889404296875
158,277.6788635253906
159,277.67889404296875
160,277.6788635253906
161,277.67889404296875
162,277.6788635253906
163,277.6788635253906
164,277.6788635253906
165,277.6788635253906
166,277.6788635253906
167,277.6788635253906
168,277.67889404296875
169,277.6788635253906
170,277.6788635253906
171,277.6788635253906
172,277.67889404296875
173,277.6788635253906
174,277.67889404296875
175,277.6788635253906
176,277.6788635253906
177,277.6788635253906
178,277.6788635253906
179,277.6788635253906
180,277.6788635253906
181,277.6788635253906
182,277.6788635253906
183,277.6788635253906
184,277.67889404296875
185,277.67889404296875
186,277.6788635253906
187,277.6788635253906
188,277.6788635253906
189,277.6788635253906
190,277.6788635253906
191,277.67889404296875
192,277.6788635253906
193,277.67889404296875
194,277.67889404296875
195,277.67889404296875
196,277.6788635253906
197,277.6788635253906
198,277.67889404296875
