step,pushpoint_right_distance_0
0,0.5490227341651917
1,0.22186370193958282
2,0.19722267985343933
3,0.1764565408229828
4,0.16048239171504974
5,0.14985419809818268
6,0.14410212635993958
7,0.14186610281467438
8,0.14075805246829987
9,0.13745002448558807
10,0.13187827169895172
11,0.12565279006958008
12,0.11971278488636017
13,0.11423534154891968
14,0.10922496765851974
15,0.10501474887132645
16,0.10257485508918762
17,0.10294423997402191
18,0.10610722750425339
19,0.11073094606399536
20,0.1152762696146965
21,0.1196051687002182
22,0.12330938875675201
23,0.1273815631866455
24,0.13321901857852936
25,0.13633732497692108
26,0.13803337514400482
27,0.14088952541351318
28,0.14725787937641144
29,0.1567557007074356
30,0.16869056224822998
31,0.18205469846725464
32,0.196853905916214
33,0.21264244616031647
34,0.22644813358783722
35,0.23586468398571014
36,0.23858201503753662
37,0.2325403392314911
38,0.22951030731201172
39,0.23226825892925262
40,0.2402222901582718
41,0.25141826272010803
42,0.26779165863990784
43,0.2803505063056946
44,0.28260529041290283
45,0.27815186977386475
46,0.27013570070266724
47,0.2578333914279938
48,0.24305883049964905
49,0.2307633012533188
50,0.222176194190979
51,0.21516193449497223
52,0.21068938076496124
53,0.209920734167099
54,0.20815379917621613
55,0.2030947357416153
56,0.1961933672428131
57,0.18863600492477417
58,0.18017026782035828
59,0.17244230210781097
60,0.16573171317577362
61,0.16105271875858307
62,0.1537330150604248
63,0.14277014136314392
64,0.13835743069648743
65,0.1391662061214447
66,0.1410190761089325
67,0.14302776753902435
68,0.14532801508903503
69,0.14897340536117554
70,0.15510676801204681
71,0.1644483059644699
72,0.17647239565849304
73,0.18908758461475372
74,0.19882754981517792
75,0.204173281788826
76,0.20462404191493988
77,0.20251862704753876
78,0.19895760715007782
79,0.1966514140367508
80,0.19937200844287872
81,0.21281690895557404
82,0.23397289216518402
83,0.2580067813396454
84,0.2824414372444153
85,0.3052646815776825
86,0.3284175395965576
87,0.3537915349006653
88,0.3819868266582489
89,0.41415101289749146
90,0.4498901069164276
91,0.4879496693611145
92,0.5253139734268188
93,0.5566645264625549
94,0.5774596929550171
95,0.588587760925293
96,0.5939462184906006
97,0.5978659391403198
98,0.6006125211715698
99,0.6008826494216919
100,0.6001068949699402
101,0.5978937745094299
102,0.5946327447891235
103,0.5908291935920715
104,0.5864307880401611
105,0.5818960070610046
106,0.5774170756340027
107,0.5731968879699707
108,0.5700019598007202
109,0.5701707005500793
110,0.5774096250534058
111,0.5908933281898499
112,0.6122570633888245
113,0.6335748434066772
114,0.6547446250915527
115,0.6725795865058899
116,0.6858910322189331
117,0.6947336196899414
118,0.6992923021316528
119,0.7023633122444153
120,0.7052105665206909
121,0.7072911262512207
122,0.7094089984893799
123,0.7117037773132324
124,0.7140036821365356
125,0.7155023813247681
126,0.7163057923316956
127,0.7166531682014465
128,0.7166555523872375
129,0.7161971926689148
130,0.7149604558944702
131,0.7125768661499023
132,0.7083964943885803
133,0.7018617391586304
134,0.6930580139160156
135,0.6824204921722412
136,0.6695665717124939
137,0.6549625992774963
138,0.6407122611999512
139,0.6287216544151306
140,0.619257926940918
141,0.6129330396652222
142,0.6096769571304321
143,0.6076104044914246
144,0.6075600981712341
145,0.6088970899581909
146,0.6104951500892639
147,0.6121801137924194
148,0.6139599680900574
149,0.6164315342903137
150,0.6207759976387024
151,0.6272209882736206
152,0.636522114276886
153,0.6493203043937683
154,0.6657569408416748
155,0.6850544810295105
156,0.7062861919403076
157,0.7288942933082581
158,0.7526008486747742
159,0.7773768901824951
160,0.8025954961776733
161,0.8258471488952637
162,0.8458822965621948
163,0.8632199764251709
164,0.8789514899253845
165,0.8939011096954346
166,0.907448410987854
167,0.9185868501663208
168,0.9276831150054932
169,0.9351699948310852
170,0.9413154721260071
171,0.9455122947692871
172,0.9466249942779541
173,0.9426908493041992
174,0.9297166466712952
175,0.9079397916793823
176,0.8791924715042114
177,0.8465142846107483
178,0.813755214214325
179,0.7822086215019226
180,0.7535848617553711
181,0.7287762761116028
182,0.7066566944122314
183,0.6856417059898376
184,0.6672559976577759
185,0.6524571776390076
186,0.6416251063346863
187,0.6340079307556152
188,0.6287266612052917
189,0.6237408518791199
190,0.6176455020904541
191,0.6114875078201294
192,0.6057890057563782
193,0.6001762747764587
194,0.5941887497901917
195,0.5875702500343323
196,0.5802727937698364
197,0.5724819302558899
198,0.5638380646705627
