step,pushpoint_right_distance_0
0,0.3890068829059601
1,0.3590286374092102
2,0.3338521420955658
3,0.3141151964664459
4,0.3010021150112152
5,0.29528379440307617
6,0.2970535457134247
7,0.3053843080997467
8,0.3194219470024109
9,0.33792904019355774
10,0.3587225675582886
11,0.38015642762184143
12,0.40160712599754333
13,0.4227087199687958
14,0.4434589743614197
15,0.4635017216205597
16,0.4815062880516052
17,0.49685463309288025
18,0.5114288926124573
19,0.5269800424575806
20,0.5422837138175964
21,0.5574080348014832
22,0.5685886144638062
23,0.5775424242019653
24,0.5849041938781738
25,0.5900710225105286
26,0.5946972966194153
27,0.5987823605537415
28,0.6010861992835999
29,0.602340042591095
30,0.5966694951057434
31,0.5863398909568787
32,0.5758922100067139
33,0.5683162212371826
34,0.5614217519760132
35,0.5526525974273682
36,0.5411323308944702
37,0.531457245349884
38,0.5207733511924744
39,0.5104167461395264
40,0.5021930932998657
41,0.49854838848114014
42,0.49694302678108215
43,0.4948916435241699
44,0.4907301664352417
45,0.484144389629364
46,0.47737234830856323
47,0.47231003642082214
48,0.4695276916027069
49,0.46780383586883545
50,0.4664432108402252
51,0.4652177393436432
52,0.4639028310775757
53,0.46285420656204224
54,0.46582669019699097
55,0.471670925617218
56,0.47947826981544495
57,0.4868612587451935
58,0.49461114406585693
59,0.5024497509002686
60,0.5077418684959412
61,0.5113636255264282
62,0.5150477886199951
63,0.5186918377876282
64,0.5228798389434814
65,0.528247058391571
66,0.5345330834388733
67,0.5418301224708557
68,0.5485920310020447
69,0.5544489622116089
70,0.5600419640541077
71,0.5646734237670898
72,0.5672937035560608
73,0.5690755248069763
74,0.5707355737686157
75,0.5715448260307312
76,0.5719780921936035
77,0.5739565491676331
78,0.5781447291374207
79,0.5822018384933472
80,0.5845506191253662
81,0.5852589011192322
82,0.5831657648086548
83,0.5780211687088013
84,0.5722497701644897
85,0.5662456750869751
86,0.5596951842308044
87,0.5534605979919434
88,0.5486677885055542
89,0.5458914637565613
90,0.5450233221054077
91,0.5458047986030579
92,0.5470618009567261
93,0.5491151809692383
94,0.5520452857017517
95,0.5559436678886414
96,0.5606706142425537
97,0.5661135315895081
98,0.5721525549888611
99,0.5782766938209534
100,0.5834407806396484
101,0.5875687599182129
102,0.5916278958320618
103,0.5955114364624023
104,0.5992526412010193
105,0.6025233268737793
106,0.6053879857063293
107,0.607943058013916
108,0.6093285083770752
109,0.6090743541717529
110,0.6079905033111572
111,0.6061052680015564
112,0.6030946969985962
113,0.5989758372306824
114,0.5938143134117126
115,0.5879102349281311
116,0.5812548398971558
117,0.573700487613678
118,0.5645464062690735
119,0.5536621809005737
120,0.5421505570411682
121,0.5318763852119446
122,0.5212205648422241
123,0.5102061629295349
124,0.4989612102508545
125,0.488040566444397
126,0.4779711067676544
127,0.46862903237342834
128,0.4604876935482025
129,0.4543766379356384
130,0.4510139226913452
131,0.4497959613800049
132,0.4503653645515442
133,0.45338115096092224
134,0.45831218361854553
135,0.46445566415786743
136,0.47121870517730713
137,0.47753170132637024
138,0.48404988646507263
139,0.4908776581287384
140,0.49806368350982666
141,0.50562584400177
142,0.5134022235870361
143,0.5211001038551331
144,0.5295867919921875
145,0.5394984483718872
146,0.5497061014175415
147,0.5598820447921753
148,0.569543182849884
149,0.5785118341445923
150,0.5864418745040894
151,0.593582034111023
152,0.6003241539001465
153,0.6066822409629822
154,0.612669050693512
155,0.6183152794837952
156,0.6237367987632751
157,0.6290728449821472
158,0.6347041130065918
159,0.6401959657669067
160,0.644027054309845
161,0.6461464166641235
162,0.6467084288597107
163,0.6461493968963623
164,0.644737184047699
165,0.6426462531089783
166,0.6394727826118469
167,0.6352953910827637
168,0.6317674517631531
169,0.6273583769798279
170,0.6226369738578796
171,0.6169507503509521
172,0.6099053025245667
173,0.6015170216560364
174,0.5921536087989807
175,0.5829426050186157
176,0.5740544199943542
177,0.5651700496673584
178,0.5564687848091125
179,0.5533363819122314
180,0.5526576042175293
181,0.5479235053062439
182,0.5425815582275391
183,0.5392441749572754
184,0.5359169244766235
185,0.5326856970787048
186,0.5295283794403076
187,0.5262489914894104
188,0.5227035880088806
189,0.5190315842628479
190,0.5151683688163757
191,0.5113224983215332
192,0.5088149905204773
193,0.5075029730796814
194,0.5063217878341675
195,0.5053362250328064
196,0.5044953227043152
197,0.5038151741027832
198,0.5032899379730225
