step,pushpoint_right_distance_0
0,0.48799675703048706
1,0.36467280983924866
2,0.33814558386802673
3,0.3122917413711548
4,0.2880733907222748
5,0.2664226293563843
6,0.24928709864616394
7,0.23667772114276886
8,0.23001216351985931
9,0.23023495078086853
10,0.2363792210817337
11,0.24836739897727966
12,0.2631840705871582
13,0.2769280672073364
14,0.2922195792198181
15,0.30998048186302185
16,0.3316761553287506
17,0.35525619983673096
18,0.37425827980041504
19,0.3818741738796234
20,0.3815501928329468
21,0.3779938220977783
22,0.37282228469848633
23,0.3677573800086975
24,0.3641454577445984
25,0.36183425784111023
26,0.36112505197525024
27,0.36184796690940857
28,0.36415785551071167
29,0.3678390383720398
30,0.37271052598953247
31,0.3785702586174011
32,0.38544487953186035
33,0.393256276845932
34,0.4019170105457306
35,0.41134214401245117
36,0.421316921710968
37,0.4311530292034149
38,0.43931904435157776
39,0.4450947642326355
40,0.44850683212280273
41,0.4504340589046478
42,0.45081648230552673
43,0.4510975182056427
44,0.45181962847709656
45,0.4529012441635132
46,0.4537675678730011
47,0.4542423486709595
48,0.45171552896499634
49,0.44751712679862976
50,0.4436706006526947
51,0.4399978220462799
52,0.4342702031135559
53,0.42925840616226196
54,0.428850919008255
55,0.4302815794944763
56,0.4357897639274597
57,0.43882593512535095
58,0.43999817967414856
59,0.43942296504974365
60,0.4360606372356415
61,0.4344261586666107
62,0.4335643947124481
63,0.43173137307167053
64,0.4284398555755615
65,0.42285817861557007
66,0.4159727096557617
67,0.406576931476593
68,0.39443284273147583
69,0.3800290822982788
70,0.36492881178855896
71,0.3511747121810913
72,0.3364497423171997
73,0.3207634389400482
74,0.30619049072265625
75,0.29685166478157043
76,0.2961772680282593
77,0.3059094548225403
78,0.32224026322364807
79,0.3402206599712372
80,0.3575488328933716
81,0.3703819215297699
82,0.3849490284919739
83,0.38009923696517944
84,0.38147053122520447
85,0.38803380727767944
86,0.3963642418384552
87,0.3932660222053528
88,0.3884637653827667
89,0.38353419303894043
90,0.3787796199321747
91,0.37819424271583557
92,0.3860698342323303
93,0.40031492710113525
94,0.412444144487381
95,0.42363858222961426
96,0.43487897515296936
97,0.44571739435195923
98,0.45616182684898376
99,0.4667918086051941
100,0.4764835834503174
101,0.4852239787578583
102,0.4947899580001831
103,0.5026542544364929
104,0.5075702667236328
105,0.5070608258247375
106,0.5014898777008057
107,0.492936909198761
108,0.48235782980918884
109,0.46997520327568054
110,0.4563125967979431
111,0.4418931007385254
112,0.42721840739250183
113,0.41283926367759705
114,0.3987550139427185
115,0.3871539235115051
116,0.38159337639808655
117,0.3774324655532837
118,0.37155911326408386
119,0.36320897936820984
120,0.3541707396507263
121,0.3455885052680969
122,0.33883512020111084
123,0.33304598927497864
124,0.3268722891807556
125,0.3225955069065094
126,0.3199959695339203
127,0.32447710633277893
128,0.3361762762069702
129,0.3533194065093994
130,0.370393842458725
131,0.38157588243484497
132,0.38172486424446106
133,0.3718791604042053
134,0.35670602321624756
135,0.3398466408252716
136,0.3214229941368103
137,0.3091687262058258
138,0.30344924330711365
139,0.2946774363517761
140,0.28265199065208435
141,0.25732171535491943
142,0.22204573452472687
143,0.18626157939434052
144,0.15736719965934753
145,0.13561706244945526
146,0.12457852065563202
147,0.1270940750837326
148,0.1449829339981079
149,0.1755971908569336
150,0.2105439007282257
151,0.2466321438550949
152,0.2805066704750061
153,0.3099764883518219
154,0.3340936601161957
155,0.35886678099632263
156,0.38839200139045715
157,0.4241471290588379
158,0.45241183042526245
159,0.4696558117866516
160,0.4804033935070038
161,0.48999452590942383
162,0.498128205537796
163,0.5006470084190369
164,0.4957861602306366
165,0.4848290979862213
166,0.4769265353679657
167,0.47418418526649475
168,0.4751267731189728
169,0.4795594811439514
170,0.48268264532089233
171,0.49011045694351196
172,0.5012853741645813
173,0.513145923614502
174,0.5176538228988647
175,0.5152077674865723
176,0.5126866102218628
177,0.5157811641693115
178,0.5189517140388489
179,0.5209774971008301
180,0.524711549282074
181,0.5277510285377502
182,0.5300813317298889
183,0.53033846616745
184,0.5223655700683594
185,0.5079826712608337
186,0.49290451407432556
187,0.4800886809825897
188,0.4709599018096924
189,0.46587061882019043
190,0.4646376967430115
191,0.4669557809829712
192,0.47462332248687744
193,0.48660537600517273
194,0.5000022649765015
195,0.5132492780685425
196,0.5234692692756653
197,0.5321846008300781
198,0.5405230522155762
