step,obs/extra/pushpoint_right_from_bimanual_center_0,obs/extra/pushpoint_right_from_bimanual_center_1,obs/extra/pushpoint_right_from_bimanual_center_2
0,0.4509347677230835,-0.10950997471809387,-0.03100002557039261
1,0.4509347081184387,-0.10951004922389984,-0.03099996969103813
2,0.4509347677230835,-0.10950996726751328,-0.03100002184510231
3,0.4509347081184387,-0.10951006412506104,-0.030999984592199326
4,0.45093467831611633,-0.10951006412506104,-0.030999992042779922
5,0.4509347677230835,-0.10950998216867447,-0.031000029295682907
6,0.4509347081184387,-0.10951006412506104,-0.03099997714161873
7,0.4509347081184387,-0.10951005667448044,-0.030999984592199326
8,0.4509347677230835,-0.10950996726751328,-0.031000036746263504
9,0.4509347081184387,-0.10951005667448044,-0.03099999576807022
10,0.4509347081184387,-0.10951005667448044,-0.030999980866909027
11,0.4509347677230835,-0.10950995981693268,-0.03100002557039261
12,0.4509347081184387,-0.10951006412506104,-0.03099997341632843
13,0.4509347677230835,-0.10950995236635208,-0.031000036746263504
14,0.4509347081184387,-0.10951005667448044,-0.030999980866909027
15,0.4509347677230835,-0.10950998216867447,-0.031000029295682907
16,0.4509347081184387,-0.10951003432273865,-0.030999958515167236
17,0.4509347677230835,-0.10950998216867447,-0.031000036746263504
18,0.4509347081184387,-0.10951004922389984,-0.03099997714161873
19,0.4489140510559082,-0.10354830324649811,-0.030995283275842667
20,0.4494978189468384,-0.08502019941806793,-0.030989129096269608
21,0.45336997509002686,-0.0651245266199112,-0.031000033020973206
22,0.45551395416259766,-0.05329388007521629,-0.031000036746263504
23,0.4560267925262451,-0.04991164803504944,-0.031000062823295593
24,0.45602646470069885,-0.049911607056856155,-0.031000029295682907
25,0.4560264050960541,-0.04991166666150093,-0.030999984592199326
26,0.45602643489837646,-0.049911607056856155,-0.03099996969103813
27,0.45602643489837646,-0.04991162195801735,-0.03099996969103813
28,0.4560264050960541,-0.04991167411208153,-0.031000033020973206
29,0.45602643489837646,-0.04991167038679123,-0.03099997341632843
30,0.45602643489837646,-0.04991159960627556,-0.031000040471553802
31,0.45602643489837646,-0.04991160333156586,-0.031000051647424698
32,0.4560264050960541,-0.049911681562662125,-0.03100001811981201
33,0.4560264050960541,-0.04991168528795242,-0.030999984592199326
34,0.45602643489837646,-0.049911610782146454,-0.03099997341632843
35,0.45602643489837646,-0.049911610782146454,-0.031000040471553802
36,0.4560264050960541,-0.04991168528795242,-0.03100002557039261
37,0.45602643489837646,-0.049911677837371826,-0.03099996969103813
38,0.45602643489837646,-0.04991159588098526,-0.0310000441968441
39,0.4560264050960541,-0.049911677837371826,-0.03099997714161873
40,0.45602643489837646,-0.049911607056856155,-0.031000040471553802
41,0.45602643489837646,-0.049911677837371826,-0.031000029295682907
42,0.45602646470069885,-0.04991161450743675,-0.030999980866909027
43,0.4560264050960541,-0.04991167038679123,-0.031000006943941116
44,0.45602643489837646,-0.049911659210920334,-0.03099997714161873
45,0.45602646470069885,-0.049911610782146454,-0.030999984592199326
