step,pushpoint_right_distance_0
0,0.5511298775672913
1,0.2551182806491852
2,0.25497716665267944
3,0.2594414949417114
4,0.26738467812538147
5,0.27758175134658813
6,0.2914618253707886
7,0.3067299425601959
8,0.3189239501953125
9,0.3292568027973175
10,0.33697381615638733
11,0.34365975856781006
12,0.3537687063217163
13,0.3657132387161255
14,0.37912967801094055
15,0.39306649565696716
16,0.4064273536205292
17,0.41732552647590637
18,0.42334404587745667
19,0.42468395829200745
20,0.42311540246009827
21,0.41944369673728943
22,0.41444650292396545
23,0.40788689255714417
24,0.40159478783607483
25,0.39934736490249634
26,0.39958029985427856
27,0.3980165123939514
28,0.395533949136734
29,0.39499056339263916
30,0.3958725333213806
31,0.39617106318473816
32,0.39589837193489075
33,0.3952639698982239
34,0.3925854563713074
35,0.3910911977291107
36,0.39053428173065186
37,0.387827068567276
38,0.387023001909256
39,0.3854150176048279
40,0.38568034768104553
41,0.3854803740978241
42,0.38613787293434143
43,0.38649263978004456
44,0.3862419128417969
45,0.38546109199523926
46,0.38341888785362244
47,0.3796023726463318
48,0.3731020390987396
49,0.3647614121437073
50,0.3531884551048279
51,0.3443625271320343
52,0.34046605229377747
53,0.33886465430259705
54,0.3365415334701538
55,0.33695918321609497
56,0.3380906581878662
57,0.3383237421512604
58,0.33856329321861267
59,0.3388207256793976
60,0.3390711843967438
61,0.3395666182041168
62,0.34050557017326355
63,0.3413066267967224
64,0.34205806255340576
65,0.3429405391216278
66,0.34388467669487
67,0.34402766823768616
68,0.3439980149269104
69,0.3438703119754791
70,0.34370386600494385
71,0.34350526332855225
72,0.3433299958705902
73,0.3431617319583893
74,0.3430209457874298
75,0.34286579489707947
76,0.3427320420742035
77,0.3426508903503418
78,0.3356112837791443
79,0.32393205165863037
80,0.311387836933136
81,0.3015625476837158
82,0.5874175429344177
83,0.587778627872467
84,0.5951327681541443
85,0.6056796312332153
86,0.6157503724098206
87,0.625033974647522
88,0.6324016451835632
89,0.6393119692802429
90,0.6477999687194824
91,0.654872715473175
92,0.6608865261077881
93,0.664068877696991
94,0.6672472953796387
95,0.6680426001548767
96,0.6625710129737854
97,0.6636115908622742
98,0.6629198789596558
99,0.6608685255050659
100,0.6592719554901123
101,0.6569037437438965
102,0.6519858837127686
103,0.6449181437492371
104,0.6368187069892883
105,0.6287844777107239
106,0.6238352060317993
107,0.6209399104118347
108,0.6183383464813232
109,0.6154161691665649
110,0.6123085021972656
111,0.6085482835769653
112,0.6040511727333069
113,0.5987322926521301
114,0.5929384827613831
115,0.5869535803794861
116,0.5813802480697632
117,0.5765063166618347
118,0.5722876787185669
119,0.5683184862136841
120,0.5644926428794861
121,0.5607736706733704
122,0.5568324327468872
123,0.5528824329376221
124,0.5488348007202148
125,0.5446622371673584
126,0.5400252938270569
127,0.534191906452179
128,0.528441309928894
129,0.5226268172264099
130,0.517024040222168
131,0.5111218094825745
132,0.5041477084159851
133,0.4969501495361328
134,0.489718496799469
135,0.48264268040657043
136,0.47582462430000305
137,0.46942979097366333
138,0.46383577585220337
139,0.45959895849227905
140,0.45568910241127014
141,0.4532511830329895
142,0.4516826272010803
143,0.4511745572090149
144,0.45285242795944214
145,0.45482006669044495
146,0.45855727791786194
147,0.4596331715583801
148,0.4590767025947571
149,0.46515128016471863
150,0.4704533815383911
151,0.47721976041793823
152,0.4829637408256531
153,0.4876435101032257
154,0.49308308959007263
155,0.49962976574897766
156,0.5050880908966064
157,0.5107768774032593
158,0.5179875493049622
159,0.5237064957618713
160,0.5257115960121155
161,0.52826327085495
162,0.5268258452415466
163,0.5273038744926453
164,0.5318960547447205
165,0.5365960001945496
166,0.5427000522613525
167,0.5467391610145569
168,0.551181435585022
169,0.5504169464111328
170,0.5497027635574341
171,0.5480372905731201
172,0.5478972792625427
173,0.5464394688606262
174,0.5466171503067017
175,0.5484589338302612
176,0.5492734909057617
177,0.5472158193588257
178,0.5460742115974426
179,0.5442501306533813
180,0.5380003452301025
181,0.5369644165039062
182,0.5324168801307678
183,0.5275059938430786
184,0.5215060710906982
185,0.5150404572486877
186,0.5072353482246399
187,0.4983971118927002
188,0.4868186116218567
189,0.47868070006370544
190,0.4711454212665558
191,0.46475744247436523
192,0.46040093898773193
193,0.4565138518810272
194,0.45628300309181213
195,0.4531509280204773
196,0.4479984641075134
197,0.4445199966430664
198,0.44025570154190063
