step,rewards_0
0,-1.7277991771697998
1,0.2723516821861267
2,0.27236104011535645
3,0.2712250053882599
4,0.26836705207824707
5,0.2651102542877197
6,0.2620672285556793
7,0.25975385308265686
8,0.25758257508277893
9,0.2557966709136963
10,0.2545039653778076
11,0.2536165118217468
12,0.25362375378608704
13,0.2534872591495514
14,0.25317466259002686
15,0.25273364782333374
16,0.252784788608551
17,0.25291791558265686
18,0.2530570924282074
19,0.2532057464122772
20,0.25336113572120667
21,0.2536286413669586
22,0.2539975941181183
23,0.25433483719825745
24,0.25470855832099915
25,0.25521835684776306
26,0.2555082142353058
27,0.2556854486465454
28,0.2558414041996002
29,0.2564972937107086
30,0.2569660544395447
31,0.2579309642314911
32,0.25916793942451477
33,0.26042649149894714
34,0.2608877122402191
35,0.2604811489582062
36,0.2593153715133667
37,0.25813186168670654
38,0.257289856672287
39,0.2571619749069214
40,0.25772690773010254
41,0.25835785269737244
42,0.2588226795196533
43,-0.2407906949520111
44,-0.24063265323638916
45,-0.240651935338974
46,-0.24084961414337158
47,-0.24105724692344666
48,-0.2412375509738922
49,-0.2412751317024231
50,-0.24067845940589905
51,-1.2399495840072632
52,-0.23822680115699768
53,-0.23615041375160217
54,0.2643645703792572
55,0.26295211911201477
56,0.2609580159187317
57,0.25921228528022766
58,0.2578941285610199
59,0.2568945288658142
60,0.25606411695480347
61,0.2549892067909241
62,0.25399085879325867
63,0.25313040614128113
64,0.2523990869522095
65,0.2518247663974762
66,0.25131964683532715
67,0.25094521045684814
68,0.2507070302963257
69,0.2504717707633972
70,0.2502591609954834
71,0.25011274218559265
72,0.2499798983335495
73,0.24987736344337463
74,0.2497965395450592
75,0.24974468350410461
76,0.24972252547740936
77,0.24968664348125458
78,0.24971137940883636
79,0.24970121681690216
80,0.24972473084926605
81,0.24972674250602722
82,0.2496882826089859
83,0.24974040687084198
84,0.2497224360704422
85,0.24972648918628693
86,0.2497500479221344
87,0.2497044950723648
88,0.24972376227378845
89,0.24973616003990173
90,0.2496907263994217
91,0.24967488646507263
92,0.24965041875839233
93,0.2497020661830902
94,0.24970701336860657
95,0.24968686699867249
96,0.249679297208786
97,0.24971185624599457
98,0.24973991513252258
99,0.2497425377368927
100,0.24976269900798798
101,0.24981968104839325
102,0.2498437464237213
103,0.24986104667186737
104,0.24989359080791473
105,0.24988380074501038
106,0.2498624175786972
107,0.24982866644859314
108,0.2497725635766983
109,0.24974772334098816
110,0.24970181286334991
111,0.24963833391666412
112,0.24963682889938354
113,0.24960891902446747
114,0.24957598745822906
115,0.24958184361457825
116,0.24956777691841125
117,0.24953356385231018
118,0.24952402710914612
119,0.24950501322746277
120,0.24952131509780884
121,0.249504953622818
122,0.24948905408382416
123,0.24950765073299408
124,0.24951592087745667
125,0.24946844577789307
126,0.24946685135364532
127,0.24948808550834656
128,0.24947550892829895
129,0.24947437644004822
130,0.24946214258670807
131,0.2495066374540329
132,0.2494836151599884
133,0.24948348104953766
134,0.24950626492500305
135,0.24950675666332245
136,0.24948479235172272
137,0.24950829148292542
138,0.24948659539222717
139,0.24950966238975525
140,0.24950942397117615
141,0.24950852990150452
142,0.24946238100528717
143,0.24948401749134064
144,0.24948348104953766
145,0.24948325753211975
146,0.24946105480194092
147,0.2495070993900299
148,0.2494855672121048
149,0.2495090663433075
150,0.24951009452342987
151,0.24947723746299744
152,0.2495010942220688
153,0.249491348862648
154,0.24951498210430145
155,0.2494918256998062
156,0.24948956072330475
157,0.24946357309818268
158,0.24949371814727783
159,0.24949012696743011
160,0.24947591125965118
161,0.24949602782726288
162,0.24949374794960022
163,0.24949166178703308
164,0.2494899481534958
165,0.24946601688861847
166,0.24948790669441223
167,0.24946537613868713
168,0.24946601688861847
169,0.24948987364768982
170,0.24946865439414978
171,0.2494700700044632
172,0.2494942843914032
173,0.24945099651813507
174,0.24947556853294373
175,0.24947728216648102
176,0.2494787722826004
177,0.24950270354747772
178,0.24948139488697052
179,0.24948258697986603
180,0.2495052069425583
181,0.2495034635066986
182,0.24950137734413147
183,0.24949970841407776
184,0.24947549402713776
185,0.2494741976261139
186,0.2494727522134781
187,0.24947156012058258
188,0.2494703084230423
189,0.24949172139167786
190,0.24946793913841248
191,0.24946697056293488
192,0.24946631491184235
193,0.24946559965610504
194,0.24948731064796448
195,0.24948641657829285
196,0.2494630515575409
197,0.24946238100528717
198,0.2494845688343048
199,0.24946174025535583
