step,next_obs_0,next_obs_1,next_obs_2,next_obs_3,next_obs_4,next_obs_5,next_obs_6,next_obs_7,next_obs_8,next_obs_9,next_obs_10,next_obs_11,next_obs_12,next_obs_13,next_obs_14,next_obs_15,next_obs_16,next_obs_17,next_obs_18,next_obs_19,next_obs_20,next_obs_21,next_obs_22,next_obs_23,next_obs_24,next_obs_25,next_obs_26,next_obs_27,next_obs_28,next_obs_29,next_obs_30,next_obs_31,next_obs_32,next_obs_33,next_obs_34,next_obs_35,next_obs_36,next_obs_37,next_obs_38,next_obs_39,next_obs_40,next_obs_41,next_obs_42,next_obs_43,next_obs_44,next_obs_45,next_obs_46,next_obs_47,next_obs_48,next_obs_49,next_obs_50,next_obs_51,next_obs_52,next_obs_53,next_obs_54,next_obs_55,next_obs_56,next_obs_57,next_obs_58,next_obs_59,next_obs_60,next_obs_61,next_obs_62,next_obs_63,next_obs_64
0,0.16463908553123474,-0.5664531588554382,0.35972198843955994,0.9039308428764343,0.21413248777389526,1.6641980409622192,-0.17264820635318756,0.7309979796409607,-0.2808574140071869,-0.2827757000923157,-0.2895558476448059,0.4294053316116333,-0.08015767484903336,0.2095872461795807,-0.03645022585988045,0.07166555523872375,0.3868916928768158,-0.16428634524345398,0.24794809520244598,0.7024697661399841,0.2779316008090973,1.3881299495697021,-0.30890294909477234,0.7306865453720093,-0.06464723497629166,0.28389233350753784,-0.3537079989910126,0.14894604682922363,0.27467653155326843,-0.05541016533970833,0.07873988151550293,0.3962806463241577,0.1809026002883911,0.49718159437179565,0.19210663437843323,0.5743904113769531,-0.8164058923721313,-0.0596417561173439,-0.20728948712348938,-0.07458126544952393,-0.9754326343536377,0.11183172464370728,-0.13819575309753418,0.04641944169998169,0.6314957141876221,-0.7084818482398987,-0.31506630778312683,-0.5249665379524231,-0.09162163734436035,-0.8461771607398987,0.342867910861969,0.003150228876620531,-0.031000051647424698,-0.6710878610610962,0.7413778305053711,-9.609090056983405e-07,-0.7413778305053711,-0.6710878610610962,2.484468382135674e-07,0.3313121497631073,-0.15365904569625854,-0.030999917536973953,0.3544236719608307,0.15995949506759644,-0.031000185757875443
1,0.15161673724651337,-0.5810593366622925,0.3487969934940338,0.9260225892066956,0.20940057933330536,1.679524540901184,-0.17183898389339447,0.7310417890548706,-0.17484040558338165,-0.24316664040088654,-0.15445493161678314,0.33388015627861023,-0.06664955615997314,0.21430140733718872,0.01109473966062069,-0.0005318836774677038,0.383601576089859,-0.14621442556381226,0.2242017388343811,0.7095319032669067,0.29819509387016296,1.3866697549819946,-0.3010671138763428,0.7306365370750427,-0.15042899549007416,0.2848961651325226,-0.36103081703186035,0.08448274433612823,0.2776297926902771,-0.022512266412377357,0.10792025178670883,0.4549751281738281,0.18696081638336182,0.4941253364086151,0.20346280932426453,0.5608044862747192,-0.8262296915054321,-0.05331847816705704,-0.18790578842163086,-0.06429445743560791,-0.9800804257392883,0.11347955465316772,-0.13316337764263153,0.0462082177400589,0.5917194485664368,-0.7337934374809265,-0.33378931879997253,-0.5444310307502747,-0.058388710021972656,-0.8367708921432495,0.342867910861969,0.0031502291094511747,-0.031000051647424698,-0.6710879802703857,0.7413778305053711,-1.0236850584988133e-06,-0.7413778305053711,-0.6710879802703857,-4.814482323922675e-08,0.3313121497631073,-0.15365906059741974,-0.03099994733929634,0.3544236719608307,0.15995950996875763,-0.031000155955553055
2,0.14076513051986694,-0.5952953100204468,0.34073406457901,0.946658730506897,0.20517611503601074,1.6959333419799805,-0.17015959322452545,0.7310537099838257,-0.15775541961193085,-0.25095394253730774,-0.13020145893096924,0.3270353674888611,-0.06164896860718727,0.22716039419174194,0.023461351171135902,-0.004098931327462196,0.3775661885738373,-0.1270572692155838,0.1995147317647934,0.7142646312713623,0.31797653436660767,1.3869540691375732,-0.29298505187034607,0.7306099534034729,-0.19564180076122284,0.305764377117157,-0.37414267659187317,0.04898953437805176,0.2688159942626953,0.0015242834342643619,0.11030400544404984,0.5049964189529419,0.19098928570747375,0.49120068550109863,0.21409431099891663,0.5495014190673828,-0.8342000842094421,-0.046459030359983444,-0.17047910392284393,-0.05751347541809082,-0.9836814999580383,0.11465734243392944,-0.12984994053840637,0.04558396339416504,0.5463953018188477,-0.7600806355476379,-0.3517521619796753,-0.5655940175056458,-0.025113344192504883,-0.8243014216423035,0.3428679406642914,0.0031502246856689453,-0.031000051647424698,-0.6710878610610962,0.7413778305053711,-1.0033149919763673e-06,-0.7413778305053711,-0.6710878610610962,4.280084908714343e-08,0.3313121795654297,-0.15365904569625854,-0.030999936163425446,0.3544237017631531,0.15995949506759644,-0.03100016713142395
3,0.13302534818649292,-0.6100843548774719,0.33511486649513245,0.9664610028266907,0.2020137757062912,1.7135004997253418,-0.16719403862953186,0.7310726046562195,-0.09861497581005096,-0.26237985491752625,-0.08248496800661087,0.31439781188964844,-0.04391108825802803,0.24481260776519775,0.04156113415956497,-0.00936862826347351,0.36861690878868103,-0.10730967670679092,0.1742975413799286,0.7169734239578247,0.33714544773101807,1.388784646987915,-0.2843128740787506,0.7305862307548523,-0.25380805134773254,0.3152081370353699,-0.3842896819114685,0.017689315602183342,0.25923293828964233,0.0233868770301342,0.11836759746074677,0.5360533595085144,0.19305017590522766,0.4889989495277405,0.22437629103660583,0.5408687591552734,-0.8401897549629211,-0.039271384477615356,-0.15404468774795532,-0.05304908752441406,-0.9866387844085693,0.11556240916252136,-0.12802830338478088,0.04467259347438812,0.49559521675109863,-0.7867077589035034,-0.36807113885879517,-0.58731609582901,0.00866025686264038,-0.8093113303184509,0.342867910861969,0.0031502258498221636,-0.031000051647424698,-0.6710879802703857,0.7413778305053711,-1.0408393791294657e-06,-0.7413778305053711,-0.6710879802703857,1.1879268413395039e-07,0.3313121497631073,-0.15365906059741974,-0.03099992498755455,0.3544236719608307,0.15995950996875763,-0.031000178307294846
4,0.12841099500656128,-0.6254386901855469,0.33186474442481995,0.985500693321228,0.19982032477855682,1.732134461402893,-0.1632307469844818,0.7310875058174133,-0.04997348040342331,-0.27202725410461426,-0.04492992162704468,0.30318692326545715,-0.029562251642346382,0.2603466510772705,0.05541945993900299,-0.0037473775446414948,0.3571203947067261,-0.08698251098394394,0.14858229458332062,0.7176731824874878,0.35572323203086853,1.3919295072555542,-0.2751868963241577,0.7305652499198914,-0.298220157623291,0.32741230726242065,-0.3916796147823334,-0.015380277298390865,0.25209444761276245,0.04298200458288193,0.12558604776859283,0.5498892068862915,0.1932562291622162,0.48760730028152466,0.23428577184677124,0.53523188829422,-0.8441097736358643,-0.03171095252037048,-0.1385234296321869,-0.050678372383117676,-0.9890616536140442,0.11610966920852661,-0.12750862538814545,0.043487921357154846,0.4395603537559509,-0.8127436637878418,-0.38240599632263184,-0.6091039180755615,0.04318052530288696,-0.7919141054153442,0.342867910861969,0.0031502253841608763,-0.031000051647424698,-0.6710878610610962,0.7413779497146606,-1.0705708746172604e-06,-0.7413779497146606,-0.6710878610610962,2.0699530978163239e-07,0.3313121199607849,-0.15365906059741974,-0.030999910086393356,0.3544237017631531,0.15995950996875763,-0.03100019320845604
5,0.12655754387378693,-0.6412623524665833,0.330631285905838,1.0038024187088013,0.19850635528564453,1.7516788244247437,-0.15843285620212555,0.731099545955658,-0.006440605036914349,-0.28019487857818604,-0.012006863951683044,0.292152464389801,-0.0162029005587101,0.27376410365104675,0.06716755032539368,-0.0047377957962453365,0.3436571955680847,-0.06605081260204315,0.12249831855297089,0.7163923978805542,0.3737364113330841,1.396209478378296,-0.26568788290023804,0.7305473685264587,-0.3328815996646881,0.3389286994934082,-0.3971380591392517,-0.0471397303044796,0.24377618730068207,0.059451304376125336,0.1307392567396164,0.571570098400116,0.19181400537490845,0.48695430159568787,0.2437889575958252,0.5322583317756653,-0.8462450504302979,-0.023881733417510986,-0.1239275336265564,-0.04997825622558594,-0.99103182554245,0.11612662672996521,-0.12806321680545807,0.042060986161231995,0.3788521885871887,-0.8372049331665039,-0.3944095969200134,-0.6305570006370544,0.07843154668807983,-0.7721698880195618,0.342867910861969,0.003150226781144738,-0.031000051647424698,-0.6710879802703857,0.7413778305053711,-9.462480079491797e-07,-0.7413778305053711,-0.6710879802703857,2.5583742058188363e-07,0.3313121497631073,-0.15365906059741974,-0.03099992126226425,0.3544236719608307,0.15995950996875763,-0.031000182032585144
6,0.1270572394132614,-0.657468855381012,0.3311087191104889,1.021442174911499,0.19794932007789612,1.7719416618347168,-0.15293876826763153,0.7311094403266907,0.02995096705853939,-0.2869517505168915,0.01543427538126707,0.2823619246482849,-0.004723057150840759,0.28438931703567505,0.07708878070116043,-0.009638920426368713,0.3286456763744354,-0.04459846019744873,0.09613317996263504,0.7134106159210205,0.391254723072052,1.4014309644699097,-0.2558783292770386,0.7305325865745544,-0.36008933186531067,0.34791356325149536,-0.4013914167881012,-0.07346566021442413,0.23658159375190735,0.07295803725719452,0.13504542410373688,0.5868672728538513,0.18895208835601807,0.4869311451911926,0.25287753343582153,0.5315724611282349,-0.8468654155731201,-0.01580226607620716,-0.1101287454366684,-0.050604939460754395,-0.9926282167434692,0.115629643201828,-0.12940125167369843,0.0404929518699646,0.3140884041786194,-0.8592495322227478,-0.4037807881832123,-0.6510565280914307,0.11460942029953003,-0.7503266930580139,0.342867910861969,0.003150229575112462,-0.031000051647424698,-0.6710878610610962,0.7413778305053711,-1.023809772959794e-06,-0.7413778305053711,-0.6710878610610962,-2.78134280051745e-08,0.3313121497631073,-0.15365904569625854,-0.030999943614006042,0.3544236719608307,0.15995949506759644,-0.031000159680843353
7,0.12960167229175568,-0.6737406253814697,0.3332659900188446,1.0381910800933838,0.19762954115867615,1.7926914691925049,-0.1460244357585907,0.731119692325592,0.061190392822027206,-0.2864440679550171,0.042683206498622894,0.26734650135040283,-0.0007045397651381791,0.2919083535671234,0.09709710627794266,-0.011315014213323593,0.312144011259079,-0.022659460082650185,0.06965407729148865,0.7085161209106445,0.40853098034858704,1.406627893447876,-0.2455097734928131,0.7305172681808472,-0.3871145248413086,0.35778215527534485,-0.40384984016418457,-0.10407900810241699,0.23277364671230316,0.07291216403245926,0.1428150087594986,0.6054401993751526,0.18485406041145325,0.4872787296772003,0.2613753378391266,0.5322228670120239,-0.8465753793716431,-0.00699195358902216,-0.0972478836774826,-0.05292916297912598,-0.9938517212867737,0.1147160530090332,-0.1312643140554428,0.03868088126182556,0.2453354001045227,-0.8784534931182861,-0.4100364148616791,-0.6697812080383301,0.15218967199325562,-0.7267952561378479,0.3428679406642914,0.0031502253841608763,-0.031000051647424698,-0.6710879802703857,0.7413778305053711,-9.857309350991272e-07,-0.7413778305053711,-0.6710879802703857,6.980413047585898e-08,0.3313121795654297,-0.15365906059741974,-0.030999936163425446,0.3544237017631531,0.15995950996875763,-0.03100016713142395
8,0.13414908945560455,-0.6899945139884949,0.336965948343277,1.0539065599441528,0.19798435270786285,1.813738226890564,-0.13788217306137085,0.7311255931854248,0.09259036928415298,-0.2866765558719635,0.0683223158121109,0.2515780031681061,0.009858021512627602,0.2967057526111603,0.11448074877262115,-0.010306911543011665,0.2942849099636078,-0.00044609655742533505,0.04309490695595741,0.7022356986999512,0.42547768354415894,1.4120265245437622,-0.23464415967464447,0.7305050492286682,-0.40968945622444153,0.360801637172699,-0.40580490231513977,-0.12376562505960464,0.2279348373413086,0.07569029182195663,0.14970754086971283,0.6211779117584229,0.17954853177070618,0.48810163140296936,0.2692025303840637,0.5342484712600708,-0.8453251123428345,0.002016484970226884,-0.08548510819673538,-0.05639982223510742,-0.9947419166564941,0.11352688074111938,-0.13347715139389038,0.0368180125951767,0.1733047366142273,-0.894098699092865,-0.41298049688339233,-0.6861308217048645,0.19121050834655762,-0.701899528503418,0.342867910861969,0.003150227013975382,-0.031000051647424698,-0.6710878610610962,0.7413779497146606,-1.1064149703088333e-06,-0.7413779497146606,-0.6710878610610962,1.8549641822573903e-07,0.3313121199607849,-0.15365906059741974,-0.030999910086393356,0.3544237017631531,0.15995950996875763,-0.03100019320845604
9,0.14134672284126282,-0.706537663936615,0.34246325492858887,1.0685205459594727,0.19983960688114166,1.835256814956665,-0.1290154606103897,0.731131911277771,0.1363818496465683,-0.29433515667915344,0.10074125975370407,0.23595541715621948,0.03300416097044945,0.30431708693504333,0.12507274746894836,-0.028131768107414246,0.27511775493621826,0.021855099126696587,0.01634356565773487,0.6948614120483398,0.4417124390602112,1.4187155961990356,-0.22343537211418152,0.7304925322532654,-0.43240877985954285,0.36230993270874023,-0.409987211227417,-0.1411750465631485,0.21750225126743317,0.0941455140709877,0.1544502079486847,0.6374499201774597,0.17272570729255676,0.48974573612213135,0.2763332426548004,0.5388981103897095,-0.8423035740852356,0.010653853416442871,-0.07498198747634888,-0.0605623722076416,-0.9953441023826599,0.1118665337562561,-0.1360851228237152,0.035198844969272614,0.0986781120300293,-0.9055873155593872,-0.4125220775604248,-0.7003116011619568,0.23131775856018066,-0.6753190755844116,0.342867910861969,0.0031502260826528072,-0.031000051647424698,-0.6710879802703857,0.7413778305053711,-9.365495543534053e-07,-0.7413778305053711,-0.6710879802703857,2.3724351194687188e-07,0.3313121497631073,-0.15365906059741974,-0.03099992126226425,0.3544236719608307,0.15995950996875763,-0.031000182032585144
