step,obs/agent/xarm7_ball_ee-0/qvel_0,obs/agent/xarm7_ball_ee-0/qvel_1,obs/agent/xarm7_ball_ee-0/qvel_2,obs/agent/xarm7_ball_ee-0/qvel_3,obs/agent/xarm7_ball_ee-0/qvel_4,obs/agent/xarm7_ball_ee-0/qvel_5,obs/agent/xarm7_ball_ee-0/qvel_6,obs/agent/xarm7_ball_ee-0/qvel_7
0,-0.45006322860717773,0.4575796127319336,-0.5072045922279358,0.46563294529914856,0.4012439548969269,-0.44290512800216675,-0.3596043288707733,0.32513636350631714
1,-0.4233318865299225,0.45010969042778015,-0.47114261984825134,0.32854264974594116,0.40998712182044983,-0.4276340901851654,-0.3376137912273407,0.2904217541217804
2,-0.3835468292236328,0.4392167925834656,-0.47271138429641724,0.3221038281917572,0.4054098427295685,-0.4281616806983948,-0.30441778898239136,0.3266366124153137
3,-0.25831666588783264,0.43190398812294006,-0.4668804407119751,0.27861106395721436,0.4032628536224365,-0.4266226291656494,-0.3025124967098236,0.3344326317310333
4,-0.15977494418621063,0.4329468905925751,-0.46569758653640747,0.18138907849788666,0.36023110151290894,-0.4165220260620117,-0.3290548622608185,0.16756148636341095
5,-0.1367001086473465,0.38961997628211975,-0.4677927792072296,0.07757558673620224,0.3351897895336151,-0.36501216888427734,-0.3363889157772064,0.034557558596134186
6,-0.23408769071102142,0.4019417464733124,-0.47494304180145264,-0.1384614259004593,0.3130159378051758,-0.2324804812669754,-0.3485034108161926,0.23043614625930786
7,-0.277373343706131,0.4264216423034668,-0.47619375586509705,-0.1728305071592331,0.20151782035827637,-0.15524402260780334,-0.3929838240146637,0.026424529030919075
8,-0.2637955844402313,0.40028253197669983,-0.4735542833805084,-0.20525339245796204,0.10972148925065994,-0.14879027009010315,-0.4027417004108429,0.2549624443054199
9,0.22012658417224884,0.18337878584861755,-0.40861067175865173,-0.31347447633743286,0.2884153723716736,-0.08723888546228409,-0.3851200044155121,0.017161134630441666
10,0.29157552123069763,0.4708283245563507,-0.41799575090408325,-0.2865603566169739,0.2610945999622345,-0.2590310275554657,-0.3789748549461365,-0.003315705806016922
11,0.37085235118865967,0.482694536447525,-0.37909334897994995,-0.34519630670547485,0.3602546155452728,-0.3543963134288788,-0.3840327858924866,0.012371817603707314
12,0.4151551127433777,0.4659687578678131,-0.32335802912712097,-0.31815892457962036,0.18103356659412384,-0.33095672726631165,-0.38004952669143677,0.045945197343826294
13,0.3856516480445862,0.466950386762619,-0.4139229953289032,-0.07429111003875732,0.31390637159347534,-0.4029814600944519,-0.40616074204444885,-0.003401215188205242
14,0.4078885316848755,0.477578729391098,-0.3967655301094055,-0.2078269124031067,0.3398515284061432,-0.3956032693386078,-0.40683677792549133,0.3285180330276489
15,0.402319073677063,0.3758839964866638,-0.4068075716495514,-0.05425292253494263,0.3779982030391693,-0.40856096148490906,-0.405941367149353,0.08833321183919907
16,0.4064241945743561,0.33868682384490967,-0.41540685296058655,-0.1867132931947708,0.40829840302467346,-0.38792839646339417,-0.4016769230365753,-0.0007528536953032017
17,0.41756293177604675,0.3899213969707489,-0.40971481800079346,-0.16931357979774475,0.3774941861629486,-0.1842387318611145,-0.4119117856025696,0.005701208487153053
18,0.4145357310771942,0.40712401270866394,-0.40895071625709534,-0.23524346947669983,0.3925640285015106,-0.2019537389278412,-0.41202229261398315,0.07953342795372009
19,0.41047564148902893,0.48858869075775146,-0.4207659959793091,-0.1771438717842102,0.3397682011127472,-0.3015839755535126,-0.40654030442237854,0.010507735423743725
