step,obs/agent/xarm7_ball_ee-0/qvel_0,obs/agent/xarm7_ball_ee-0/qvel_1,obs/agent/xarm7_ball_ee-0/qvel_2,obs/agent/xarm7_ball_ee-0/qvel_3,obs/agent/xarm7_ball_ee-0/qvel_4,obs/agent/xarm7_ball_ee-0/qvel_5,obs/agent/xarm7_ball_ee-0/qvel_6,obs/agent/xarm7_ball_ee-0/qvel_7
0,0.02123968116939068,0.36622530221939087,-0.24533966183662415,0.4874858856201172,-0.26512154936790466,-0.4381907284259796,0.24061879515647888,-0.04208776354789734
1,-0.047754812985658646,0.2169182300567627,-0.26341310143470764,0.3716879189014435,-0.35929757356643677,-0.42335110902786255,0.3360910713672638,-0.13226212561130524
2,-0.5215787887573242,0.4363418519496918,-0.1230996772646904,0.447854220867157,-0.18516510725021362,-0.4292658269405365,-0.20217587053775787,-0.0908384844660759
3,-0.519680380821228,0.42105430364608765,-0.015979137271642685,0.42973199486732483,-0.01916610635817051,-0.4270057678222656,-0.25868555903434753,-0.015829477459192276
4,-0.4737843871116638,0.36167964339256287,0.2669997215270996,0.39344578981399536,0.019489161670207977,-0.4253617525100708,-0.12030112743377686,0.047563910484313965
5,-0.42447832226753235,0.17695961892604828,0.3591686189174652,0.3767266571521759,0.022678092122077942,-0.42648980021476746,0.09675206243991852,0.026780467480421066
6,-0.3898013234138489,-0.08773484826087952,0.37962672114372253,0.4300394058227539,-0.10365152359008789,-0.4317581057548523,0.27949121594429016,-0.03788479045033455
7,-0.34222060441970825,-0.21826104819774628,0.3859423100948334,0.45524632930755615,-0.2128136157989502,-0.43365025520324707,0.35203588008880615,-0.06592772156000137
8,-0.2816811203956604,-0.1852104514837265,0.38461199402809143,0.4264454245567322,-0.28032833337783813,-0.4297710359096527,0.3745378255844116,-0.06025240570306778
9,-0.160959392786026,-0.08455140888690948,0.3847672939300537,0.3485335409641266,-0.28479868173599243,-0.4205556809902191,0.3749396502971649,-0.0056962911039590836
10,-0.054159458726644516,0.18794585764408112,0.37069788575172424,0.06239157170057297,-0.2687125504016876,-0.38544225692749023,0.3441160023212433,0.06454046815633774
11,-0.09097152203321457,0.20357400178909302,0.33998799324035645,-0.12253493070602417,-0.2692699134349823,-0.35109037160873413,0.3368971347808838,0.03160744905471802
12,-0.06080832704901695,0.08608837425708771,0.3674263656139374,-0.10844429582357407,-0.24269066751003265,-0.341545432806015,0.3566860556602478,0.0942717045545578
13,-0.03557443618774414,-0.03267524763941765,0.4024384617805481,-0.13491301238536835,-0.24872687458992004,-0.3208705186843872,0.3798679709434509,0.09693039953708649
14,-0.003175196936354041,-0.059351660311222076,0.4198203980922699,-0.19134466350078583,-0.24375019967556,-0.31812232732772827,0.3871597945690155,0.10635988414287567
15,0.02614319510757923,-0.07122331857681274,0.4324415922164917,-0.25254830718040466,-0.22565457224845886,-0.308444619178772,0.38902732729911804,0.12502624094486237
16,0.08682239800691605,-0.1591438353061676,0.43772950768470764,-0.20113658905029297,-0.21556200087070465,-0.3435954451560974,0.39691734313964844,0.18195798993110657
17,0.2501166760921478,-0.3016788959503174,0.44565650820732117,-0.04130972549319267,-0.1881268173456192,-0.3781750202178955,0.4019935429096222,0.28939270973205566
18,0.3821340501308441,-0.408311128616333,0.46002110838890076,0.11550990492105484,-0.16522669792175293,-0.40063920617103577,0.4041423201560974,0.3715415894985199
19,0.34877458214759827,-0.4391806125640869,0.47207844257354736,0.12220227718353271,-0.11564910411834717,-0.4095645248889923,0.4050881862640381,0.34438595175743103
20,0.3607603907585144,-0.45055750012397766,0.4699109196662903,0.20395275950431824,-0.08154314756393433,-0.4232621192932129,0.4047374427318573,0.4030078053474426
21,0.2937007248401642,-0.4636231064796448,0.46047160029411316,0.2819333076477051,-0.07242429256439209,-0.43081527948379517,0.4022188186645508,0.39362218976020813
22,0.06432586163282394,-0.4005749523639679,0.42018356919288635,0.276956170797348,-0.156648188829422,-0.43006300926208496,0.39359498023986816,0.23823902010917664
