step,rewards_t_0
0,-0.7865568995475769
1,0.09291208535432816
2,0.09829488396644592
3,0.10709298402070999
4,0.11634377390146255
5,0.12522779405117035
6,0.1348084956407547
7,0.1449076384305954
8,0.1545485407114029
9,0.16344110667705536
10,0.17075924575328827
11,0.17657269537448883
12,0.18025420606136322
13,0.18573428690433502
14,0.19483135640621185
15,0.20866753160953522
16,0.2245476096868515
17,0.23881353437900543
18,0.24931497871875763
19,0.08945748209953308
20,-0.07744632661342621
21,-0.7929067611694336
22,-0.34071114659309387
23,0.0819859653711319
24,0.1994742602109909
25,0.18209758400917053
26,0.17350120842456818
27,0.17388421297073364
28,0.17997947335243225
29,0.18759527802467346
30,0.1974848359823227
31,0.20929665863513947
32,0.21771365404129028
33,0.3339243233203888
34,0.45080697536468506
35,0.44117340445518494
36,0.4286349415779114
37,0.4172663390636444
38,0.4067344665527344
39,0.3536320626735687
40,0.20398454368114471
41,0.12815967202186584
42,0.1181614100933075
43,0.1079649031162262
44,0.09718205034732819
45,0.08889418840408325
46,0.0809209793806076
47,0.07275322824716568
48,0.06521248072385788
49,0.05869738757610321
50,0.053816717118024826
51,0.05036227032542229
52,0.04787921532988548
53,0.04570324346423149
54,0.043719228357076645
55,0.04178019240498543
56,0.03996622562408447
57,0.038238607347011566
58,0.036674682050943375
59,0.035198524594306946
60,0.03383314236998558
61,0.03238486871123314
62,0.03097614273428917
63,0.029878761619329453
64,0.029185175895690918
65,0.028928622603416443
66,0.029413502663373947
67,0.030347298830747604
68,0.031586505472660065
69,0.03293917700648308
70,0.034619905054569244
71,0.0367836132645607
72,0.03924045339226723
73,0.04140773415565491
74,0.0434989333152771
75,0.04537038132548332
76,0.047209739685058594
77,0.049651309847831726
78,0.05550936609506607
79,0.05778009071946144
80,0.056696780025959015
81,0.05343373492360115
82,0.048925649374723434
83,0.04498236998915672
84,0.04180476814508438
85,0.039056066423654556
86,0.0348014160990715
87,0.03317756578326225
88,0.03257802873849869
89,0.03150622174143791
90,0.03248273953795433
91,0.036823712289333344
92,0.04378313943743706
93,0.05333101004362106
94,0.06483200192451477
95,0.0781015157699585
96,0.09368041157722473
97,0.11232602596282959
98,0.13427236676216125
99,0.1591300666332245
100,0.18583519756793976
101,0.2113163024187088
102,0.23183007538318634
103,0.24343639612197876
104,0.24260032176971436
105,0.22816652059555054
106,0.2030634582042694
107,0.17587970197200775
108,0.1565237194299698
109,0.14510492980480194
110,0.13683854043483734
111,0.12824687361717224
112,0.11918596923351288
113,0.10775928199291229
114,0.09660890698432922
115,0.09024454653263092
116,0.09132938086986542
117,0.10006298124790192
118,0.11360371112823486
119,0.12610861659049988
120,0.1353936642408371
121,0.2823067307472229
122,0.4010325074195862
123,0.4087957739830017
124,0.41508355736732483
125,0.4157923460006714
126,0.41305461525917053
127,0.4050683081150055
128,0.39763084053993225
129,0.3908824324607849
130,0.3848613500595093
131,0.37815970182418823
132,0.3717105984687805
133,0.3641693890094757
134,0.35543718934059143
135,0.34574609994888306
136,0.33509379625320435
137,0.32611361145973206
138,0.3299258351325989
139,0.3339982032775879
140,0.3349848985671997
141,0.3320082128047943
142,0.3258174657821655
143,0.3190642297267914
144,0.3126479685306549
145,0.30713286995887756
146,0.30376482009887695
147,0.3020761013031006
148,0.298582524061203
149,0.29714927077293396
150,0.29553455114364624
151,0.2944892346858978
152,0.29361069202423096
153,0.29245299100875854
154,0.29796209931373596
155,0.301300585269928
156,0.30224868655204773
157,0.30318307876586914
158,0.3034173250198364
159,0.3037603199481964
160,0.30406084656715393
161,0.3052915334701538
162,0.3067879378795624
163,0.3076930642127991
164,0.30624449253082275
165,0.30634284019470215
166,0.306580126285553
167,0.3065374791622162
168,0.30716168880462646
169,0.308498352766037
170,0.30973124504089355
171,0.30887478590011597
172,0.30713018774986267
173,0.3060134947299957
174,0.30453577637672424
175,0.30354374647140503
176,0.2839425802230835
177,0.16733136773109436
178,0.10137606412172318
179,0.05702079087495804
180,0.05548897385597229
181,0.05652931332588196
182,0.05763383209705353
183,0.05883133038878441
184,0.06016729027032852
185,0.06096307560801506
186,0.06245805323123932
187,0.06394930183887482
188,0.06466208398342133
189,0.06561432033777237
190,0.06634868681430817
191,0.06688354909420013
192,0.06732901930809021
193,0.06735427677631378
194,0.06665860116481781
195,0.0653936117887497
196,0.06375593692064285
197,0.06185165420174599
198,0.0596737340092659
