step,obs/extra/right_tcp_pose_6d_from_bimanual_center_0,obs/extra/right_tcp_pose_6d_from_bimanual_center_1,obs/extra/right_tcp_pose_6d_from_bimanual_center_2,obs/extra/right_tcp_pose_6d_from_bimanual_center_3,obs/extra/right_tcp_pose_6d_from_bimanual_center_4,obs/extra/right_tcp_pose_6d_from_bimanual_center_5,obs/extra/right_tcp_pose_6d_from_bimanual_center_6,obs/extra/right_tcp_pose_6d_from_bimanual_center_7,obs/extra/right_tcp_pose_6d_from_bimanual_center_8
0,0.24626755714416504,-0.20270252227783203,0.1874958872795105,-0.006008625030517578,-0.9914913177490234,0.1300341933965683,-0.2411556839942932,-0.12476181983947754,-0.9624335765838623
1,0.2411024570465088,-0.1821126937866211,0.1748235821723938,0.04428660869598389,-0.9921779632568359,0.11671265959739685,-0.2513522803783417,-0.12413537502288818,-0.9599024057388306
2,0.24127888679504395,-0.16736173629760742,0.1659942865371704,0.08056843280792236,-0.9904245138168335,0.11210742592811584,-0.24746322631835938,-0.12882745265960693,-0.9602944850921631
3,0.24666094779968262,-0.16154861450195312,0.15857449173927307,0.09838688373565674,-0.9883770942687988,0.11589096486568451,-0.23744988441467285,-0.13640844821929932,-0.9617745876312256
4,0.25287318229675293,-0.1619710922241211,0.14920523762702942,0.10118579864501953,-0.9874060153961182,0.1216173768043518,-0.23441913723945618,-0.14246618747711182,-0.9616397619247437
5,0.25889086723327637,-0.1664729118347168,0.13783472776412964,0.09641802310943604,-0.9867836833000183,0.13023631274700165,-0.23766300082206726,-0.14988553524017334,-0.9597138166427612
6,0.2648632526397705,-0.17479324340820312,0.12529776990413666,0.0889277458190918,-0.9856876134872437,0.14321930706501007,-0.24409925937652588,-0.1609712839126587,-0.9562969207763672
7,0.26825404167175293,-0.18371152877807617,0.11141785979270935,0.08967649936676025,-0.9837421774864197,0.15559424459934235,-0.25507745146751404,-0.1736983060836792,-0.9511910676956177
8,0.2681305408477783,-0.1907510757446289,0.09655998647212982,0.08840537071228027,-0.9826531410217285,0.16302543878555298,-0.27278539538383484,-0.18129336833953857,-0.9448390603065491
9,0.26523280143737793,-0.19984865188598633,0.08033475279808044,0.07359898090362549,-0.9822715520858765,0.1724119782447815,-0.29752159118652344,-0.18663465976715088,-0.9362951517105103
10,0.26180148124694824,-0.21167898178100586,0.06539493799209595,0.05302625894546509,-0.980659008026123,0.18840432167053223,-0.3213989734649658,-0.19539082050323486,-0.9265663623809814
11,0.2610652446746826,-0.2234811782836914,0.055469363927841187,0.041274845600128174,-0.9776976704597473,0.20592153072357178,-0.3270626664161682,-0.2079634666442871,-0.9218357801437378
12,0.25373053550720215,-0.22999954223632812,0.05172854661941528,0.034220218658447266,-0.9773015975952148,0.20907080173492432,-0.3353624939918518,-0.20829296112060547,-0.9187741875648499
13,0.24331021308898926,-0.2331104278564453,0.05085115134716034,0.040493011474609375,-0.9784475564956665,0.20248639583587646,-0.34523892402648926,-0.20387232303619385,-0.9161038398742676
14,0.23416543006896973,-0.22893762588500977,0.049390122294425964,0.049021124839782715,-0.98324054479599,0.17559868097305298,-0.35068947076797485,-0.18156063556671143,-0.9187233448028564
15,0.22034192085266113,-0.22387933731079102,0.04859229922294617,0.06271743774414062,-0.9869606494903564,0.14824067056179047,-0.3664880096912384,-0.16093134880065918,-0.916399359703064
16,0.20717549324035645,-0.21986055374145508,0.048312216997146606,0.07626736164093018,-0.9896326661109924,0.12169836461544037,-0.3795619010925293,-0.14168012142181396,-0.9142534732818604
17,0.19939160346984863,-0.22014522552490234,0.047213345766067505,0.08861768245697021,-0.9906909465789795,0.10333647578954697,-0.38109391927719116,-0.12957334518432617,-0.9154115915298462
18,0.194871187210083,-0.21493196487426758,0.04473438858985901,0.09864342212677002,-0.9921654462814331,0.07666260749101639,-0.37258926033973694,-0.10825848579406738,-0.9216601252555847
19,0.1908271312713623,-0.2109684944152832,0.04239431023597717,0.1047506332397461,-0.9931274652481079,0.052202433347702026,-0.36416134238243103,-0.0871497392654419,-0.9272494316101074
20,0.18906521797180176,-0.20712614059448242,0.039375752210617065,0.10796701908111572,-0.9937295913696289,0.02906552329659462,-0.3505961298942566,-0.06541717052459717,-0.9342392683029175
21,0.18613743782043457,-0.2044825553894043,0.0362037718296051,0.10976731777191162,-0.9939166307449341,0.008996755816042423,-0.34088197350502014,-0.04614615440368652,-0.9389729499816895
22,0.18066716194152832,-0.20520830154418945,0.033586516976356506,0.1068652868270874,-0.9942607879638672,-0.005035251844674349,-0.33885735273361206,-0.03165900707244873,-0.9403048753738403
23,0.1734921932220459,-0.2077484130859375,0.031622037291526794,0.07285922765731812,-0.9972836971282959,-0.010797501541674137,-0.34343841671943665,-0.014923691749572754,-0.9390565752983093
24,0.16461920738220215,-0.2157893180847168,0.031069256365299225,0.0034269094467163086,-0.9999818801879883,-0.00495693227276206,-0.35763677954673767,0.0034034252166748047,-0.9338546991348267
25,0.15723013877868652,-0.2234935760498047,0.030604779720306396,-0.0732952356338501,-0.997309684753418,-0.0011121631832793355,-0.36917316913604736,0.028167545795440674,-0.9289337396621704
26,0.14853119850158691,-0.23140954971313477,0.029036350548267365,-0.15270721912384033,-0.9882659912109375,0.0033185482025146484,-0.3850671350955963,0.05640745162963867,-0.9211632013320923
27,0.14151883125305176,-0.24034881591796875,0.02615562081336975,-0.2236630916595459,-0.9745898246765137,0.012223869562149048,-0.39371299743652344,0.07886803150177002,-0.9158438444137573
28,0.12388443946838379,-0.24372196197509766,0.022299155592918396,-0.2908226251602173,-0.9564966559410095,0.023158403113484383,-0.4319272041320801,0.10965263843536377,-0.895218014717102
