step,obs/extra/right_tcp_pose_6d_from_bimanual_center_0,obs/extra/right_tcp_pose_6d_from_bimanual_center_1,obs/extra/right_tcp_pose_6d_from_bimanual_center_2,obs/extra/right_tcp_pose_6d_from_bimanual_center_3,obs/extra/right_tcp_pose_6d_from_bimanual_center_4,obs/extra/right_tcp_pose_6d_from_bimanual_center_5,obs/extra/right_tcp_pose_6d_from_bimanual_center_6,obs/extra/right_tcp_pose_6d_from_bimanual_center_7,obs/extra/right_tcp_pose_6d_from_bimanual_center_8
0,0.26189589500427246,-0.2535589635372162,0.10221892595291138,0.597903311252594,-0.7929612398147583,0.11715023219585419,0.10840265452861786,-0.06481754779815674,-0.9919917583465576
1,0.25830721855163574,-0.25790640711784363,0.08546575903892517,0.548499345779419,-0.8329006433486938,0.07365430146455765,0.07433608919382095,-0.03916501998901367,-0.9964638352394104
2,0.2537100315093994,-0.26279085874557495,0.06905081868171692,0.49500125646591187,-0.8683634996414185,0.030310366302728653,0.04180494323372841,-0.011041998863220215,-0.9990648031234741
3,0.24771428108215332,-0.26740458607673645,0.05281771719455719,0.44659197330474854,-0.8946421146392822,-0.01308375597000122,0.010388612747192383,0.019806742668151855,-0.9997498989105225
4,0.24016118049621582,-0.27145057916641235,0.03694537281990051,0.40966665744781494,-0.9106483459472656,-0.0537860170006752,-0.019783945754170418,0.05007767677307129,-0.9985493421554565
5,0.23105692863464355,-0.27533450722694397,0.021457701921463013,0.37508684396743774,-0.9223573803901672,-0.09255699068307877,-0.04931313544511795,0.07985162734985352,-0.9955862760543823
6,0.22105956077575684,-0.27748042345046997,0.006622128188610077,0.34280967712402344,-0.9302076101303101,-0.131130650639534,-0.07645914703607559,0.11149752140045166,-0.990818977355957
7,0.21073079109191895,-0.2767968773841858,-0.00728181004524231,0.3126577138900757,-0.9344013333320618,-0.17070235311985016,-0.1001795083284378,0.14627158641815186,-0.9841588735580444
8,0.20023226737976074,-0.27383655309677124,-0.019783668220043182,0.2821280360221863,-0.9358999729156494,-0.21093891561031342,-0.12113708257675171,0.18335938453674316,-0.9755538105964661
9,0.1907055377960205,-0.2690255045890808,-0.03033129870891571,0.25028085708618164,-0.9355068206787109,-0.24937188625335693,-0.13778208196163177,0.2205318808555603,-0.9655990600585938
10,0.1865675449371338,-0.2669900059700012,-0.03732377663254738,0.21035641431808472,-0.9363962411880493,-0.28091365098953247,-0.1417054533958435,0.2551034092903137,-0.956473708152771
11,0.18378710746765137,-0.2665373682975769,-0.042532820254564285,0.16130882501602173,-0.9363479018211365,-0.3118205666542053,-0.13979142904281616,0.2910943031311035,-0.9464261531829834
12,0.18288683891296387,-0.2663164734840393,-0.045973941683769226,0.1079937219619751,-0.9333499670028687,-0.34233787655830383,-0.13194385170936584,0.3278491497039795,-0.9354708790779114
13,0.1801469326019287,-0.2660215497016907,-0.04984715208411217,0.05338931083679199,-0.9261227250099182,-0.37342530488967896,-0.1253536492586136,0.3647845983505249,-0.9226151704788208
14,0.17436575889587402,-0.26419055461883545,-0.054109107702970505,-0.001782059669494629,-0.9134606122970581,-0.40692323446273804,-0.12218739092350006,0.4040737748146057,-0.906528890132904
15,0.16543078422546387,-0.2602223753929138,-0.05797060206532478,-0.05675971508026123,-0.8949365615844727,-0.4425686001777649,-0.12298820912837982,0.4461745023727417,-0.8864548802375793
16,0.15471434593200684,-0.2568921744823456,-0.062283001840114594,-0.10656237602233887,-0.8752386569976807,-0.4718068242073059,-0.12480306625366211,0.48252975940704346,-0.8669424653053284
17,0.13845610618591309,-0.24999307096004486,-0.06447234749794006,-0.14867782592773438,-0.8507429957389832,-0.5041144490242004,-0.1399260312318802,0.5227499008178711,-0.840924084186554
18,0.12477850914001465,-0.24163629114627838,-0.06375265121459961,-0.18351459503173828,-0.8236480951309204,-0.536587655544281,-0.15228353440761566,0.5630884170532227,-0.8122445344924927
19,0.11680340766906738,-0.23615708947181702,-0.06084972620010376,-0.20804834365844727,-0.7986718416213989,-0.5646585822105408,-0.1554938405752182,0.5969551801681519,-0.7870618104934692
20,0.10314297676086426,-0.2226591557264328,-0.058330170810222626,-0.24881815910339355,-0.7598103880882263,-0.6006479263305664,-0.15370994806289673,0.6432694792747498,-0.7500517964363098
21,0.10005640983581543,-0.21540609002113342,-0.05538477003574371,-0.2400801181793213,-0.730061948299408,-0.6398211121559143,-0.13134454190731049,0.6774661540985107,-0.7237321734428406
